,Putts_per_Round_-_Round_2_RANK THIS WEEK,Putts_per_Round_-_Round_2_RANK LAST WEEK,Putts_per_Round_-_Round_2_PLAYER NAME,Putts_per_Round_-_Round_2_AVG,Putts_per_Round_-_Round_2_TOTAL PUTTS,Putts_per_Round_-_Round_2_TOTAL ROUNDS
110,T110,T110,Jerry Smith,29.19,905,31
111,112,112,Craig Stadler,29.2,584,20
112,T113,T113,Craig Barlow,29.21,847,29
113,T113,T113,Greg Kraft,29.21,847,29
114,T115,T115,Len Mattiace,29.23,906,31
115,T115,T115,David Morland IV,29.23,877,30
116,T117,T117,Joel Edwards,29.24,848,29
117,T117,T117,Tom Lehman,29.24,497,17
118,T119,T119,Edward Fryatt,29.26,907,31
119,T119,T119,Charles Raulerson,29.26,907,31
120,T119,T119,Scott Verplank,29.26,790,27
121,122,122,Kirk Triplett,29.27,761,26
122,123,123,Ryan Howison,29.28,849,29
123,124,124,Duffy Waldorf,29.29,615,21
124,125,125,Brandel Chamblee,29.3,586,20
125,T126,T126,Barry Cheesman,29.32,997,34
126,T126,T126,Robin Freeman,29.32,909,31
127,T126,T126,Neal Lancaster,29.32,821,28
128,T126,T126,Justin Leonard,29.32,733,25
129,T126,T126,Ted Tryba,29.32,997,34
130,131,131,Greg Chalmers,29.33,792,27
131,132,132,Stephen Ames,29.34,851,29
132,T133,T133,Harrison Frazar,29.35,675,23
133,T133,T133,Bob Friend,29.35,910,31
134,T135,T135,Mike Reid,29.36,646,22
135,T135,T135,David Toms,29.36,822,28
136,137,137,Rocco Mediate,29.37,558,19
137,138,138,P.H. Horgan III,29.4,735,25
138,139,139,Billy Mayfair,29.41,794,27
139,140,140,Craig Parry,29.42,559,19
140,T141,T141,Blaine McCallister,29.43,883,30
141,T141,T141,Joey Sindelar,29.43,824,28
142,T143,T143,Rich Beem,29.46,825,28
143,T143,T143,Scott Gump,29.46,1031,35
144,T145,T145,Olin Browne,29.48,855,29
145,T145,T145,Gary Nicklaus,29.48,855,29
146,T145,T145,Frank Nobilo,29.48,796,27
147,T148,T148,Bob Burns,29.5,826,28
148,T148,T148,Casey Martin,29.5,826,28
149,T148,T148,Kenny Perry,29.5,590,20
150,T148,T148,"Dave Stockton, Jr.",29.5,885,30
151,T152,T152,Bart Bryant,29.52,738,25
152,T152,T152,John Daly,29.52,679,23
153,T154,T154,Doug Dunakey,29.54,768,26
154,T154,T154,Andrew Magee,29.54,709,24
155,156,156,Skip Kendall,29.55,916,31
156,157,157,Mike Brisky,29.6,888,30
157,158,158,Davis Love III,29.61,681,23
158,159,159,Robert Gamez,29.62,770,26
159,T160,T160,Jay Delsing,29.63,948,32
160,T160,T160,Grant Waite,29.63,711,24
161,162,162,Fred Couples,29.65,504,17
162,T163,T163,Bobby Cochran,29.66,860,29
163,T163,T163,Shaun Micheel,29.66,860,29
164,T165,T165,Jay Haas,29.67,712,24
165,T165,T165,Bob May,29.67,712,24
166,T165,T165,John Rollins,29.67,801,27
167,T168,T168,Jason Caron,29.68,831,28
168,T168,T168,Bob Tway,29.68,831,28
169,170,170,Cameron Beckman,29.69,772,26
170,T171,T171,J.L. Lewis,29.71,832,28
171,T171,T171,Jeff Maggert,29.71,713,24
172,173,173,David Sutherland,29.73,892,30
173,174,174,Nolan Henke,29.74,922,31
174,175,175,Tommy Armour III,29.76,863,29
175,T176,T176,Scott Hoch,29.79,834,28
176,T176,T176,Chris Perry,29.79,834,28
177,178,178,Joe Ozaki,29.8,447,15
178,179,179,Jimmy Green,29.81,775,26
179,180,180,Bradley Hughes,29.84,925,31
180,181,181,Mark Calcavecchia,29.88,747,25
181,182,182,Dicky Pride,29.91,1017,34
182,183,183,Jason Buha,29.93,868,29
183,184,184,Joe Durant,29.96,839,28
184,T185,T185,Carlos Franco,30.0,660,22
185,T185,T185,Mathew Goggin,30.0,960,32
186,187,187,Jeff Gove,30.03,901,30
187,188,188,Steve Elkington,30.07,451,15
188,189,189,Aaron Bengoechea,30.18,845,28
189,190,190,Kelly Gibson,30.21,876,29
190,191,191,Perry Moss,30.25,605,20
191,192,192,Brandt Jobe,30.27,908,30
192,193,193,Craig Bowden,30.3,606,20
193,194,194,John Cook,30.56,825,27
194,195,195,Tom Purtzer,30.6,612,20
