,1-Putts_per_Round_RANK THIS WEEK,1-Putts_per_Round_RANK LAST WEEK,1-Putts_per_Round_PLAYER NAME,1-Putts_per_Round_ROUNDS,1-Putts_per_Round_AVG,1-Putts_per_Round_TOTAL 1 PUTTS,1-Putts_per_Round_TOTAL ROUNDS
38,T38,T38,Sergio Garcia,59,7.13,371,52
39,T38,T38,Phil Mickelson,85,7.13,570,80
40,T41,T41,Robin Freeman,98,7.12,698,98
41,T41,T41,Brian Henninger,93,7.12,634,89
42,T43,T43,Mark Brooks,91,7.11,626,88
43,T43,T43,Harrison Frazar,72,7.11,498,70
44,T43,T43,Gabriel Hjertstedt,86,7.11,590,83
45,T43,T43,Steve Jones,75,7.11,505,71
46,T43,T43,Jerry Kelly,111,7.11,789,111
47,T43,T43,Jim McGovern,55,7.11,377,53
48,T49,T49,Chip Beck,51,7.1,348,49
49,T49,T49,Michael Bradley,73,7.1,518,73
50,T49,T49,Russ Cochran,71,7.1,504,71
51,T49,T49,Dan Forsman,88,7.1,625,88
52,T49,T49,J.P. Hayes,91,7.1,632,89
53,T49,T49,Ryan Howison,83,7.1,575,81
54,T49,T49,Len Mattiace,107,7.1,760,107
55,T56,T56,Stephen Ames,99,7.09,674,95
56,T56,T56,Steve Gotsche,91,7.09,631,89
57,T56,T56,Sean Murphy,102,7.09,709,100
58,59,59,Edward Fryatt,101,7.08,687,97
59,T60,T60,Andrew Magee,78,7.07,516,73
60,T60,T60,John Maginnes,99,7.07,700,99
61,T62,T62,Jay Haas,80,7.06,544,77
62,T62,T62,Carl Paulson,105,7.06,727,103
63,T64,T64,Bill Glasson,93,7.05,656,93
64,T64,T64,Charles Raulerson,98,7.05,691,98
65,T64,T64,Loren Roberts,87,7.05,606,86
66,T64,T64,Mike Sposa,73,7.05,515,73
67,68,68,Lee Janzen,92,7.04,641,91
68,T69,T69,Steve Lowery,107,7.03,731,104
69,T69,T69,Tiger Woods,82,7.03,534,76
70,71,71,Greg Chalmers,96,7.02,646,92
71,T72,T72,Woody Austin,104,7.01,708,101
72,T72,T72,Trevor Dodds,86,7.01,589,84
73,T74,T74,Emlyn Aubrey,68,7.0,448,64
74,T74,T74,Michael Clark II,84,7.0,560,80
75,T74,T74,Doug Dunakey,83,7.0,560,80
76,77,77,Mike Brisky,89,6.99,601,86
77,78,78,Tim Herron,96,6.98,656,94
78,T79,T79,Jesper Parnevik,71,6.97,474,68
79,T79,T79,Omar Uresti,94,6.97,655,94
80,T79,T79,Jean Van de Velde,70,6.97,467,67
81,T82,T82,Bob Burns,91,6.96,619,89
82,T82,T82,Tom Byrum,91,6.96,619,89
83,T84,T84,Stuart Appleby,86,6.95,563,81
84,T84,T84,Nick Price,63,6.95,431,62
85,T84,T84,Esteban Toledo,113,6.95,771,111
86,87,87,Mike Hulbert,82,6.94,555,80
87,T88,T88,Brad Elder,110,6.93,762,110
88,T88,T88,Bob Friend,96,6.93,638,92
89,T88,T88,Brent Geiberger,79,6.93,520,75
90,T88,T88,Scott Hoch,108,6.93,721,104
91,T88,T88,John Huston,81,6.93,554,80
92,T88,T88,Jeff Sluman,113,6.93,769,111
93,T94,T94,Pete Jordan,102,6.92,706,102
94,T94,T94,Craig Stadler,70,6.92,457,66
95,T94,T94,Mike Weir,102,6.92,664,96
96,T97,T97,Bobby Cochran,78,6.91,525,76
97,T97,T97,Steve Flesch,123,6.91,836,121
98,T97,T97,"Dave Stockton, Jr.",89,6.91,601,87
99,T97,T97,Scott Verplank,106,6.91,732,106
100,T101,T101,Greg Kraft,106,6.9,731,106
101,T101,T101,Mike Reid,76,6.9,497,72
102,T101,T101,Tom Scherrer,104,6.9,697,101
103,T104,T104,Peter Jacobsen,65,6.89,448,65
104,T104,T104,Kevin Sutherland,98,6.89,648,94
105,T106,T106,P.H. Horgan III,65,6.88,447,65
106,T106,T106,David Morland IV,88,6.88,592,86
107,T106,T106,Grant Waite,85,6.88,585,85
108,T106,T106,Brian Watts,89,6.88,605,88
109,110,110,Neal Lancaster,99,6.86,652,95
110,T111,T111,Craig Barlow,98,6.84,657,96
111,T111,T111,Cameron Beckman,81,6.84,554,81
112,T111,T111,Bob Estes,68,6.84,431,63
113,T111,T111,Davis Love III,98,6.84,629,92
114,T111,T111,Shaun Micheel,94,6.84,622,91
115,T111,T111,Jerry Smith,104,6.84,691,101
116,T117,T117,Jim Furyk,98,6.83,649,95
117,T117,T117,Matt Gogel,86,6.83,574,84
118,T117,T117,Mark Wiebe,95,6.83,628,92
119,120,120,David Peoples,99,6.81,674,99
120,121,121,Hal Sutton,93,6.8,605,89
121,T122,T122,Robert Allenby,98,6.77,636,94
122,T122,T122,Brandel Chamblee,72,6.77,474,70
123,T124,T124,Shigeki Maruyama,88,6.76,575,85
124,T124,T124,Blaine McCallister,104,6.76,703,104
125,T126,T126,Jimmy Green,85,6.75,560,83
126,T126,T126,Kenny Perry,76,6.75,513,76
127,T128,T128,Mark Calcavecchia,99,6.74,620,92
128,T128,T128,Chris DiMarco,118,6.74,768,114
129,T128,T128,Frank Nobilo,98,6.74,640,95
130,T128,T128,John Rollins,72,6.74,485,72
131,132,132,John Daly,71,6.73,478,71
132,T133,T133,Scott Dunlap,106,6.72,712,106
133,T133,T133,Fred Funk,110,6.72,733,109
134,T133,T133,Robert Gamez,76,6.72,511,76
135,136,136,David Frost,65,6.7,422,63
136,137,137,K.J. Choi,92,6.69,595,89
137,138,138,Dicky Pride,98,6.68,628,94
138,139,139,Barry Cheesman,96,6.66,619,93
139,140,140,Eric Booker,87,6.65,565,85
140,T141,T141,David Toms,113,6.64,724,109
141,T141,T141,Kirk Triplett,101,6.64,644,97
142,T143,T143,Ronnie Black,82,6.63,524,79
143,T143,T143,J.L. Lewis,104,6.63,676,102
144,T145,T145,Olin Browne,103,6.62,655,99
145,T145,T145,Joel Edwards,99,6.62,655,99
146,T145,T145,Justin Leonard,98,6.62,616,93
147,T145,T145,Steve Stricker,63,6.62,404,61
148,T149,T149,Jason Caron,77,6.61,496,75
149,T149,T149,Stewart Cink,98,6.61,628,95
150,T149,T149,Jay Delsing,97,6.61,615,93
151,T149,T149,David Duval,73,6.61,443,67
152,T149,T149,Gary Nicklaus,84,6.61,542,82
153,154,154,Fulton Allem,77,6.6,495,75
154,T155,T155,Jeff Gove,86,6.59,540,82
155,T155,T155,David Sutherland,109,6.59,699,106
156,T157,T157,Ben Bates,107,6.57,683,104
157,T157,T157,Craig Parry,73,6.57,453,69
158,T159,T159,Aaron Bengoechea,75,6.55,478,73
159,T159,T159,Bart Bryant,73,6.55,478,73
160,T159,T159,Dudley Hart,74,6.55,478,73
161,162,162,Jason Buha,82,6.54,536,82
162,T163,T163,Doug Barron,85,6.51,534,82
163,T163,T163,Joe Durant,94,6.51,612,94
164,165,165,Craig Bowden,54,6.5,351,54
165,T166,T166,Joey Sindelar,88,6.49,545,84
166,T166,T166,Bob Tway,91,6.49,578,89
167,168,168,Vijay Singh,97,6.47,595,92
168,169,169,Glen Hnatiuk,94,6.46,581,90
169,170,170,Steve Pate,97,6.45,593,92
170,171,171,Tommy Armour III,91,6.44,573,89
171,172,172,Billy Mayfair,93,6.43,566,88
172,173,173,Bob May,95,6.42,584,91
173,T174,T174,Bradley Hughes,93,6.41,577,90
174,T174,T174,Chris Perry,109,6.41,673,105
175,T174,T174,Duffy Waldorf,80,6.41,481,75
176,T177,T177,Jeff Maggert,86,6.4,525,82
177,T177,T177,Joe Ozaki,55,6.4,339,53
178,179,179,Dennis Paulson,82,6.37,516,81
179,180,180,Casey Martin,90,6.36,560,88
180,181,181,Rocco Mediate,79,6.34,482,76
181,T182,T182,Mathew Goggin,91,6.32,575,91
182,T182,T182,Perry Moss,53,6.32,335,53
183,T184,T184,Rich Beem,84,6.31,511,81
184,T184,T184,Notah Begay III,82,6.31,492,78
185,186,186,Nick Faldo,51,6.24,306,49
186,187,187,Brandt Jobe,91,6.23,548,88
187,T188,T188,Fred Couples,71,6.2,434,70
188,T188,T188,Scott Gump,108,6.2,651,105
189,190,190,Nolan Henke,79,6.19,489,79
190,191,191,John Cook,90,6.13,539,88
191,192,192,Kelly Gibson,84,6.0,492,82
192,T193,T193,Tom Lehman,71,5.88,406,69
193,T193,T193,Tom Purtzer,58,5.88,329,56
194,195,195,Steve Elkington,59,5.69,330,58
