,Putts_per_Round_-_Round_4_RANK THIS WEEK,Putts_per_Round_-_Round_4_RANK LAST WEEK,Putts_per_Round_-_Round_4_PLAYER NAME,Putts_per_Round_-_Round_4_AVG,Putts_per_Round_-_Round_4_TOTAL PUTTS,Putts_per_Round_-_Round_4_TOTAL ROUNDS
167,T167,T167,Neal Lancaster,29.67,534,18
168,T167,T167,J.L. Lewis,29.67,623,21
169,T167,T167,Grant Waite,29.67,534,18
170,171,171,Chris Perry,29.68,653,22
171,172,172,John Huston,29.71,505,17
172,173,173,Tom Lehman,29.73,446,15
173,T174,T174,Aaron Bengoechea,29.75,238,8
174,T174,T174,Craig Bowden,29.75,119,4
175,176,176,Vijay Singh,29.76,625,21
176,177,177,Fulton Allem,29.77,387,13
177,178,178,Steve Elkington,29.82,328,11
178,179,179,Emlyn Aubrey,29.83,179,6
179,T180,T180,Rocco Mediate,29.87,448,15
180,T180,T180,Jeff Sluman,29.87,687,23
181,T182,T182,Robin Freeman,30.0,480,16
182,T182,T182,Mathew Goggin,30.0,360,12
183,184,184,Joe Durant,30.06,541,18
184,185,185,Tommy Armour III,30.07,421,14
185,T186,T186,Nolan Henke,30.14,211,7
186,T186,T186,P.H. Horgan III,30.14,211,7
187,188,188,Bradley Hughes,30.17,362,12
188,189,189,Brandt Jobe,30.23,393,13
189,190,190,Notah Begay III,30.27,454,15
190,191,191,Casey Martin,30.47,457,15
191,192,192,J.P. Hayes,30.61,551,18
192,193,193,Trevor Dodds,30.62,398,13
193,194,194,Scott Gump,30.88,494,16
194,195,195,Jason Caron,31.11,280,9
