,3-Putts_per_Round_RANK THIS WEEK,3-Putts_per_Round_RANK LAST WEEK,3-Putts_per_Round_PLAYER NAME,3-Putts_per_Round_ROUNDS,3-Putts_per_Round_AVG,3-Putts_per_Round_TOTAL 3 PUTTS,3-Putts_per_Round_TOTAL ROUNDS
74,T72,T72,Michael Bradley,73,0.55,40,73
75,T72,T72,Mike Brisky,89,0.55,47,86
76,T72,T72,Tom Byrum,91,0.55,49,89
77,T72,T72,Nick Faldo,51,0.55,27,49
78,T72,T72,Steve Gotsche,91,0.55,49,89
79,T72,T72,David Morland IV,88,0.55,47,86
80,T72,T72,Grant Waite,85,0.55,47,85
81,T82,T82,Notah Begay III,82,0.54,42,78
82,T82,T82,K.J. Choi,92,0.54,48,89
83,T82,T82,Russ Cochran,71,0.54,38,71
84,T82,T82,Bobby Cochran,78,0.54,41,76
85,T82,T82,Jay Delsing,97,0.54,50,93
86,T82,T82,Tim Herron,96,0.54,51,94
87,T82,T82,Frank Nobilo,98,0.54,51,95
88,T82,T82,Keith Nolan,57,0.54,31,57
89,T82,T82,Jesper Parnevik,71,0.54,37,68
90,T82,T82,Brett Quigley,63,0.54,34,63
91,T92,T92,Bob May,95,0.53,48,91
92,T92,T92,Mike Reid,76,0.53,38,72
93,T94,T94,Emlyn Aubrey,68,0.52,33,64
94,T94,T94,Bob Friend,96,0.52,48,92
95,T94,T94,Brent Geiberger,79,0.52,39,75
96,T94,T94,Jimmy Green,85,0.52,43,83
97,T94,T94,Jay Haas,80,0.52,40,77
98,T94,T94,Shigeki Maruyama,88,0.52,44,85
99,T94,T94,Tom Scherrer,104,0.52,53,101
100,T94,T94,David Toms,113,0.52,57,109
101,T102,T102,Robert Allenby,98,0.51,48,94
102,T102,T102,Ronnie Black,82,0.51,40,79
103,T102,T102,Trevor Dodds,86,0.51,43,84
104,T102,T102,Steve Hart,72,0.51,36,70
105,T102,T102,Dudley Hart,74,0.51,37,73
106,T102,T102,Franklin Langham,95,0.51,46,91
107,T102,T102,Mike Sposa,73,0.51,37,73
108,T102,T102,Duffy Waldorf,80,0.51,38,75
109,T110,T110,Doug Barron,85,0.5,41,82
110,T110,T110,Michael Clark II,84,0.5,40,80
111,T110,T110,Doug Dunakey,83,0.5,40,80
112,T110,T110,Steve Flesch,123,0.5,60,121
113,T110,T110,Sergio Garcia,59,0.5,26,52
114,T110,T110,John Huston,81,0.5,40,80
115,T116,T116,Brad Elder,110,0.49,54,110
116,T116,T116,Bob Heintz,87,0.49,42,85
117,T116,T116,Lee Janzen,92,0.49,45,91
118,T116,T116,Tom Lehman,71,0.49,34,69
119,T116,T116,Craig Parry,73,0.49,34,69
120,T116,T116,Paul Stankowski,77,0.49,36,73
121,T116,T116,Brian Watts,89,0.49,43,88
122,T123,T123,Greg Chalmers,96,0.48,44,92
123,T123,T123,Glen Hnatiuk,94,0.48,43,90
124,T123,T123,P.H. Horgan III,65,0.48,31,65
125,T123,T123,Dicky Pride,98,0.48,45,94
126,T127,T127,Paul Azinger,73,0.47,34,72
127,T127,T127,Andrew Magee,78,0.47,34,73
128,T127,T127,Joe Ozaki,55,0.47,25,53
129,T130,T130,David Duval,73,0.46,31,67
130,T130,T130,Brian Henninger,93,0.46,41,89
131,T130,T130,Jonathan Kaye,115,0.46,51,112
132,T130,T130,Skip Kendall,114,0.46,52,112
133,T130,T130,Justin Leonard,98,0.46,43,93
134,T130,T130,J.L. Lewis,104,0.46,47,102
135,T130,T130,Jean Van de Velde,70,0.46,31,67
136,T130,T130,Tiger Woods,82,0.46,35,76
137,T138,T138,Matt Gogel,86,0.45,38,84
138,T138,T138,Paul Goydos,99,0.45,44,97
139,T138,T138,Greg Kraft,106,0.45,48,106
140,T138,T138,Casey Martin,90,0.45,40,88
141,T138,T138,Joe Ogilvie,95,0.45,41,91
142,T138,T138,Tommy Tolles,60,0.45,27,60
143,T144,T144,J.P. Hayes,91,0.44,39,89
144,T144,T144,Scott Hoch,108,0.44,46,104
145,T144,T144,Nick Price,63,0.44,27,62
146,T144,T144,Kirk Triplett,101,0.44,43,97
147,T144,T144,Jay Williamson,105,0.44,45,102
148,T149,T149,Chip Beck,51,0.43,21,49
149,T149,T149,Joel Edwards,99,0.43,43,99
150,T149,T149,Kevin Sutherland,98,0.43,40,94
151,T149,T149,Mark Wiebe,95,0.43,40,92
152,T153,T153,Brad Faxon,98,0.42,40,96
153,T153,T153,Ryan Howison,83,0.42,34,81
154,T153,T153,Blaine McCallister,104,0.42,44,104
155,T153,T153,Loren Roberts,87,0.42,36,86
156,T157,T157,Stuart Appleby,86,0.41,33,81
157,T157,T157,Bill Glasson,93,0.41,38,93
158,T157,T157,Sean Murphy,102,0.41,41,100
159,T157,T157,Tom Pernice Jr.,98,0.41,39,96
160,T157,T157,Jeff Sluman,113,0.41,45,111
161,T157,T157,Jerry Smith,104,0.41,41,101
162,T157,T157,Mike Weir,102,0.41,39,96
163,T164,T164,Jim Carter,96,0.4,38,94
164,T164,T164,John Cook,90,0.4,35,88
165,T164,T164,Glen Day,93,0.4,37,92
166,T164,T164,Chris DiMarco,118,0.4,46,114
167,T164,T164,Steve Lowery,107,0.4,42,104
168,T164,T164,"Dave Stockton, Jr.",89,0.4,35,87
169,T170,T170,Jerry Kelly,111,0.39,43,111
170,T170,T170,Bob Tway,91,0.39,35,89
171,T172,T172,Paul Curry,64,0.38,24,64
172,T172,T172,Bob Estes,68,0.38,24,63
173,T172,T172,Esteban Toledo,113,0.38,42,111
174,T175,T175,Mike Hulbert,82,0.36,29,80
175,T175,T175,Scott McCarron,100,0.36,35,98
176,T175,T175,Jim McGovern,55,0.36,19,53
177,T175,T175,Phil Mickelson,85,0.36,29,80
178,T175,T175,Steve Pate,97,0.36,33,92
179,T175,T175,Mike Springer,83,0.36,29,81
180,T181,T181,Rick Fehr,73,0.35,25,71
181,T181,T181,David Frost,65,0.35,22,63
182,T181,T181,Jim Furyk,98,0.35,33,95
183,T181,T181,Scott Verplank,106,0.35,37,106
184,185,185,Brian Gay,101,0.34,34,99
185,T186,T186,Len Mattiace,107,0.33,35,107
186,T186,T186,Mark O'Meara,61,0.33,18,55
187,T186,T186,Steve Stricker,63,0.33,20,61
188,T189,T189,Mark Brooks,91,0.32,28,88
189,T189,T189,Ernie Els,74,0.32,22,68
190,T189,T189,Dennis Paulson,82,0.32,26,81
191,T189,T189,Chris Perry,109,0.32,34,105
192,T193,T193,Steve Jones,75,0.3,21,71
193,T193,T193,Larry Mize,71,0.3,21,69
194,195,195,Stewart Cink,98,0.29,28,95
