,2-Putts_per_Round_RANK THIS WEEK,2-Putts_per_Round_RANK LAST WEEK,2-Putts_per_Round_PLAYER NAME,2-Putts_per_Round_ROUNDS,2-Putts_per_Round_AVG,2-Putts_per_Round_TOTAL 2 PUTTS,2-Putts_per_Round_TOTAL ROUNDS
103,T104,T104,Harrison Frazar,72,10.17,712,70
104,T104,T104,Fred Funk,110,10.17,1109,109
105,T106,T106,Chip Beck,51,10.16,498,49
106,T106,T106,Jay Williamson,105,10.16,1036,102
107,108,108,Steve Gotsche,91,10.15,903,89
108,109,109,Edward Fryatt,101,10.14,984,97
109,T110,T110,Stewart Cink,98,10.13,962,95
110,T110,T110,Brian Gay,101,10.13,1003,99
111,T112,T112,Stephen Ames,99,10.12,961,95
112,T112,T112,Dennis Paulson,82,10.12,820,81
113,T114,T114,Pete Jordan,102,10.11,1031,102
114,T114,T114,Brett Quigley,63,10.11,637,63
115,T116,T116,Glen Day,93,10.1,929,92
116,T116,T116,Scott Dunlap,106,10.1,1071,106
117,T116,T116,Steve Elkington,59,10.1,586,58
118,119,119,John Maginnes,99,10.09,999,99
119,120,120,Bob Burns,91,10.08,897,89
120,T121,T121,Skip Kendall,114,10.07,1128,112
121,T121,T121,Carl Paulson,105,10.07,1037,103
122,T123,T123,Dan Forsman,88,10.06,885,88
123,T123,T123,Gabriel Hjertstedt,86,10.06,835,83
124,T125,T125,Notah Begay III,82,10.05,784,78
125,T125,T125,Robin Freeman,98,10.05,985,98
126,T125,T125,Tom Scherrer,104,10.05,1015,101
127,T128,T128,Steve Hart,72,10.04,703,70
128,T128,T128,Bob May,95,10.04,914,91
129,T130,T130,Michael Bradley,73,10.03,732,73
130,T130,T130,Fred Couples,71,10.03,702,70
131,132,132,Vijay Singh,97,10.02,922,92
132,T133,T133,Franklin Langham,95,10.01,911,91
133,T133,T133,Mike Springer,83,10.01,811,81
134,135,135,Keith Nolan,57,10.0,570,57
135,T136,T136,Scott McCarron,100,9.99,979,98
136,T136,T136,David Toms,113,9.99,1089,109
137,138,138,Hal Sutton,93,9.98,888,89
138,139,139,Woody Austin,104,9.97,1007,101
139,T140,T140,Rick Fehr,73,9.96,707,71
140,T140,T140,Paul Stankowski,77,9.96,727,73
141,142,142,Rocco Mediate,79,9.93,755,76
142,T143,T143,Tommy Tolles,60,9.92,595,60
143,T143,T143,Kirk Triplett,101,9.92,962,97
144,T145,T145,Mark Brooks,91,9.91,872,88
145,T145,T145,Tim Herron,96,9.91,932,94
146,T145,T145,Craig Spence,89,9.91,842,85
147,T148,T148,Jim Furyk,98,9.89,940,95
148,T148,T148,Jeff Sluman,113,9.89,1098,111
149,150,150,John Huston,81,9.88,790,80
150,T151,T151,Jay Don Blake,95,9.86,917,93
151,T151,T151,Justin Leonard,98,9.86,917,93
152,T153,T153,Bob Heintz,87,9.85,837,85
153,T153,T153,Lee Janzen,92,9.85,896,91
154,155,155,Jonathan Kaye,115,9.84,1102,112
155,156,156,Jim Carter,96,9.83,924,94
156,157,157,Brad Fabel,88,9.82,864,88
157,T158,T158,Frank Lickliter II,107,9.8,1029,105
158,T158,T158,Craig Parry,73,9.8,676,69
159,T158,T158,Craig Perks,82,9.8,804,82
160,161,161,Steve Flesch,123,9.79,1184,121
161,T162,T162,Paul Curry,64,9.77,625,64
162,T162,T162,Nick Price,63,9.77,606,62
163,T164,T164,Mike Weir,102,9.74,935,96
164,T164,T164,Kevin Wentworth,83,9.74,779,80
165,166,166,John Daly,71,9.73,691,71
166,167,167,Chris Riley,98,9.72,914,94
167,168,168,Robert Allenby,98,9.71,913,94
168,169,169,Paul Goydos,99,9.68,939,97
169,170,170,David Duval,73,9.67,648,67
170,171,171,Jeff Maggert,86,9.66,792,82
171,172,172,David Frost,65,9.62,606,63
172,173,173,Shigeki Maruyama,88,9.6,816,85
173,T174,T174,Mark Calcavecchia,99,9.59,882,92
174,T174,T174,Rory Sabbatini,85,9.59,796,83
175,T174,T174,Ted Tryba,112,9.59,1064,111
176,177,177,Robert Damron,93,9.58,872,91
177,178,178,Carlos Franco,85,9.55,802,84
178,179,179,Davis Love III,98,9.54,878,92
179,180,180,Billy Andrade,89,9.52,819,86
180,181,181,Loren Roberts,87,9.49,816,86
181,182,182,Stuart Appleby,86,9.42,763,81
182,183,183,Brad Faxon,98,9.41,903,96
183,184,184,Bob Estes,68,9.4,592,63
184,T185,T185,Nick Faldo,51,9.39,460,49
185,T185,T185,Tiger Woods,82,9.39,714,76
186,187,187,Steve Jones,75,9.35,664,71
187,188,188,Corey Pavin,74,9.34,691,74
188,189,189,Phil Mickelson,85,9.33,746,80
189,190,190,Jean Van de Velde,70,9.27,621,67
190,191,191,Ernie Els,74,9.25,629,68
191,192,192,Jesper Parnevik,71,9.13,621,68
192,193,193,Paul Azinger,73,8.94,644,72
193,194,194,Mark O'Meara,61,8.91,490,55
194,195,195,Sergio Garcia,59,8.67,451,52
