,Approaches__275_yards-Rgh_RTP_RANK THIS WEEK,Approaches__275_yards-Rgh_RTP_RANK LAST WEEK,Approaches__275_yards-Rgh_RTP_PLAYER NAME,Approaches__275_yards-Rgh_RTP_ROUNDS,Approaches__275_yards-Rgh_RTP_AVG RTP
161,T160,T160,Troy Matteson,84,+.500
162,T160,T160,John Senden,103,+.500
163,T160,T160,Camilo Villegas,78,+.500
164,T160,T160,Garrett Willis,82,+.500
165,T166,T166,Ben Curtis,78,+1.000
166,T166,T166,Graham DeLaet,88,+1.000
167,T166,T166,Sergio Garcia,58,+1.000
168,T166,T166,Charley Hoffman,85,+1.000
169,T166,T166,Will MacKenzie,72,+1.000
170,T166,T166,D.J. Trahan,92,+1.000
