,Approach_75-100_yards_RTP_Score_RANK THIS WEEK,Approach_75-100_yards_RTP_Score_RANK LAST WEEK,Approach_75-100_yards_RTP_Score_PLAYER NAME,Approach_75-100_yards_RTP_Score_ROUNDS,Approach_75-100_yards_RTP_Score_AVG RTP
148,T147,T147,Rory Sabbatini,79,-.078
149,T147,T147,Chris Wilson,65,-.078
150,T151,T151,Matt Bettencourt,91,-.073
151,T151,T151,Hunter Mahan,85,-.073
152,153,153,Ryan Moore,80,-.070
153,154,154,Daniel Chopra,74,-.068
154,155,155,David Duval,71,-.059
155,156,156,Luke Donald,71,-.057
156,157,157,Henrik Bjornstad,72,-.056
157,158,158,Kris Blanks,91,-.053
158,159,159,Pat Perez,90,-.049
159,T160,T160,Chris Couch,66,-.045
160,T160,T160,Davis Love III,79,-.045
161,T160,T160,Steve Lowery,67,-.045
162,163,163,Y.E. Yang,72,-.043
163,164,164,Charley Hoffman,85,-.036
164,165,165,Ted Purdy,86,-.032
165,166,166,Ángel Cabrera,64,-.029
166,167,167,Camilo Villegas,78,-.028
167,T168,T168,Jeff Gove,57,-.020
168,T168,T168,Kevin Stadler,86,-.020
169,T168,T168,Jerod Turner,54,-.020
170,171,171,Chris Tidland,77,-.018
171,172,172,Kevin Streelman,90,-.016
172,173,173,J.B. Holmes,100,-.013
173,T174,T174,Rory McIlroy,54,E
174,T174,T174,Rod Pampling,77,E
175,T174,T174,Cameron Percy,73,E
176,177,177,Nathan Green,86,+.018
177,178,178,Sean O'Hair,84,+.019
178,179,179,Dustin Johnson,83,+.020
179,180,180,Martin Flores,75,+.023
180,181,181,Scott McCarron,90,+.032
181,182,182,Jason Dufner,87,+.045
182,183,183,Matt Every,60,+.068
183,184,184,Vance Veazey,58,+.075
184,185,185,Martin Laird,91,+.077
185,186,186,Cameron Tringale,55,+.085
186,187,187,David Lutterus,69,+.095
187,188,188,Steve Wheatcroft,74,+.096
188,189,189,Brian Stuard,81,+.108
189,190,190,Rich Barcelo,70,+.122
190,191,191,Brenden Pappas,66,+.140
191,192,192,Jeff Quinney,91,+.176
