,Approach_200-225_yards_RTP_RANK THIS WEEK,Approach_200-225_yards_RTP_RANK LAST WEEK,Approach_200-225_yards_RTP_PLAYER NAME,Approach_200-225_yards_RTP_ROUNDS,Approach_200-225_yards_RTP_AVG RTP
166,167,167,Brett Quigley,96,+.108
167,168,168,Mark Wilson,87,+.110
168,169,169,Brian Davis,101,+.111
169,170,170,Ted Purdy,86,+.114
170,171,171,Greg Owen,69,+.116
171,172,172,Tim Herron,79,+.117
172,173,173,Johnson Wagner,85,+.120
173,174,174,Briny Baird,87,+.124
174,175,175,Jeff Quinney,91,+.125
175,176,176,Henrik Bjornstad,72,+.126
176,177,177,D.A. Points,90,+.130
177,178,178,Cliff Kresge,50,+.134
178,179,179,Brent Delahoussaye,57,+.135
179,180,180,Nicholas Thompson,88,+.136
180,181,181,Chris Wilson,65,+.152
181,182,182,Tim Petrovic,105,+.153
182,T183,T183,Kevin Johnson,62,+.156
183,T183,T183,Skip Kendall,58,+.156
184,185,185,Lee Janzen,77,+.170
185,186,186,Scott Verplank,74,+.179
186,187,187,Greg Kraft,52,+.180
187,188,188,Joe Durant,67,+.183
188,189,189,Vance Veazey,58,+.192
189,190,190,Justin Leonard,89,+.199
190,191,191,Jerod Turner,54,+.268
191,192,192,Jeff Gove,57,+.274
