,Approach_175-200_yards_RTP_Score_RANK THIS WEEK,Approach_175-200_yards_RTP_Score_RANK LAST WEEK,Approach_175-200_yards_RTP_Score_PLAYER NAME,Approach_175-200_yards_RTP_Score_ROUNDS,Approach_175-200_yards_RTP_Score_AVG RTP
130,131,131,Jerod Turner,54,+.056
131,132,132,Steve Flesch,78,+.057
132,T133,T133,Cameron Beckman,68,+.058
133,T133,T133,Ben Curtis,78,+.058
134,T133,T133,J.P. Hayes,79,+.058
135,136,136,Chris DiMarco,88,+.059
136,T137,T137,Kevin Johnson,62,+.061
137,T137,T137,Derek Lamely,81,+.061
138,139,139,Justin Leonard,89,+.063
139,140,140,Rory Sabbatini,79,+.065
140,T141,T141,Bob Estes,79,+.066
141,T141,T141,Bill Lunde,79,+.066
142,143,143,Vaughn Taylor,87,+.067
143,144,144,Stuart Appleby,101,+.071
144,145,145,Rocco Mediate,71,+.073
145,T146,T146,Will MacKenzie,72,+.074
146,T146,T146,Nicholas Thompson,88,+.074
147,148,148,Cameron Tringale,55,+.075
148,149,149,Ted Purdy,86,+.077
149,150,150,Brent Delahoussaye,57,+.079
150,T151,T151,Jeff Maggert,76,+.081
151,T151,T151,Tom Pernice Jr.,74,+.081
152,T153,T153,James Driscoll,78,+.082
153,T153,T153,Mathew Goggin,85,+.082
154,T153,T153,Greg Kraft,52,+.082
155,156,156,Camilo Villegas,78,+.084
156,T157,T157,Chris Tidland,77,+.085
157,T157,T157,Omar Uresti,74,+.085
158,159,159,Matt Every,60,+.089
159,T160,T160,Mark Calcavecchia,50,+.090
160,T160,T160,Brian Stuard,81,+.090
161,162,162,Alex Cejka,81,+.091
162,163,163,Billy Mayfair,78,+.092
163,T164,T164,Carl Pettersson,99,+.095
164,T164,T164,Mike Weir,59,+.095
165,166,166,Johnson Wagner,85,+.097
166,T167,T167,Jason Dufner,87,+.100
167,T167,T167,Vance Veazey,58,+.100
168,T169,T169,Craig Bowden,56,+.106
169,T169,T169,Dean Wilson,54,+.106
170,T171,T171,Paul Goydos,78,+.109
171,T171,T171,Webb Simpson,98,+.109
172,173,173,Troy Merritt,86,+.110
173,174,174,Brenden Pappas,66,+.111
174,175,175,Cameron Percy,73,+.115
175,176,176,Steve Wheatcroft,74,+.116
176,T177,T177,Trevor Immelman,55,+.117
177,T177,T177,Roland Thatcher,72,+.117
178,179,179,Chris Wilson,65,+.121
179,T180,T180,Davis Love III,79,+.122
180,T180,T180,Chris Stroud,90,+.122
181,T182,T182,Brad Faxon,58,+.127
182,T182,T182,Jarrod Lyle,54,+.127
183,184,184,Daniel Chopra,74,+.129
184,185,185,Andrew McLardy,52,+.133
185,186,186,David Lutterus,69,+.136
186,187,187,Steve Lowery,67,+.138
187,188,188,Jeff Gove,57,+.140
188,189,189,Skip Kendall,58,+.167
189,190,190,Cliff Kresge,50,+.172
190,191,191,Joe Ogilvie,99,+.194
191,192,192,Justin Bolli,55,+.209
