,Approaches_from__200_yards_Rgh_RANK THIS WEEK,Approaches_from__200_yards_Rgh_RANK LAST WEEK,Approaches_from__200_yards_Rgh_PLAYER NAME,Approaches_from__200_yards_Rgh_ROUNDS,Approaches_from__200_yards_Rgh_AVG,Approaches_from__200_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from__200_yards_Rgh_# OF ATTEMPTS,Approaches_from__200_yards_Rgh_RELATIVE TO PAR
52,T53,T53,Andres Gonzales,60,"67' 4""",1615.6670000000001,24,-4
53,T53,T53,David Mathis,83,"67' 4""",2490.0,37,+4
54,T55,T55,K.J. Choi,77,"67' 5""",1954.3329999999999,29,+5
55,T55,T55,Andres Romero,77,"67' 5""",2830.25,42,-3
56,T55,T55,Michael Thompson,79,"67' 5""",1415.9170000000001,21,+4
57,58,58,Rickie Fowler,84,"67' 7""",2501.667,37,-13
58,T59,T59,D.J. Brigman,67,"67' 10""",1492.3329999999999,22,-1
59,T59,T59,Ángel Cabrera,50,"67' 10""",1423.9170000000001,21,+3
60,T59,T59,Y.E. Yang,63,"67' 10""",1695.6670000000001,25,-1
61,62,62,Jhonattan Vegas,84,"68' 1""",3200.417,47,-19
62,63,63,Steve Flesch,88,"68' 3""",3276.75,48,+9
63,64,64,Boo Weekley,66,"68' 4""",2049.5,30,-1
64,65,65,Joseph Bramlett,73,"68' 5""",3421.083,50,-15
65,66,66,Will Strickler,51,"68' 6""",1301.25,19,-4
66,T67,T67,Tom Gillis,55,"68' 7""",1987.75,29,+6
67,T67,T67,Bubba Watson,85,"68' 7""",2467.833,36,-14
68,T69,T69,Chris Couch,73,"68' 9""",2956.25,43,-11
69,T69,T69,Ben Curtis,66,"68' 9""",1718.8329999999999,25,+1
70,71,71,Alexandre Rocha,65,"68' 10""",1788.8329999999999,26,+5
71,T72,T72,Michael Connell,76,"69' 0""",2069.833,30,+7
72,T72,T72,Michael Putnam,67,"69' 0""",2552.417,37,-5
73,T74,T74,Stewart Cink,72,"69' 1""",1796.25,26,-1
74,T74,T74,Tag Ridings,87,"69' 1""",3315.083,48,-1
75,76,76,Scott Stallings,84,"69' 4""",2148.667,31,-3
76,77,77,Kevin Chappell,78,"69' 7""",2367.167,34,-3
77,78,78,Brendon de Jonge,105,"69' 8""",3830.583,55,+5
78,79,79,Mark Wilson,89,"69' 9""",2163.5,31,+3
79,80,80,Bo Van Pelt,92,"69' 10""",2234.083,32,-7
80,81,81,Richard Johnson,64,"69' 11""",2518.167,36,+11
81,82,82,Robert Garrigus,83,"70' 1""",3572.167,51,-16
82,83,83,Stuart Appleby,65,"70' 3""",2740.917,39,-3
83,T84,T84,Chris Kirk,87,"70' 4""",2671.917,38,-2
84,T84,T84,Jeff Overton,92,"70' 4""",2885.0,41,-9
85,86,86,Jason Bohn,74,"70' 6""",2185.667,31,+10
86,87,87,Sung Kang,63,"70' 7""",2539.583,36,+1
87,T88,T88,Lucas Glover,74,"70' 9""",2333.583,33,+4
88,T88,T88,Nathan Green,81,"70' 9""",4172.667,59,+3
89,T88,T88,Pat Perez,76,"70' 9""",2051.667,29,-2
90,T88,T88,Steve Stricker,70,"70' 9""",2830.0,40,-6
91,92,92,Heath Slocum,89,"71' 0""",1704.8329999999999,24,-4
92,93,93,Bio Kim,71,"71' 1""",2416.083,34,+6
93,94,94,Dean Wilson,62,"71' 4""",2854.75,40,+14
94,95,95,Kevin Na,84,"71' 5""",4642.0,65,-5
95,96,96,Troy Merritt,63,"71' 6""",2718.167,38,+3
96,97,97,Woody Austin,59,"71' 7""",1217.25,17,-3
97,T98,T98,Bryce Molder,82,"71' 9""",1864.9170000000001,26,+2
98,T98,T98,Chris Riley,76,"71' 9""",1578.5829999999999,22,+3
99,T100,T100,Aaron Baddeley,77,"71' 10""",3664.25,51,-9
100,T100,T100,Ernie Els,71,"71' 10""",2512.917,35,+2
101,102,102,J.B. Holmes,57,"72' 0""",3096.25,43,-11
102,103,103,David Hearn,88,"72' 1""",2450.5,34,+4
103,104,104,Keegan Bradley,91,"72' 2""",2164.25,30,-1
104,105,105,Spencer Levin,113,"72' 3""",3541.833,49,+11
105,106,106,Troy Matteson,91,"72' 4""",4342.417,60,-4
106,T107,T107,J.J. Henry,96,"72' 5""",2463.083,34,E
107,T107,T107,D.A. Points,89,"72' 5""",3113.75,43,+9
108,109,109,Ryuji Imada,83,"72' 6""",3407.167,47,+4
109,T110,T110,Matt Bettencourt,84,"72' 7""",3703.417,51,-6
110,T110,T110,Scott McCarron,65,"72' 7""",2395.417,33,-1
111,T112,T112,J.P. Hayes,56,"72' 8""",1743.4170000000001,24,-1
112,T112,T112,Justin Leonard,82,"72' 8""",1961.75,27,-4
113,T114,T114,Matt Jones,71,"72' 9""",3129.917,43,-4
114,T114,T114,Cameron Tringale,110,"72' 9""",4146.417,57,-7
115,T116,T116,Rod Pampling,72,"73' 0""",1898.1670000000001,26,-3
116,T116,T116,Kyle Stanley,98,"73' 0""",4307.083,59,-11
117,118,118,Ian Poulter,52,"73' 4""",1613.0829999999999,22,-4
118,119,119,Sergio Garcia,61,"73' 5""",2055.333,28,-6
119,120,120,Brandt Jobe,100,"73' 8""",2137.0,29,+6
120,T121,T121,Charles Howell III,108,"73' 9""",3686.583,50,-14
121,T121,T121,Chez Reavie,92,"73' 9""",1990.4170000000001,27,+2
122,T123,T123,Steve Elkington,50,"73' 11""",887.1669999999999,12,-5
123,T123,T123,Garrett Willis,71,"73' 11""",2883.167,39,+9
124,125,125,Cameron Beckman,71,"74' 4""",2379.917,32,-7
125,126,126,Jimmy Walker,79,"74' 5""",4465.833,60,-3
126,127,127,David Toms,78,"74' 6""",1639.5,22,+4
127,128,128,Alex Prugh,82,"74' 7""",2238.417,30,+8
128,T129,T129,Brian Gay,90,"74' 10""",2169.667,29,+9
129,T129,T129,Kevin Kisner,70,"74' 10""",2619.583,35,+2
130,T129,T129,Daniel Summerhays,75,"74' 10""",3443.417,46,+20
131,T132,T132,Anthony Kim,72,"75' 0""",3300.0,44,-6
132,T132,T132,John Rollins,85,"75' 0""",1349.4170000000001,18,-4
133,T134,T134,Brian Davis,105,"75' 1""",4203.5,56,+14
134,T134,T134,Freddie Jacobson,92,"75' 1""",3452.917,46,+3
135,T136,T136,Steven Bowditch,86,"75' 2""",2706.5,36,-12
136,T136,T136,Michael Bradley,74,"75' 2""",2479.833,33,+2
137,T136,T136,Rocco Mediate,53,"75' 2""",1578.5,21,+1
138,T139,T139,Bill Haas,93,"75' 3""",2408.0,32,-8
139,T139,T139,Jim Renner,65,"75' 3""",2484.333,33,-1
140,141,141,Jason Day,76,"75' 5""",2790.333,37,-2
141,T142,T142,Fabián Gómez,84,"75' 6""",2416.167,32,-7
142,T142,T142,Ryan Moore,79,"75' 6""",2641.75,35,E
143,144,144,Joe Ogilvie,75,"75' 11""",2886.0,38,-2
144,T145,T145,Ryan Palmer,82,"76' 4""",3052.833,40,-8
145,T145,T145,Johnson Wagner,81,"76' 4""",2365.667,31,+6
146,147,147,Rich Beem,53,"76' 5""",2293.5,30,+8
147,T148,T148,Jason Dufner,78,"76' 6""",2754.167,36,+7
148,T148,T148,Adam Scott,60,"76' 6""",1683.3329999999999,22,+1
149,150,150,Ben Crane,76,"76' 9""",2609.833,34,+1
150,151,151,Paul Goydos,81,"76' 10""",2457.5,32,+9
151,T152,T152,Marc Leishman,87,"77' 0""",4620.25,60,-6
152,T152,T152,Jarrod Lyle,83,"77' 0""",3386.583,44,+4
153,154,154,Rory Sabbatini,85,"77' 4""",3402.333,44,-1
154,155,155,Trevor Immelman,84,"77' 10""",3345.833,43,-12
155,156,156,Kent Jones,76,"78' 1""",2029.3329999999999,26,+8
156,T157,T157,Scott Gutschewski,67,"78' 4""",2507.25,32,+10
157,T157,T157,Steve Marino,76,"78' 4""",3759.583,48,+1
158,T157,T157,Paul Stankowski,78,"78' 4""",2897.417,37,+2
159,160,160,Hunter Haas,96,"78' 5""",3451.25,44,-1
160,161,161,Roland Thatcher,67,"78' 6""",2433.333,31,+2
161,162,162,Derek Lamely,65,"78' 7""",3380.083,43,-5
162,163,163,D.J. Trahan,91,"79' 0""",3316.333,42,-3
163,164,164,Charl Schwartzel,58,"79' 3""",1902.5,24,+2
164,165,165,Stephen Ames,69,"79' 6""",1908.1670000000001,24,+3
165,166,166,Vaughn Taylor,89,"79' 7""",2627.333,33,+3
166,167,167,William McGirt,103,"80' 0""",4397.917,55,+8
167,168,168,Billy Horschel,75,"80' 1""",1841.1670000000001,23,-2
168,169,169,Josh Teater,104,"80' 6""",3942.75,49,-6
169,170,170,Tim Petrovic,88,"80' 11""",3316.75,41,+7
170,T171,T171,James Driscoll,71,"81' 1""",3162.083,39,-3
171,T171,T171,Tim Herron,85,"81' 1""",3487.917,43,-7
172,173,173,Jonathan Byrd,83,"81' 3""",3168.083,39,-4
173,174,174,Charlie Wi,83,"81' 4""",3496.917,43,-5
174,175,175,Greg Chalmers,88,"81' 6""",4726.75,58,+6
175,176,176,Blake Adams,116,"81' 7""",3998.583,49,+5
176,177,177,Arjun Atwal,91,"81' 8""",3919.333,48,+7
177,178,178,Shane Bertsch,62,"81' 9""",1390.0829999999999,17,+1
178,179,179,Martin Laird,77,"81' 11""",2210.75,27,-4
179,180,180,Jerry Kelly,85,"82' 3""",3125.167,38,+14
180,181,181,Lee Janzen,62,"82' 8""",1652.8329999999999,20,E
181,182,182,Justin Hicks,60,"84' 0""",1092.417,13,+6
182,183,183,Nick O'Hern,89,"86' 0""",2064.0,24,+3
183,184,184,Briny Baird,60,"87' 2""",1568.6670000000001,18,-2
184,185,185,Hunter Mahan,92,"87' 3""",2180.5,25,-5
185,186,186,John Merrick,71,"97' 4""",1655.3329999999999,17,+5
