,Approach_250-275_yards_RTP_RANK THIS WEEK,Approach_250-275_yards_RTP_RANK LAST WEEK,Approach_250-275_yards_RTP_PLAYER NAME,Approach_250-275_yards_RTP_ROUNDS,Approach_250-275_yards_RTP_AVG RTP
46,T47,T47,Vijay Singh,79,-.625
47,T47,T47,Brendan Steele,89,-.625
48,49,49,Kris Blanks,92,-.613
49,50,50,Rickie Fowler,84,-.611
50,51,51,Billy Horschel,75,-.609
51,52,52,Nick Watney,80,-.607
52,T53,T53,Sung Kang,63,-.600
53,T53,T53,Martin Laird,77,-.600
54,55,55,Paul Stankowski,78,-.591
55,56,56,Spencer Levin,113,-.590
56,T57,T57,Matt McQuillan,59,-.588
57,T57,T57,Alexandre Rocha,65,-.588
58,T59,T59,Bill Haas,93,-.586
59,T59,T59,Chris Stroud,88,-.586
60,T59,T59,Johnson Wagner,81,-.586
61,T62,T62,Robert Karlsson,61,-.583
62,T62,T62,David Mathis,83,-.583
63,64,64,Steve Stricker,70,-.579
64,65,65,Jonathan Byrd,83,-.567
65,T66,T66,Cameron Beckman,71,-.565
66,T66,T66,Michael Connell,76,-.565
67,T66,T66,Troy Matteson,91,-.565
68,T66,T66,Bubba Watson,85,-.565
69,70,70,Rich Beem,53,-.563
70,T71,T71,Sergio Garcia,61,-.560
71,T71,T71,Justin Leonard,82,-.560
72,T71,T71,Rocco Mediate,53,-.560
73,T74,T74,Woody Austin,59,-.556
74,T74,T74,Harrison Frazar,58,-.556
75,76,76,Bill Lunde,92,-.552
76,77,77,Scott Stallings,84,-.550
77,T78,T78,Derek Lamely,65,-.545
78,T78,T78,Troy Merritt,63,-.545
79,T78,T78,Rory Sabbatini,85,-.545
80,T78,T78,Adam Scott,60,-.545
81,82,82,Roland Thatcher,67,-.542
82,83,83,Marc Turnesa,54,-.538
83,T84,T84,Ben Curtis,66,-.536
84,T84,T84,Charles Howell III,108,-.536
85,T86,T86,Billy Mayfair,94,-.529
86,T86,T86,Geoff Ogilvy,69,-.529
87,T88,T88,Stephen Ames,69,-.526
88,T88,T88,Stuart Appleby,65,-.526
89,T88,T88,George McNeill,69,-.526
90,91,91,J.J. Henry,96,-.524
91,T92,T92,Keegan Bradley,91,-.522
92,T92,T92,Ben Martin,74,-.522
93,T92,T92,Ryan Moore,79,-.522
94,95,95,Matt Kuchar,94,-.520
95,96,96,Chad Campbell,99,-.519
96,T97,T97,Ben Crane,76,-.517
97,T97,T97,Ryuji Imada,83,-.517
98,T97,T97,Matt Jones,71,-.517
99,T97,T97,Jeff Overton,92,-.517
100,T97,T97,D.J. Trahan,91,-.517
101,102,102,Kevin Streelman,90,-.516
102,T103,T103,Brian Davis,105,-.514
103,T103,T103,Chez Reavie,92,-.514
104,T105,T105,Joseph Bramlett,73,-.500
105,T105,T105,Chris Couch,73,-.500
106,T105,T105,Jason Dufner,78,-.500
107,T105,T105,Steve Flesch,88,-.500
108,T105,T105,Retief Goosen,50,-.500
109,T105,T105,David Hearn,88,-.500
110,T105,T105,Freddie Jacobson,92,-.500
111,T105,T105,Dustin Johnson,72,-.500
112,T105,T105,Graeme McDowell,50,-.500
113,T105,T105,Phil Mickelson,79,-.500
114,T105,T105,Joe Ogilvie,75,-.500
115,T105,T105,Aron Price,58,-.500
116,T105,T105,Cameron Tringale,110,-.500
117,T105,T105,Bo Van Pelt,92,-.500
118,T105,T105,Jimmy Walker,79,-.500
119,T105,T105,Charlie Wi,83,-.500
120,T105,T105,Dean Wilson,62,-.500
121,T122,T122,Joe Durant,71,-.478
122,T122,T122,Kent Jones,76,-.478
123,124,124,Trevor Immelman,84,-.476
124,T125,T125,D.A. Points,89,-.474
125,T125,T125,Will Strickler,51,-.474
126,T127,T127,Kevin Chappell,78,-.471
127,T127,T127,Jim Herman,69,-.471
128,T127,T127,Steve Marino,76,-.471
129,T127,T127,Shaun Micheel,77,-.471
130,T127,T127,Jhonattan Vegas,84,-.471
131,132,132,William McGirt,103,-.467
132,133,133,Mark Wilson,89,-.462
133,T134,T134,Robert Allenby,84,-.458
134,T134,T134,K.J. Choi,77,-.458
135,T136,T136,Tag Ridings,87,-.455
136,T136,T136,Michael Thompson,79,-.455
137,T136,T136,David Toms,78,-.455
138,T136,T136,Garrett Willis,71,-.455
139,140,140,Rod Pampling,72,-.452
140,141,141,James Driscoll,71,-.444
141,T142,T142,John Merrick,71,-.440
142,T142,T142,Zack Miller,86,-.440
143,144,144,Pat Perez,76,-.433
144,145,145,Alex Cejka,59,-.429
145,146,146,Tim Herron,85,-.423
146,147,147,Scott Gutschewski,67,-.421
147,148,148,Heath Slocum,89,-.419
148,149,149,Steve Elkington,50,-.417
149,150,150,Tim Petrovic,88,-.409
150,151,151,Ángel Cabrera,50,-.400
151,152,152,Matt Bettencourt,84,-.393
152,153,153,Paul Goydos,81,-.385
153,T154,T154,Jim Furyk,87,-.381
154,T154,T154,Zach Johnson,79,-.381
155,156,156,Kevin Stadler,88,-.378
156,157,157,Michael Putnam,67,-.375
157,158,158,Tommy Gainey,104,-.367
158,159,159,Ian Poulter,52,-.364
159,T160,T160,Briny Baird,60,-.350
160,T160,T160,D.J. Brigman,67,-.350
161,162,162,Daniel Summerhays,75,-.346
162,163,163,Blake Adams,116,-.345
163,T164,T164,Hunter Haas,96,-.333
164,T164,T164,Padraig Harrington,60,-.333
165,T164,T164,Camilo Villegas,69,-.333
166,167,167,Chris Kirk,87,-.321
167,168,168,Carl Pettersson,95,-.317
168,T169,T169,Jason Bohn,74,-.313
169,T169,T169,Stewart Cink,72,-.313
170,T169,T169,Andres Gonzales,60,-.313
171,T169,T169,Vaughn Taylor,89,-.313
172,173,173,David Duval,67,-.308
173,174,174,J.P. Hayes,56,-.286
174,T175,T175,Arjun Atwal,91,-.273
175,T175,T175,Richard Johnson,64,-.273
176,177,177,Davis Love III,70,-.263
177,178,178,Nathan Green,81,-.250
178,179,179,Tom Gillis,55,-.235
179,180,180,Bryce Molder,82,-.222
180,181,181,Colt Knost,80,-.208
181,182,182,Shane Bertsch,62,-.200
182,183,183,J.B. Holmes,57,-.182
183,184,184,Justin Hicks,60,-.154
184,185,185,Ernie Els,71,-.071
185,186,186,Kevin Kisner,70,E
