,Best_YTD_Streak_wo_a_3-Putt_RANK THIS WEEK,Best_YTD_Streak_wo_a_3-Putt_RANK LAST WEEK,Best_YTD_Streak_wo_a_3-Putt_PLAYER NAME,Best_YTD_Streak_wo_a_3-Putt_EVENTS,Best_YTD_Streak_wo_a_3-Putt_BEST STREAK,Best_YTD_Streak_wo_a_3-Putt_CURRENT STREAK
566,T566,T566,Roger Chapman,1,13,8.0
567,T566,T566,James Hazen,1,13,7.0
568,T566,T566,Robert McClellan,1,13,1.0
569,T566,T566,Spike McRoy,1,13,12.0
570,T566,T566,Paul Norris,1,13,
571,T566,T566,Chris Wilson,1,13,13.0
572,T573,T573,Ben Ferguson,1,12,12.0
573,T573,T573,Scott Pinckney,1,12,8.0
574,T573,T573,Jon Stanley,1,12,5.0
575,576,576,Manuel Trappel,1,11,3.0
576,577,577,Andrew Magee,1,10,2.0
577,T578,T578,Cole Howard,1,9,5.0
578,T578,T578,Grant Veenstra,1,9,9.0
579,580,580,Daniel Balin,1,8,1.0
