,YTD_Rounds_in_60s_Streak_RANK THIS WEEK,YTD_Rounds_in_60s_Streak_RANK LAST WEEK,YTD_Rounds_in_60s_Streak_PLAYER NAME,YTD_Rounds_in_60s_Streak_BEST STREAK
67,T50,T50,Ryan Moore,5
68,T50,T50,Garth Mulroy,5
69,T50,T50,Seung-Yul Noh,5
70,T50,T50,Sean O'Hair,5
71,T50,T50,Nick O'Hern,5
72,T50,T50,Tim Petrovic,5
73,T50,T50,Carl Pettersson,5
74,T50,T50,D.A. Points,5
75,T50,T50,Kyle Reifers,5
76,T50,T50,John Rollins,5
77,T50,T50,Charl Schwartzel,5
78,T50,T50,Webb Simpson,5
79,T50,T50,Brandt Snedeker,5
80,T50,T50,Kevin Stadler,5
81,T50,T50,Cameron Tringale,5
82,T50,T50,Mark Wilson,5
83,T84,T84,Thomas Aiken,4
84,T84,T84,Mark Anderson,4
85,T84,T84,Arjun Atwal,4
86,T84,T84,Sangmoon Bae,4
87,T84,T84,Charlie Beljan,4
88,T84,T84,Jonas Blixt,4
89,T84,T84,Patrick Cantlay,4
90,T84,T84,Roberto Castro,4
91,T84,T84,Bud Cauley,4
92,T84,T84,Gary Christian,4
93,T84,T84,Erik Compton,4
94,T84,T84,Chris Couch,4
95,T84,T84,Graham DeLaet,4
96,T84,T84,Chris DiMarco,4
97,T84,T84,James Driscoll,4
98,T84,T84,Scott Dunlap,4
99,T84,T84,Ernie Els,4
100,T84,T84,Bob Estes,4
101,T84,T84,Jim Furyk,4
102,T84,T84,Bobby Gates,4
103,T84,T84,Tom Gillis,4
104,T84,T84,Jason Gore,4
105,T84,T84,Paul Goydos,4
106,T84,T84,Nathan Green,4
107,T84,T84,Bill Haas,4
108,T84,T84,Hunter Hamrick,4
109,T84,T84,Brian Harman,4
110,T84,T84,David Hearn,4
111,T84,T84,Charley Hoffman,4
112,T84,T84,Billy Horschel,4
113,T84,T84,John Huh,4
114,T84,T84,Trevor Immelman,4
115,T84,T84,Dustin Johnson,4
116,T84,T84,J.J. Killeen,4
117,T84,T84,Davis Love III,4
118,T84,T84,Jeff Maggert,4
119,T84,T84,Steve Marino,4
120,T84,T84,David Mathis,4
121,T84,T84,George McNeill,4
122,T84,T84,John Merrick,4
123,T84,T84,Zack Miller,4
124,T84,T84,Kevin Na,4
125,T84,T84,Dicky Pride,4
126,T84,T84,Chez Reavie,4
127,T84,T84,Patrick Reed,4
128,T84,T84,Justin Rose,4
129,T84,T84,John Senden,4
130,T84,T84,Heath Slocum,4
131,T84,T84,Kyle Stanley,4
132,T84,T84,Chris Stroud,4
133,T84,T84,Daniel Summerhays,4
134,T84,T84,Kyle Thompson,4
135,T84,T84,Peter Tomasulo,4
136,T84,T84,D.J. Trahan,4
137,T84,T84,Bo Van Pelt,4
138,T84,T84,Nick Watney,4
139,T84,T84,Charlie Wi,4
140,T84,T84,Y.E. Yang,4
141,T142,T142,Robert Allenby,3
142,T142,T142,Stephen Ames,3
143,T142,T142,Aaron Baddeley,3
144,T142,T142,Ricky Barnes,3
145,T142,T142,Cameron Beckman,3
146,T142,T142,Matt Bettencourt,3
147,T142,T142,Kris Blanks,3
148,T142,T142,Steven Bowditch,3
149,T142,T142,Michael Bradley,3
150,T142,T142,Scott Brown,3
151,T142,T142,Ángel Cabrera,3
152,T142,T142,Greg Chalmers,3
153,T142,T142,K.J. Choi,3
154,T142,T142,Stewart Cink,3
155,T142,T142,Ben Curtis,3
156,T142,T142,John Daly,3
157,T142,T142,Matt Every,3
158,T142,T142,Marcus Fraser,3
159,T142,T142,Retief Goosen,3
160,T142,T142,Mathias Grönberg,3
161,T142,T142,Luke Guthrie,3
162,T142,T142,J.B. Holmes,3
163,T142,T142,Billy Hurley III,3
164,T142,T142,Ryuji Imada,3
165,T142,T142,Ryo Ishikawa,3
166,T142,T142,Brandt Jobe,3
167,T142,T142,Robert Karlsson,3
168,T142,T142,Colt Knost,3
169,T142,T142,Danny Lee,3
170,T142,T142,Justin Leonard,3
171,T142,T142,Spencer Levin,3
172,T142,T142,Jarrod Lyle,3
173,T142,T142,Hunter Mahan,3
174,T142,T142,Billy Mayfair,3
175,T142,T142,Graeme McDowell,3
176,T142,T142,Bryce Molder,3
177,T142,T142,Alex Noren,3
178,T142,T142,Joe Ogilvie,3
179,T142,T142,Greg Owen,3
180,T142,T142,Ryan Palmer,3
181,T142,T142,Pat Perez,3
182,T142,T142,Ian Poulter,3
183,T142,T142,Jonathan Randolph,3
184,T142,T142,Chris Riley,3
185,T142,T142,Andres Romero,3
186,T142,T142,Patrick Sheehan,3
187,T142,T142,Brendan Steele,3
188,T142,T142,Vaughn Taylor,3
189,T142,T142,Roland Thatcher,3
190,T142,T142,David Toms,3
191,T142,T142,Jhonattan Vegas,3
192,T142,T142,Camilo Villegas,3
193,T142,T142,Bubba Watson,3
194,T142,T142,Steve Wheatcroft,3
195,T196,T196,Steven Alker,2
196,T196,T196,Woody Austin,2
197,T196,T196,Eric Axley,2
198,T196,T196,Briny Baird,2
199,T196,T196,Rich Beem,2
200,T196,T196,Shane Bertsch,2
201,T196,T196,Tommy Biershenk,2
202,T196,T196,Thomas Bjørn,2
203,T196,T196,Guy Boros,2
204,T196,T196,Joseph Bramlett,2
205,T196,T196,Bart Bryant,2
206,T196,T196,Jonathan Byrd,2
207,T196,T196,Rafa Cabrera Bello,2
208,T196,T196,Mark Calcavecchia,2
209,T196,T196,Alejandro Cañizares,2
210,T196,T196,Miguel Angel Carballo,2
211,T196,T196,Alex Cejka,2
212,T196,T196,Albin Choi,2
213,T196,T196,Darren Clarke,2
214,T196,T196,Chad Collins,2
215,T196,T196,Marco Dawson,2
216,T196,T196,Jamie Donaldson,2
217,T196,T196,Joe Durant,2
218,T196,T196,Rickie Fowler,2
219,T196,T196,Tadd Fujikawa,2
220,T196,T196,Lucas Glover,2
221,T196,T196,Hunter Haas,2
222,T196,T196,Todd Hamilton,2
223,T196,T196,Peter Hanson,2
224,T196,T196,Randall Hutchison,2
225,T196,T196,Freddie Jacobson,2
226,T196,T196,Lee Janzen,2
227,T196,T196,Miguel Angel Jiménez,2
228,T196,T196,Matt Jones,2
229,T196,T196,Sung Kang,2
230,T196,T196,Martin Kaymer,2
231,T196,T196,Skip Kendall,2
232,T196,T196,K.T. Kim,2
233,T196,T196,Kelly Kraft,2
234,T196,T196,Doug LaBelle II,2
235,T196,T196,Derek Lamely,2
236,T196,T196,Marc Leishman,2
237,T196,T196,Edward Loar,2
238,T196,T196,Jamie Lovemark,2
239,T196,T196,Joost Luiten,2
240,T196,T196,David Lynn,2
241,T196,T196,Shaun Micheel,2
242,T196,T196,Francesco Molinari,2
243,T196,T196,Dustin Morris,2
244,T196,T196,Toshinori Muto,2
245,T196,T196,Geoff Ogilvy,2
246,T196,T196,Thorbjørn Olesen,2
247,T196,T196,Rod Pampling,2
248,T196,T196,Corey Pavin,2
249,T196,T196,Tom Pernice Jr.,2
250,T196,T196,Brett Quigley,2
251,T196,T196,Fran Quinn,2
252,T196,T196,Robert Rock,2
253,T196,T196,Gene Sauers,2
254,T196,T196,Paul Stankowski,2
255,T196,T196,Kevin Sutherland,2
256,T196,T196,Boo Weekley,2
257,T196,T196,Garrett Willis,2
258,T196,T196,Willie Wood,2
259,T196,T196,Gary Woodland,2
