,Driving_Pct._280-300_All_Drives_RANK THIS WEEK,Driving_Pct._280-300_All_Drives_RANK LAST WEEK,Driving_Pct._280-300_All_Drives_PLAYER NAME,Driving_Pct._280-300_All_Drives_ROUNDS,Driving_Pct._280-300_All_Drives_%,Driving_Pct._280-300_All_Drives_TOTAL DRIVES FOR 280-300,Driving_Pct._280-300_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._280-300_All_Drives_RELATIVE TO PAR
133,134,134,Kaname Yokoo,56,28.07,176,627,-0.04
134,135,135,Davis Love III,85,27.91,218,781,-0.083
135,136,136,Dean Wilson,82,27.87,265,951,-0.147
136,137,137,Bob Tway,89,27.82,281,1010,-0.185
137,138,138,Robert Damron,96,27.69,309,1116,-0.136
138,139,139,Brad Faxon,97,27.42,269,981,-0.16699999999999998
139,140,140,Mark Wilson,82,27.37,260,950,-0.062
140,141,141,Todd Barranger,78,27.36,241,881,-0.025
141,142,142,Cameron Yancey,58,27.19,177,651,-0.027999999999999997
142,143,143,Aaron Barber,94,27.17,297,1093,-0.04
143,144,144,Jeff Maggert,81,27.1,245,904,-0.114
144,T145,T145,Spike McRoy,103,27.06,325,1201,-0.077
145,T145,T145,Gene Sauers,87,27.06,269,994,-0.022000000000000002
146,147,147,Heath Slocum,101,26.91,334,1241,-0.111
147,148,148,Hidemichi Tanaka,112,26.89,359,1335,-0.12300000000000001
148,149,149,Bob Burns,88,26.8,246,918,-0.045
149,150,150,Donnie Hammond,92,26.68,286,1072,-0.077
150,151,151,Notah Begay III,92,26.64,284,1066,-0.039
151,152,152,Ernie Els,65,26.63,147,552,-0.040999999999999995
152,153,153,Michael Clark II,54,26.6,183,688,-0.09300000000000001
153,154,154,Dudley Hart,66,26.57,190,715,-0.068
154,155,155,Scott Laycock,71,26.51,206,777,-0.068
155,156,156,Adam Scott,52,26.5,124,468,-0.032
156,157,157,Pat Bates,111,26.39,341,1292,-0.191
157,158,158,Kenichi Kuboya,91,26.13,278,1064,-0.054000000000000006
158,159,159,Mark O'Meara,69,25.89,152,587,-0.07200000000000001
159,160,160,José Coceres,62,25.87,186,719,-0.016
160,161,161,Brian Gay,100,25.73,282,1096,-0.128
161,162,162,Matt Kuchar,63,25.57,190,743,-0.084
162,163,163,Joey Sindelar,93,25.52,282,1105,-0.11699999999999999
163,164,164,Matt Gogel,77,25.36,212,836,-0.057
164,165,165,Chris Riley,96,25.21,242,960,-0.149
165,166,166,Doug Barron,90,24.79,266,1073,-0.075
166,167,167,Len Mattiace,94,24.62,240,975,-0.158
167,168,168,David Frost,80,24.42,244,999,-0.12300000000000001
168,169,169,Fred Funk,112,24.24,295,1217,-0.115
169,170,170,Jay Don Blake,77,24.23,190,784,-0.121
170,171,171,Scott Verplank,97,24.06,257,1068,-0.163
171,172,172,Esteban Toledo,109,23.66,299,1264,-0.18100000000000002
172,173,173,Tim Clark,79,23.57,198,840,-0.136
173,174,174,Luke Donald,88,23.35,240,1028,-0.138
174,175,175,Bernhard Langer,65,23.28,149,640,-0.07400000000000001
175,T176,T176,John Daly,56,23.17,136,587,0.08800000000000001
176,T176,T176,Richard Johnson,89,23.17,238,1027,-0.126
177,178,178,Tom Byrum,97,22.77,237,1041,-0.18100000000000002
178,179,179,John Maginnes,87,22.03,206,935,-0.136
179,180,180,J.P. Hayes,79,21.94,190,866,-0.057999999999999996
180,181,181,Paul Goydos,86,21.18,211,996,-0.128
181,182,182,Olin Browne,113,20.75,261,1258,-0.142
182,183,183,Glen Hnatiuk,92,19.44,217,1116,-0.07400000000000001
183,184,184,Mark Brooks,90,19.42,189,973,-0.057999999999999996
184,185,185,Jeff Klein,60,19.24,132,686,0.045
185,186,186,Gavin Coles,69,19.18,145,756,-0.034
186,187,187,Steven Alker,87,19.07,185,970,-0.124
187,188,188,Corey Pavin,88,16.08,154,958,-0.24
188,189,189,Hank Kuehne,73,15.45,133,861,0.045
189,190,190,Loren Roberts,87,13.71,119,868,-0.14300000000000002
