,Driving_Pct._280-300_All_Drives_RANK THIS WEEK,Driving_Pct._280-300_All_Drives_RANK LAST WEEK,Driving_Pct._280-300_All_Drives_PLAYER NAME,Driving_Pct._280-300_All_Drives_ROUNDS,Driving_Pct._280-300_All_Drives_%,Driving_Pct._280-300_All_Drives_TOTAL DRIVES FOR 280-300,Driving_Pct._280-300_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._280-300_All_Drives_RELATIVE TO PAR
79,80,80,Davis Love III,85,32.33,258,798,-0.058
80,81,81,Bob Tway,81,32.26,302,936,-0.083
81,82,82,Will MacKenzie,91,32.18,336,1044,-0.015
82,T83,T83,Jason Schultz,77,32.12,291,906,+0.010
83,T83,T83,Mike Weir,88,32.12,282,878,-0.110
84,85,85,Retief Goosen,68,32.09,206,642,-0.141
85,86,86,D.J. Trahan,92,32.08,340,1060,+0.003
86,87,87,Paul Azinger,87,31.96,356,1114,-0.118
87,88,88,Bob May,65,31.95,239,748,-0.046
88,89,89,Michael Allen,84,31.94,322,1008,-0.096
89,90,90,Arjun Atwal,97,31.79,363,1142,-0.080
90,91,91,J.J. Henry,96,31.75,341,1074,-0.062
91,T92,T92,Briny Baird,81,31.66,309,976,-0.107
92,T92,T92,Paul Stankowski,70,31.66,278,878,E
93,94,94,Phil Mickelson,74,31.61,208,658,-0.053
94,95,95,Daisuke Maruyama,83,31.56,308,976,-0.101
95,96,96,David McKenzie,82,31.5,303,962,-0.063
96,97,97,Skip Kendall,72,31.34,257,820,-0.023
97,98,98,Lucas Glover,105,31.31,377,1204,-0.045
98,99,99,Joey Sindelar,90,31.29,331,1058,-0.054
99,100,100,Chad Campbell,91,31.26,292,934,-0.113
100,101,101,Mike Sposa,68,31.23,253,810,-0.008
101,102,102,Ted Purdy,103,31.16,349,1120,-0.112
102,103,103,Dean Wilson,115,31.14,403,1294,-0.045
103,104,104,Daniel Chopra,110,31.1,390,1254,-0.110
104,105,105,Jon Mills,68,31.08,235,756,+0.089
105,106,106,Bernhard Langer,77,30.94,254,821,-0.083
106,T107,T107,Lee Janzen,79,30.83,291,944,-0.014
107,T107,T107,John Senden,96,30.83,340,1103,-0.076
108,109,109,Heath Slocum,96,30.66,360,1174,-0.072
109,110,110,Alex Aragon,63,30.64,231,754,+0.091
110,111,111,Nick Watney,97,30.58,367,1200,-0.079
111,112,112,Aaron Baddeley,78,30.53,290,950,-0.055
112,113,113,Geoff Ogilvy,76,30.46,223,732,-0.049
113,114,114,Jonathan Byrd,66,30.44,228,749,-0.105
114,115,115,Joe Ogilvie,95,30.43,332,1091,-0.108
115,116,116,Kris Cox,83,30.38,305,1004,+0.033
116,117,117,Jesper Parnevik,84,30.35,309,1018,-0.123
117,118,118,Ben Crane,85,30.25,258,853,-0.147
118,119,119,Steve Stricker,64,30.06,217,722,-0.161
119,120,120,Freddie Jacobson,56,30.03,227,756,-0.031
120,121,121,Jeff Maggert,81,30.0,285,950,-0.035
121,122,122,Steve Flesch,119,29.99,431,1437,-0.102
122,123,123,Hidemichi Tanaka,74,29.96,272,908,-0.048
123,124,124,Tiger Woods,55,29.92,155,518,-0.232
124,125,125,Billy Mayfair,94,29.83,321,1076,-0.090
125,T126,T126,Bob Estes,85,29.75,310,1042,-0.116
126,T126,T126,Carl Pettersson,95,29.75,313,1052,-0.064
127,128,128,Billy Andrade,78,29.74,248,834,-0.056
128,129,129,Harrison Frazar,95,29.68,311,1048,-0.029
129,130,130,Scott Gutschewski,53,29.62,186,628,+0.070
130,131,131,Ian Poulter,53,29.42,173,588,-0.081
131,132,132,Ben Curtis,86,29.34,274,934,-0.055
132,133,133,Chris Riley,86,29.17,280,960,-0.100
133,134,134,Ryuji Imada,105,29.09,352,1210,-0.094
134,135,135,Luke Donald,66,29.07,175,602,-0.097
135,136,136,Jason Gore,86,29.01,293,1010,-0.014
136,137,137,Ian Leggatt,80,29.0,283,976,-0.025
137,138,138,"John Engler, Jr.",69,28.98,255,880,+0.043
138,139,139,Shaun Micheel,96,28.97,314,1084,-0.083
139,140,140,Mark Wilson,79,28.91,290,1003,-0.079
140,141,141,Tim Petrovic,95,28.88,335,1160,-0.060
141,T142,T142,Mark Calcavecchia,94,28.77,317,1102,-0.088
142,T142,T142,Len Mattiace,59,28.77,208,723,-0.038
143,144,144,Robert Damron,91,28.7,328,1143,-0.104
144,145,145,Camilo Villegas,95,28.67,328,1144,-0.052
145,146,146,Kirk Triplett,58,28.13,193,686,-0.016
146,147,147,David Duval,71,28.03,208,742,+0.077
147,148,148,Dudley Hart,83,28.01,277,989,-0.105
148,149,149,Nathan Green,108,27.94,366,1310,-0.126
149,150,150,Jimmy Walker,60,27.82,217,780,+0.005
150,151,151,Charley Hoffman,100,27.71,343,1238,-0.079
151,152,152,Tim Clark,80,27.6,223,808,-0.202
152,153,153,Chris DiMarco,83,27.4,234,854,-0.107
153,154,154,Bart Bryant,87,27.29,271,993,-0.081
154,155,155,Tag Ridings,103,27.26,341,1251,+0.041
155,156,156,Michael Connell,51,27.13,159,586,-0.050
156,157,157,J.L. Lewis,57,27.0,189,700,E
157,158,158,Brett Wetterich,82,26.82,272,1014,+0.018
158,159,159,Jeff Sluman,101,26.69,308,1154,-0.107
159,160,160,Omar Uresti,61,26.62,189,710,-0.063
160,161,161,J.P. Hayes,55,26.58,185,696,-0.135
161,162,162,Peter Lonard,77,26.54,245,923,-0.037
162,163,163,Tom Pernice Jr.,108,26.45,320,1210,-0.122
163,164,164,Carlos Franco,86,26.35,283,1074,-0.032
164,165,165,Robert Garrigus,85,26.31,272,1034,+0.018
165,166,166,Tjaart van der Walt,60,25.9,188,726,-0.080
166,167,167,Doug Barron,74,25.88,242,935,-0.099
167,168,168,Jim Furyk,89,25.52,244,956,-0.184
168,169,169,Steve Elkington,52,25.47,163,640,-0.117
169,170,170,David Toms,76,25.46,222,872,-0.090
170,171,171,Richard Johnson,94,25.38,300,1182,-0.063
171,172,172,Ryan Hietala,61,25.14,179,712,+0.067
172,173,173,Steve Jones,83,25.1,242,964,-0.140
173,174,174,Justin Leonard,83,24.64,224,909,-0.076
174,175,175,Shane Bertsch,104,24.54,307,1251,-0.153
175,176,176,Robert Gamez,94,24.52,281,1146,-0.004
176,177,177,Stephen Leaney,84,24.39,261,1070,-0.088
177,178,178,Ron Whittaker,81,24.24,240,990,-0.013
178,179,179,Scott Verplank,88,24.15,228,944,-0.140
179,180,180,Jerry Kelly,100,23.76,278,1170,-0.209
180,181,181,John Daly,51,23.69,136,574,+0.162
181,182,182,Olin Browne,108,23.38,282,1206,-0.078
182,183,183,Jerry Smith,94,23.29,273,1172,-0.154
183,184,184,Brian Gay,107,22.95,319,1390,-0.132
184,185,185,Todd Fischer,101,22.76,285,1252,-0.165
185,186,186,Mark Brooks,90,22.67,234,1032,-0.068
186,187,187,Paul Goydos,72,22.25,198,890,-0.066
187,188,188,Greg Kraft,79,21.79,204,936,-0.010
188,189,189,Larry Mize,53,21.75,124,570,+0.040
189,190,190,John Cook,67,20.29,155,764,-0.110
190,191,191,Mark O'Meara,52,20.2,101,500,-0.079
191,192,192,Brad Faxon,78,18.4,188,1022,+0.011
192,193,193,Fred Funk,106,18.23,216,1185,-0.116
193,194,194,J.B. Holmes,81,18.18,160,880,+0.225
194,195,195,Bubba Watson,83,15.57,156,1002,+0.038
195,196,196,Corey Pavin,74,11.34,90,794,-0.178
