,Par_3_Scoring_Average_RANK THIS WEEK,Par_3_Scoring_Average_RANK LAST WEEK,Par_3_Scoring_Average_PLAYER NAME,Par_3_Scoring_Average_ROUNDS,Par_3_Scoring_Average_AVG,Par_3_Scoring_Average_TOTAL STROKES,Par_3_Scoring_Average_TOTAL HOLES
144,T136,T136,Zack Miller,86,3.1,1087,351
145,T136,T136,Joe Ogilvie,75,3.1,935,302
146,T136,T136,Rod Pampling,72,3.1,897,289
147,T136,T136,Tag Ridings,87,3.1,1090,352
148,T136,T136,Josh Teater,104,3.1,1301,420
149,T136,T136,Bo Van Pelt,92,3.1,1122,362
150,T136,T136,Camilo Villegas,69,3.1,842,272
151,T152,T152,Cameron Beckman,71,3.11,885,285
152,T152,T152,David Duval,67,3.11,848,273
153,T152,T152,Dustin Johnson,72,3.11,874,281
154,T152,T152,Robert Karlsson,61,3.11,733,236
155,T152,T152,Anthony Kim,72,3.11,871,280
156,T152,T152,Justin Leonard,82,3.11,1041,335
157,T152,T152,Scott McCarron,65,3.11,818,263
158,T152,T152,John Rollins,85,3.11,1078,347
159,T152,T152,Rory Sabbatini,85,3.11,1076,346
160,T152,T152,Will Strickler,51,3.11,638,205
161,T162,T162,Woody Austin,59,3.12,751,241
162,T162,T162,Paul Goydos,81,3.12,1025,329
163,T162,T162,Justin Hicks,60,3.12,752,241
164,T162,T162,Sean O'Hair,71,3.12,883,283
165,T162,T162,Roland Thatcher,67,3.12,856,274
166,T162,T162,Jhonattan Vegas,84,3.12,1054,338
167,T168,T168,Stuart Appleby,65,3.13,817,261
168,T168,T168,Matt Bettencourt,84,3.13,1055,337
169,T168,T168,Bobby Gates,82,3.13,1044,334
170,T168,T168,Matt Jones,71,3.13,912,291
171,T168,T168,Graeme McDowell,50,3.13,576,184
172,T173,T173,J.P. Hayes,56,3.14,716,228
173,T173,T173,Martin Piller,63,3.14,797,254
174,T173,T173,Adam Scott,60,3.14,729,232
175,T173,T173,Chris Stroud,88,3.14,1122,357
176,T177,T177,Joseph Bramlett,73,3.15,930,295
177,T177,T177,Jeff Overton,92,3.15,1152,366
178,T179,T179,Robert Garrigus,83,3.16,1047,331
179,T179,T179,Kevin Kisner,70,3.16,890,282
180,T179,T179,Alex Prugh,82,3.16,1050,332
181,T179,T179,Daniel Summerhays,75,3.16,964,305
182,T183,T183,Harrison Frazar,58,3.17,749,236
183,T183,T183,Bubba Watson,85,3.17,1004,317
184,185,185,Rocco Mediate,53,3.18,672,211
185,186,186,Rich Beem,53,3.2,687,215
