,Top_10_Final_Round_Performance_RANK THIS WEEK,Top_10_Final_Round_Performance_RANK LAST WEEK,Top_10_Final_Round_Performance_PLAYER NAME,Top_10_Final_Round_Performance_EVENTS,Top_10_Final_Round_Performance_% TIMES IMPROVED,Top_10_Final_Round_Performance_# OF TIMES IMPROVED
61,T62,T62,Blake Adams,34,50.0,2.0
62,T62,T62,Jason Dufner,23,50.0,2.0
63,T62,T62,Ernie Els,21,50.0,1.0
64,T62,T62,Lucas Glover,23,50.0,1.0
65,T62,T62,Fabián Gómez,26,50.0,1.0
66,T62,T62,Retief Goosen,16,50.0,1.0
67,T62,T62,Charley Hoffman,27,50.0,1.0
68,T62,T62,J.B. Holmes,16,50.0,1.0
69,T62,T62,Jerry Kelly,26,50.0,1.0
70,T62,T62,Chris Kirk,28,50.0,2.0
71,T62,T62,Troy Matteson,28,50.0,1.0
72,T62,T62,Graeme McDowell,16,50.0,1.0
73,T62,T62,Rod Pampling,21,50.0,1.0
74,T62,T62,Scott Piercy,23,50.0,1.0
75,T62,T62,Jim Renner,22,50.0,1.0
76,T62,T62,Rory Sabbatini,24,50.0,1.0
77,T62,T62,Kyle Stanley,28,50.0,1.0
78,T62,T62,Steve Stricker,19,50.0,4.0
79,T62,T62,Josh Teater,31,50.0,1.0
80,T62,T62,Michael Thompson,25,50.0,1.0
81,T62,T62,Cameron Tringale,32,50.0,2.0
82,T62,T62,Johnson Wagner,25,50.0,1.0
83,84,84,Bill Haas,26,44.4,4.0
84,T85,T85,Martin Laird,23,40.0,2.0
85,T85,T85,Hunter Mahan,25,40.0,2.0
86,T85,T85,Justin Rose,23,40.0,2.0
87,T85,T85,Bubba Watson,22,40.0,2.0
88,T89,T89,Stuart Appleby,24,33.3,1.0
89,T89,T89,Keegan Bradley,28,33.3,2.0
90,T89,T89,Rickie Fowler,24,33.3,2.0
91,T89,T89,Harrison Frazar,19,33.3,1.0
92,T89,T89,Padraig Harrington,18,33.3,1.0
93,T89,T89,Sung Kang,21,33.3,1.0
94,T89,T89,Marc Leishman,27,33.3,1.0
95,T89,T89,Andres Romero,22,33.3,1.0
96,T89,T89,Charl Schwartzel,15,33.3,1.0
97,T89,T89,Roland Thatcher,22,33.3,1.0
98,T89,T89,Charlie Wi,25,33.3,1.0
99,T89,T89,Mark Wilson,26,33.3,2.0
100,T101,T101,Charles Howell III,30,28.6,2.0
101,T101,T101,Freddie Jacobson,25,28.6,2.0
102,T103,T103,Kris Blanks,29,25.0,1.0
103,T103,T103,Chris Couch,21,25.0,1.0
104,T103,T103,Jim Furyk,26,25.0,1.0
105,T103,T103,Brandt Jobe,28,25.0,1.0
106,T103,T103,Anthony Kim,26,25.0,1.0
107,T103,T103,Bryce Molder,27,25.0,1.0
108,T103,T103,Brendan Steele,27,25.0,1.0
109,T103,T103,Bo Van Pelt,27,25.0,1.0
110,T111,T111,Brendon de Jonge,30,20.0,1.0
111,T111,T111,John Merrick,21,20.0,1.0
112,T111,T111,John Senden,26,20.0,1.0
113,T114,T114,Stephen Ames,22,0.0,
114,T114,T114,Arjun Atwal,29,0.0,
115,T114,T114,Cameron Beckman,25,0.0,
116,T114,T114,Rich Beem,21,0.0,
117,T114,T114,Jason Bohn,22,0.0,
118,T114,T114,Steven Bowditch,28,0.0,
119,T114,T114,Ángel Cabrera,17,0.0,
120,T114,T114,Alex Cejka,21,0.0,
121,T114,T114,Greg Chalmers,28,0.0,
122,T114,T114,Stewart Cink,22,0.0,
123,T114,T114,Ben Curtis,23,0.0,
124,T114,T114,Brian Davis,30,0.0,
125,T114,T114,Chris DiMarco,31,0.0,
126,T114,T114,Joe Durant,25,0.0,
127,T114,T114,Steve Elkington,17,0.0,
128,T114,T114,Sergio Garcia,16,0.0,
129,T114,T114,Brian Gay,26,0.0,
130,T114,T114,Nathan Green,26,0.0,
131,T114,T114,J.P. Hayes,19,0.0,
132,T114,T114,David Hearn,26,0.0,
133,T114,T114,J.J. Henry,28,0.0,
134,T114,T114,Billy Horschel,25,0.0,
135,T114,T114,Matt Jones,25,0.0,
136,T114,T114,Bio Kim,25,0.0,
137,T114,T114,Kevin Kisner,24,0.0,
138,T114,T114,Davis Love III,22,0.0,
139,T114,T114,Bill Lunde,28,0.0,
140,T114,T114,David Mathis,25,0.0,
141,T114,T114,William McGirt,32,0.0,
142,T114,T114,Shaun Micheel,27,0.0,
143,T114,T114,Nick O'Hern,29,0.0,
144,T114,T114,Tim Petrovic,29,0.0,
145,T114,T114,Aron Price,18,0.0,
146,T114,T114,Chris Riley,25,0.0,
147,T114,T114,Heath Slocum,29,0.0,
148,T114,T114,Nate Smith,24,0.0,
149,T114,T114,Daniel Summerhays,29,0.0,
150,T114,T114,Vaughn Taylor,27,0.0,
151,T114,T114,D.J. Trahan,30,0.0,
152,T114,T114,Boo Weekley,23,0.0,
153,T114,T114,Garrett Willis,24,0.0,
154,T114,T114,Dean Wilson,22,0.0,
