,Early_Par_3_Scoring_Average_RANK THIS WEEK,Early_Par_3_Scoring_Average_RANK LAST WEEK,Early_Par_3_Scoring_Average_PLAYER NAME,Early_Par_3_Scoring_Average_ROUNDS,Early_Par_3_Scoring_Average_AVG,Early_Par_3_Scoring_Average_TOTAL STROKES,Early_Par_3_Scoring_Average_TOTAL HOLES
41,T35,T35,David Mathis,83,3.02,522,173
42,T35,T35,Billy Mayfair,94,3.02,635,210
43,T35,T35,Kevin Na,84,3.02,556,184
44,T35,T35,Gary Woodland,93,3.02,465,154
45,T46,T46,Cameron Beckman,71,3.03,481,159
46,T46,T46,Retief Goosen,50,3.03,348,115
47,T46,T46,J.B. Holmes,57,3.03,315,104
48,T46,T46,Richard Johnson,64,3.03,452,149
49,T46,T46,Ryan Palmer,82,3.03,449,148
50,T46,T46,Michael Putnam,67,3.03,476,157
51,T46,T46,Chez Reavie,92,3.03,591,195
52,T46,T46,Heath Slocum,89,3.03,594,196
53,T46,T46,D.J. Trahan,91,3.03,558,184
54,T46,T46,Cameron Tringale,110,3.03,676,223
55,T56,T56,Shane Bertsch,62,3.04,368,121
56,T56,T56,Tommy Gainey,104,3.04,611,201
57,T56,T56,J.J. Henry,96,3.04,644,212
58,T56,T56,Spencer Levin,113,3.04,645,212
59,T56,T56,Ben Martin,74,3.04,429,141
60,T56,T56,George McNeill,69,3.04,450,148
61,T56,T56,Troy Merritt,63,3.04,441,145
62,T56,T56,Rod Pampling,72,3.04,426,140
63,T56,T56,Pat Perez,76,3.04,538,177
64,T56,T56,Tim Petrovic,88,3.04,554,182
65,T56,T56,Alexandre Rocha,65,3.04,441,145
66,T56,T56,Charl Schwartzel,58,3.04,328,108
67,T56,T56,Paul Stankowski,78,3.04,538,177
68,T56,T56,Roland Thatcher,67,3.04,435,143
69,T56,T56,Garrett Willis,71,3.04,420,138
70,T71,T71,Blake Adams,116,3.05,807,265
71,T71,T71,Keegan Bradley,91,3.05,528,173
72,T71,T71,Greg Chalmers,88,3.05,576,189
73,T71,T71,Brendon de Jonge,105,3.05,622,204
74,T71,T71,Justin Hicks,60,3.05,317,104
75,T71,T71,Trevor Immelman,84,3.05,531,174
76,T71,T71,Chris Kirk,87,3.05,539,177
77,T71,T71,Marc Leishman,87,3.05,585,192
78,T71,T71,Shaun Micheel,77,3.05,561,184
79,T71,T71,Brandt Snedeker,85,3.05,446,146
80,T71,T71,Will Strickler,51,3.05,357,117
81,T71,T71,Chris Stroud,88,3.05,507,166
82,T71,T71,Marc Turnesa,54,3.05,369,121
83,T71,T71,Johnson Wagner,81,3.05,503,165
84,T85,T85,Jason Bohn,74,3.06,526,172
85,T85,T85,Ben Curtis,66,3.06,444,145
86,T85,T85,Andres Gonzales,60,3.06,429,140
87,T85,T85,Hunter Haas,96,3.06,594,194
88,T85,T85,Padraig Harrington,60,3.06,395,129
89,T85,T85,Lee Janzen,62,3.06,456,149
90,T85,T85,Dustin Johnson,72,3.06,388,127
91,T85,T85,Justin Leonard,82,3.06,483,158
92,T85,T85,Davis Love III,70,3.06,380,124
93,T85,T85,Bryce Molder,82,3.06,465,152
94,T85,T85,D.A. Points,89,3.06,554,181
95,T85,T85,Andres Romero,77,3.06,489,160
96,T85,T85,Nate Smith,66,3.06,382,125
97,T85,T85,Bo Van Pelt,92,3.06,529,173
98,T85,T85,Jimmy Walker,79,3.06,521,170
99,T85,T85,Boo Weekley,66,3.06,493,161
100,T85,T85,Charlie Wi,83,3.06,557,182
101,T85,T85,Dean Wilson,62,3.06,407,133
102,T103,T103,Arjun Atwal,91,3.07,620,202
103,T103,T103,Steven Bowditch,86,3.07,538,175
104,T103,T103,Joe Durant,71,3.07,501,163
105,T103,T103,David Duval,67,3.07,451,147
106,T103,T103,Steve Flesch,88,3.07,608,198
107,T103,T103,Tom Gillis,55,3.07,418,136
108,T103,T103,Tim Herron,85,3.07,546,178
109,T103,T103,Brandt Jobe,100,3.07,623,203
110,T103,T103,Bio Kim,71,3.07,451,147
111,T103,T103,Steve Marino,76,3.07,445,145
112,T103,T103,Kyle Stanley,98,3.07,636,207
113,T103,T103,Vaughn Taylor,89,3.07,538,175
114,T103,T103,Josh Teater,104,3.07,707,230
115,T116,T116,Nathan Green,81,3.08,549,178
116,T116,T116,David Hearn,88,3.08,595,193
117,T116,T116,Jim Herman,69,3.08,369,120
118,T116,T116,Ryuji Imada,83,3.08,545,177
119,T116,T116,Bill Lunde,92,3.08,640,208
120,T116,T116,Hunter Mahan,92,3.08,512,166
121,T116,T116,Scott McCarron,65,3.08,499,162
122,T116,T116,Jim Renner,65,3.08,409,133
123,T116,T116,Vijay Singh,79,3.08,487,158
124,T125,T125,Kris Blanks,92,3.09,581,188
125,T125,T125,Ángel Cabrera,50,3.09,297,96
126,T125,T125,Steve Elkington,50,3.09,328,106
127,T125,T125,Rickie Fowler,84,3.09,433,140
128,T125,T125,Lucas Glover,74,3.09,427,138
129,T125,T125,Charley Hoffman,93,3.09,652,211
130,T125,T125,Kent Jones,76,3.09,538,174
131,T125,T125,Troy Matteson,91,3.09,554,179
132,T125,T125,Graeme McDowell,50,3.09,306,99
133,T125,T125,Joe Ogilvie,75,3.09,500,162
134,T125,T125,Scott Stallings,84,3.09,540,175
135,T136,T136,Ricky Barnes,78,3.1,465,150
136,T136,T136,Ernie Els,71,3.1,478,154
137,T136,T136,Sergio Garcia,61,3.1,338,109
138,T136,T136,Bobby Gates,82,3.1,536,173
139,T136,T136,Anthony Kim,72,3.1,475,153
140,T136,T136,William McGirt,103,3.1,623,201
141,T136,T136,Matt McQuillan,59,3.1,310,100
142,T136,T136,Zack Miller,86,3.1,599,193
143,T136,T136,Nick O'Hern,89,3.1,490,158
144,T136,T136,Rory Sabbatini,85,3.1,614,198
145,T146,T146,Jonathan Byrd,83,3.11,550,177
146,T146,T146,Jason Dufner,78,3.11,448,144
147,T146,T146,Sung Kang,63,3.11,410,132
148,T146,T146,Jarrod Lyle,83,3.11,507,163
149,T146,T146,Tag Ridings,87,3.11,638,205
150,T146,T146,Camilo Villegas,69,3.11,398,128
151,T152,T152,Alex Cejka,59,3.12,440,141
152,T152,T152,Michael Connell,76,3.12,505,162
153,T152,T152,Chris Couch,73,3.12,480,154
154,T152,T152,Fabián Gómez,84,3.12,502,161
155,T152,T152,Sean O'Hair,71,3.12,455,146
156,T152,T152,Carl Pettersson,95,3.12,614,197
157,T152,T152,Justin Rose,79,3.12,543,174
158,T152,T152,Kevin Stadler,88,3.12,586,188
159,T160,T160,Stephen Ames,69,3.13,498,159
160,T160,T160,Kevin Chappell,78,3.13,457,146
161,T160,T160,Matt Jones,71,3.13,441,141
162,T160,T160,Derek Lamely,65,3.13,444,142
163,T160,T160,John Rollins,85,3.13,554,177
164,T160,T160,Kevin Streelman,90,3.13,661,211
165,T160,T160,Jhonattan Vegas,84,3.13,539,172
166,T167,T167,Woody Austin,59,3.14,436,139
167,T167,T167,Matt Bettencourt,84,3.14,533,170
168,T167,T167,Joseph Bramlett,73,3.14,546,174
169,T167,T167,J.P. Hayes,56,3.14,330,105
170,T167,T167,Geoff Ogilvy,69,3.14,446,142
171,T172,T172,Harrison Frazar,58,3.15,397,126
172,T172,T172,Paul Goydos,81,3.15,529,168
173,T172,T172,Kevin Kisner,70,3.15,482,153
174,T172,T172,Jeff Overton,92,3.15,659,209
175,T172,T172,Martin Piller,63,3.15,378,120
176,T172,T172,Bubba Watson,85,3.15,532,169
177,T178,T178,Robert Karlsson,61,3.16,379,120
178,T178,T178,Alex Prugh,82,3.16,603,191
179,T178,T178,Adam Scott,60,3.16,262,83
180,T181,T181,Stuart Appleby,65,3.17,377,119
181,T181,T181,Aaron Baddeley,77,3.17,409,129
182,T183,T183,Rocco Mediate,53,3.2,378,118
183,T183,T183,Daniel Summerhays,75,3.2,518,162
184,185,185,Robert Garrigus,83,3.21,569,177
185,186,186,Rich Beem,53,3.24,356,110
