,Par_4_Eagle_Leaders_RANK THIS WEEK,Par_4_Eagle_Leaders_RANK LAST WEEK,Par_4_Eagle_Leaders_PLAYER NAME,Par_4_Eagle_Leaders_ROUNDS,Par_4_Eagle_Leaders_TOTAL,Par_4_Eagle_Leaders_TOTAL PAR 4 HOLES,Par_4_Eagle_Leaders_TOTAL HOLE OUTS
45,T38,T38,K.J. Choi,77,1,815,
46,T38,T38,Ben Crane,76,1,814,
47,T38,T38,Jason Day,76,1,807,1.0
48,T38,T38,Brendon de Jonge,105,1,1137,1.0
49,T38,T38,Chris DiMarco,93,1,1012,1.0
50,T38,T38,Jason Dufner,78,1,854,1.0
51,T38,T38,Joe Durant,71,1,769,1.0
52,T38,T38,David Duval,67,1,716,1.0
53,T38,T38,Ernie Els,71,1,761,1.0
54,T38,T38,Steve Flesch,88,1,971,
55,T38,T38,Jim Furyk,87,1,949,1.0
56,T38,T38,Sergio Garcia,61,1,673,1.0
57,T38,T38,Robert Garrigus,83,1,900,1.0
58,T38,T38,Brian Gay,90,1,980,1.0
59,T38,T38,Tom Gillis,55,1,622,1.0
60,T38,T38,Retief Goosen,50,1,529,
61,T38,T38,Nathan Green,81,1,888,1.0
62,T38,T38,Scott Gutschewski,67,1,724,1.0
63,T38,T38,Bill Haas,93,1,1005,1.0
64,T38,T38,J.J. Henry,96,1,1031,1.0
65,T38,T38,Charles Howell III,108,1,1185,1.0
66,T38,T38,Ryuji Imada,83,1,902,1.0
67,T38,T38,Trevor Immelman,84,1,920,1.0
68,T38,T38,Richard Johnson,64,1,693,1.0
69,T38,T38,Jerry Kelly,85,1,947,1.0
70,T38,T38,Martin Laird,77,1,809,1.0
71,T38,T38,Marc Leishman,87,1,943,
72,T38,T38,Justin Leonard,82,1,886,1.0
73,T38,T38,Steve Marino,76,1,821,1.0
74,T38,T38,David Mathis,83,1,910,
75,T38,T38,Billy Mayfair,94,1,1018,
76,T38,T38,Scott McCarron,65,1,710,
77,T38,T38,Graeme McDowell,50,1,517,1.0
78,T38,T38,Troy Merritt,63,1,682,
79,T38,T38,Ryan Moore,79,1,816,1.0
80,T38,T38,Nick O'Hern,89,1,960,
81,T38,T38,Carl Pettersson,95,1,1049,1.0
82,T38,T38,Martin Piller,63,1,682,1.0
83,T38,T38,D.A. Points,89,1,962,
84,T38,T38,Alexandre Rocha,65,1,716,1.0
85,T38,T38,Justin Rose,79,1,831,1.0
86,T38,T38,Charl Schwartzel,58,1,612,
87,T38,T38,Adam Scott,60,1,663,1.0
88,T38,T38,Vijay Singh,79,1,859,
89,T38,T38,Heath Slocum,89,1,970,1.0
90,T38,T38,Nate Smith,66,1,716,1.0
91,T38,T38,Kevin Stadler,88,1,939,1.0
92,T38,T38,Kyle Stanley,98,1,1067,
93,T38,T38,Steve Stricker,70,1,755,1.0
94,T38,T38,Will Strickler,51,1,556,1.0
95,T38,T38,Daniel Summerhays,75,1,806,
96,T38,T38,Vaughn Taylor,89,1,964,1.0
97,T38,T38,David Toms,78,1,846,1.0
98,T38,T38,Cameron Tringale,110,1,1204,1.0
99,T38,T38,Marc Turnesa,54,1,584,1.0
100,T38,T38,Bo Van Pelt,92,1,989,1.0
101,T38,T38,Jhonattan Vegas,84,1,917,1.0
102,T38,T38,Camilo Villegas,69,1,746,1.0
103,T38,T38,Bubba Watson,85,1,847,
104,T38,T38,Boo Weekley,66,1,718,1.0
105,T38,T38,Dean Wilson,62,1,662,1.0
106,T38,T38,Mark Wilson,89,1,947,1.0
