,Par_4_Performance_RANK THIS WEEK,Par_4_Performance_RANK LAST WEEK,Par_4_Performance_PLAYER NAME,Par_4_Performance_ROUNDS,Par_4_Performance_STATUS,Par_4_Performance_PAR 4 AVG,Par_4_Performance_TOTAL PAR
51,T49,T49,Pat Perez,76,+24,4.03,3236
52,T49,T49,Bubba Watson,85,+24,4.03,3388
53,T54,T54,K.J. Choi,77,+25,4.03,3260
54,T54,T54,Troy Matteson,91,+25,4.03,3880
55,T54,T54,Joe Ogilvie,75,+25,4.03,3268
56,T57,T57,Spencer Levin,113,+26,4.02,4968
57,T57,T57,Billy Mayfair,94,+26,4.03,4072
58,T59,T59,Chad Campbell,99,+27,4.02,4340
59,T59,T59,Greg Chalmers,88,+27,4.03,3836
60,T61,T61,Steve Elkington,50,+28,4.05,2112
61,T61,T61,Nick O'Hern,89,+28,4.03,3840
62,T63,T63,J.J. Henry,96,+29,4.03,4124
63,T63,T63,Steve Marino,76,+29,4.04,3284
64,T63,T63,George McNeill,69,+29,4.04,3004
65,T63,T63,Rory Sabbatini,85,+29,4.03,3692
66,T67,T67,Jonathan Byrd,83,+30,4.03,3596
67,T67,T67,Brian Gay,90,+30,4.03,3920
68,T67,T67,Davis Love III,70,+30,4.04,3088
69,T67,T67,Scott McCarron,65,+30,4.04,2840
70,T67,T67,Graeme McDowell,50,+30,4.06,2068
71,T67,T67,Aron Price,58,+30,4.05,2564
72,T73,T73,Kris Blanks,92,+31,4.03,3980
73,T73,T73,J.B. Holmes,57,+31,4.05,2256
74,T73,T73,Chez Reavie,92,+31,4.03,3968
75,T73,T73,Vijay Singh,79,+31,4.04,3436
76,T77,T77,Ben Curtis,66,+32,4.04,2904
77,T77,T77,Ian Poulter,52,+32,4.06,2260
78,T79,T79,Robert Garrigus,83,+33,4.04,3600
79,T79,T79,Bill Lunde,92,+33,4.03,3924
80,T81,T81,Jason Day,76,+34,4.04,3228
81,T81,T81,David Mathis,83,+34,4.04,3640
82,T83,T83,Charley Hoffman,93,+35,4.04,3924
83,T83,T83,Andres Romero,77,+35,4.04,3380
84,85,85,Matt Jones,71,+36,4.05,2992
85,T86,T86,Jason Bohn,74,+37,4.05,3216
86,T86,T86,Johnson Wagner,81,+37,4.04,3568
87,T88,T88,Cameron Beckman,71,+38,4.05,3088
88,T88,T88,Tim Herron,85,+38,4.04,3736
89,T88,T88,Jerry Kelly,85,+38,4.04,3788
90,T91,T91,Trevor Immelman,84,+39,4.04,3680
91,T91,T91,Sung Kang,63,+39,4.06,2752
92,T91,T91,Heath Slocum,89,+39,4.04,3880
93,T91,T91,Kyle Stanley,98,+39,4.04,4268
94,T91,T91,Michael Thompson,79,+39,4.05,3452
95,T91,T91,Charlie Wi,83,+39,4.04,3604
96,T97,T97,Ángel Cabrera,50,+40,4.07,2160
97,T97,T97,Alex Cejka,59,+40,4.06,2468
98,T99,T99,Robert Allenby,84,+42,4.05,3660
99,T99,T99,Lee Janzen,62,+42,4.06,2680
100,T99,T99,Scott Piercy,78,+42,4.05,3396
101,T102,T102,Paul Goydos,81,+43,4.05,3476
102,T102,T102,Ryan Palmer,82,+43,4.05,3444
103,104,104,Dean Wilson,62,+44,4.07,2648
104,T105,T105,Chris DiMarco,93,+45,4.04,4048
105,T105,T105,Ryuji Imada,83,+45,4.05,3608
106,T105,T105,Matt McQuillan,59,+45,4.07,2576
107,T108,T108,Stewart Cink,72,+46,4.06,2968
108,T108,T108,Jim Renner,65,+46,4.07,2808
109,T108,T108,Mark Wilson,89,+46,4.05,3788
110,T111,T111,Ricky Barnes,78,+47,4.05,3440
111,T111,T111,Joe Durant,71,+47,4.06,3076
112,T111,T111,D.A. Points,89,+47,4.05,3848
113,T114,T114,Michael Bradley,74,+48,4.06,3232
114,T114,T114,Keegan Bradley,91,+48,4.05,3968
115,T114,T114,Nathan Green,81,+48,4.05,3552
116,T114,T114,Jeff Overton,92,+48,4.05,4008
117,T114,T114,Michael Putnam,67,+48,4.07,2920
118,T114,T114,Jhonattan Vegas,84,+48,4.05,3668
119,T120,T120,Kevin Chappell,78,+49,4.06,3372
120,T120,T120,Harrison Frazar,58,+49,4.08,2572
121,T120,T120,Jimmy Walker,79,+49,4.06,3492
122,T120,T120,Boo Weekley,66,+49,4.07,2872
123,T124,T124,Ernie Els,71,+50,4.07,3044
124,T124,T124,Paul Stankowski,78,+50,4.06,3384
125,T124,T124,Vaughn Taylor,89,+50,4.05,3856
126,T124,T124,Garrett Willis,71,+50,4.06,3080
127,T128,T128,Joseph Bramlett,73,+51,4.06,3160
128,T128,T128,Jim Herman,69,+51,4.07,2984
129,T128,T128,Justin Leonard,82,+51,4.06,3544
130,T128,T128,Kevin Na,84,+51,4.06,3616
131,T132,T132,James Driscoll,71,+52,4.07,3060
132,T132,T132,Andres Gonzales,60,+52,4.08,2620
133,T132,T132,Kent Jones,76,+52,4.06,3360
134,T132,T132,Chris Riley,76,+52,4.06,3280
135,T132,T132,Kevin Stadler,88,+52,4.06,3756
136,T137,T137,J.P. Hayes,56,+54,4.09,2372
137,T137,T137,Y.E. Yang,63,+54,4.08,2620
138,T139,T139,Billy Horschel,75,+55,4.07,3232
139,T139,T139,Kevin Kisner,70,+55,4.07,3048
140,T141,T141,Marc Leishman,87,+56,4.06,3772
141,T141,T141,Ben Martin,74,+56,4.07,3184
142,T141,T141,Marc Turnesa,54,+56,4.1,2336
143,T144,T144,Tommy Gainey,104,+57,4.05,4536
144,T144,T144,Camilo Villegas,69,+57,4.08,2984
145,T146,T146,Anthony Kim,72,+58,4.07,3172
146,T146,T146,Roland Thatcher,67,+58,4.08,2888
147,T146,T146,D.J. Trahan,91,+58,4.06,3972
148,149,149,Tim Petrovic,88,+59,4.06,3792
149,150,150,Michael Connell,76,+60,4.07,3336
150,T151,T151,Jim Furyk,87,+63,4.07,3796
151,T151,T151,Lucas Glover,74,+63,4.08,3264
152,T153,T153,David Duval,67,+64,4.09,2864
153,T153,T153,Cameron Tringale,110,+64,4.05,4816
154,155,155,Sean O'Hair,71,+65,4.08,3136
155,156,156,Will Strickler,51,+67,4.12,2224
156,T157,T157,Stuart Appleby,65,+69,4.1,2860
157,T157,T157,Rocco Mediate,53,+69,4.12,2260
158,T157,T157,Nate Smith,66,+69,4.1,2864
159,T160,T160,Tag Ridings,87,+70,4.07,3792
160,T160,T160,Josh Teater,104,+70,4.06,4524
161,162,162,Richard Johnson,64,+72,4.1,2772
162,T163,T163,Matt Bettencourt,84,+73,4.08,3668
163,T163,T163,Tom Gillis,55,+73,4.12,2488
164,T163,T163,Scott Gutschewski,67,+73,4.1,2896
165,166,166,Scott Stallings,84,+76,4.08,3640
166,T167,T167,Bobby Gates,82,+79,4.09,3504
167,T167,T167,Alexandre Rocha,65,+79,4.11,2864
168,T169,T169,Arjun Atwal,91,+80,4.08,3996
169,T169,T169,Justin Hicks,60,+80,4.12,2628
170,T169,T169,Troy Merritt,63,+80,4.12,2728
171,172,172,Rich Beem,53,+83,4.15,2276
172,T173,T173,Steve Flesch,88,+84,4.09,3884
173,T173,T173,Shaun Micheel,77,+84,4.1,3328
174,175,175,Alex Prugh,82,+85,4.1,3520
175,T176,T176,Steven Bowditch,86,+86,4.09,3752
176,T176,T176,Daniel Summerhays,75,+86,4.11,3224
177,178,178,Brendan Steele,89,+88,4.09,3848
178,179,179,Fabián Gómez,84,+89,4.1,3600
179,180,180,Colt Knost,80,+91,4.1,3488
180,181,181,Derek Lamely,65,+97,4.14,2792
181,182,182,Bio Kim,71,+98,4.13,3056
182,T183,T183,D.J. Brigman,67,+102,4.14,2952
183,T183,T183,Martin Piller,63,+102,4.15,2728
184,185,185,Jarrod Lyle,83,+103,4.11,3584
185,186,186,Zack Miller,86,+106,4.11,3704
