,Tenth_Tee_Early_Round_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_3_Scoring_Average_AVG,Tenth_Tee_Early_Round_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_3_Scoring_Average_TOTAL ROUNDS
104,T105,T105,Kevin Chappell,70.67,212,3
105,T105,T105,David Hearn,70.67,212,3
106,T105,T105,Heath Slocum,70.67,212,3
107,108,108,Steven Bowditch,70.75,283,4
108,T109,T109,Ernie Els,71.0,355,5
109,T109,T109,Tim Herron,71.0,71,1
110,T109,T109,J.B. Holmes,71.0,71,1
111,T109,T109,Sung Kang,71.0,213,3
112,T109,T109,Bill Lunde,71.0,142,2
113,T109,T109,Hunter Mahan,71.0,355,5
114,T109,T109,Scott Stallings,71.0,71,1
115,T109,T109,Roland Thatcher,71.0,71,1
116,T117,T117,Aaron Baddeley,71.33,214,3
117,T117,T117,D.A. Points,71.33,214,3
118,T119,T119,Briny Baird,71.5,143,2
119,T119,T119,Matt Bettencourt,71.5,143,2
120,T119,T119,Michael Bradley,71.5,143,2
121,T119,T119,Bio Kim,71.5,143,2
122,T119,T119,Jarrod Lyle,71.5,143,2
123,T119,T119,Billy Mayfair,71.5,143,2
124,T119,T119,Andres Romero,71.5,143,2
125,T119,T119,David Toms,71.5,143,2
126,T127,T127,Jonathan Byrd,71.67,215,3
127,T127,T127,Charles Howell III,71.67,215,3
128,T127,T127,Steve Marino,71.67,215,3
129,130,130,Fabián Gómez,71.8,359,5
130,T131,T131,Luke Donald,72.0,72,1
131,T131,T131,Steve Flesch,72.0,216,3
132,T131,T131,Hunter Haas,72.0,144,2
133,T131,T131,Sean O'Hair,72.0,144,2
134,T131,T131,Carl Pettersson,72.0,72,1
135,T131,T131,Justin Rose,72.0,144,2
136,T131,T131,Jimmy Walker,72.0,144,2
137,138,138,Scott Gutschewski,72.33,217,3
138,T139,T139,Ben Martin,72.5,145,2
139,T139,T139,George McNeill,72.5,145,2
140,141,141,Jhonattan Vegas,72.67,218,3
141,T142,T142,Jason Day,73.0,73,1
142,T142,T142,Andres Gonzales,73.0,73,1
143,T142,T142,Padraig Harrington,73.0,73,1
144,T142,T142,Matt McQuillan,73.0,73,1
145,T142,T142,Troy Merritt,73.0,146,2
146,T147,T147,Shane Bertsch,73.33,220,3
147,T147,T147,J.P. Hayes,73.33,220,3
148,T149,T149,Marc Leishman,73.5,147,2
149,T149,T149,David Mathis,73.5,147,2
150,151,151,Retief Goosen,73.67,221,3
151,T152,T152,Charley Hoffman,74.0,148,2
152,T152,T152,Richard Johnson,74.0,74,1
153,T152,T152,Martin Piller,74.0,74,1
154,T152,T152,Adam Scott,74.0,74,1
155,T152,T152,Brendan Steele,74.0,148,2
156,T152,T152,Josh Teater,74.0,74,1
157,158,158,Chris DiMarco,74.5,149,2
158,T159,T159,Paul Goydos,75.0,225,3
159,T159,T159,Michael Thompson,75.0,75,1
160,T161,T161,Blake Adams,76.0,152,2
161,T161,T161,Chez Reavie,76.0,76,1
162,T161,T161,John Rollins,76.0,76,1
