,First_Tee_Early_Round_4_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_4_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_4_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_4_Scoring_Average_AVG,First_Tee_Early_Round_4_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_4_Scoring_Average_TOTAL ROUNDS
39,T40,T40,Retief Goosen,70.0,280,4
40,T40,T40,David Hearn,70.0,700,10
41,T40,T40,Matt Kuchar,70.0,210,3
42,T40,T40,Tag Ridings,70.0,700,10
43,44,44,Billy Mayfair,70.11,631,9
44,45,45,J.J. Henry,70.13,561,8
45,T46,T46,Zach Johnson,70.14,491,7
46,T46,T46,Kent Jones,70.14,491,7
47,T46,T46,Carl Pettersson,70.14,491,7
48,49,49,Charley Hoffman,70.18,772,11
49,T50,T50,Kevin Kisner,70.2,351,5
50,T50,T50,Scott McCarron,70.2,351,5
51,T52,T52,Jason Bohn,70.22,632,9
52,T52,T52,Marc Leishman,70.22,632,9
53,T54,T54,Sean O'Hair,70.25,281,4
54,T54,T54,Brendan Steele,70.25,562,8
55,T54,T54,D.J. Trahan,70.25,281,4
56,T57,T57,Chad Campbell,70.33,633,9
57,T57,T57,Bio Kim,70.33,211,3
58,T57,T57,Tim Petrovic,70.33,422,6
59,T57,T57,Cameron Tringale,70.33,422,6
60,61,61,Chris DiMarco,70.38,563,8
61,62,62,Sergio Garcia,70.4,352,5
62,T63,T63,Bill Haas,70.43,493,7
63,T63,T63,Scott Piercy,70.43,493,7
64,T63,T63,Michael Putnam,70.43,493,7
65,T63,T63,John Rollins,70.43,493,7
66,T67,T67,Cameron Beckman,70.5,423,6
67,T67,T67,Keegan Bradley,70.5,423,6
68,T67,T67,Shaun Micheel,70.5,564,8
69,T67,T67,Marc Turnesa,70.5,141,2
70,T71,T71,Joseph Bramlett,70.57,494,7
71,T71,T71,Brandt Jobe,70.57,494,7
72,T73,T73,Nathan Green,70.63,565,8
73,T73,T73,Freddie Jacobson,70.63,565,8
74,T73,T73,Kevin Streelman,70.63,565,8
75,T73,T73,Bubba Watson,70.63,565,8
76,T77,T77,Michael Bradley,70.67,424,6
77,T77,T77,David Duval,70.67,212,3
78,T77,T77,Anthony Kim,70.67,424,6
79,T77,T77,Rod Pampling,70.67,212,3
80,81,81,Robert Allenby,70.7,707,10
81,T82,T82,J.B. Holmes,70.75,566,8
82,T82,T82,Ryan Moore,70.75,566,8
83,T84,T84,Rickie Fowler,70.8,354,5
84,T84,T84,Lee Janzen,70.8,708,10
85,T86,T86,Jason Day,70.83,425,6
86,T86,T86,Jimmy Walker,70.83,425,6
87,88,88,Ben Crane,70.86,496,7
88,T89,T89,Stephen Ames,71.0,355,5
89,T89,T89,Kris Blanks,71.0,497,7
90,T89,T89,Chris Couch,71.0,284,4
91,T89,T89,Steve Flesch,71.0,497,7
92,T89,T89,Ryuji Imada,71.0,497,7
93,T89,T89,Jarrod Lyle,71.0,142,2
94,T89,T89,Graeme McDowell,71.0,355,5
95,T89,T89,John Merrick,71.0,142,2
96,T89,T89,Bryce Molder,71.0,142,2
97,T89,T89,Adam Scott,71.0,142,2
98,T89,T89,Paul Stankowski,71.0,568,8
99,T89,T89,Kyle Stanley,71.0,710,10
100,T89,T89,Steve Stricker,71.0,142,2
101,T102,T102,Chez Reavie,71.11,640,9
102,T102,T102,Johnson Wagner,71.11,640,9
103,104,104,Garrett Willis,71.14,498,7
104,105,105,Chris Riley,71.17,427,6
105,106,106,Brian Gay,71.2,356,5
106,107,107,Aaron Baddeley,71.25,285,4
107,108,108,Padraig Harrington,71.29,499,7
108,T109,T109,Brian Davis,71.33,428,6
109,T109,T109,Troy Matteson,71.33,428,6
110,T109,T109,Ian Poulter,71.33,428,6
111,T109,T109,Nate Smith,71.33,214,3
112,T113,T113,K.J. Choi,71.4,357,5
113,T113,T113,Ryan Palmer,71.4,357,5
114,115,115,Rory Sabbatini,71.44,643,9
115,T116,T116,Stuart Appleby,71.5,286,4
116,T116,T116,Robert Karlsson,71.5,286,4
117,T116,T116,Bill Lunde,71.5,715,10
118,T116,T116,Ben Martin,71.5,286,4
119,T116,T116,Vaughn Taylor,71.5,286,4
120,T116,T116,Josh Teater,71.5,572,8
121,T116,T116,Roland Thatcher,71.5,286,4
122,T116,T116,Boo Weekley,71.5,429,6
123,T124,T124,Greg Chalmers,71.57,501,7
124,T124,T124,Tim Herron,71.57,501,7
125,T124,T124,Joe Ogilvie,71.57,501,7
126,T124,T124,Mark Wilson,71.57,501,7
127,T128,T128,Jim Furyk,71.6,358,5
128,T128,T128,Troy Merritt,71.6,358,5
129,130,130,D.A. Points,71.63,573,8
130,T131,T131,Jonathan Byrd,71.75,287,4
131,T131,T131,Dean Wilson,71.75,287,4
132,T133,T133,Jason Dufner,71.8,359,5
133,T133,T133,Dustin Johnson,71.8,359,5
134,T133,T133,Scott Stallings,71.8,359,5
135,T136,T136,Colt Knost,71.83,431,6
136,T136,T136,Alex Prugh,71.83,431,6
137,T138,T138,D.J. Brigman,72.0,360,5
138,T138,T138,Brendon de Jonge,72.0,432,6
139,T138,T138,Ernie Els,72.0,504,7
140,T138,T138,Hunter Haas,72.0,432,6
141,T138,T138,Jim Herman,72.0,360,5
142,T138,T138,Martin Laird,72.0,144,2
143,T138,T138,William McGirt,72.0,648,9
144,T138,T138,Jim Renner,72.0,288,4
145,T138,T138,Alexandre Rocha,72.0,432,6
146,T138,T138,John Senden,72.0,288,4
147,T138,T138,Daniel Summerhays,72.0,288,4
148,149,149,Lucas Glover,72.13,577,8
149,150,150,Richard Johnson,72.14,505,7
150,T151,T151,Andres Gonzales,72.17,433,6
151,T151,T151,George McNeill,72.17,433,6
152,153,153,Charlie Wi,72.2,361,5
153,T154,T154,Harrison Frazar,72.25,289,4
154,T154,T154,Scott Gutschewski,72.25,289,4
155,T154,T154,Y.E. Yang,72.25,289,4
156,T157,T157,Robert Garrigus,72.33,651,9
157,T157,T157,Matt Jones,72.33,217,3
158,159,159,Jhonattan Vegas,72.43,507,7
159,T160,T160,Matt Bettencourt,72.5,435,6
160,T160,T160,Ángel Cabrera,72.5,145,2
161,T160,T160,Bobby Gates,72.5,290,4
162,T160,T160,Jeff Overton,72.5,870,12
163,164,164,Steve Marino,72.6,363,5
164,T165,T165,Ricky Barnes,72.67,436,6
165,T165,T165,David Mathis,72.67,218,3
166,167,167,Tom Gillis,72.71,509,7
167,T168,T168,Justin Leonard,73.0,219,3
168,T168,T168,Andres Romero,73.0,438,6
169,T168,T168,Michael Thompson,73.0,146,2
170,T168,T168,Camilo Villegas,73.0,219,3
171,172,172,Phil Mickelson,73.2,366,5
172,173,173,Fabián Gómez,73.25,293,4
173,T174,T174,Alex Cejka,73.33,220,3
174,T174,T174,Bo Van Pelt,73.33,220,3
175,176,176,Tommy Gainey,73.43,514,7
176,T177,T177,Steve Elkington,73.5,147,2
177,T177,T177,Davis Love III,73.5,294,4
178,T177,T177,Zack Miller,73.5,588,8
179,180,180,Rich Beem,73.67,221,3
180,181,181,Kevin Stadler,73.71,516,7
181,182,182,Arjun Atwal,74.4,372,5
182,183,183,Rocco Mediate,74.5,298,4
183,184,184,Michael Connell,75.0,300,4
184,185,185,Martin Piller,75.67,227,3
185,186,186,Paul Goydos,81.0,162,2
