,Par_4_Birdie_or_Better_Leaders_RANK THIS WEEK,Par_4_Birdie_or_Better_Leaders_RANK LAST WEEK,Par_4_Birdie_or_Better_Leaders_PLAYER NAME,Par_4_Birdie_or_Better_Leaders_ROUNDS,Par_4_Birdie_or_Better_Leaders_%,Par_4_Birdie_or_Better_Leaders_PAR 4 BIRDIES OR BETTER,Par_4_Birdie_or_Better_Leaders_PAR 4 HOLES
60,61,61,David Hearn,88,17.1,166,971
61,62,62,Charlie Wi,83,17.09,154,901
62,63,63,Jeff Overton,92,17.07,171,1002
63,64,64,Woody Austin,59,17.03,108,634
64,T65,T65,Rod Pampling,72,17.01,134,788
65,T65,T65,Garrett Willis,71,17.01,131,770
66,67,67,Nathan Green,81,17.0,151,888
67,68,68,Charl Schwartzel,58,16.99,104,612
68,69,69,John Senden,94,16.96,172,1014
69,70,70,William McGirt,103,16.92,191,1129
70,71,71,George McNeill,69,16.91,127,751
71,72,72,Brandt Jobe,100,16.88,182,1078
72,73,73,Kevin Chappell,78,16.84,142,843
73,74,74,Arjun Atwal,91,16.82,168,999
74,T75,T75,Anthony Kim,72,16.77,133,793
75,T75,T75,Nick O'Hern,89,16.77,161,960
76,T77,T77,Hunter Haas,96,16.76,172,1026
77,T77,T77,Camilo Villegas,69,16.76,125,746
78,79,79,Ryuji Imada,83,16.74,151,902
79,80,80,Justin Rose,79,16.73,139,831
80,81,81,Robert Allenby,84,16.72,153,915
81,T82,T82,Stewart Cink,72,16.71,124,742
82,T82,T82,Billy Horschel,75,16.71,135,808
83,84,84,Bo Van Pelt,92,16.68,165,989
84,T85,T85,Robert Karlsson,61,16.64,108,649
85,T85,T85,Ian Poulter,52,16.64,94,565
86,87,87,Jimmy Walker,79,16.61,145,873
87,T88,T88,Kris Blanks,92,16.58,165,995
88,T88,T88,Matt Jones,71,16.58,124,748
89,T90,T90,Phil Mickelson,79,16.53,137,829
90,T90,T90,D.A. Points,89,16.53,159,962
91,92,92,Billy Mayfair,94,16.5,168,1018
92,93,93,Ángel Cabrera,50,16.48,89,540
93,94,94,K.J. Choi,77,16.44,134,815
94,95,95,Brian Gay,90,16.43,161,980
95,96,96,Vijay Singh,79,16.41,141,859
96,97,97,Alex Prugh,82,16.36,144,880
97,98,98,Jonathan Byrd,83,16.35,147,899
98,T99,T99,Michael Bradley,74,16.34,132,808
99,T99,T99,Michael Thompson,79,16.34,141,863
100,101,101,Boo Weekley,66,16.3,117,718
101,102,102,David Mathis,83,16.26,148,910
102,103,103,Jason Day,76,16.23,131,807
103,104,104,Stephen Ames,69,16.22,121,746
104,105,105,Sergio Garcia,61,16.2,109,673
105,106,106,Lucas Glover,74,16.18,132,816
106,107,107,Harrison Frazar,58,16.17,104,643
107,108,108,Matt McQuillan,59,16.15,104,644
108,109,109,Chad Campbell,99,16.13,175,1085
109,110,110,Ryan Palmer,82,16.03,138,861
110,111,111,Marc Leishman,87,16.01,151,943
111,112,112,Sung Kang,63,15.99,110,688
112,113,113,Paul Stankowski,78,15.96,135,846
113,T114,T114,Joseph Bramlett,73,15.95,126,790
114,T114,T114,Greg Chalmers,88,15.95,153,959
115,116,116,Zach Johnson,79,15.93,137,860
116,117,117,David Duval,67,15.92,114,716
117,118,118,Vaughn Taylor,89,15.87,153,964
118,119,119,Kevin Streelman,90,15.86,155,977
119,120,120,Tim Herron,85,15.85,148,934
120,121,121,Josh Teater,104,15.83,179,1131
121,122,122,Davis Love III,70,15.8,122,772
122,123,123,Andres Gonzales,60,15.73,103,655
123,124,124,Alex Cejka,59,15.72,97,617
124,125,125,Kent Jones,76,15.71,132,840
125,126,126,Spencer Levin,113,15.7,195,1242
126,127,127,J.J. Henry,96,15.62,161,1031
127,128,128,Chris DiMarco,93,15.61,158,1012
128,T129,T129,Kevin Na,84,15.6,141,904
129,T129,T129,Scott Stallings,84,15.6,142,910
130,131,131,Steve Flesch,88,15.55,151,971
131,T132,T132,Charles Howell III,108,15.53,184,1185
132,T132,T132,Jim Renner,65,15.53,109,702
133,134,134,Matt Bettencourt,84,15.49,142,917
134,T135,T135,Heath Slocum,89,15.36,149,970
135,T135,T135,Nate Smith,66,15.36,110,716
136,137,137,Ricky Barnes,78,15.35,132,860
137,138,138,Michael Putnam,67,15.34,112,730
138,139,139,Padraig Harrington,60,15.3,99,647
139,140,140,Johnson Wagner,81,15.25,136,892
140,141,141,Zack Miller,86,15.23,141,926
141,142,142,Derek Lamely,65,15.19,106,698
142,143,143,Bobby Gates,82,15.18,133,876
143,144,144,Ben Curtis,66,15.15,110,726
144,145,145,Cameron Tringale,110,15.12,182,1204
145,146,146,D.J. Trahan,91,15.11,150,993
146,147,147,Mark Wilson,89,15.1,143,947
147,148,148,Tag Ridings,87,14.98,142,948
148,149,149,Stuart Appleby,65,14.97,107,715
149,150,150,Will Strickler,51,14.93,83,556
150,T151,T151,Fabián Gómez,84,14.89,134,900
151,T151,T151,Daniel Summerhays,75,14.89,120,806
152,153,153,Tim Petrovic,88,14.87,141,948
153,T154,T154,Scott Gutschewski,67,14.78,107,724
154,T154,T154,Jerry Kelly,85,14.78,140,947
155,156,156,Brendan Steele,89,14.66,141,962
156,157,157,Sean O'Hair,71,14.54,114,784
157,158,158,Scott McCarron,65,14.51,103,710
158,159,159,Trevor Immelman,84,14.46,133,920
159,160,160,Roland Thatcher,67,14.4,104,722
160,161,161,Rocco Mediate,53,14.34,81,565
161,162,162,Kevin Kisner,70,14.3,109,762
162,163,163,Jim Furyk,87,14.23,135,949
163,164,164,Tom Gillis,55,14.15,88,622
164,165,165,Jim Herman,69,14.08,105,746
165,166,166,Dean Wilson,62,14.05,93,662
166,167,167,Marc Turnesa,54,14.04,82,584
167,168,168,Colt Knost,80,13.99,122,872
168,169,169,Joe Durant,71,13.91,107,769
169,170,170,Bio Kim,71,13.87,106,764
170,171,171,Richard Johnson,64,13.85,96,693
171,172,172,J.P. Hayes,56,13.83,82,593
172,173,173,Justin Hicks,60,13.7,90,657
173,174,174,Ernie Els,71,13.67,104,761
174,175,175,Steve Elkington,50,13.64,72,528
175,176,176,Y.E. Yang,63,13.59,89,655
176,177,177,Troy Merritt,63,13.49,92,682
177,178,178,Michael Connell,76,13.31,111,834
178,179,179,Chris Riley,76,13.29,109,820
179,180,180,D.J. Brigman,67,13.28,98,738
180,181,181,Alexandre Rocha,65,12.99,93,716
181,182,182,Shaun Micheel,77,12.98,108,832
182,183,183,Martin Piller,63,12.9,88,682
183,184,184,Rich Beem,53,12.83,73,569
184,185,185,Jarrod Lyle,83,12.72,114,896
185,186,186,Justin Leonard,82,12.64,112,886
