,Front_9_Par_4_Scoring_Average_RANK THIS WEEK,Front_9_Par_4_Scoring_Average_RANK LAST WEEK,Front_9_Par_4_Scoring_Average_PLAYER NAME,Front_9_Par_4_Scoring_Average_ROUNDS,Front_9_Par_4_Scoring_Average_AVG,Front_9_Par_4_Scoring_Average_TOTAL STROKES,Front_9_Par_4_Scoring_Average_TOTAL HOLES
60,T59,T59,Kevin Chappell,78,4.03,1714,425
61,T59,T59,Freddie Jacobson,92,4.03,2041,507
62,T59,T59,Brandt Jobe,100,4.03,2219,550
63,T59,T59,Marc Leishman,87,4.03,1936,480
64,T59,T59,Davis Love III,70,4.03,1565,388
65,T59,T59,Ben Martin,74,4.03,1635,406
66,T59,T59,David Mathis,83,4.03,1856,461
67,T59,T59,John Merrick,71,4.03,1621,402
68,T59,T59,Jeff Overton,92,4.03,2052,509
69,T59,T59,D.A. Points,89,4.03,1985,493
70,T59,T59,Chez Reavie,92,4.03,2048,508
71,T59,T59,Rory Sabbatini,85,4.03,1877,466
72,T59,T59,Vijay Singh,79,4.03,1767,438
73,T59,T59,D.J. Trahan,91,4.03,2048,508
74,T59,T59,Bo Van Pelt,92,4.03,2004,497
75,T59,T59,Jhonattan Vegas,84,4.03,1881,467
76,T59,T59,Mark Wilson,89,4.03,1944,482
77,T78,T78,Ricky Barnes,78,4.04,1776,440
78,T78,T78,Jason Day,76,4.04,1631,404
79,T78,T78,Chris DiMarco,93,4.04,2085,516
80,T78,T78,James Driscoll,71,4.04,1574,390
81,T78,T78,Steve Elkington,50,4.04,1098,272
82,T78,T78,Brian Gay,90,4.04,2002,496
83,T78,T78,Trevor Immelman,84,4.04,1904,471
84,T78,T78,Sung Kang,63,4.04,1397,346
85,T78,T78,Bill Lunde,92,4.04,2010,497
86,T78,T78,Billy Mayfair,94,4.04,2102,520
87,T78,T78,George McNeill,69,4.04,1544,382
88,T78,T78,Scott Piercy,78,4.04,1751,433
89,T78,T78,Camilo Villegas,69,4.04,1520,376
90,T78,T78,Johnson Wagner,81,4.04,1815,449
91,T78,T78,Jimmy Walker,79,4.04,1809,448
92,T93,T93,Robert Allenby,84,4.05,1873,462
93,T93,T93,Woody Austin,59,4.05,1316,325
94,T93,T93,Stewart Cink,72,4.05,1514,374
95,T93,T93,David Duval,67,4.05,1485,367
96,T93,T93,Jim Furyk,87,4.05,1926,475
97,T93,T93,Lucas Glover,74,4.05,1668,412
98,T93,T93,Andres Gonzales,60,4.05,1339,331
99,T93,T93,Charley Hoffman,93,4.05,2011,497
100,T93,T93,Ryuji Imada,83,4.05,1869,461
101,T93,T93,Zach Johnson,79,4.05,1748,432
102,T93,T93,Anthony Kim,72,4.05,1615,399
103,T93,T93,Justin Leonard,82,4.05,1837,454
104,T93,T93,Andres Romero,77,4.05,1758,434
105,T93,T93,Charl Schwartzel,58,4.05,1230,304
106,T93,T93,Heath Slocum,89,4.05,1994,492
107,T93,T93,Josh Teater,104,4.05,2346,579
108,T93,T93,Charlie Wi,83,4.05,1855,458
109,T110,T110,Shane Bertsch,62,4.06,1404,346
110,T110,T110,Jonathan Byrd,83,4.06,1857,457
111,T110,T110,Michael Connell,76,4.06,1745,430
112,T110,T110,Ben Curtis,66,4.06,1509,372
113,T110,T110,Tommy Gainey,104,4.06,2357,580
114,T110,T110,Robert Garrigus,83,4.06,1822,449
115,T110,T110,Bobby Gates,82,4.06,1808,445
116,T110,T110,Lee Janzen,62,4.06,1380,340
117,T110,T110,Kevin Kisner,70,4.06,1569,386
118,T110,T110,Spencer Levin,113,4.06,2568,633
119,T110,T110,Kevin Na,84,4.06,1867,460
120,T110,T110,Ryan Palmer,82,4.06,1773,437
121,T110,T110,Kevin Streelman,90,4.06,1993,491
122,T110,T110,Cameron Tringale,110,4.06,2518,620
123,T110,T110,Marc Turnesa,54,4.06,1198,295
124,T110,T110,Y.E. Yang,63,4.06,1340,330
125,T126,T126,Steven Bowditch,86,4.07,1955,480
126,T126,T126,Alex Cejka,59,4.07,1271,312
127,T126,T126,Joe Durant,71,4.07,1586,390
128,T126,T126,Steve Flesch,88,4.07,2025,497
129,T126,T126,Paul Goydos,81,4.07,1812,445
130,T126,T126,Nathan Green,81,4.07,1843,453
131,T126,T126,Kent Jones,76,4.07,1733,426
132,T126,T126,Matt Jones,71,4.07,1575,387
133,T126,T126,Steve Marino,76,4.07,1698,417
134,T126,T126,Scott McCarron,65,4.07,1477,363
135,T126,T126,Ian Poulter,52,4.07,1131,278
136,T126,T126,Roland Thatcher,67,4.07,1511,371
137,T138,T138,Arjun Atwal,91,4.08,2074,508
138,T138,T138,Michael Bradley,74,4.08,1679,412
139,T138,T138,Ángel Cabrera,50,4.08,1119,274
140,T138,T138,Ernie Els,71,4.08,1551,380
141,T138,T138,Billy Horschel,75,4.08,1687,413
142,T138,T138,Colt Knost,80,4.08,1803,442
143,T138,T138,Graeme McDowell,50,4.08,1029,252
144,T138,T138,Shaun Micheel,77,4.08,1752,429
145,T138,T138,Ryan Moore,79,4.08,1693,415
146,T138,T138,Sean O'Hair,71,4.08,1617,396
147,T138,T138,Tim Petrovic,88,4.08,1979,485
148,T138,T138,Nate Smith,66,4.08,1486,364
149,T138,T138,Paul Stankowski,78,4.08,1755,430
150,T138,T138,Dean Wilson,62,4.08,1388,340
151,T152,T152,Matt Bettencourt,84,4.09,1917,469
152,T152,T152,Scott Gutschewski,67,4.09,1498,366
153,T152,T152,J.P. Hayes,56,4.09,1247,305
154,T152,T152,Matt McQuillan,59,4.09,1346,329
155,T152,T152,Troy Merritt,63,4.09,1427,349
156,T152,T152,Tag Ridings,87,4.09,1970,482
157,T158,T158,Joseph Bramlett,73,4.1,1651,403
158,T158,T158,Jim Herman,69,4.1,1554,379
159,T158,T158,Justin Hicks,60,4.1,1349,329
160,T158,T158,J.B. Holmes,57,4.1,1180,288
161,T158,T158,Jim Renner,65,4.1,1457,355
162,T158,T158,Chris Riley,76,4.1,1706,416
163,T158,T158,Brendan Steele,89,4.1,2004,489
164,T158,T158,Daniel Summerhays,75,4.1,1685,411
165,T166,T166,Stuart Appleby,65,4.11,1488,362
166,T166,T166,Cameron Beckman,71,4.11,1627,396
167,T166,T166,Harrison Frazar,58,4.11,1343,327
168,T166,T166,Tom Gillis,55,4.11,1315,320
169,T166,T166,Rocco Mediate,53,4.11,1183,288
170,T166,T166,Michael Putnam,67,4.11,1523,371
171,T166,T166,Scott Stallings,84,4.11,1907,464
172,T173,T173,Fabián Gómez,84,4.12,1887,458
173,T173,T173,Richard Johnson,64,4.12,1441,350
174,T173,T173,Jarrod Lyle,83,4.12,1885,457
175,T173,T173,Alex Prugh,82,4.12,1852,450
176,T173,T173,Boo Weekley,66,4.12,1486,361
177,T178,T178,Bio Kim,71,4.13,1605,389
178,T178,T178,Alexandre Rocha,65,4.13,1481,359
179,T178,T178,Kevin Stadler,88,4.13,1977,479
180,T181,T181,Rich Beem,53,4.14,1209,292
181,T181,T181,Derek Lamely,65,4.14,1485,359
182,T181,T181,Zack Miller,86,4.14,1948,471
183,T181,T181,Martin Piller,63,4.14,1446,349
184,185,185,D.J. Brigman,67,4.16,1551,373
185,186,186,Will Strickler,51,4.22,1204,285
