,Round_2_Scoring_Average_RANK THIS WEEK,Round_2_Scoring_Average_RANK LAST WEEK,Round_2_Scoring_Average_PLAYER NAME,Round_2_Scoring_Average_AVG,Round_2_Scoring_Average_TOTAL STROKES,Round_2_Scoring_Average_TOTAL ROUNDS
40,T40,T40,Ryan Moore,70.1,1402,20
41,T42,T42,Jerry Kelly,70.16,1754,25
42,T42,T42,Michael Thompson,70.16,1754,25
43,T42,T42,Mark Wilson,70.16,1754,25
44,T45,T45,Brendon de Jonge,70.17,2105,30
45,T45,T45,Matt Kuchar,70.17,1614,23
46,47,47,Adam Scott,70.18,1193,17
47,T48,T48,Billy Mayfair,70.21,2036,29
48,T48,T48,Geoff Ogilvy,70.21,1334,19
49,T48,T48,Heath Slocum,70.21,1966,28
50,T51,T51,Ricky Barnes,70.22,1615,23
51,T51,T51,Scott Piercy,70.22,1615,23
52,53,53,Martin Laird,70.23,1545,22
53,54,54,K.J. Choi,70.24,1475,21
54,55,55,Steven Bowditch,70.25,1967,28
55,56,56,Blake Adams,70.26,2389,34
56,T57,T57,Jason Bohn,70.27,1546,22
57,T57,T57,Bo Van Pelt,70.27,1827,26
58,59,59,Phil Mickelson,70.3,1406,20
59,T60,T60,Andres Romero,70.32,1547,22
60,T60,T60,Jhonattan Vegas,70.32,1758,25
61,62,62,Kevin Stadler,70.37,1900,27
62,63,63,Trevor Immelman,70.38,1689,24
63,64,64,Tim Herron,70.39,1971,28
64,65,65,Paul Stankowski,70.42,1690,24
65,66,66,Vijay Singh,70.44,1761,25
66,T67,T67,Jim Renner,70.45,1550,22
67,T67,T67,Justin Rose,70.45,1550,22
68,T67,T67,Josh Teater,70.45,2184,31
69,T70,T70,Troy Matteson,70.46,1973,28
70,T70,T70,Jimmy Walker,70.46,1691,24
71,T72,T72,Jason Dufner,70.48,1621,23
72,T72,T72,Johnson Wagner,70.48,1762,25
73,T74,T74,Kevin Na,70.5,1833,26
74,T74,T74,Kyle Stanley,70.5,1974,28
75,76,76,D.J. Trahan,70.52,2045,29
76,77,77,Ben Crane,70.55,1552,22
77,78,78,Carl Pettersson,70.56,1905,27
78,T79,T79,Michael Connell,70.58,1835,26
79,T79,T79,Kevin Streelman,70.58,1835,26
80,81,81,Robert Garrigus,70.6,1765,25
81,82,82,Brandt Jobe,70.61,1977,28
82,83,83,Boo Weekley,70.62,1483,21
83,84,84,Brendan Steele,70.63,1907,27
84,T85,T85,Ernie Els,70.65,1413,20
85,T85,T85,Tommy Gainey,70.65,2402,34
86,T85,T85,Brian Gay,70.65,1837,26
87,T85,T85,Padraig Harrington,70.65,1201,17
88,T85,T85,David Hearn,70.65,1837,26
89,90,90,Aron Price,70.67,1272,18
90,91,91,Chris Kirk,70.7,1909,27
91,92,92,Nick O'Hern,70.71,1980,28
92,93,93,Charlie Wi,70.72,1768,25
93,T94,T94,Justin Leonard,70.73,1839,26
94,T94,T94,Bryce Molder,70.73,1839,26
95,96,96,Steve Marino,70.74,1627,23
96,97,97,Jeff Overton,70.76,1769,25
97,98,98,Jim Herman,70.77,1557,22
98,99,99,Vaughn Taylor,70.78,1911,27
99,100,100,Davis Love III,70.82,1558,22
100,101,101,Anthony Kim,70.83,1700,24
101,102,102,Michael Putnam,70.85,1417,20
102,103,103,Pat Perez,70.91,1560,22
103,T104,T104,Paul Goydos,70.92,1702,24
104,T104,T104,Kent Jones,70.92,1702,24
105,106,106,Camilo Villegas,70.95,1561,22
106,T107,T107,Jonathan Byrd,70.96,1774,25
107,T107,T107,John Rollins,70.96,1845,26
108,T107,T107,Nate Smith,70.96,1703,24
109,T110,T110,James Driscoll,71.0,1704,24
110,T110,T110,Billy Horschel,71.0,1775,25
111,T110,T110,Chez Reavie,71.0,1917,27
112,T113,T113,Joseph Bramlett,71.04,1776,25
113,T113,T113,Nathan Green,71.04,1847,26
114,115,115,Dustin Johnson,71.05,1421,20
115,116,116,Steve Flesch,71.08,1848,26
116,117,117,Ben Curtis,71.09,1635,23
117,118,118,Chris DiMarco,71.1,2062,29
118,119,119,D.A. Points,71.12,1849,26
119,T120,T120,Harrison Frazar,71.16,1352,19
120,T120,T120,Lee Janzen,71.16,1352,19
121,T122,T122,Kris Blanks,71.17,2064,29
122,T122,T122,Garrett Willis,71.17,1637,23
123,124,124,Y.E. Yang,71.18,1210,17
124,T125,T125,Stewart Cink,71.19,1495,21
125,T125,T125,Tim Petrovic,71.19,1922,27
126,T127,T127,J.J. Henry,71.21,1994,28
127,T127,T127,Rory Sabbatini,71.21,1709,24
128,T129,T129,Marc Leishman,71.22,1923,27
129,T129,T129,Sean O'Hair,71.22,1638,23
130,131,131,Stephen Ames,71.23,1567,22
131,T132,T132,Sung Kang,71.24,1496,21
132,T132,T132,Chris Riley,71.24,1781,25
133,134,134,Joe Ogilvie,71.25,1710,24
134,T135,T135,Stuart Appleby,71.33,1498,21
135,T135,T135,Briny Baird,71.33,1284,18
136,137,137,Dean Wilson,71.35,1427,20
137,T138,T138,Richard Johnson,71.38,1499,21
138,T138,T138,Kevin Kisner,71.38,1713,24
139,T140,T140,Steve Elkington,71.41,1214,17
140,T140,T140,Bobby Gates,71.41,2071,29
141,T140,T140,Alexandre Rocha,71.41,1571,22
142,143,143,Robert Allenby,71.42,1714,24
143,144,144,Andres Gonzales,71.43,1500,21
144,145,145,Woody Austin,71.44,1286,18
145,146,146,Arjun Atwal,71.45,2072,29
146,147,147,Kevin Chappell,71.46,1858,26
147,T148,T148,Matt Bettencourt,71.48,1930,27
148,T148,T148,Alex Prugh,71.48,2073,29
149,T150,T150,Michael Bradley,71.5,1716,24
150,T150,T150,Ryuji Imada,71.5,2002,28
151,152,152,Joe Durant,71.54,1717,24
152,153,153,Bio Kim,71.56,1789,25
153,154,154,Troy Merritt,71.57,1646,23
154,155,155,Scott Stallings,71.61,2005,28
155,156,156,Retief Goosen,71.62,931,13
156,T157,T157,Alex Cejka,71.65,1218,17
157,T157,T157,Scott Gutschewski,71.65,1648,23
158,159,159,Scott McCarron,71.68,1577,22
159,160,160,Fabián Gómez,71.69,1864,26
160,T161,T161,Cameron Beckman,71.7,1649,23
161,T161,T161,Justin Hicks,71.7,1649,23
162,T161,T161,Tag Ridings,71.7,1936,27
163,164,164,Matt McQuillan,71.71,1506,21
164,165,165,Graeme McDowell,71.73,1076,15
165,166,166,Tom Gillis,71.78,1292,18
166,167,167,J.P. Hayes,71.79,1364,19
167,168,168,Charley Hoffman,71.81,1867,26
168,169,169,Jarrod Lyle,71.83,2083,29
169,170,170,Colt Knost,71.85,1940,27
170,171,171,Roland Thatcher,71.95,1583,22
171,T172,T172,David Duval,72.0,1728,24
172,T172,T172,Ben Martin,72.0,1800,25
173,T172,T172,Shaun Micheel,72.0,1800,25
174,T172,T172,Marc Turnesa,72.0,1368,19
175,176,176,Ryan Palmer,72.04,1657,23
176,177,177,Will Strickler,72.05,1369,19
177,T178,T178,Rich Beem,72.1,1442,20
178,T178,T178,Daniel Summerhays,72.1,2091,29
179,180,180,Matt Jones,72.12,1803,25
180,181,181,D.J. Brigman,72.13,1659,23
181,182,182,Zack Miller,72.23,2167,30
182,183,183,Ángel Cabrera,72.24,1228,17
183,184,184,Rocco Mediate,72.72,1309,18
184,185,185,Martin Piller,72.91,1677,23
185,186,186,Derek Lamely,74.04,1851,25
