,First_Tee_Late_Par_4_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Par_4_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Par_4_Scoring_Average_PLAYER NAME,First_Tee_Late_Par_4_Scoring_Average_ROUNDS,First_Tee_Late_Par_4_Scoring_Average_AVG,First_Tee_Late_Par_4_Scoring_Average_TOTAL STROKES,First_Tee_Late_Par_4_Scoring_Average_TOTAL HOLES
68,T68,T68,Jason Dufner,78,4.04,1257,311
69,T68,T68,Harrison Frazar,58,4.04,650,161
70,T68,T68,Robert Garrigus,83,4.04,1094,271
71,T68,T68,Billy Horschel,75,4.04,1104,273
72,T68,T68,Kevin Kisner,70,4.04,690,171
73,T68,T68,Troy Matteson,91,4.04,1237,306
74,T68,T68,Kevin Stadler,88,4.04,1031,255
75,T68,T68,Michael Thompson,79,4.04,1261,312
76,T68,T68,David Toms,78,4.04,1481,367
77,T68,T68,Marc Turnesa,54,4.04,408,101
78,T79,T79,Cameron Beckman,71,4.05,753,186
79,T79,T79,Kris Blanks,92,4.05,1349,333
80,T79,T79,Jason Bohn,74,4.05,745,184
81,T79,T79,Ángel Cabrera,50,4.05,745,184
82,T79,T79,Chris Couch,73,4.05,1202,297
83,T79,T79,Ben Curtis,66,4.05,535,132
84,T79,T79,Brian Davis,105,4.05,1695,419
85,T79,T79,Chris DiMarco,93,4.05,1101,272
86,T79,T79,Jim Furyk,87,4.05,1704,421
87,T79,T79,Sergio Garcia,61,4.05,1297,320
88,T79,T79,Retief Goosen,50,4.05,454,112
89,T79,T79,Scott Gutschewski,67,4.05,750,185
90,T79,T79,Hunter Haas,96,4.05,1260,311
91,T79,T79,Jim Herman,69,4.05,927,229
92,T79,T79,Trevor Immelman,84,4.05,1459,360
93,T79,T79,Jarrod Lyle,83,4.05,931,230
94,T79,T79,Nick O'Hern,89,4.05,1445,357
95,T79,T79,Joe Ogilvie,75,4.05,843,208
96,T79,T79,Tim Petrovic,88,4.05,1131,279
97,T79,T79,D.A. Points,89,4.05,887,219
98,T79,T79,Alexandre Rocha,65,4.05,815,201
99,T79,T79,Jhonattan Vegas,84,4.05,1251,309
100,T79,T79,Mark Wilson,89,4.05,1300,321
101,T102,T102,Woody Austin,59,4.06,584,144
102,T102,T102,Joseph Bramlett,73,4.06,739,182
103,T102,T102,Michael Connell,76,4.06,1016,250
104,T102,T102,Justin Leonard,82,4.06,1268,312
105,T102,T102,David Mathis,83,4.06,1007,248
106,T102,T102,Shaun Micheel,77,4.06,764,188
107,T102,T102,Rod Pampling,72,4.06,1055,260
108,T102,T102,Michael Putnam,67,4.06,649,160
109,T102,T102,D.J. Trahan,91,4.06,986,243
110,T102,T102,Camilo Villegas,69,4.06,1263,311
111,T102,T102,Charlie Wi,83,4.06,1016,250
112,T113,T113,Stephen Ames,69,4.07,1025,252
113,T113,T113,Ricky Barnes,78,4.07,1298,319
114,T113,T113,Matt Bettencourt,84,4.07,944,232
115,T113,T113,Tim Herron,85,4.07,1270,312
116,T113,T113,Spencer Levin,113,4.07,1806,444
117,T113,T113,Davis Love III,70,4.07,1370,337
118,T113,T113,Billy Mayfair,94,4.07,988,243
119,T113,T113,Kyle Stanley,98,4.07,1274,313
120,T113,T113,Cameron Tringale,110,4.07,1462,359
121,T122,T122,Arjun Atwal,91,4.08,828,203
122,T122,T122,Chad Campbell,99,4.08,1258,308
123,T122,T122,Stewart Cink,72,4.08,1078,264
124,T122,T122,Steve Flesch,88,4.08,1213,297
125,T122,T122,Rickie Fowler,84,4.08,1615,396
126,T122,T122,Fabián Gómez,84,4.08,939,230
127,T122,T122,J.J. Henry,96,4.08,1121,275
128,T122,T122,Charley Hoffman,93,4.08,954,234
129,T122,T122,Jerry Kelly,85,4.08,1156,283
130,T122,T122,Sean O'Hair,71,4.08,840,206
131,T122,T122,Ian Poulter,52,4.08,657,161
132,T122,T122,Charl Schwartzel,58,4.08,906,222
133,T122,T122,Josh Teater,104,4.08,1268,311
134,T122,T122,Roland Thatcher,67,4.08,926,227
135,T136,T136,Steve Elkington,50,4.09,638,156
136,T136,T136,Lucas Glover,74,4.09,1325,324
137,T136,T136,J.P. Hayes,56,4.09,813,199
138,T136,T136,Zack Miller,86,4.09,978,239
139,T136,T136,Kevin Na,84,4.09,1056,258
140,T136,T136,Jim Renner,65,4.09,576,141
141,T136,T136,Rory Sabbatini,85,4.09,879,215
142,T136,T136,Scott Stallings,84,4.09,932,228
143,T136,T136,Daniel Summerhays,75,4.09,805,197
144,T136,T136,Johnson Wagner,81,4.09,1112,272
145,T136,T136,Dean Wilson,62,4.09,864,211
146,T147,T147,Keegan Bradley,91,4.1,1561,381
147,T147,T147,Alex Cejka,59,4.1,766,187
148,T147,T147,Richard Johnson,64,4.1,406,99
149,T147,T147,Anthony Kim,72,4.1,1087,265
150,T147,T147,Alex Prugh,82,4.1,615,150
151,T147,T147,Heath Slocum,89,4.1,1099,268
152,T147,T147,Paul Stankowski,78,4.1,911,222
153,T147,T147,Brendan Steele,89,4.1,1427,348
154,T147,T147,Vaughn Taylor,89,4.1,1378,336
155,T156,T156,James Driscoll,71,4.11,961,234
156,T156,T156,Sung Kang,63,4.11,850,207
157,T156,T156,Martin Piller,63,4.11,646,157
158,T156,T156,Aron Price,58,4.11,814,198
159,T160,T160,Rich Beem,53,4.12,532,129
160,T160,T160,Bobby Gates,82,4.12,779,189
161,T160,T160,Nathan Green,81,4.12,815,198
162,T160,T160,Justin Hicks,60,4.12,680,165
163,T160,T160,Chris Riley,76,4.12,1034,251
164,T165,T165,Stuart Appleby,65,4.13,979,237
165,T165,T165,Kevin Chappell,78,4.13,1023,248
166,T165,T165,Kent Jones,76,4.13,971,235
167,T165,T165,Colt Knost,80,4.13,1140,276
168,T165,T165,Rocco Mediate,53,4.13,545,132
169,T165,T165,Ryan Palmer,82,4.13,1252,303
170,T165,T165,Scott Piercy,78,4.13,986,239
171,T165,T165,Tag Ridings,87,4.13,897,217
172,T165,T165,Nate Smith,66,4.13,685,166
173,T165,T165,Y.E. Yang,63,4.13,957,232
174,T175,T175,Andres Gonzales,60,4.14,551,133
175,T175,T175,Ben Martin,74,4.14,836,202
176,T175,T175,Troy Merritt,63,4.14,435,105
177,T175,T175,Boo Weekley,66,4.14,579,140
178,T179,T179,David Duval,67,4.15,664,160
179,T179,T179,Lee Janzen,62,4.15,543,131
180,T179,T179,Will Strickler,51,4.15,456,110
181,T182,T182,Bio Kim,71,4.16,616,148
182,T182,T182,Marc Leishman,87,4.16,861,207
183,T184,T184,Joe Durant,71,4.17,804,193
184,T184,T184,Derek Lamely,65,4.17,734,176
185,186,186,Steven Bowditch,86,4.18,1070,256
