,Tenth_Tee_Late_Par_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Par_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Par_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Par_4_Scoring_Average_ROUNDS,Tenth_Tee_Late_Par_4_Scoring_Average_AVG,Tenth_Tee_Late_Par_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Par_4_Scoring_Average_TOTAL HOLES
106,T102,T102,Tim Petrovic,88,4.06,756,186
107,T102,T102,Tag Ridings,87,4.06,694,171
108,T102,T102,Brandt Snedeker,85,4.06,341,84
109,T102,T102,Josh Teater,104,4.06,795,196
110,T102,T102,Jhonattan Vegas,84,4.06,536,132
111,T112,T112,Jason Bohn,74,4.07,586,144
112,T112,T112,Michael Connell,76,4.07,557,137
113,T112,T112,J.J. Henry,96,4.07,789,194
114,T112,T112,Charley Hoffman,93,4.07,790,194
115,T112,T112,Graeme McDowell,50,4.07,179,44
116,T112,T112,Joe Ogilvie,75,4.07,713,175
117,T112,T112,Chris Riley,76,4.07,435,107
118,T112,T112,Scott Stallings,84,4.07,892,219
119,T112,T112,Brendan Steele,89,4.07,623,153
120,T112,T112,Daniel Summerhays,75,4.07,737,181
121,T112,T112,Johnson Wagner,81,4.07,709,174
122,T123,T123,Bobby Gates,82,4.08,983,241
123,T123,T123,Brandt Jobe,100,4.08,874,214
124,T123,T123,Richard Johnson,64,4.08,803,197
125,T123,T123,Andres Romero,77,4.08,678,166
126,T123,T123,Rory Sabbatini,85,4.08,710,174
127,T123,T123,D.J. Trahan,91,4.08,1064,261
128,T129,T129,Arjun Atwal,91,4.09,978,239
129,T129,T129,Paul Goydos,81,4.09,651,159
130,T129,T129,Trevor Immelman,84,4.09,376,92
131,T129,T129,Matt Jones,71,4.09,839,205
132,T129,T129,Colt Knost,80,4.09,520,127
133,T129,T129,John Rollins,85,4.09,753,184
134,T129,T129,Bo Van Pelt,92,4.09,805,197
135,T136,T136,Michael Bradley,74,4.1,889,217
136,T136,T136,K.J. Choi,77,4.1,279,68
137,T136,T136,James Driscoll,71,4.1,357,87
138,T136,T136,Steve Flesch,88,4.1,529,129
139,T136,T136,Anthony Kim,72,4.1,373,91
140,T136,T136,Bio Kim,71,4.1,922,225
141,T136,T136,Zack Miller,86,4.1,746,182
142,T136,T136,Chez Reavie,92,4.1,742,181
143,T136,T136,Michael Thompson,79,4.1,619,151
144,T136,T136,Marc Turnesa,54,4.1,632,154
145,T146,T146,Padraig Harrington,60,4.11,325,79
146,T146,T146,Jim Herman,69,4.11,805,196
147,T146,T146,Justin Hicks,60,4.11,847,206
148,T146,T146,Pat Perez,76,4.11,518,126
149,T146,T146,John Senden,94,4.11,748,182
150,T146,T146,Garrett Willis,71,4.11,809,197
151,T152,T152,Robert Allenby,84,4.12,738,179
152,T152,T152,Shane Bertsch,62,4.12,470,114
153,T152,T152,Harrison Frazar,58,4.12,568,138
154,T152,T152,Nathan Green,81,4.12,865,210
155,T152,T152,Sean O'Hair,71,4.12,725,176
156,T152,T152,Vijay Singh,79,4.12,544,132
157,T152,T152,Will Strickler,51,4.12,548,133
158,T159,T159,Jim Furyk,87,4.13,594,144
159,T159,T159,Lucas Glover,74,4.13,495,120
160,T159,T159,Matt McQuillan,59,4.13,801,194
161,T159,T159,Nate Smith,66,4.13,901,218
162,T159,T159,Bubba Watson,85,4.13,132,32
163,T164,T164,Fabián Gómez,84,4.14,998,241
164,T164,T164,Andres Gonzales,60,4.14,579,140
165,T164,T164,Dustin Johnson,72,4.14,393,95
166,T164,T164,Troy Merritt,63,4.14,775,187
167,T164,T164,Roland Thatcher,67,4.14,493,119
168,T169,T169,Scott McCarron,65,4.15,452,109
169,T169,T169,Martin Piller,63,4.15,839,202
170,T169,T169,Alexandre Rocha,65,4.15,506,122
171,T172,T172,Joseph Bramlett,73,4.16,591,142
172,T172,T172,D.J. Brigman,67,4.16,836,201
173,T172,T172,Ernie Els,71,4.16,283,68
174,T172,T172,Jarrod Lyle,83,4.16,986,237
175,T172,T172,Alex Prugh,82,4.16,937,225
176,T177,T177,Rich Beem,53,4.17,626,150
177,T177,T177,Matt Bettencourt,84,4.17,888,213
178,T177,T177,Ángel Cabrera,50,4.17,400,96
179,T177,T177,J.P. Hayes,56,4.17,492,118
180,T177,T177,Billy Horschel,75,4.17,484,116
181,T177,T177,Derek Lamely,65,4.17,567,136
182,183,183,Stuart Appleby,65,4.19,641,153
183,184,184,Rocco Mediate,53,4.22,477,113
184,185,185,Scott Gutschewski,67,4.24,602,142
185,186,186,Tom Gillis,55,4.3,594,138
