,Tenth_Tee_Late_Round_1_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_1_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_1_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_1_Scoring_Average_AVG,Tenth_Tee_Late_Round_1_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_1_Scoring_Average_TOTAL ROUNDS
106,107,107,Paul Goydos,71.4,357,5
107,108,108,Bo Van Pelt,71.44,643,9
108,T109,T109,Jason Bohn,71.5,286,4
109,T109,T109,Joe Ogilvie,71.5,572,8
110,T109,T109,Rod Pampling,71.5,429,6
111,T109,T109,Marc Turnesa,71.5,429,6
112,T109,T109,Dean Wilson,71.5,286,4
113,114,114,Ben Martin,71.56,644,9
114,T115,T115,Steven Bowditch,71.57,501,7
115,T115,T115,D.J. Brigman,71.57,501,7
116,T117,T117,Chad Campbell,71.6,358,5
117,T117,T117,Ben Curtis,71.6,358,5
118,T117,T117,Justin Hicks,71.6,358,5
119,T117,T117,Shaun Micheel,71.6,358,5
120,T117,T117,Charl Schwartzel,71.6,358,5
121,122,122,Martin Piller,71.63,573,8
122,T123,T123,Jonathan Byrd,71.67,215,3
123,T123,T123,K.J. Choi,71.67,215,3
124,T123,T123,Vijay Singh,71.67,215,3
125,T126,T126,Bobby Gates,71.7,717,10
126,T126,T126,Bio Kim,71.7,717,10
127,128,128,Pat Perez,71.71,502,7
128,129,129,Shane Bertsch,71.75,287,4
129,T130,T130,Greg Chalmers,71.8,359,5
130,T130,T130,Lucas Glover,71.8,359,5
131,T130,T130,Colt Knost,71.8,359,5
132,T130,T130,Matt McQuillan,71.8,718,10
133,T130,T130,Chez Reavie,71.8,359,5
134,T135,T135,J.P. Hayes,71.83,431,6
135,T135,T135,Brandt Snedeker,71.83,431,6
136,T137,T137,Michael Bradley,71.88,575,8
137,T137,T137,Kevin Kisner,71.88,575,8
138,T139,T139,Stephen Ames,72.0,216,3
139,T139,T139,Jim Herman,72.0,576,8
140,T139,T139,Charley Hoffman,72.0,432,6
141,T139,T139,Richard Johnson,72.0,432,6
142,T139,T139,Robert Karlsson,72.0,216,3
143,T139,T139,Justin Leonard,72.0,360,5
144,T139,T139,William McGirt,72.0,576,8
145,T139,T139,Steve Stricker,72.0,144,2
146,T139,T139,Gary Woodland,72.0,72,1
147,T148,T148,Robert Allenby,72.14,505,7
148,T148,T148,Rich Beem,72.14,505,7
149,T148,T148,Keegan Bradley,72.14,505,7
150,151,151,Joseph Bramlett,72.17,433,6
151,T152,T152,Michael Connell,72.25,289,4
152,T152,T152,Kevin Stadler,72.25,289,4
153,154,154,Jarrod Lyle,72.38,579,8
154,T155,T155,Andres Gonzales,72.4,362,5
155,T155,T155,Billy Horschel,72.4,362,5
156,157,157,Sean O'Hair,72.44,652,9
157,T158,T158,Phil Mickelson,72.5,145,2
158,T158,T158,Nick Watney,72.5,145,2
159,T160,T160,James Driscoll,72.67,218,3
160,T160,T160,Jeff Overton,72.67,218,3
161,T160,T160,Brendan Steele,72.67,436,6
162,163,163,Tim Herron,72.8,364,5
163,164,164,Troy Merritt,72.83,437,6
164,T165,T165,Ángel Cabrera,73.0,146,2
165,T165,T165,Harrison Frazar,73.0,365,5
166,T165,T165,Sergio Garcia,73.0,73,1
167,T165,T165,Jhonattan Vegas,73.0,219,3
168,169,169,Stuart Appleby,73.2,366,5
169,T170,T170,Retief Goosen,73.25,293,4
170,T170,T170,Will Strickler,73.25,293,4
171,T170,T170,Michael Thompson,73.25,293,4
172,T173,T173,Scott McCarron,73.33,440,6
173,T173,T173,Daniel Summerhays,73.33,440,6
174,175,175,Rocco Mediate,73.75,295,4
175,176,176,Scott Gutschewski,73.8,369,5
176,177,177,Matt Bettencourt,73.88,591,8
177,T178,T178,Jim Furyk,74.0,222,3
178,T178,T178,Adam Scott,74.0,74,1
179,180,180,Nathan Green,74.25,297,4
180,181,181,Tom Gillis,74.33,446,6
181,182,182,Nate Smith,74.67,448,6
182,183,183,Alex Prugh,74.86,524,7
183,184,184,Roland Thatcher,75.25,301,4
184,185,185,Bubba Watson,76.0,76,1
