,Tenth_Tee_Early_Par_5_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Par_5_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Par_5_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Par_5_Scoring_Average_ROUNDS,Tenth_Tee_Early_Par_5_Scoring_Average_AVG,Tenth_Tee_Early_Par_5_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Par_5_Scoring_Average_TOTAL HOLES
164,T164,T164,Garrett Willis,71,4.82,188,39
165,T166,T166,Billy Horschel,75,4.83,261,54
166,T166,T166,Ryuji Imada,83,4.83,198,41
167,T166,T166,Derek Lamely,65,4.83,232,48
168,T169,T169,Matt Bettencourt,84,4.85,199,41
169,T169,T169,Matt Jones,71,4.85,160,33
170,T169,T169,Michael Putnam,67,4.85,228,47
171,T169,T169,Daniel Summerhays,75,4.85,257,53
172,T169,T169,Y.E. Yang,63,4.85,131,27
173,174,174,Richard Johnson,64,4.86,175,36
174,T175,T175,Andres Gonzales,60,4.89,186,38
175,T175,T175,Paul Goydos,81,4.89,352,72
176,T175,T175,Dustin Johnson,72,4.89,181,37
177,T175,T175,Marc Leishman,87,4.89,176,36
178,T175,T175,David Mathis,83,4.89,225,46
179,T175,T175,Shaun Micheel,77,4.89,269,55
180,T181,T181,Nathan Green,81,4.9,196,40
181,T181,T181,J.P. Hayes,56,4.9,235,48
182,183,183,Andres Romero,77,4.93,227,46
183,184,184,Matt McQuillan,59,4.94,79,16
184,185,185,Sean O'Hair,71,4.96,139,28
185,186,186,Retief Goosen,50,5.12,128,25
