,Tenth_Tee_Late_Round_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_4_Scoring_Average_AVG,Tenth_Tee_Late_Round_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_4_Scoring_Average_TOTAL ROUNDS
99,T92,T92,Ryan Moore,73.0,73,1
100,T92,T92,Sean O'Hair,73.0,73,1
101,T92,T92,Ryan Palmer,73.0,73,1
102,T92,T92,Ian Poulter,73.0,73,1
103,T92,T92,John Senden,73.0,73,1
104,T92,T92,Michael Thompson,73.0,73,1
105,106,106,Kevin Chappell,73.2,366,5
106,T107,T107,Woody Austin,73.5,147,2
107,T107,T107,Webb Simpson,73.5,147,2
108,T109,T109,Stewart Cink,74.0,74,1
109,T109,T109,David Duval,74.0,222,3
110,T109,T109,Dustin Johnson,74.0,74,1
111,T109,T109,Matt McQuillan,74.0,74,1
112,T113,T113,Justin Hicks,74.5,149,2
113,T113,T113,Cameron Tringale,74.5,149,2
114,T115,T115,Robert Garrigus,75.0,75,1
115,T115,T115,Colt Knost,75.0,150,2
116,T115,T115,Bill Lunde,75.0,75,1
117,T115,T115,Chris Riley,75.0,75,1
118,T115,T115,Charlie Wi,75.0,75,1
119,120,120,Nathan Green,75.33,226,3
120,T121,T121,Trevor Immelman,76.0,76,1
121,T121,T121,Carl Pettersson,76.0,76,1
122,T121,T121,Alexandre Rocha,76.0,76,1
123,T124,T124,Keegan Bradley,77.0,77,1
124,T124,T124,David Mathis,77.0,77,1
125,T126,T126,Rich Beem,79.0,79,1
126,T126,T126,J.P. Hayes,79.0,79,1
