,Tenth_Tee_Early_Round_1_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_1_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_1_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_1_Scoring_Average_AVG,Tenth_Tee_Early_Round_1_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_1_Scoring_Average_TOTAL ROUNDS
103,T95,T95,Roland Thatcher,71.0,497,7
104,T95,T95,Charlie Wi,71.0,710,10
105,106,106,Kevin Chappell,71.14,498,7
106,T107,T107,Aaron Baddeley,71.17,427,6
107,T107,T107,Steve Marino,71.17,427,6
108,T107,T107,Michael Thompson,71.17,427,6
109,T110,T110,D.J. Brigman,71.2,356,5
110,T110,T110,Ángel Cabrera,71.2,356,5
111,T110,T110,Paul Stankowski,71.2,356,5
112,T110,T110,Cameron Tringale,71.2,356,5
113,T114,T114,Brian Davis,71.22,641,9
114,T114,T114,Josh Teater,71.22,641,9
115,T116,T116,Michael Connell,71.33,428,6
116,T116,T116,Ryuji Imada,71.33,214,3
117,T116,T116,Garrett Willis,71.33,642,9
118,T119,T119,David Duval,71.4,357,5
119,T119,T119,Kevin Na,71.4,357,5
120,T121,T121,Shane Bertsch,71.43,500,7
121,T121,T121,Freddie Jacobson,71.43,500,7
122,T123,T123,Geoff Ogilvy,71.5,286,4
123,T123,T123,Ryan Palmer,71.5,143,2
124,T123,T123,Tim Petrovic,71.5,572,8
125,T123,T123,Ian Poulter,71.5,143,2
126,T123,T123,Aron Price,71.5,143,2
127,T123,T123,Jim Renner,71.5,286,4
128,T123,T123,Justin Rose,71.5,286,4
129,130,130,Billy Horschel,71.55,787,11
130,131,131,Pat Perez,71.57,501,7
131,T132,T132,Bobby Gates,71.6,358,5
132,T132,T132,Brian Gay,71.6,358,5
133,T132,T132,Troy Merritt,71.6,358,5
134,T135,T135,Scott Stallings,71.67,215,3
135,T135,T135,Johnson Wagner,71.67,430,6
136,137,137,Stephen Ames,71.7,717,10
137,T138,T138,Scott Piercy,71.78,646,9
138,T138,T138,Alexandre Rocha,71.78,646,9
139,T140,T140,J.P. Hayes,71.8,359,5
140,T140,T140,Martin Piller,71.8,359,5
141,T140,T140,Alex Prugh,71.8,359,5
142,T143,T143,Joe Durant,71.86,503,7
143,T143,T143,Bill Lunde,71.86,503,7
144,145,145,Rocco Mediate,71.88,575,8
145,T146,T146,Cameron Beckman,72.0,360,5
146,T146,T146,Scott Gutschewski,72.0,288,4
147,T146,T146,Jim Herman,72.0,216,3
148,T146,T146,Michael Putnam,72.0,144,2
149,T146,T146,Bubba Watson,72.0,648,9
150,151,151,Zack Miller,72.1,721,10
151,152,152,Nick O'Hern,72.13,577,8
152,153,153,Brandt Snedeker,72.14,505,7
153,154,154,Matt Bettencourt,72.17,433,6
154,T155,T155,Richard Johnson,72.2,361,5
155,T155,T155,Sean O'Hair,72.2,361,5
156,T155,T155,Vijay Singh,72.2,361,5
157,158,158,Sung Kang,72.22,650,9
158,T159,T159,Ben Curtis,72.25,289,4
159,T159,T159,Graeme McDowell,72.25,289,4
160,T161,T161,Chris Kirk,72.33,217,3
161,T161,T161,Boo Weekley,72.33,217,3
162,T163,T163,Bryce Molder,72.4,362,5
163,T163,T163,Heath Slocum,72.4,362,5
164,T165,T165,Rich Beem,72.5,145,2
165,T165,T165,Justin Hicks,72.5,290,4
166,T165,T165,Andres Romero,72.5,435,6
167,T165,T165,Marc Turnesa,72.5,290,4
168,169,169,Sergio Garcia,72.67,218,3
169,170,170,Ryan Moore,72.71,509,7
170,171,171,Bo Van Pelt,72.75,291,4
171,172,172,Anthony Kim,72.78,655,9
172,173,173,Steven Bowditch,72.83,437,6
173,T174,T174,Steve Elkington,73.0,365,5
174,T174,T174,Charl Schwartzel,73.0,146,2
175,T174,T174,Daniel Summerhays,73.0,438,6
176,177,177,Harrison Frazar,73.25,293,4
177,178,178,Colt Knost,73.33,660,9
178,179,179,Blake Adams,73.4,367,5
179,180,180,Matt McQuillan,73.5,147,2
180,181,181,Arjun Atwal,73.67,221,3
181,182,182,Camilo Villegas,73.88,591,8
182,183,183,Kevin Stadler,74.0,518,7
183,184,184,Marc Leishman,74.6,373,5
184,T185,T185,J.B. Holmes,76.5,153,2
185,T185,T185,Robert Karlsson,76.5,153,2
