,Front_9_Round_3_Scoring_Average_RANK THIS WEEK,Front_9_Round_3_Scoring_Average_RANK LAST WEEK,Front_9_Round_3_Scoring_Average_PLAYER NAME,Front_9_Round_3_Scoring_Average_AVG,Front_9_Round_3_Scoring_Average_TOTAL STROKES,Front_9_Round_3_Scoring_Average_TOTAL ROUNDS
44,T45,T45,Bobby Gates,34.77,452,13
45,T45,T45,Gary Woodland,34.77,765,22
46,47,47,Nate Smith,34.78,313,9
47,48,48,Andres Gonzales,34.8,348,10
48,49,49,Chris Kirk,34.81,557,16
49,50,50,Jim Renner,34.82,383,11
50,51,51,Trevor Immelman,34.83,627,18
51,T52,T52,Jim Furyk,34.84,662,19
52,T52,T52,Hunter Haas,34.84,662,19
53,T52,T52,Phil Mickelson,34.84,662,19
54,T52,T52,Rory Sabbatini,34.84,662,19
55,56,56,William McGirt,34.85,697,20
56,57,57,Freddie Jacobson,34.86,732,21
57,58,58,Tim Herron,34.87,523,15
58,59,59,D.J. Trahan,34.88,558,16
59,T60,T60,Alex Cejka,34.9,349,10
60,T60,T60,Scott McCarron,34.9,349,10
61,62,62,Josh Teater,34.91,768,22
62,T63,T63,Robert Karlsson,34.92,454,13
63,T63,T63,Colt Knost,34.92,454,13
64,T63,T63,Sean O'Hair,34.92,419,12
65,T66,T66,Lucas Glover,34.93,524,15
66,T66,T66,Pat Perez,34.93,524,15
67,T68,T68,Aaron Baddeley,34.94,594,17
68,T68,T68,Zach Johnson,34.94,594,17
69,T70,T70,Kris Blanks,35.0,595,17
70,T70,T70,Keegan Bradley,35.0,595,17
71,T70,T70,Chris Couch,35.0,560,16
72,T70,T70,Tom Gillis,35.0,315,9
73,T70,T70,J.J. Henry,35.0,700,20
74,T70,T70,Graeme McDowell,35.0,315,9
75,T70,T70,Carl Pettersson,35.0,735,21
76,77,77,Kent Jones,35.07,491,14
77,T78,T78,Kevin Chappell,35.08,456,13
78,T78,T78,James Driscoll,35.08,421,12
79,80,80,Brian Davis,35.09,807,23
80,81,81,Rickie Fowler,35.11,632,18
81,T82,T82,Blake Adams,35.13,843,24
82,T82,T82,Nathan Green,35.13,527,15
83,T82,T82,John Rollins,35.13,562,16
84,T82,T82,Michael Thompson,35.13,527,15
85,T86,T86,Charley Hoffman,35.14,738,21
86,T86,T86,Derek Lamely,35.14,246,7
87,T86,T86,Joe Ogilvie,35.14,492,14
88,89,89,Davis Love III,35.15,457,13
89,T90,T90,Brendon de Jonge,35.17,809,23
90,T90,T90,Roland Thatcher,35.17,422,12
91,T92,T92,J.P. Hayes,35.2,352,10
92,T92,T92,Dean Wilson,35.2,352,10
93,94,94,Robert Allenby,35.22,634,18
94,95,95,Adam Scott,35.23,458,13
95,T96,T96,John Senden,35.24,740,21
96,T96,T96,Kevin Stadler,35.24,599,17
97,T96,T96,Kyle Stanley,35.24,740,21
98,T99,T99,Stephen Ames,35.25,423,12
99,T99,T99,Anthony Kim,35.25,423,12
100,T99,T99,Jeff Overton,35.25,705,20
101,T99,T99,Cameron Tringale,35.25,846,24
102,103,103,Brian Gay,35.26,670,19
103,T104,T104,Spencer Levin,35.28,882,25
104,T104,T104,Billy Mayfair,35.28,635,18
105,106,106,Heath Slocum,35.29,600,17
106,107,107,Bill Lunde,35.3,706,20
107,108,108,Padraig Harrington,35.31,459,13
108,T109,T109,Steve Flesch,35.33,636,18
109,T109,T109,Matt McQuillan,35.33,318,9
110,T109,T109,Alex Prugh,35.33,424,12
111,112,112,Jonathan Byrd,35.35,601,17
112,113,113,Mark Wilson,35.37,672,19
113,114,114,Troy Matteson,35.39,637,18
114,115,115,Justin Leonard,35.4,531,15
115,T116,T116,Justin Rose,35.41,602,17
116,T116,T116,Chris Stroud,35.41,602,17
117,T118,T118,Ben Martin,35.42,425,12
118,T118,T118,Garrett Willis,35.42,425,12
119,120,120,Shane Bertsch,35.45,390,11
120,121,121,Michael Putnam,35.46,461,13
121,T122,T122,Ben Crane,35.47,532,15
122,T122,T122,Rod Pampling,35.47,532,15
123,T122,T122,Vijay Singh,35.47,532,15
124,125,125,Chad Campbell,35.48,745,21
125,T126,T126,Stuart Appleby,35.5,355,10
126,T126,T126,Fabián Gómez,35.5,568,16
127,T126,T126,Scott Gutschewski,35.5,426,12
128,T126,T126,Geoff Ogilvy,35.5,497,14
129,T130,T130,Ryan Moore,35.53,604,17
130,T130,T130,Scott Piercy,35.53,604,17
131,T130,T130,Scott Stallings,35.53,533,15
132,T133,T133,Sung Kang,35.55,391,11
133,T133,T133,Bio Kim,35.55,391,11
134,T135,T135,Jason Dufner,35.56,569,16
135,T135,T135,D.A. Points,35.56,640,18
136,T135,T135,Johnson Wagner,35.56,569,16
137,T138,T138,Shaun Micheel,35.58,427,12
138,T138,T138,Camilo Villegas,35.58,427,12
139,T138,T138,Bubba Watson,35.58,676,19
140,141,141,Tag Ridings,35.59,605,17
141,142,142,Harrison Frazar,35.6,356,10
142,143,143,Zack Miller,35.62,463,13
143,T144,T144,Stewart Cink,35.64,499,14
144,T144,T144,Kevin Kisner,35.64,392,11
145,T146,T146,K.J. Choi,35.65,606,17
146,T146,T146,Jhonattan Vegas,35.65,606,17
147,T148,T148,Cameron Beckman,35.67,428,12
148,T148,T148,Michael Connell,35.67,428,12
149,T150,T150,Nick O'Hern,35.69,571,16
150,T150,T150,Tim Petrovic,35.69,571,16
151,T152,T152,Robert Garrigus,35.71,607,17
152,T152,T152,Rocco Mediate,35.71,250,7
153,154,154,Marc Turnesa,35.75,286,8
154,155,155,Ryuji Imada,35.77,465,13
155,T156,T156,Ricky Barnes,35.81,573,16
156,T156,T156,George McNeill,35.81,573,16
157,158,158,Chez Reavie,35.85,717,20
158,T159,T159,Ernie Els,35.87,538,15
159,T159,T159,Paul Stankowski,35.87,538,15
160,161,161,David Duval,35.89,323,9
161,162,162,Richard Johnson,35.9,359,10
162,163,163,Sergio Garcia,35.93,539,15
163,T164,T164,Joe Durant,36.0,396,11
164,T164,T164,Jim Herman,36.0,468,13
165,T164,T164,Troy Merritt,36.0,324,9
166,T164,T164,Ian Poulter,36.0,396,11
167,168,168,Brendan Steele,36.06,649,18
168,169,169,Jarrod Lyle,36.08,469,13
169,T170,T170,D.J. Brigman,36.09,397,11
170,T170,T170,Alexandre Rocha,36.09,397,11
171,172,172,Martin Piller,36.11,325,9
172,173,173,Daniel Summerhays,36.13,289,8
173,174,174,Chris Riley,36.15,470,13
174,175,175,Boo Weekley,36.18,398,11
175,176,176,Kevin Streelman,36.21,688,19
176,177,177,J.B. Holmes,36.25,435,12
177,178,178,Charl Schwartzel,36.29,508,14
178,179,179,Arjun Atwal,36.33,654,18
179,180,180,Will Strickler,36.43,255,7
180,181,181,Paul Goydos,36.47,620,17
181,182,182,Steven Bowditch,36.53,548,15
182,183,183,Rich Beem,36.67,220,6
183,184,184,Joseph Bramlett,36.75,441,12
184,185,185,Lee Janzen,36.83,442,12
185,186,186,Justin Hicks,37.0,296,8
