,Tenth_Tee_Late_Par_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Par_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Par_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Par_3_Scoring_Average_ROUNDS,Tenth_Tee_Late_Par_3_Scoring_Average_AVG,Tenth_Tee_Late_Par_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Par_3_Scoring_Average_TOTAL HOLES
110,T109,T109,Zack Miller,86,3.09,213,69
111,T109,T109,Chez Reavie,92,3.09,216,70
112,T113,T113,Chad Campbell,99,3.1,217,70
113,T113,T113,Kevin Chappell,78,3.1,239,77
114,T113,T113,Jim Herman,69,3.1,226,73
115,T113,T113,Kent Jones,76,3.1,152,49
116,T113,T113,Billy Mayfair,94,3.1,251,81
117,T113,T113,Webb Simpson,98,3.1,124,40
118,T113,T113,Kevin Stadler,88,3.1,242,78
119,T120,T120,Ben Curtis,66,3.11,227,73
120,T120,T120,Robert Garrigus,83,3.11,177,57
121,T120,T120,Bill Haas,93,3.11,140,45
122,T120,T120,J.J. Henry,96,3.11,227,73
123,T120,T120,Sung Kang,63,3.11,140,45
124,T120,T120,Ben Martin,74,3.11,249,80
125,T126,T126,Rich Beem,53,3.12,178,57
126,T126,T126,Ben Crane,76,3.12,187,60
127,T126,T126,Jarrod Lyle,83,3.12,281,90
128,T126,T126,Kyle Stanley,98,3.12,240,77
129,T130,T130,D.J. Brigman,67,3.13,225,72
130,T130,T130,Luke Donald,73,3.13,25,8
131,T130,T130,Tom Gillis,55,3.13,150,48
132,T130,T130,Scott Gutschewski,67,3.13,166,53
133,T130,T130,Justin Hicks,60,3.13,241,77
134,T130,T130,Zach Johnson,79,3.13,125,40
135,T130,T130,Anthony Kim,72,3.13,100,32
136,T130,T130,Davis Love III,70,3.13,100,32
137,T130,T130,Steve Marino,76,3.13,166,53
138,T130,T130,Graeme McDowell,50,3.13,50,16
139,T130,T130,Joe Ogilvie,75,3.13,200,64
140,T130,T130,Martin Piller,63,3.13,244,78
141,T130,T130,John Rollins,85,3.13,216,69
142,T130,T130,Daniel Summerhays,75,3.13,216,69
143,T144,T144,Stephen Ames,69,3.14,91,29
144,T144,T144,Ángel Cabrera,50,3.14,113,36
145,T144,T144,Chris DiMarco,93,3.14,201,64
146,T144,T144,David Mathis,83,3.14,229,73
147,T144,T144,Pat Perez,76,3.14,157,50
148,T144,T144,Scott Piercy,78,3.14,201,64
149,T150,T150,Scott McCarron,65,3.15,126,40
150,T150,T150,Josh Teater,104,3.15,227,72
151,T152,T152,Steven Bowditch,86,3.16,259,82
152,T152,T152,Retief Goosen,50,3.16,142,45
153,T152,T152,Brendan Steele,89,3.16,180,57
154,T155,T155,Keegan Bradley,91,3.17,165,52
155,T155,T155,K.J. Choi,77,3.17,76,24
156,T155,T155,Lee Janzen,62,3.17,168,53
157,T155,T155,Dustin Johnson,72,3.17,114,36
158,T155,T155,Kevin Kisner,70,3.17,203,64
159,T155,T155,Jeff Overton,92,3.17,152,48
160,T161,T161,Bobby Gates,82,3.18,280,88
161,T161,T161,Justin Leonard,82,3.18,178,56
162,T161,T161,George McNeill,69,3.18,143,45
163,T161,T161,Troy Merritt,63,3.18,216,68
164,T161,T161,Sean O'Hair,71,3.18,207,65
165,T161,T161,Ryan Palmer,82,3.18,194,61
166,T161,T161,Steve Stricker,70,3.18,89,28
167,T168,T168,David Duval,67,3.19,204,64
168,T168,T168,Matt Jones,71,3.19,246,77
169,T168,T168,Phil Mickelson,79,3.19,51,16
170,T168,T168,Rod Pampling,72,3.19,166,52
171,172,172,Brian Davis,105,3.2,192,60
172,T173,T173,Joseph Bramlett,73,3.21,167,52
173,T173,T173,Joe Durant,71,3.21,167,52
174,T173,T173,Alex Prugh,82,3.21,273,85
175,T176,T176,James Driscoll,71,3.22,103,32
176,T176,T176,Harrison Frazar,58,3.22,174,54
177,T176,T176,William McGirt,103,3.22,209,65
178,T176,T176,Chris Stroud,88,3.22,277,86
179,T176,T176,Y.E. Yang,63,3.22,103,32
180,181,181,J.P. Hayes,56,3.24,146,45
181,182,182,Cameron Beckman,71,3.28,190,58
182,183,183,Bubba Watson,85,3.33,40,12
183,184,184,Will Strickler,51,3.35,161,48
184,185,185,Roland Thatcher,67,3.36,148,44
185,186,186,Adam Scott,60,3.58,43,12
