,Back_9_Round_4_Scoring_Average_RANK THIS WEEK,Back_9_Round_4_Scoring_Average_RANK LAST WEEK,Back_9_Round_4_Scoring_Average_PLAYER NAME,Back_9_Round_4_Scoring_Average_AVG,Back_9_Round_4_Scoring_Average_TOTAL STROKES,Back_9_Round_4_Scoring_Average_TOTAL ROUNDS
92,T91,T91,Jhonattan Vegas,35.56,569,16
93,94,94,J.J. Henry,35.58,676,19
94,T95,T95,Lucas Glover,35.6,534,15
95,T95,T95,Bill Haas,35.6,712,20
96,T95,T95,Paul Stankowski,35.6,534,15
97,98,98,Rory Sabbatini,35.61,641,18
98,99,99,Andres Gonzales,35.63,285,8
99,100,100,Joseph Bramlett,35.64,392,11
100,T101,T101,Bill Lunde,35.67,642,18
101,T101,T101,Garrett Willis,35.67,428,12
102,103,103,K.J. Choi,35.69,571,16
103,104,104,Retief Goosen,35.7,357,10
104,105,105,Robert Allenby,35.71,607,17
105,106,106,Woody Austin,35.73,393,11
106,107,107,Charley Hoffman,35.74,679,19
107,T108,T108,D.J. Brigman,35.8,358,10
108,T108,T108,D.J. Trahan,35.8,537,15
109,T108,T108,Dean Wilson,35.8,358,10
110,T111,T111,Trevor Immelman,35.82,609,17
111,T111,T111,Roland Thatcher,35.82,394,11
112,113,113,Y.E. Yang,35.83,430,12
113,114,114,Joe Ogilvie,35.85,466,13
114,T115,T115,Steve Marino,35.86,502,14
115,T115,T115,Pat Perez,35.86,502,14
116,T115,T115,John Senden,35.86,753,21
117,118,118,Fabián Gómez,35.87,538,15
118,119,119,Robert Garrigus,35.88,574,16
119,T120,T120,Tommy Gainey,35.89,646,18
120,T120,T120,Tom Gillis,35.89,323,9
121,T122,T122,Hunter Mahan,35.9,718,20
122,T122,T122,Jeff Overton,35.9,718,20
123,T122,T122,Aron Price,35.9,359,10
124,T125,T125,James Driscoll,35.91,395,11
125,T125,T125,Kevin Kisner,35.91,395,11
126,T125,T125,Jarrod Lyle,35.91,395,11
127,T128,T128,Padraig Harrington,35.92,431,12
128,T128,T128,Lee Janzen,35.92,431,12
129,T130,T130,Vijay Singh,35.93,503,14
130,T130,T130,Michael Thompson,35.93,503,14
131,132,132,Brendon de Jonge,35.95,755,21
132,T133,T133,Ángel Cabrera,36.0,288,8
133,T133,T133,Steve Elkington,36.0,252,7
134,T133,T133,J.B. Holmes,36.0,432,12
135,T133,T133,Ryuji Imada,36.0,432,12
136,T133,T133,Matt Jones,36.0,360,10
137,T133,T133,Shaun Micheel,36.0,432,12
138,T133,T133,Ryan Palmer,36.0,576,16
139,T133,T133,Nate Smith,36.0,324,9
140,T141,T141,Freddie Jacobson,36.05,721,20
141,T141,T141,Cameron Tringale,36.05,757,21
142,T143,T143,Kris Blanks,36.06,577,16
143,T143,T143,Phil Mickelson,36.06,649,18
144,T145,T145,Dustin Johnson,36.07,541,15
145,T145,T145,Justin Leonard,36.07,505,14
146,T145,T145,Jimmy Walker,36.07,541,15
147,148,148,Jim Herman,36.08,433,12
148,T149,T149,Richard Johnson,36.1,361,10
149,T149,T149,Alexandre Rocha,36.1,361,10
150,151,151,D.A. Points,36.11,650,18
151,T152,T152,Keegan Bradley,36.12,614,17
152,T152,T152,Troy Matteson,36.12,614,17
153,154,154,Greg Chalmers,36.13,578,16
154,155,155,Tim Herron,36.14,506,14
155,T156,T156,Robert Karlsson,36.17,434,12
156,T156,T156,Alex Prugh,36.17,434,12
157,158,158,Andres Romero,36.19,579,16
158,159,159,Harrison Frazar,36.22,326,9
159,160,160,Davis Love III,36.23,471,13
160,161,161,Charlie Wi,36.25,580,16
161,162,162,Vaughn Taylor,36.29,617,17
162,T163,T163,Kent Jones,36.31,472,13
163,T163,T163,Marc Leishman,36.31,581,16
164,T165,T165,Colt Knost,36.33,436,12
165,T165,T165,Rocco Mediate,36.33,218,6
166,167,167,Mark Wilson,36.35,618,17
167,T168,T168,Paul Goydos,36.36,509,14
168,T168,T168,Nathan Green,36.36,509,14
169,T170,T170,Anthony Kim,36.4,364,10
170,T170,T170,Josh Teater,36.4,728,20
171,172,172,Sean O'Hair,36.42,437,12
172,T173,T173,Zack Miller,36.5,438,12
173,T173,T173,Martin Piller,36.5,292,8
174,T175,T175,Arjun Atwal,36.53,548,15
175,T175,T175,Rickie Fowler,36.53,621,17
176,177,177,Ricky Barnes,36.56,585,16
177,T178,T178,Rich Beem,36.67,220,6
178,T178,T178,David Duval,36.67,330,9
179,180,180,Alex Cejka,36.7,367,10
180,181,181,Matt Bettencourt,36.77,478,13
181,182,182,Ben Martin,36.83,442,12
182,T183,T183,J.P. Hayes,36.88,295,8
183,T183,T183,Troy Merritt,36.88,295,8
184,185,185,Stuart Appleby,36.9,369,10
185,186,186,Michael Connell,37.0,444,12
