,Front_9_Round_2_Scoring_Average_RANK THIS WEEK,Front_9_Round_2_Scoring_Average_RANK LAST WEEK,Front_9_Round_2_Scoring_Average_PLAYER NAME,Front_9_Round_2_Scoring_Average_AVG,Front_9_Round_2_Scoring_Average_TOTAL STROKES,Front_9_Round_2_Scoring_Average_TOTAL ROUNDS
82,T82,T82,Carl Pettersson,35.19,950,27
83,T84,T84,Joseph Bramlett,35.2,880,25
84,T84,T84,Ernie Els,35.2,704,20
85,86,86,James Driscoll,35.21,845,24
86,T87,T87,Steve Flesch,35.23,916,26
87,T87,T87,John Rollins,35.23,916,26
88,T87,T87,Andres Romero,35.23,775,22
89,T87,T87,Kevin Streelman,35.23,916,26
90,91,91,Jeff Overton,35.24,881,25
91,92,92,Nick O'Hern,35.25,987,28
92,93,93,Spencer Levin,35.26,1093,31
93,T94,T94,Kevin Chappell,35.27,917,26
94,T94,T94,Pat Perez,35.27,776,22
95,96,96,Woody Austin,35.28,635,18
96,T97,T97,Alex Cejka,35.29,600,17
97,T97,T97,Anthony Kim,35.29,847,24
98,T97,T97,Y.E. Yang,35.29,600,17
99,T100,T100,Ricky Barnes,35.3,812,23
100,T100,T100,Jason Dufner,35.3,812,23
101,T102,T102,Stephen Ames,35.32,777,22
102,T102,T102,Jonathan Byrd,35.32,883,25
103,T102,T102,Robert Garrigus,35.32,883,25
104,T102,T102,Lee Janzen,35.32,671,19
105,106,106,Vaughn Taylor,35.33,954,27
106,107,107,Dustin Johnson,35.35,707,20
107,108,108,Troy Matteson,35.36,990,28
108,109,109,Chez Reavie,35.37,955,27
109,T110,T110,Stuart Appleby,35.38,743,21
110,T110,T110,Retief Goosen,35.38,460,13
111,T110,T110,Paul Goydos,35.38,849,24
112,T110,T110,Nathan Green,35.38,920,26
113,T110,T110,Justin Leonard,35.38,920,26
114,T115,T115,Aron Price,35.39,637,18
115,T115,T115,Garrett Willis,35.39,814,23
116,T117,T117,Bio Kim,35.4,885,25
117,T117,T117,Phil Mickelson,35.4,708,20
118,119,119,Brendan Steele,35.41,956,27
119,120,120,Geoff Ogilvy,35.42,673,19
120,121,121,Arjun Atwal,35.45,1028,29
121,T122,T122,David Duval,35.46,851,24
122,T122,T122,Kent Jones,35.46,851,24
123,T124,T124,Kris Blanks,35.48,1029,29
124,T124,T124,Ben Curtis,35.48,816,23
125,T124,T124,Kevin Stadler,35.48,958,27
126,T127,T127,Tommy Gainey,35.5,1207,34
127,T127,T127,Tim Herron,35.5,994,28
128,T127,T127,D.A. Points,35.5,923,26
129,T130,T130,Cameron Beckman,35.52,817,23
130,T130,T130,Chris DiMarco,35.52,1030,29
131,T130,T130,Troy Merritt,35.52,817,23
132,T130,T130,Boo Weekley,35.52,746,21
133,134,134,J.P. Hayes,35.53,675,19
134,T135,T135,Joe Durant,35.54,853,24
135,T135,T135,Fabián Gómez,35.54,924,26
136,T135,T135,Bryce Molder,35.54,924,26
137,138,138,Roland Thatcher,35.55,782,22
138,T139,T139,J.J. Henry,35.57,996,28
139,T139,T139,Justin Hicks,35.57,818,23
140,T139,T139,Richard Johnson,35.57,747,21
141,142,142,Charlie Wi,35.6,890,25
142,T143,T143,Billy Horschel,35.64,891,25
143,T143,T143,Justin Rose,35.64,784,22
144,T145,T145,Charley Hoffman,35.65,927,26
145,T145,T145,Ryan Palmer,35.65,820,23
146,147,147,Bobby Gates,35.66,1034,29
147,T148,T148,Sung Kang,35.67,749,21
148,T148,T148,Kevin Kisner,35.67,856,24
149,T150,T150,Ryuji Imada,35.68,999,28
150,T150,T150,Chris Riley,35.68,892,25
151,152,152,Scott Gutschewski,35.7,821,23
152,T153,T153,Ángel Cabrera,35.71,607,17
153,T153,T153,Scott Stallings,35.71,1000,28
154,155,155,Kevin Na,35.73,929,26
155,156,156,Sean O'Hair,35.74,822,23
156,157,157,Robert Allenby,35.75,858,24
157,T158,T158,Stewart Cink,35.76,751,21
158,T158,T158,Matt Jones,35.76,894,25
159,T158,T158,Jarrod Lyle,35.76,1037,29
160,T161,T161,Briny Baird,35.78,644,18
161,T161,T161,Matt Bettencourt,35.78,966,27
162,T161,T161,Colt Knost,35.78,966,27
163,164,164,Rory Sabbatini,35.79,859,24
164,165,165,Tom Gillis,35.83,645,18
165,166,166,Ben Martin,35.84,896,25
166,167,167,Dean Wilson,35.85,717,20
167,T168,T168,Scott McCarron,35.86,789,22
168,T168,T168,Alex Prugh,35.86,1040,29
169,170,170,Michael Bradley,35.88,861,24
170,T171,T171,Tim Petrovic,35.89,969,27
171,T171,T171,Tag Ridings,35.89,969,27
172,173,173,Matt McQuillan,35.9,754,21
173,174,174,Graeme McDowell,35.93,539,15
174,T175,T175,Rich Beem,35.95,719,20
175,T175,T175,Harrison Frazar,35.95,683,19
176,T175,T175,Marc Turnesa,35.95,683,19
177,178,178,Daniel Summerhays,35.97,1043,29
178,179,179,Zack Miller,36.0,1080,30
179,180,180,Rocco Mediate,36.06,649,18
180,181,181,Alexandre Rocha,36.09,794,22
181,182,182,D.J. Brigman,36.13,831,23
182,183,183,Shaun Micheel,36.4,910,25
183,184,184,Martin Piller,36.43,838,23
184,185,185,Will Strickler,36.84,700,19
185,186,186,Derek Lamely,37.16,929,25
