,Back_9_Round_3_Scoring_Average_RANK THIS WEEK,Back_9_Round_3_Scoring_Average_RANK LAST WEEK,Back_9_Round_3_Scoring_Average_PLAYER NAME,Back_9_Round_3_Scoring_Average_AVG,Back_9_Round_3_Scoring_Average_TOTAL STROKES,Back_9_Round_3_Scoring_Average_TOTAL ROUNDS
121,T119,T119,Heath Slocum,35.53,604,17
122,T119,T119,Chris Stroud,35.53,604,17
123,T119,T119,Jhonattan Vegas,35.53,604,17
124,T119,T119,Mark Wilson,35.53,675,19
125,126,126,Gary Woodland,35.55,782,22
126,T127,T127,David Duval,35.56,320,9
127,T127,T127,Nate Smith,35.56,320,9
128,T129,T129,Geoff Ogilvy,35.57,498,14
129,T129,T129,Will Strickler,35.57,249,7
130,131,131,Camilo Villegas,35.58,427,12
131,T132,T132,Ben Curtis,35.6,356,10
132,T132,T132,Richard Johnson,35.6,356,10
133,T132,T132,Michael Thompson,35.6,534,15
134,135,135,Bubba Watson,35.63,677,19
135,T136,T136,Joseph Bramlett,35.67,428,12
136,T136,T136,Tom Gillis,35.67,321,9
137,T136,T136,Troy Matteson,35.67,642,18
138,T136,T136,Billy Mayfair,35.67,642,18
139,T140,T140,Ricky Barnes,35.69,571,16
140,T140,T140,Y.E. Yang,35.69,464,13
141,142,142,Retief Goosen,35.73,393,11
142,143,143,Anthony Kim,35.75,429,12
143,144,144,Robert Garrigus,35.76,608,17
144,145,145,Robert Karlsson,35.77,465,13
145,146,146,D.A. Points,35.78,644,18
146,147,147,Nathan Green,35.8,537,15
147,T148,T148,Scott Piercy,35.82,609,17
148,T148,T148,Ian Poulter,35.82,394,11
149,150,150,Jim Furyk,35.84,681,19
150,T151,T151,Chris DiMarco,35.88,610,17
151,T151,T151,David Mathis,35.88,610,17
152,153,153,Rory Sabbatini,35.89,682,19
153,154,154,William McGirt,35.9,718,20
154,155,155,Alexandre Rocha,35.91,395,11
155,T156,T156,Scott Gutschewski,35.92,431,12
156,T156,T156,Padraig Harrington,35.92,467,13
157,158,158,Stewart Cink,35.93,503,14
158,159,159,Ryan Moore,35.94,611,17
159,T160,T160,James Driscoll,36.0,432,12
160,T160,T160,Ernie Els,36.0,540,15
161,T160,T160,Fabián Gómez,36.0,576,16
162,T160,T160,Paul Goydos,36.0,612,17
163,T160,T160,Derek Lamely,36.0,252,7
164,T160,T160,Rocco Mediate,36.0,252,7
165,T160,T160,Aron Price,36.0,432,12
166,167,167,Troy Merritt,36.11,325,9
167,T168,T168,Tim Petrovic,36.13,578,16
168,T168,T168,Daniel Summerhays,36.13,289,8
169,170,170,Garrett Willis,36.17,434,12
170,171,171,Bio Kim,36.18,398,11
171,T172,T172,Stuart Appleby,36.2,362,10
172,T172,T172,Jeff Overton,36.2,724,20
173,174,174,Tag Ridings,36.24,616,17
174,T175,T175,Shaun Micheel,36.25,435,12
175,T175,T175,Marc Turnesa,36.25,290,8
176,177,177,Steve Flesch,36.28,653,18
177,178,178,Matt Bettencourt,36.29,508,14
178,179,179,J.P. Hayes,36.3,363,10
179,180,180,Josh Teater,36.32,799,22
180,181,181,Lucas Glover,36.4,546,15
181,182,182,Hunter Haas,36.42,692,19
182,183,183,Jason Bohn,36.53,548,15
183,184,184,Rich Beem,36.83,221,6
184,185,185,Martin Piller,36.89,332,9
185,186,186,Justin Hicks,37.0,296,8
