,Round_4_Scoring_Average_RANK THIS WEEK,Round_4_Scoring_Average_RANK LAST WEEK,Round_4_Scoring_Average_PLAYER NAME,Round_4_Scoring_Average_AVG,Round_4_Scoring_Average_TOTAL STROKES,Round_4_Scoring_Average_TOTAL ROUNDS
95,T94,T94,Rod Pampling,71.0,1065,15
96,T97,T97,Ernie Els,71.07,995,14
97,T97,T97,Martin Laird,71.07,1066,15
98,T97,T97,Michael Thompson,71.07,995,14
99,T100,T100,Brian Davis,71.1,1493,21
100,T100,T100,Kyle Stanley,71.1,1422,20
101,T102,T102,Dustin Johnson,71.13,1067,15
102,T102,T102,Scott Piercy,71.13,1067,15
103,104,104,Joe Ogilvie,71.15,925,13
104,105,105,J.J. Henry,71.16,1352,19
105,106,106,Jarrod Lyle,71.18,783,11
106,107,107,Paul Stankowski,71.2,1068,15
107,108,108,Kent Jones,71.23,926,13
108,T109,T109,Trevor Immelman,71.24,1211,17
109,T109,T109,John Senden,71.24,1496,21
110,T111,T111,Ángel Cabrera,71.25,570,8
111,T111,T111,Andres Gonzales,71.25,570,8
112,T111,T111,Bill Haas,71.25,1425,20
113,T111,T111,Lee Janzen,71.25,855,12
114,T111,T111,Garrett Willis,71.25,855,12
115,116,116,Bubba Watson,71.26,1354,19
116,T117,T117,Joseph Bramlett,71.27,784,11
117,T117,T117,Lucas Glover,71.27,1069,15
118,T117,T117,Kevin Kisner,71.27,784,11
119,T117,T117,Jimmy Walker,71.27,1069,15
120,121,121,Tommy Gainey,71.28,1283,18
121,122,122,Keegan Bradley,71.29,1212,17
122,123,123,Anthony Kim,71.3,713,10
123,124,124,Kevin Stadler,71.31,1141,16
124,T125,T125,David Duval,71.33,642,9
125,T125,T125,Sean O'Hair,71.33,856,12
126,T127,T127,Troy Matteson,71.35,1213,17
127,T127,T127,Mark Wilson,71.35,1213,17
128,T129,T129,Marc Leishman,71.38,1142,16
129,T129,T129,Troy Merritt,71.38,571,8
130,T131,T131,Richard Johnson,71.4,714,10
131,T131,T131,Josh Teater,71.4,1428,20
132,T133,T133,Brendon de Jonge,71.43,1500,21
133,T133,T133,John Merrick,71.43,1000,14
134,135,135,Freddie Jacobson,71.45,1429,20
135,T136,T136,Steve Flesch,71.47,1215,17
136,T136,T136,William McGirt,71.47,1358,19
137,138,138,Kevin Chappell,71.5,858,12
138,139,139,Rickie Fowler,71.53,1216,17
139,140,140,Bobby Gates,71.55,787,11
140,T141,T141,Ricky Barnes,71.56,1145,16
141,T141,T141,Tom Gillis,71.56,644,9
142,T143,T143,Stewart Cink,71.57,1002,14
143,T143,T143,Steve Elkington,71.57,501,7
144,T145,T145,Alex Prugh,71.58,859,12
145,T145,T145,Y.E. Yang,71.58,859,12
146,T147,T147,Stuart Appleby,71.6,716,10
147,T147,T147,Dean Wilson,71.6,716,10
148,T149,T149,Davis Love III,71.62,931,13
149,T149,T149,Cameron Tringale,71.62,1504,21
150,151,151,Andres Romero,71.63,1146,16
151,152,152,Justin Leonard,71.64,1003,14
152,T153,T153,Padraig Harrington,71.67,860,12
153,T153,T153,J.B. Holmes,71.67,860,12
154,155,155,Jim Renner,71.7,717,10
155,156,156,Chris Riley,71.77,933,13
156,157,157,Bill Lunde,71.78,1292,18
157,158,158,D.J. Brigman,71.8,718,10
158,T159,T159,Chris Couch,71.81,1149,16
159,T159,T159,Robert Garrigus,71.81,1149,16
160,161,161,Harrison Frazar,71.89,647,9
161,T162,T162,Matt Jones,71.9,719,10
162,T162,T162,Alexandre Rocha,71.9,719,10
163,T164,T164,Ben Martin,71.92,863,12
164,T164,T164,Shaun Micheel,71.92,863,12
165,166,166,Ryan Palmer,71.94,1151,16
166,167,167,Colt Knost,72.0,864,12
167,168,168,David Mathis,72.06,1153,16
168,169,169,Matt Bettencourt,72.15,938,13
169,170,170,Nathan Green,72.21,1011,14
170,171,171,Nate Smith,72.22,650,9
171,172,172,Steve Marino,72.29,1012,14
172,173,173,Arjun Atwal,72.33,1085,15
173,174,174,Vaughn Taylor,72.35,1230,17
174,175,175,Fabián Gómez,72.4,1086,15
175,176,176,Charlie Wi,72.44,1159,16
176,177,177,Paul Goydos,72.5,1015,14
177,178,178,Jim Herman,72.58,871,12
178,T179,T179,Scott Gutschewski,72.67,654,9
179,T179,T179,Zack Miller,72.67,872,12
180,181,181,J.P. Hayes,72.88,583,8
181,T182,T182,Alex Cejka,73.0,730,10
182,T182,T182,Martin Piller,73.0,584,8
183,184,184,Michael Connell,73.33,880,12
184,185,185,Rocco Mediate,73.5,441,6
185,186,186,Rich Beem,74.33,446,6
