,11-25_Final_Round_Performance_RANK THIS WEEK,11-25_Final_Round_Performance_RANK LAST WEEK,11-25_Final_Round_Performance_PLAYER NAME,11-25_Final_Round_Performance_EVENTS,11-25_Final_Round_Performance_% TIMES IMPROVED,11-25_Final_Round_Performance_# OF TIMES IMPROVED
81,T59,T59,Geoff Ogilvy,21,50.0,2.0
82,T59,T59,D.A. Points,26,50.0,2.0
83,T59,T59,Tag Ridings,28,50.0,1.0
84,T59,T59,Heath Slocum,29,50.0,1.0
85,T59,T59,Steve Stricker,19,50.0,3.0
86,T59,T59,Michael Thompson,25,50.0,1.0
87,T59,T59,Y.E. Yang,18,50.0,2.0
88,89,89,Matt Kuchar,24,44.4,4.0
89,T90,T90,Chad Campbell,29,42.9,3.0
90,T90,T90,Brian Gay,26,42.9,3.0
91,T90,T90,Lucas Glover,23,42.9,3.0
92,T90,T90,J.J. Henry,28,42.9,3.0
93,T90,T90,Charles Howell III,30,42.9,3.0
94,T90,T90,Ryan Palmer,24,42.9,3.0
95,T90,T90,Kevin Stadler,27,42.9,3.0
96,T97,T97,Justin Leonard,26,40.0,2.0
97,T97,T97,Scott Piercy,23,40.0,2.0
98,T97,T97,Kevin Streelman,26,40.0,2.0
99,T97,T97,Jimmy Walker,24,40.0,2.0
100,T97,T97,Nick Watney,22,40.0,2.0
101,102,102,John Senden,26,37.5,3.0
102,T103,T103,Blake Adams,34,33.3,1.0
103,T103,T103,Arjun Atwal,29,33.3,1.0
104,T103,T103,Woody Austin,18,33.3,1.0
105,T103,T103,Ricky Barnes,23,33.3,1.0
106,T103,T103,Brendon de Jonge,30,33.3,2.0
107,T103,T103,James Driscoll,24,33.3,1.0
108,T103,T103,Jim Herman,22,33.3,1.0
109,T103,T103,Brandt Jobe,28,33.3,2.0
110,T103,T103,Davis Love III,22,33.3,1.0
111,T103,T103,Ben Martin,25,33.3,1.0
112,T103,T103,Zack Miller,30,33.3,1.0
113,T103,T103,Ryan Moore,22,33.3,2.0
114,T103,T103,Kevin Na,26,33.3,1.0
115,T103,T103,Nick O'Hern,29,33.3,1.0
116,T103,T103,Carl Pettersson,27,33.3,1.0
117,T103,T103,Alex Prugh,29,33.3,1.0
118,T103,T103,John Rollins,27,33.3,1.0
119,T103,T103,Garrett Willis,24,33.3,1.0
120,T121,T121,Alex Cejka,21,25.0,1.0
121,T121,T121,Michael Connell,26,25.0,1.0
122,T121,T121,Chris DiMarco,31,25.0,1.0
123,T121,T121,Tommy Gainey,34,25.0,1.0
124,T121,T121,Zach Johnson,23,25.0,2.0
125,T121,T121,Kent Jones,25,25.0,1.0
126,T121,T121,Robert Karlsson,18,25.0,1.0
127,T121,T121,Bill Lunde,28,25.0,1.0
128,T121,T121,Tim Petrovic,29,25.0,1.0
129,T121,T121,Charlie Wi,25,25.0,1.0
130,T131,T131,Aaron Baddeley,22,20.0,1.0
131,T131,T131,Matt Bettencourt,30,20.0,1.0
132,T131,T131,Ben Crane,23,20.0,1.0
133,T131,T131,Cameron Tringale,32,20.0,1.0
134,135,135,David Hearn,26,16.7,1.0
135,T136,T136,Briny Baird,19,0.0,
136,T136,T136,Cameron Beckman,25,0.0,
137,T136,T136,Kris Blanks,29,0.0,
138,T136,T136,Michael Bradley,24,0.0,
139,T136,T136,Joseph Bramlett,25,0.0,
140,T136,T136,Steve Elkington,17,0.0,
141,T136,T136,Harrison Frazar,19,0.0,
142,T136,T136,Andres Gonzales,21,0.0,
143,T136,T136,Nathan Green,26,0.0,
144,T136,T136,Scott Gutschewski,23,0.0,
145,T136,T136,J.P. Hayes,19,0.0,
146,T136,T136,Justin Hicks,23,0.0,
147,T136,T136,Charley Hoffman,27,0.0,
148,T136,T136,Trevor Immelman,25,0.0,
149,T136,T136,Lee Janzen,19,0.0,
150,T136,T136,Richard Johnson,23,0.0,
151,T136,T136,Matt Jones,25,0.0,
152,T136,T136,Kevin Kisner,24,0.0,
153,T136,T136,Colt Knost,27,0.0,
154,T136,T136,William McGirt,32,0.0,
155,T136,T136,Shaun Micheel,27,0.0,
156,T136,T136,Sean O'Hair,24,0.0,
157,T136,T136,Pat Perez,24,0.0,
158,T136,T136,Martin Piller,23,0.0,
159,T136,T136,Ian Poulter,16,0.0,
160,T136,T136,Michael Putnam,21,0.0,
161,T136,T136,Chris Riley,25,0.0,
162,T136,T136,Alexandre Rocha,22,0.0,
163,T136,T136,Adam Scott,18,0.0,
164,T136,T136,Nate Smith,24,0.0,
165,T136,T136,Scott Stallings,28,0.0,
166,T136,T136,Paul Stankowski,24,0.0,
167,T136,T136,Will Strickler,19,0.0,
168,T136,T136,Chris Stroud,28,0.0,
169,T136,T136,Vaughn Taylor,27,0.0,
170,T136,T136,Roland Thatcher,22,0.0,
171,T136,T136,Jhonattan Vegas,25,0.0,
172,T136,T136,Bubba Watson,22,0.0,
173,T136,T136,Boo Weekley,23,0.0,
174,T136,T136,Dean Wilson,22,0.0,
175,T136,T136,Mark Wilson,26,0.0,
