,GIR_Putting_-_5-10_RANK THIS WEEK,GIR_Putting_-_5-10_RANK LAST WEEK,GIR_Putting_-_5-10_PLAYER NAME,GIR_Putting_-_5-10_ROUNDS,GIR_Putting_-_5-10_%,GIR_Putting_-_5-10_ATTEMPTS,GIR_Putting_-_5-10_PUTTS MADE
157,158,158,D.A. Points,94,47.71,153,73
158,159,159,Rich Beem,66,47.56,82,39
159,160,160,Glen Hnatiuk,59,47.52,101,48
160,161,161,Justin Bolli,65,47.37,114,54
161,162,162,Justin Rose,99,47.34,188,89
162,163,163,Rob Rashell,65,47.31,93,44
163,164,164,Kevin Na,88,47.22,144,68
164,165,165,Arron Oberholser,65,47.06,102,48
165,166,166,Ben Curtis,65,46.91,81,38
166,167,167,Michael Long,72,46.83,126,59
167,168,168,Brett Wetterich,76,46.81,141,66
168,169,169,Franklin Langham,91,46.67,120,56
169,170,170,D.J. Trahan,81,46.62,133,62
170,171,171,Scott Hend,75,46.43,112,52
171,T172,T172,Tim Petrovic,97,46.25,160,74
172,T172,T172,Loren Roberts,54,46.25,80,37
173,174,174,Paul Gow,78,46.23,106,49
174,175,175,Joey Sindelar,104,46.11,193,89
175,176,176,Brendan Jones,81,45.89,146,67
176,177,177,Tommy Armour III,103,45.88,170,78
177,178,178,Bradley Hughes,52,45.78,83,38
178,179,179,Jay Haas,54,45.61,57,26
179,T180,T180,John Elliott,58,45.45,77,35
180,T180,T180,Rocco Mediate,73,45.45,132,60
181,182,182,Alex Cejka,84,45.33,150,68
182,183,183,Brian Bateman,98,45.07,142,64
183,184,184,Tom Gillis,77,44.93,138,62
184,185,185,Tom Lehman,69,44.71,85,38
185,186,186,Joe Durant,81,44.53,137,61
186,T187,T187,Thomas Levet,54,44.44,63,28
187,T187,T187,Lee Westwood,50,44.44,54,24
188,189,189,Steve Elkington,67,43.96,91,40
189,190,190,Steve Jones,56,43.84,73,32
190,191,191,Craig Perks,67,43.33,90,39
191,T192,T192,Harrison Frazar,105,42.86,196,84
192,T192,T192,Chris Riley,67,42.86,63,27
193,194,194,Roland Thatcher,75,42.65,136,58
194,195,195,Matt Gogel,78,42.57,101,43
195,196,196,Jay Williamson,53,41.98,81,34
196,197,197,James Driscoll,73,41.94,93,39
197,198,198,John Cook,72,41.75,103,43
198,199,199,Mario Tiziani,67,41.67,108,45
199,200,200,Hideto Tanihara,50,40.79,76,31
200,201,201,Phillip Price,77,40.0,120,48
201,202,202,Mathias Grönberg,60,39.81,108,43
