,One-Putt_Percentage_-_Round_3_RANK THIS WEEK,One-Putt_Percentage_-_Round_3_RANK LAST WEEK,One-Putt_Percentage_-_Round_3_PLAYER NAME,One-Putt_Percentage_-_Round_3_%,One-Putt_Percentage_-_Round_3_# OF 1 PUTTS,One-Putt_Percentage_-_Round_3_# OF HOLES
64,65,65,Ryan Palmer,40.43,131,324
65,66,66,Stewart Cink,40.21,152,378
66,T67,T67,Stuart Appleby,40.2,123,306
67,T67,T67,Robert Gamez,40.2,123,306
68,69,69,Davis Love III,40.0,108,270
69,70,70,Patrick Sheehan,39.95,151,378
70,71,71,Roland Thatcher,39.74,93,234
71,72,72,Tim Herron,39.65,157,396
72,T73,T73,Tim Petrovic,39.63,107,270
73,T73,T73,Kevin Stadler,39.63,107,270
74,75,75,Tom Pernice Jr.,39.61,164,414
75,T76,T76,Rob Rashell,39.58,57,144
76,T76,T76,Adam Scott,39.58,114,288
77,78,78,Tiger Woods,39.54,121,306
78,79,79,Vijay Singh,39.53,185,468
79,T80,T80,Steve Allan,39.51,128,324
80,T80,T80,Kirk Triplett,39.51,64,162
81,82,82,Mark Brooks,39.44,71,180
82,83,83,Mike Weir,39.35,85,216
83,84,84,Corey Pavin,39.26,106,270
84,T85,T85,Pat Perez,39.22,120,306
85,T85,T85,Dean Wilson,39.22,120,306
86,T87,T87,Jason Allred,38.89,63,162
87,T87,T87,Brian Bateman,38.89,119,306
88,T87,T87,Rich Beem,38.89,49,126
89,T87,T87,Justin Bolli,38.89,63,162
90,T87,T87,Bob Estes,38.89,147,378
91,T87,T87,Dan Forsman,38.89,70,180
92,T87,T87,Carlos Franco,38.89,98,252
93,T87,T87,Lucas Glover,38.89,119,306
94,T87,T87,Jay Haas,38.89,70,180
95,T87,T87,Jonathan Kaye,38.89,112,288
96,T87,T87,Hank Kuehne,38.89,84,216
97,T87,T87,Will MacKenzie,38.89,91,234
98,T87,T87,Brenden Pappas,38.89,77,198
99,T87,T87,Ian Poulter,38.89,63,162
100,T87,T87,Rory Sabbatini,38.89,105,270
101,102,102,Scott Verplank,38.6,132,342
102,T103,T103,Kenny Perry,38.58,125,324
103,T103,T103,Kevin Sutherland,38.58,125,324
104,T105,T105,Scott Gutschewski,38.52,104,270
105,T105,T105,Mark Hensby,38.52,104,270
106,107,107,Sean O'Hair,38.41,159,414
107,108,108,Padraig Harrington,38.33,69,180
108,109,109,Mark Calcavecchia,38.3,131,342
109,T110,T110,Jeff Hart,38.27,62,162
110,T110,T110,Charles Howell III,38.27,124,324
111,T110,T110,Richard Johnson,38.27,62,162
112,T110,T110,Neal Lancaster,38.27,124,324
113,T110,T110,Rod Pampling,38.27,124,324
114,115,115,Stephen Leaney,38.24,117,306
115,116,116,Bernhard Langer,38.1,96,252
116,117,117,Craig Barlow,38.03,89,234
117,118,118,Matt Gogel,37.88,75,198
118,119,119,Joe Durant,37.78,102,270
119,120,120,Tim Clark,37.72,129,342
120,121,121,Jesper Parnevik,37.65,122,324
121,122,122,D.J. Trahan,37.61,88,234
122,T123,T123,Paul Claxton,37.5,81,216
123,T123,T123,J.L. Lewis,37.5,135,360
124,T123,T123,Jeff Sluman,37.5,135,360
125,T126,T126,Franklin Langham,37.41,101,270
126,T126,T126,Nick Watney,37.41,101,270
127,128,128,Heath Slocum,37.37,148,396
128,T129,T129,Hunter Mahan,37.35,121,324
129,T129,T129,Hidemichi Tanaka,37.35,121,324
130,131,131,Charles Warren,37.3,94,252
131,132,132,Arron Oberholser,37.18,87,234
132,T133,T133,Scott McCarron,37.04,100,270
133,T133,T133,Chris Riley,37.04,60,162
134,135,135,Justin Rose,36.94,133,360
135,136,136,Steve Elkington,36.9,93,252
136,137,137,David Hearn,36.87,73,198
137,T138,T138,Skip Kendall,36.81,53,144
138,T138,T138,Omar Uresti,36.81,106,288
139,140,140,Brandt Jobe,36.77,139,378
140,141,141,Freddie Jacobson,36.75,86,234
141,142,142,Jason Bohn,36.73,119,324
142,T143,T143,Steve Flesch,36.67,99,270
143,T143,T143,Scott Hend,36.67,66,180
144,T145,T145,Matt Davidson,36.51,46,126
145,T145,T145,Jeff Maggert,36.51,92,252
146,147,147,Chad Campbell,36.39,131,360
147,148,148,Michael Long,36.36,72,198
148,149,149,Briny Baird,36.27,111,306
149,150,150,Steve Jones,36.11,52,144
150,T151,T151,Fred Funk,35.98,136,378
151,T151,T151,John Senden,35.98,136,378
152,153,153,Tom Byrum,35.93,97,270
153,154,154,Peter Lonard,35.76,103,288
154,155,155,Luke Donald,35.71,90,252
155,156,156,Olin Browne,35.67,122,342
156,157,157,Andrew Magee,35.65,77,216
157,158,158,Bob Tway,35.62,109,306
158,159,159,Jerry Kelly,35.56,128,360
159,160,160,Paul Gow,35.47,83,234
160,161,161,Jonathan Byrd,35.45,134,378
161,162,162,Bart Bryant,35.38,121,342
162,163,163,John Daly,35.32,89,252
163,164,164,Greg Owen,35.29,108,306
164,165,165,Joey Snyder III,35.28,127,360
165,T166,T166,Mathias Grönberg,35.19,76,216
166,T166,T166,Loren Roberts,35.19,57,162
167,168,168,John Cook,35.0,63,180
168,T169,T169,Glen Day,34.92,88,252
169,T169,T169,Brendan Jones,34.92,88,252
170,171,171,Mario Tiziani,34.85,69,198
171,172,172,Harrison Frazar,34.72,125,360
172,173,173,Billy Mayfair,34.67,156,450
173,174,174,Tommy Armour III,34.6,137,396
174,175,175,Frank Lickliter II,34.57,112,324
175,176,176,Duffy Waldorf,34.52,87,252
176,T177,T177,Brent Geiberger,34.44,62,180
177,T177,T177,Retief Goosen,34.44,93,270
178,179,179,Ted Purdy,34.36,167,486
179,180,180,John Rollins,34.21,117,342
180,181,181,Craig Perks,34.13,43,126
181,T182,T182,Robert Allenby,34.03,98,288
182,T182,T182,Thomas Levet,34.03,49,144
183,184,184,Dennis Paulson,33.95,55,162
184,185,185,Joey Sindelar,33.57,139,414
185,T186,T186,D.J. Brigman,33.33,72,216
186,T186,T186,Jim Carter,33.33,42,126
187,T186,T186,Fred Couples,33.33,84,252
188,T186,T186,Glen Hnatiuk,33.33,48,144
189,190,190,Cameron Beckman,32.99,95,288
190,191,191,Hideto Tanihara,32.41,35,108
191,192,192,Lee Westwood,32.22,58,180
192,T193,T193,Bill Glasson,31.94,46,144
193,T193,T193,Lee Janzen,31.94,69,216
194,195,195,Sergio Garcia,31.6,91,288
195,196,196,Tom Lehman,31.48,85,270
196,T197,T197,J.J. Henry,31.11,112,360
197,T197,T197,Rocco Mediate,31.11,84,270
198,199,199,Bradley Hughes,30.95,39,126
199,200,200,Alex Cejka,30.77,72,234
200,201,201,Danny Briggs,29.86,43,144
201,202,202,Chris Smith,28.97,73,252
