,3-Putt_Avoidance_-_Round_1_RANK THIS WEEK,3-Putt_Avoidance_-_Round_1_RANK LAST WEEK,3-Putt_Avoidance_-_Round_1_PLAYER NAME,3-Putt_Avoidance_-_Round_1_%,3-Putt_Avoidance_-_Round_1_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_1_TOTAL HOLES
102,T103,T103,Franklin Langham,3.15,17,540
103,T103,T103,Kevin Na,3.15,17,540
104,T103,T103,Tag Ridings,3.15,17,540
105,T106,T106,Mark Brooks,3.17,16,504
106,T106,T106,Mike Weir,3.17,12,378
107,T108,T108,Bart Bryant,3.21,15,468
108,T108,T108,Scott Gutschewski,3.21,15,468
109,T110,T110,Bill Glasson,3.22,11,342
110,T110,T110,Hideto Tanihara,3.22,11,342
111,T112,T112,Briny Baird,3.23,18,558
112,T112,T112,Skip Kendall,3.23,18,558
113,114,114,Doug Barron,3.24,14,432
114,115,115,Larry Mize,3.27,10,306
115,116,116,Paul Azinger,3.28,13,396
116,T117,T117,Hunter Haas,3.29,16,486
117,T117,T117,Brendan Jones,3.29,16,486
118,T117,T117,Andrew Magee,3.29,16,486
119,120,120,Brian Gay,3.3,19,576
120,T121,T121,Jim Furyk,3.33,15,450
121,T121,T121,Arron Oberholser,3.33,12,360
122,T121,T121,Joey Snyder III,3.33,18,540
123,124,124,Robert Damron,3.37,17,504
124,125,125,Sergio Garcia,3.4,11,324
125,126,126,Vaughn Taylor,3.41,19,558
126,127,127,Mark Calcavecchia,3.42,16,468
127,T128,T128,Alex Cejka,3.45,18,522
128,T128,T128,Hank Kuehne,3.45,18,522
129,130,130,Carlos Franco,3.47,15,432
130,T131,T131,Tom Byrum,3.5,17,486
131,T131,T131,Duffy Waldorf,3.5,17,486
132,T133,T133,Steve Jones,3.51,12,342
133,T133,T133,Tom Lehman,3.51,12,342
134,135,135,Charles Warren,3.52,19,540
135,T136,T136,Stephen Ames,3.54,14,396
136,T136,T136,Daniel Chopra,3.54,21,594
137,T136,T136,Freddie Jacobson,3.54,14,396
138,T136,T136,Mario Tiziani,3.54,14,396
139,T136,T136,Charlie Wi,3.54,14,396
140,141,141,Lee Westwood,3.57,9,252
141,T142,T142,Justin Bolli,3.62,15,414
142,T142,T142,Chris Riley,3.62,15,414
143,T144,T144,Danny Briggs,3.7,18,486
144,T144,T144,Tim Clark,3.7,16,432
145,T144,T144,Ben Curtis,3.7,16,432
146,T144,T144,Tim Herron,3.7,18,486
147,T144,T144,John Huston,3.7,20,540
148,T144,T144,Stephen Leaney,3.7,18,486
149,T144,T144,J.L. Lewis,3.7,20,540
150,T144,T144,Brenden Pappas,3.7,10,270
151,T152,T152,Craig Barlow,3.78,17,450
152,T152,T152,Dudley Hart,3.78,17,450
153,154,154,D.A. Points,3.82,22,576
154,155,155,Fred Funk,3.83,20,522
155,T156,T156,Glen Day,3.85,18,468
156,T156,T156,Peter Lonard,3.85,18,468
157,158,158,Greg Owen,3.86,16,414
158,159,159,Glen Hnatiuk,3.89,14,360
159,160,160,Ted Purdy,3.92,24,612
160,161,161,Bob Heintz,3.94,17,432
161,162,162,Pat Perez,3.97,20,504
162,163,163,Rory Sabbatini,4.0,18,450
163,T164,T164,Jeff Hart,4.04,16,396
164,T164,T164,Jonathan Kaye,4.04,16,396
165,T164,T164,Justin Leonard,4.04,16,396
166,T167,T167,Chris Smith,4.17,24,576
167,T167,T167,Jay Williamson,4.17,12,288
168,169,169,Rich Beem,4.22,19,450
169,170,170,Loren Roberts,4.25,13,306
170,T171,T171,Mathias Grönberg,4.32,14,324
171,T171,T171,Sean O'Hair,4.32,21,486
172,173,173,Jason Allred,4.37,22,504
173,T174,T174,Jim Carter,4.4,19,432
174,T174,T174,Will MacKenzie,4.4,19,432
175,T176,T176,Woody Austin,4.44,24,540
176,T176,T176,Fred Couples,4.44,16,360
177,T176,T176,Bradley Hughes,4.44,16,360
178,179,179,José Coceres,4.5,17,378
179,180,180,Shaun Micheel,4.56,23,504
180,181,181,Robert Allenby,4.6,24,522
181,182,182,John Daly,4.63,20,432
182,183,183,Paul Gow,4.67,21,450
183,184,184,Bernhard Langer,4.68,16,342
184,185,185,Darron Stiles,4.89,22,450
185,186,186,Kenny Perry,5.05,20,396
186,187,187,Rocco Mediate,5.07,21,414
187,T188,T188,David Hearn,5.09,22,432
188,T188,T188,Mark Wilson,5.09,22,432
189,190,190,D.J. Trahan,5.13,24,468
190,191,191,Jay Haas,5.19,14,270
191,192,192,Neal Lancaster,5.2,29,558
192,193,193,Kevin Stadler,5.38,31,576
193,T194,T194,D.J. Brigman,5.56,25,450
194,T194,T194,Thomas Levet,5.56,19,342
195,196,196,Joe Durant,5.78,26,450
196,197,197,Steve Allan,5.91,33,558
197,198,198,Scott Hend,5.97,29,486
198,199,199,Roland Thatcher,6.02,26,432
199,200,200,Brian Davis,6.04,25,414
200,201,201,Matt Davidson,6.11,22,360
201,202,202,Brett Wetterich,6.17,30,486
