,3-Putts_per_Round_RANK THIS WEEK,3-Putts_per_Round_RANK LAST WEEK,3-Putts_per_Round_PLAYER NAME,3-Putts_per_Round_ROUNDS,3-Putts_per_Round_AVG,3-Putts_per_Round_TOTAL 3 PUTTS,3-Putts_per_Round_TOTAL ROUNDS
177,T178,T178,Arjun Atwal,65,0.42,27,65
178,T178,T178,Steve Elkington,67,0.42,28,67
179,T178,T178,Brian Gay,101,0.42,42,99
180,T178,T178,Brett Quigley,96,0.42,39,92
181,T178,T178,Kirk Triplett,55,0.42,22,52
182,T178,T178,Dean Wilson,86,0.42,36,86
183,T184,T184,Matt Gogel,78,0.41,31,76
184,T184,T184,Mark O'Meara,66,0.41,27,66
185,T184,T184,Corey Pavin,77,0.41,30,73
186,T184,T184,Bob Tway,87,0.41,34,83
187,T188,T188,John Cook,72,0.4,28,70
188,T188,T188,Bob Estes,92,0.4,37,92
189,T188,T188,Phillip Price,77,0.4,29,73
190,191,191,Brad Faxon,75,0.39,28,71
191,T192,T192,Justin Bolli,65,0.38,24,63
192,T192,T192,José María Olazábal,55,0.38,20,53
193,T194,T194,Jason Bohn,91,0.37,34,91
194,T194,T194,Olin Browne,99,0.37,35,95
195,T196,T196,Stewart Cink,98,0.36,32,90
196,T196,T196,Ben Crane,78,0.36,27,74
197,T196,T196,Chris DiMarco,83,0.36,27,75
198,199,199,Todd Fischer,99,0.33,32,97
199,T200,T200,Brent Geiberger,61,0.32,19,59
200,T200,T200,Steve Stricker,62,0.32,20,62
201,202,202,Jesper Parnevik,84,0.29,24,82
