,Putting_from_3-5_RANK THIS WEEK,Putting_from_3-5_RANK LAST WEEK,Putting_from_3-5_PLAYER NAME,Putting_from_3-5_ROUNDS,Putting_from_3-5_% MADE,Putting_from_3-5_ATTEMPTS,Putting_from_3-5_PUTTS MADE
150,151,151,Todd Hamilton,94,87.08,271,236
151,152,152,Charles Warren,89,87.07,317,276
152,153,153,Craig Perks,67,87.0,223,194
153,154,154,Tom Lehman,69,86.93,176,153
154,155,155,Charles Howell III,95,86.81,235,204
155,156,156,Cameron Beckman,96,86.73,309,268
156,157,157,Harrison Frazar,105,86.71,316,274
157,158,158,Glen Day,80,86.69,263,228
158,159,159,Billy Mayfair,114,86.63,389,337
159,160,160,Jason Allred,75,86.61,239,207
160,161,161,Jeff Hart,63,86.39,169,146
161,T162,T162,José Coceres,56,86.36,198,171
162,T162,T162,Jay Williamson,53,86.36,154,133
163,164,164,Joey Sindelar,104,86.35,337,291
164,165,165,D.A. Points,94,86.34,322,278
165,166,166,Steve Flesch,90,86.16,224,193
166,167,167,Roland Thatcher,75,86.09,266,229
167,168,168,Chris Smith,93,86.08,316,272
168,169,169,Hideto Tanihara,50,85.98,164,141
169,170,170,Ted Purdy,122,85.96,413,355
170,171,171,Hunter Haas,83,85.95,242,208
171,T172,T172,Brian Bateman,98,85.89,326,280
172,T172,T172,Paul Gow,78,85.89,241,207
173,174,174,Bradley Hughes,52,85.88,177,152
174,175,175,Steve Allan,102,85.87,375,322
175,176,176,Shaun Micheel,81,85.85,212,182
176,177,177,Scott Hend,75,85.51,283,242
177,178,178,Will MacKenzie,75,85.45,275,235
178,179,179,Stephen Leaney,89,85.22,291,248
179,180,180,Justin Rose,99,85.21,365,311
180,181,181,D.J. Trahan,81,85.12,289,246
181,182,182,Dan Forsman,52,84.95,186,158
182,183,183,Skip Kendall,80,84.84,244,207
183,184,184,Craig Barlow,81,84.83,211,179
184,185,185,Rory Sabbatini,81,84.55,246,208
185,186,186,Omar Uresti,84,84.53,278,235
186,187,187,Bob Heintz,67,84.43,212,179
187,188,188,Thomas Levet,54,84.4,141,119
188,189,189,Paul Claxton,79,84.33,268,226
189,190,190,Joe Durant,81,84.27,286,241
190,191,191,Jay Haas,54,84.17,139,117
191,192,192,Frank Lickliter II,100,84.14,309,260
192,193,193,Jim Carter,62,84.09,220,185
193,194,194,David Hearn,68,84.02,244,205
194,195,195,Lee Westwood,50,83.85,130,109
195,196,196,Marco Dawson,82,83.63,281,235
196,197,197,Sergio Garcia,73,83.42,193,161
197,198,198,D.J. Brigman,76,83.33,210,175
198,199,199,John Huston,90,83.16,291,242
199,200,200,Brian Davis,75,82.59,270,223
200,201,201,Alex Cejka,84,80.75,239,193
201,202,202,Fred Couples,72,78.53,163,128
