,Putting_from_5-15_RANK THIS WEEK,Putting_from_5-15_RANK LAST WEEK,Putting_from_5-15_PLAYER NAME,Putting_from_5-15_ROUNDS,Putting_from_5-15_% MADE,Putting_from_5-15_ATTEMPTS,Putting_from_5-15_PUTTS MADE
40,41,41,Padraig Harrington,50,50.0,302,151
41,T42,T42,Olin Browne,99,49.92,591,295
42,T42,T42,Todd Fischer,99,49.92,609,304
43,44,44,Billy Andrade,83,49.91,531,265
44,45,45,Jesper Parnevik,84,49.9,479,239
45,46,46,Patrick Sheehan,114,49.78,673,335
46,47,47,Richard Johnson,50,49.69,322,160
47,48,48,Kevin Na,88,49.66,586,291
48,49,49,Shigeki Maruyama,99,49.5,596,295
49,50,50,Tim Herron,100,49.44,536,265
50,51,51,Brenden Pappas,51,49.41,338,167
51,52,52,Ryan Palmer,101,49.39,656,324
52,53,53,Justin Leonard,78,49.24,396,195
53,54,54,Stewart Cink,98,49.13,519,255
54,T55,T55,Jason Bohn,91,49.01,555,272
55,T55,T55,Pat Perez,89,49.01,553,271
56,T57,T57,Geoff Ogilvy,97,49.0,549,269
57,T57,T57,Nick Watney,91,49.0,549,269
58,59,59,Freddie Jacobson,72,48.98,443,217
59,60,60,Steve Allan,102,48.97,631,309
60,61,61,Robert Gamez,91,48.94,615,301
61,62,62,Carl Pettersson,109,48.93,654,320
62,63,63,Daniel Chopra,108,48.89,673,329
63,64,64,Sean O'Hair,103,48.87,622,304
64,65,65,Chad Campbell,95,48.83,557,272
65,66,66,Brandt Jobe,96,48.78,615,300
66,67,67,Tiger Woods,76,48.72,392,191
67,68,68,Mark Wilson,74,48.71,466,227
68,69,69,Phil Mickelson,81,48.69,382,186
69,70,70,Jason Allred,75,48.66,448,218
70,71,71,Bob Heintz,67,48.65,446,217
71,72,72,Stephen Leaney,89,48.58,527,256
72,73,73,Shaun Micheel,81,48.51,437,212
73,74,74,Bernhard Langer,67,48.48,297,144
74,75,75,Brett Quigley,96,48.43,607,294
75,76,76,K.J. Choi,78,48.4,376,182
76,T77,T77,Retief Goosen,71,48.33,300,145
77,T77,T77,D.A. Points,94,48.33,598,289
78,79,79,Gavin Coles,70,48.32,476,230
79,80,80,Dan Forsman,52,48.26,317,153
80,81,81,Fred Funk,102,48.21,614,296
81,82,82,Bill Glasson,54,48.18,357,172
82,83,83,Matt Kuchar,60,48.05,385,185
83,84,84,Corey Pavin,77,47.93,411,197
84,85,85,Billy Mayfair,114,47.91,743,356
85,86,86,Davis Love III,80,47.89,403,193
86,87,87,Mark Calcavecchia,92,47.84,556,266
87,88,88,Lucas Glover,88,47.81,571,273
88,89,89,John Rollins,97,47.71,568,271
89,90,90,Heath Slocum,103,47.7,675,322
90,91,91,Charles Warren,89,47.63,590,281
91,92,92,Harrison Frazar,105,47.58,702,334
92,93,93,Marco Dawson,82,47.55,572,272
93,94,94,Brian Davis,75,47.52,463,220
94,95,95,John Huston,90,47.4,576,273
95,96,96,Charles Howell III,95,47.36,492,233
96,97,97,Zach Johnson,96,47.33,581,275
97,98,98,Phillip Price,77,47.32,448,212
98,99,99,Sergio Garcia,73,47.26,347,164
99,100,100,Tom Pernice Jr.,111,47.24,635,300
100,101,101,Hunter Haas,83,47.09,516,243
101,102,102,Tim Clark,92,47.06,493,232
102,103,103,Jeff Maggert,79,46.98,447,210
103,104,104,Carlos Franco,78,46.91,469,220
104,T105,T105,Ben Curtis,65,46.9,339,159
105,T105,T105,Tim Petrovic,97,46.9,597,280
106,107,107,Vijay Singh,111,46.82,660,309
107,108,108,Adam Scott,72,46.81,361,169
108,109,109,Cameron Beckman,96,46.77,588,275
109,110,110,Justin Rose,99,46.76,618,289
110,111,111,Neal Lancaster,95,46.72,640,299
111,112,112,Ted Purdy,122,46.7,698,326
112,113,113,Stuart Appleby,84,46.65,448,209
113,114,114,Rod Pampling,89,46.64,476,222
114,115,115,James Driscoll,73,46.62,429,200
115,116,116,Todd Hamilton,94,46.6,530,247
116,117,117,Michael Allen,90,46.49,527,245
117,T118,T118,D.J. Brigman,76,46.48,454,211
118,T118,T118,Hidemichi Tanaka,106,46.48,654,304
119,120,120,Justin Bolli,65,46.46,452,210
120,121,121,Glen Day,80,46.45,493,229
121,122,122,Omar Uresti,84,46.37,509,236
122,T123,T123,Briny Baird,98,46.32,639,296
123,T123,T123,John Daly,78,46.32,408,189
124,125,125,Vaughn Taylor,99,46.25,653,302
125,126,126,Fred Couples,72,46.23,292,135
126,127,127,Matt Gogel,78,46.15,468,216
127,128,128,Loren Roberts,54,46.09,345,159
128,129,129,Skip Kendall,80,46.08,510,235
129,130,130,Chris DiMarco,83,46.06,419,193
130,131,131,Scott Verplank,87,46.05,519,239
131,132,132,Danny Briggs,70,46.02,452,208
132,133,133,Brendan Jones,81,46.01,539,248
133,134,134,Greg Owen,84,45.96,520,239
134,135,135,Woody Austin,100,45.95,692,318
135,136,136,Will MacKenzie,75,45.94,505,232
136,137,137,Mark Brooks,72,45.9,451,207
137,138,138,Mario Tiziani,67,45.87,412,189
138,139,139,Kevin Stadler,96,45.84,589,270
139,140,140,John Senden,101,45.79,629,288
140,T141,T141,Paul Claxton,79,45.71,455,208
141,T141,T141,Robert Damron,89,45.71,606,277
142,143,143,John Cook,72,45.58,441,201
143,T144,T144,Scott McCarron,78,45.52,435,198
144,T144,T144,Rob Rashell,65,45.52,413,188
145,146,146,Scott Hend,75,45.51,479,218
146,147,147,Lee Janzen,75,45.45,440,200
147,148,148,Joey Snyder III,102,45.41,621,282
148,149,149,Roland Thatcher,75,45.33,514,233
149,150,150,Jeff Brehaut,71,45.32,470,213
150,151,151,Steve Lowery,100,45.29,616,279
151,152,152,Brian Bateman,98,45.28,583,264
152,T153,T153,Hunter Mahan,103,45.26,654,296
153,T153,T153,Chris Smith,93,45.26,570,258
154,155,155,Ryuji Imada,78,45.18,498,225
155,156,156,Jeff Sluman,94,45.09,581,262
156,157,157,Tom Gillis,77,45.08,508,229
157,158,158,Franklin Langham,91,44.94,563,253
158,159,159,Rich Beem,66,44.93,345,155
159,160,160,Craig Barlow,81,44.9,461,207
160,161,161,Arron Oberholser,65,44.86,370,166
161,162,162,Jim Carter,62,44.77,411,184
162,163,163,Andrew Magee,82,44.74,523,234
163,164,164,D.J. Trahan,81,44.71,510,228
164,165,165,Robert Allenby,95,44.65,542,242
165,166,166,Jonathan Kaye,77,44.62,446,199
166,167,167,Steve Jones,56,44.57,341,152
167,168,168,Jeff Hart,63,44.55,422,188
168,169,169,Mark Hensby,70,44.44,369,164
169,170,170,Kenny Perry,82,44.19,473,209
170,T171,T171,Doug Barron,70,44.16,471,208
171,T171,T171,Jay Williamson,53,44.16,351,155
172,173,173,Bradley Hughes,52,44.13,349,154
173,174,174,Frank Lickliter II,100,44.11,628,277
174,175,175,Mathias Grönberg,60,44.09,372,164
175,176,176,Peter Lonard,85,43.93,453,199
176,177,177,John Elliott,58,43.84,365,160
177,178,178,Dennis Paulson,63,43.77,409,179
178,T179,T179,J.J. Henry,102,43.73,574,251
179,T179,T179,Jerry Kelly,101,43.73,542,237
180,181,181,Craig Perks,67,43.65,433,189
181,182,182,Jonathan Byrd,103,43.64,660,288
182,183,183,Mike Weir,71,43.59,351,153
183,T184,T184,Alex Cejka,84,43.53,549,239
184,T184,T184,Jay Haas,54,43.53,278,121
185,186,186,Bob Estes,92,43.5,554,241
186,187,187,Tom Lehman,69,43.49,315,137
187,188,188,Steve Elkington,67,43.38,355,154
188,189,189,Tommy Armour III,103,43.3,672,291
189,190,190,Thomas Levet,54,43.01,286,123
190,191,191,Glen Hnatiuk,59,42.98,356,153
191,192,192,Rocco Mediate,73,42.94,510,219
192,T193,T193,Joe Durant,81,42.8,479,205
193,T193,T193,Lee Westwood,50,42.8,243,104
194,195,195,Michael Long,72,42.7,459,196
195,196,196,Paul Gow,78,42.57,505,215
196,197,197,Joey Sindelar,104,42.5,720,306
197,198,198,Chris Anderson,66,42.35,451,191
198,199,199,David Hearn,68,42.31,442,187
199,200,200,Brett Wetterich,76,42.29,532,225
200,201,201,Chris Riley,67,41.58,303,126
201,202,202,Hideto Tanihara,50,40.43,324,131
