,Putts_per_Round_-_Round_4_RANK THIS WEEK,Putts_per_Round_-_Round_4_RANK LAST WEEK,Putts_per_Round_-_Round_4_PLAYER NAME,Putts_per_Round_-_Round_4_AVG,Putts_per_Round_-_Round_4_TOTAL PUTTS,Putts_per_Round_-_Round_4_TOTAL ROUNDS
106,T106,T106,Brandt Jobe,29.16,554,19
107,108,108,Mike Weir,29.17,350,12
108,T109,T109,D.J. Brigman,29.2,292,10
109,T109,T109,Mathias Grönberg,29.2,292,10
110,T109,T109,J.P. Hayes,29.2,292,10
111,112,112,Richard Johnson,29.22,263,9
112,113,113,Larry Mize,29.25,234,8
113,114,114,Carl Pettersson,29.26,556,19
114,T115,T115,Sean O'Hair,29.27,644,22
115,T115,T115,Mario Tiziani,29.27,322,11
116,117,117,Vijay Singh,29.28,732,25
117,118,118,Patrick Sheehan,29.3,586,20
118,T119,T119,Steve Elkington,29.31,381,13
119,T119,T119,Dean Wilson,29.31,469,16
120,121,121,Jeff Hart,29.33,264,9
121,122,122,Chad Campbell,29.35,587,20
122,123,123,Chris Smith,29.36,411,14
123,124,124,Bart Bryant,29.37,558,19
124,125,125,Harrison Frazar,29.4,588,20
125,T126,T126,Frank Lickliter II,29.41,500,17
126,T126,T126,Greg Owen,29.41,500,17
127,T126,T126,Jesper Parnevik,29.41,500,17
128,T126,T126,Pat Perez,29.41,500,17
129,130,130,Glen Hnatiuk,29.43,206,7
130,T131,T131,Steve Allan,29.44,530,18
131,T131,T131,Scott Hend,29.44,265,9
132,T131,T131,Matt Kuchar,29.44,265,9
133,T131,T131,J.L. Lewis,29.44,530,18
134,T135,T135,Woody Austin,29.45,589,20
135,T135,T135,Joey Sindelar,29.45,648,22
136,137,137,Franklin Langham,29.46,383,13
137,138,138,Steve Lowery,29.47,501,17
138,139,139,Hidemichi Tanaka,29.5,531,18
139,140,140,D.J. Trahan,29.54,384,13
140,T141,T141,Todd Hamilton,29.56,473,16
141,T141,T141,J.J. Henry,29.56,532,18
142,T141,T141,Charles Howell III,29.56,532,18
143,T141,T141,Joey Snyder III,29.56,532,18
144,145,145,Tommy Armour III,29.59,651,22
145,T146,T146,Robert Allenby,29.6,444,15
146,T146,T146,Chris DiMarco,29.6,444,15
147,T146,T146,Jay Haas,29.6,296,10
148,T149,T149,Lee Janzen,29.64,326,11
149,T149,T149,Bernhard Langer,29.64,415,14
150,151,151,Phil Mickelson,29.65,504,17
151,T152,T152,Billy Andrade,29.67,445,15
152,T152,T152,Peter Lonard,29.67,445,15
153,T152,T152,Billy Mayfair,29.67,712,24
154,T152,T152,Craig Perks,29.67,178,6
155,T152,T152,Tim Petrovic,29.67,445,15
156,T152,T152,Tjaart van der Walt,29.67,267,9
157,T158,T158,Kent Jones,29.71,505,17
158,T158,T158,Hunter Mahan,29.71,505,17
159,160,160,Fred Funk,29.76,625,21
160,161,161,Tom Byrum,29.79,417,14
161,T162,T162,Scott Gutschewski,29.8,447,15
162,T162,T162,Brett Quigley,29.8,447,15
163,164,164,Paul Gow,29.83,358,12
164,165,165,Jonathan Byrd,29.84,567,19
165,166,166,Freddie Jacobson,29.85,388,13
166,167,167,Geoff Ogilvy,29.86,627,21
167,168,168,Stuart Appleby,29.88,508,17
168,169,169,Bo Van Pelt,29.91,658,22
169,T170,T170,Craig Barlow,29.92,389,13
170,T170,T170,Will MacKenzie,29.92,359,12
171,T172,T172,Joe Durant,30.0,450,15
172,T172,T172,Mark Hensby,30.0,450,15
173,T172,T172,John Rollins,30.0,540,18
174,175,175,Ted Purdy,30.04,781,26
175,T176,T176,Rod Pampling,30.06,541,18
176,T176,T176,Adam Scott,30.06,481,16
177,178,178,Roland Thatcher,30.08,361,12
178,179,179,John Senden,30.1,632,21
179,180,180,Kenny Perry,30.11,542,18
180,181,181,Bradley Hughes,30.17,181,6
181,182,182,Jeff Maggert,30.21,423,14
182,T183,T183,Danny Briggs,30.25,242,8
183,T183,T183,Sergio Garcia,30.25,484,16
184,T183,T183,Steve Jones,30.25,242,8
185,T183,T183,Thomas Levet,30.25,242,8
186,187,187,Kevin Sutherland,30.28,545,18
187,T188,T188,Jason Allred,30.29,212,7
188,T188,T188,Bill Glasson,30.29,212,7
189,190,190,Jim Carter,30.33,182,6
190,191,191,Briny Baird,30.47,518,17
191,192,192,Paul Claxton,30.6,306,10
192,T193,T193,Steve Flesch,30.67,460,15
193,T193,T193,Stephen Leaney,30.67,460,15
194,195,195,Retief Goosen,30.79,431,14
195,196,196,Dennis Paulson,30.88,247,8
196,197,197,Michael Long,30.89,278,9
197,198,198,Jeff Brehaut,30.91,340,11
198,199,199,Brendan Jones,30.92,371,12
199,T200,T200,David Hearn,31.0,279,9
200,T200,T200,Shaun Micheel,31.0,341,11
201,T200,T200,Lee Westwood,31.0,310,10
