,Putts_per_Round_-_Round_3_RANK THIS WEEK,Putts_per_Round_-_Round_3_RANK LAST WEEK,Putts_per_Round_-_Round_3_PLAYER NAME,Putts_per_Round_-_Round_3_AVG,Putts_per_Round_-_Round_3_TOTAL PUTTS,Putts_per_Round_-_Round_3_TOTAL ROUNDS
156,T157,T157,Cameron Beckman,29.69,475,16
157,T157,T157,Freddie Jacobson,29.69,386,13
158,T157,T157,D.J. Trahan,29.69,386,13
159,T160,T160,Bob Tway,29.71,505,17
160,T160,T160,Duffy Waldorf,29.71,416,14
161,T162,T162,Bart Bryant,29.79,566,19
162,T162,T162,Charles Warren,29.79,417,14
163,164,164,John Cook,29.8,298,10
164,165,165,Brandt Jobe,29.81,626,21
165,166,166,Mario Tiziani,29.82,328,11
166,T167,T167,Billy Mayfair,29.84,746,25
167,T167,T167,John Rollins,29.84,567,19
168,T169,T169,Jim Carter,29.86,209,7
169,T169,T169,Glen Day,29.86,418,14
170,T169,T169,Brendan Jones,29.86,418,14
171,T169,T169,Jeff Maggert,29.86,418,14
172,173,173,Ian Poulter,29.89,269,9
173,174,174,David Hearn,29.91,329,11
174,175,175,Briny Baird,29.94,509,17
175,176,176,Jonathan Byrd,29.95,629,21
176,T177,T177,Matt Davidson,30.0,210,7
177,T177,T177,Scott Hend,30.0,300,10
178,T177,T177,Hideto Tanihara,30.0,180,6
179,180,180,Ted Purdy,30.07,812,27
180,181,181,Greg Owen,30.12,512,17
181,T182,T182,Retief Goosen,30.13,452,15
182,T182,T182,Glen Hnatiuk,30.13,241,8
183,184,184,Joey Sindelar,30.17,694,23
184,T185,T185,Chad Campbell,30.25,605,20
185,T185,T185,Thomas Levet,30.25,242,8
186,187,187,Bradley Hughes,30.29,212,7
187,188,188,Tommy Armour III,30.32,667,22
188,189,189,Rocco Mediate,30.33,455,15
189,190,190,Fred Couples,30.36,425,14
190,191,191,Danny Briggs,30.38,243,8
191,192,192,Alex Cejka,30.46,396,13
192,193,193,Lee Janzen,30.5,366,12
193,194,194,Tom Lehman,30.6,459,15
194,195,195,Bill Glasson,30.63,245,8
195,196,196,Robert Allenby,30.69,491,16
196,197,197,J.J. Henry,30.75,615,20
197,198,198,Chris Smith,30.79,431,14
198,199,199,Sergio Garcia,30.81,493,16
199,200,200,D.J. Brigman,30.83,370,12
200,201,201,Craig Perks,30.86,216,7
201,202,202,Lee Westwood,30.9,309,10
