,GIR_Putting_-_20-25_RANK THIS WEEK,GIR_Putting_-_20-25_RANK LAST WEEK,GIR_Putting_-_20-25_PLAYER NAME,GIR_Putting_-_20-25_ROUNDS,GIR_Putting_-_20-25_%,GIR_Putting_-_20-25_ATTEMPTS,GIR_Putting_-_20-25_PUTTS MADE
32,T31,T31,Hunter Mahan,103,15.38,130,20.0
33,34,34,Steve Flesch,90,15.28,72,11.0
34,35,35,Kevin Stadler,96,15.24,105,16.0
35,36,36,Ian Poulter,62,15.22,46,7.0
36,37,37,Brenden Pappas,51,15.15,66,10.0
37,38,38,Tom Pernice Jr.,111,15.13,119,18.0
38,39,39,K.J. Choi,78,15.07,73,11.0
39,T40,T40,Jason Allred,75,15.0,80,12.0
40,T40,T40,Gavin Coles,70,15.0,80,12.0
41,T40,T40,David Toms,87,15.0,100,15.0
42,43,43,Andrew Magee,82,14.86,74,11.0
43,44,44,Jeff Brehaut,71,14.81,81,12.0
44,45,45,Freddie Jacobson,72,14.75,61,9.0
45,46,46,Bob Tway,87,14.74,95,14.0
46,47,47,Chris Smith,93,14.66,116,17.0
47,48,48,Danny Briggs,70,14.61,89,13.0
48,49,49,Tom Byrum,83,14.52,124,18.0
49,T50,T50,Craig Barlow,81,14.43,97,14.0
50,T50,T50,D.J. Trahan,81,14.43,97,14.0
51,52,52,Steve Lowery,100,14.42,104,15.0
52,T53,T53,Robert Allenby,95,14.29,112,16.0
53,T53,T53,Mark O'Meara,66,14.29,70,10.0
54,T53,T53,Rory Sabbatini,81,14.29,84,12.0
55,T53,T53,Scott Verplank,87,14.29,70,10.0
56,57,57,Scott Gutschewski,86,14.15,106,15.0
57,58,58,Mathias Grönberg,60,14.13,92,13.0
58,59,59,Carlos Franco,78,13.95,86,12.0
59,60,60,Stewart Cink,98,13.93,122,17.0
60,61,61,Harrison Frazar,105,13.91,115,16.0
61,T62,T62,Dudley Hart,84,13.86,101,14.0
62,T62,T62,Tim Herron,100,13.86,101,14.0
63,64,64,Chris DiMarco,83,13.7,73,10.0
64,65,65,Tom Gillis,77,13.59,103,14.0
65,66,66,Larry Mize,54,13.56,59,8.0
66,T67,T67,Kevin Na,88,13.46,104,14.0
67,T67,T67,José María Olazábal,55,13.46,52,7.0
68,69,69,Zach Johnson,96,13.45,119,16.0
69,70,70,Brent Geiberger,61,13.43,67,9.0
70,T71,T71,Mark Calcavecchia,92,13.33,90,12.0
71,T71,T71,John Senden,101,13.33,120,16.0
72,T71,T71,Joey Snyder III,102,13.33,135,18.0
73,74,74,Omar Uresti,84,13.27,98,13.0
74,75,75,Justin Bolli,65,13.25,83,11.0
75,T76,T76,Lucas Glover,88,13.21,106,14.0
76,T76,T76,Todd Hamilton,94,13.21,106,14.0
77,78,78,Paul Gow,78,13.19,91,12.0
78,79,79,Hideto Tanihara,50,13.11,61,8.0
79,80,80,Hank Kuehne,84,13.1,84,11.0
80,81,81,Tjaart van der Walt,56,13.04,69,9.0
81,82,82,Carl Pettersson,109,12.88,132,17.0
82,83,83,Steve Allan,102,12.87,101,13.0
83,T84,T84,Arjun Atwal,65,12.82,78,10.0
84,T84,T84,Scott Hend,75,12.82,78,10.0
85,T84,T84,Heath Slocum,103,12.82,117,15.0
86,87,87,Kent Jones,99,12.73,110,14.0
87,88,88,J.L. Lewis,98,12.71,118,15.0
88,89,89,Jeff Sluman,94,12.69,134,17.0
89,90,90,Dean Wilson,86,12.64,87,11.0
90,91,91,Olin Browne,99,12.59,143,18.0
91,T92,T92,Jonathan Kaye,77,12.5,88,11.0
92,T92,T92,Tom Lehman,69,12.5,72,9.0
93,94,94,Sean O'Hair,103,12.38,105,13.0
94,95,95,Shaun Micheel,81,12.37,97,12.0
95,96,96,Duffy Waldorf,86,12.36,89,11.0
96,97,97,Ryan Palmer,101,12.28,114,14.0
97,98,98,Darron Stiles,78,12.24,98,12.0
98,99,99,Jerry Kelly,101,12.22,90,11.0
99,100,100,Hunter Haas,83,12.2,82,10.0
100,T101,T101,Brian Bateman,98,12.15,107,13.0
101,T101,T101,Charles Howell III,95,12.15,107,13.0
102,T103,T103,Matt Davidson,53,12.12,66,8.0
103,T103,T103,Brendan Jones,81,12.12,99,12.0
104,T105,T105,Tim Clark,92,12.0,75,9.0
105,T105,T105,Davis Love III,80,12.0,75,9.0
106,T105,T105,Dennis Paulson,63,12.0,75,9.0
107,108,108,Jim Furyk,94,11.97,117,14.0
108,T109,T109,Rich Beem,66,11.86,59,7.0
109,T109,T109,Chris Riley,67,11.86,59,7.0
110,111,111,Hidemichi Tanaka,106,11.84,152,18.0
111,112,112,Nick Watney,91,11.83,93,11.0
112,113,113,Brandt Jobe,96,11.82,110,13.0
113,T114,T114,Woody Austin,100,11.76,119,14.0
114,T114,T114,J.J. Henry,102,11.76,153,18.0
115,T114,T114,Mario Tiziani,67,11.76,85,10.0
116,117,117,Tim Petrovic,97,11.7,94,11.0
117,T118,T118,Padraig Harrington,50,11.63,43,5.0
118,T118,T118,Franklin Langham,91,11.63,86,10.0
119,T120,T120,Vijay Singh,111,11.54,104,12.0
120,T120,T120,Mark Wilson,74,11.54,78,9.0
121,T122,T122,Michael Long,72,11.49,87,10.0
122,T122,T122,Brett Wetterich,76,11.49,87,10.0
123,124,124,Billy Andrade,83,11.43,105,12.0
124,T125,T125,J.P. Hayes,63,11.39,79,9.0
125,T125,T125,Bradley Hughes,52,11.39,79,9.0
126,127,127,Luke Donald,67,11.29,62,7.0
127,128,128,Kenny Perry,82,11.27,71,8.0
128,T129,T129,Skip Kendall,80,11.24,89,10.0
129,T129,T129,Rod Pampling,89,11.24,89,10.0
130,T131,T131,Bart Bryant,91,11.21,107,12.0
131,T131,T131,Roland Thatcher,75,11.21,107,12.0
132,133,133,Loren Roberts,54,10.94,64,7.0
133,134,134,Chris Anderson,66,10.84,83,9.0
134,135,135,Brett Quigley,96,10.78,102,11.0
135,136,136,Bo Van Pelt,112,10.74,121,13.0
136,137,137,Brian Gay,101,10.69,131,14.0
137,138,138,Joe Durant,81,10.64,94,10.0
138,139,139,Greg Owen,84,10.58,104,11.0
139,140,140,Tag Ridings,93,10.53,95,10.0
140,T141,T141,Paul Azinger,66,10.29,68,7.0
141,T141,T141,Mark Brooks,72,10.29,68,7.0
142,143,143,Jesper Parnevik,84,10.23,88,9.0
143,144,144,Jay Williamson,53,10.2,49,5.0
144,145,145,Tommy Armour III,103,10.16,128,13.0
145,146,146,David Hearn,68,10.13,79,8.0
146,147,147,Marco Dawson,82,10.09,109,11.0
147,T148,T148,Glen Hnatiuk,59,10.0,50,5.0
148,T148,T148,Billy Mayfair,114,10.0,140,14.0
149,T148,T148,Justin Rose,99,10.0,120,12.0
150,151,151,Doug Barron,70,9.89,91,9.0
151,152,152,D.J. Brigman,76,9.88,81,8.0
152,153,153,Ben Curtis,65,9.86,71,7.0
153,T154,T154,Bernhard Langer,67,9.8,51,5.0
154,T154,T154,Geoff Ogilvy,97,9.8,102,10.0
155,T156,T156,Phillip Price,77,9.78,92,9.0
156,T156,T156,John Rollins,97,9.78,92,9.0
157,158,158,Adam Scott,72,9.72,72,7.0
158,159,159,Joe Ogilvie,103,9.68,93,9.0
159,160,160,Ryuji Imada,78,9.64,83,8.0
160,T161,T161,Paul Claxton,79,9.57,94,9.0
161,T161,T161,Shigeki Maruyama,99,9.57,115,11.0
162,163,163,Robert Damron,89,9.43,106,10.0
163,164,164,Mark Hensby,70,9.3,43,4.0
164,165,165,Charlie Wi,67,9.26,54,5.0
165,166,166,Kevin Sutherland,89,9.18,98,9.0
166,167,167,Cameron Beckman,96,9.17,120,11.0
167,T168,T168,James Driscoll,73,9.09,66,6.0
168,T168,T168,Ted Purdy,122,9.09,121,11.0
169,T168,T168,Joey Sindelar,104,9.09,121,11.0
170,T168,T168,Lee Westwood,50,9.09,33,3.0
171,172,172,Fred Funk,102,9.01,111,10.0
172,173,173,Steve Elkington,67,8.96,67,6.0
173,174,174,Steve Jones,56,8.93,56,5.0
174,175,175,Michael Allen,90,8.91,101,9.0
175,T176,T176,Jim Carter,62,8.82,68,6.0
176,T176,T176,Alex Cejka,84,8.82,102,9.0
177,178,178,Rob Rashell,65,8.77,57,5.0
178,179,179,Bob Heintz,67,8.64,81,7.0
179,180,180,Fred Couples,72,8.62,58,5.0
180,181,181,Rocco Mediate,73,8.54,82,7.0
181,182,182,Stephen Leaney,89,8.49,106,9.0
182,183,183,Justin Leonard,78,8.33,60,5.0
183,184,184,José Coceres,56,8.22,73,6.0
184,185,185,John Huston,90,8.14,86,7.0
185,186,186,John Daly,78,8.06,62,5.0
186,187,187,Jay Haas,54,8.0,50,4.0
187,188,188,Neal Lancaster,95,7.95,88,7.0
188,189,189,Kirk Triplett,55,7.94,63,5.0
189,190,190,Will MacKenzie,75,7.58,66,5.0
190,191,191,Robert Gamez,91,7.55,106,8.0
191,192,192,D.A. Points,94,7.38,122,9.0
192,193,193,Craig Perks,67,7.35,68,5.0
193,194,194,Sergio Garcia,73,7.23,83,6.0
194,195,195,Brian Davis,75,7.14,70,5.0
195,196,196,Charles Warren,89,6.6,106,7.0
196,197,197,Matt Kuchar,60,6.15,65,4.0
197,198,198,Briny Baird,98,6.02,133,8.0
198,199,199,Stephen Ames,82,5.26,76,4.0
199,200,200,Jason Bohn,91,3.19,94,3.0
200,201,201,Jeff Maggert,79,1.54,65,1.0
201,202,202,Bill Glasson,54,0.0,42,
