,3-Putt_Avoidance_-_20-25_RANK THIS WEEK,3-Putt_Avoidance_-_20-25_RANK LAST WEEK,3-Putt_Avoidance_-_20-25_PLAYER NAME,3-Putt_Avoidance_-_20-25_ROUNDS,3-Putt_Avoidance_-_20-25_%,3-Putt_Avoidance_-_20-25_TOTAL 3 PUTTS,3-Putt_Avoidance_-_20-25_ATTEMPTS,3-Putt_Avoidance_-_20-25_2 PUTT OR BETTER %
110,T111,T111,Paul Azinger,66,2.78,2.0,72,97.2
111,T111,T111,Duffy Waldorf,86,2.78,3.0,108,97.2
112,113,113,Joe Ogilvie,103,2.8,3.0,107,97.2
113,114,114,Arron Oberholser,65,2.82,2.0,71,97.1
114,115,115,D.A. Points,94,2.84,4.0,141,97.1
115,T116,T116,Glen Day,80,2.86,3.0,105,97.1
116,T116,T116,Skip Kendall,80,2.86,3.0,105,97.1
117,118,118,Hank Kuehne,84,2.88,3.0,104,97.1
118,119,119,Chris Riley,67,2.9,2.0,69,97.1
119,T120,T120,Danny Briggs,70,2.94,3.0,102,97.0
120,T120,T120,Luke Donald,67,2.94,2.0,68,97.0
121,T120,T120,Retief Goosen,71,2.94,2.0,68,97.0
122,T123,T123,Matt Gogel,78,3.03,3.0,99,96.9
123,T123,T123,Larry Mize,54,3.03,2.0,66,96.9
124,T123,T123,Rory Sabbatini,81,3.03,3.0,99,96.9
125,126,126,Pat Perez,89,3.09,3.0,97,96.9
126,T127,T127,Arjun Atwal,65,3.13,3.0,96,96.8
127,T127,T127,Steve Lowery,100,3.13,4.0,128,96.8
128,T127,T127,Mario Tiziani,67,3.13,3.0,96,96.8
129,T130,T130,Charles Howell III,95,3.23,4.0,124,96.7
130,T130,T130,Rocco Mediate,73,3.23,3.0,93,96.7
131,T132,T132,Jeff Brehaut,71,3.26,3.0,92,96.7
132,T132,T132,D.J. Brigman,76,3.26,3.0,92,96.7
133,T132,T132,Sergio Garcia,73,3.26,3.0,92,96.7
134,T135,T135,Steve Flesch,90,3.3,3.0,91,96.7
135,T135,T135,Dennis Paulson,63,3.3,3.0,91,96.7
136,137,137,Hunter Mahan,103,3.31,5.0,151,96.6
137,138,138,Dudley Hart,84,3.33,4.0,120,96.6
138,139,139,Billy Mayfair,114,3.36,5.0,149,96.6
139,T140,T140,Marco Dawson,82,3.45,4.0,116,96.5
140,T140,T140,Andrew Magee,82,3.45,3.0,87,96.5
141,142,142,Thomas Levet,54,3.51,2.0,57,96.4
142,T143,T143,José Coceres,56,3.57,3.0,84,96.4
143,T143,T143,Craig Perks,67,3.57,3.0,84,96.4
144,T143,T143,Chris Smith,93,3.57,5.0,140,96.4
145,T143,T143,Mike Weir,71,3.57,2.0,56,96.4
146,T147,T147,Omar Uresti,84,3.6,4.0,111,96.4
147,T147,T147,Nick Watney,91,3.6,4.0,111,96.4
148,149,149,K.J. Choi,78,3.61,3.0,83,96.3
149,150,150,Ian Poulter,62,3.64,2.0,55,96.3
150,151,151,Zach Johnson,96,3.7,5.0,135,96.3
151,152,152,Justin Rose,99,3.73,5.0,134,96.2
152,T153,T153,Len Mattiace,86,3.74,4.0,107,96.2
153,T153,T153,Rod Pampling,89,3.74,4.0,107,96.2
154,155,155,Davis Love III,80,3.75,3.0,80,96.2
155,156,156,Woody Austin,100,3.76,5.0,133,96.2
156,157,157,Matt Davidson,53,3.8,3.0,79,96.2
157,158,158,Heath Slocum,103,3.82,5.0,131,96.1
158,T159,T159,Stuart Appleby,84,3.92,4.0,102,96.0
159,T159,T159,Padraig Harrington,50,3.92,2.0,51,96.0
160,161,161,Joey Snyder III,102,3.95,6.0,152,96.0
161,162,162,Joe Durant,81,4.04,4.0,99,95.9
162,163,163,Corey Pavin,77,4.08,4.0,98,95.9
163,164,164,Hidemichi Tanaka,106,4.17,7.0,168,95.8
164,165,165,Fred Funk,102,4.2,5.0,119,95.8
165,166,166,Geoff Ogilvy,97,4.24,5.0,118,95.7
166,167,167,Daniel Chopra,108,4.27,5.0,117,95.7
167,T168,T168,Justin Bolli,65,4.35,4.0,92,95.6
168,T168,T168,Lucas Glover,88,4.35,5.0,115,95.6
169,T168,T168,D.J. Trahan,81,4.35,5.0,115,95.6
170,171,171,J.L. Lewis,98,4.41,6.0,136,95.5
171,T172,T172,Cameron Beckman,96,4.44,6.0,135,95.5
172,T172,T172,Tim Clark,92,4.44,4.0,90,95.5
173,T172,T172,David Hearn,68,4.44,4.0,90,95.5
174,175,175,Hunter Haas,83,4.49,4.0,89,95.5
175,T176,T176,Bob Estes,92,4.72,5.0,106,95.2
176,T176,T176,Paul Gow,78,4.72,5.0,106,95.2
177,178,178,Steve Jones,56,4.76,3.0,63,95.2
178,179,179,Adam Scott,72,4.94,4.0,81,95.0
179,180,180,Mathias Grönberg,60,4.95,5.0,101,95.0
180,181,181,Sean O'Hair,103,4.96,6.0,121,95.0
181,182,182,John Huston,90,5.05,5.0,99,94.9
182,T183,T183,Jeff Maggert,79,5.06,4.0,79,94.9
183,T183,T183,Scott Verplank,87,5.06,4.0,79,94.9
184,185,185,Bernhard Langer,67,5.08,3.0,59,94.9
185,186,186,Steve Allan,102,5.22,6.0,115,94.7
186,187,187,Kent Jones,99,5.34,7.0,131,94.6
187,188,188,J.P. Hayes,63,5.43,5.0,92,94.5
188,189,189,Freddie Jacobson,72,5.48,4.0,73,94.5
189,190,190,Brendan Jones,81,5.5,6.0,109,94.5
190,191,191,Tom Byrum,83,5.56,8.0,144,94.4
191,192,192,Charles Warren,89,5.6,7.0,125,94.4
192,193,193,Jason Bohn,91,5.61,6.0,107,94.3
193,194,194,Steve Elkington,67,5.95,5.0,84,94.0
194,195,195,Kevin Stadler,96,6.06,8.0,132,93.9
195,196,196,Alex Cejka,84,6.09,7.0,115,93.9
196,197,197,Brett Wetterich,76,6.12,6.0,98,93.8
197,198,198,Scott Hend,75,6.38,6.0,94,93.6
198,199,199,Charlie Wi,67,6.67,4.0,60,93.3
199,200,200,Mark Calcavecchia,92,7.0,7.0,100,93.0
200,201,201,Peter Lonard,85,8.08,8.0,99,91.9
201,202,202,Brian Davis,75,8.64,7.0,81,91.3
