,Putting_from_4-8_RANK THIS WEEK,Putting_from_4-8_RANK LAST WEEK,Putting_from_4-8_PLAYER NAME,Putting_from_4-8_ROUNDS,Putting_from_4-8_% MADE,Putting_from_4-8_ATTEMPTS,Putting_from_4-8_PUTTS MADE
83,84,84,Carl Pettersson,109,70.4,429,302
84,85,85,José Coceres,56,70.37,243,171
85,86,86,Ben Curtis,65,70.31,229,161
86,87,87,Scott McCarron,78,70.23,262,184
87,88,88,Matt Gogel,78,70.2,255,179
88,T89,T89,Paul Azinger,66,70.18,275,193
89,T89,T89,K.J. Choi,78,70.18,228,160
90,T89,T89,Steve Flesch,90,70.18,275,193
91,T89,T89,Neal Lancaster,95,70.18,389,273
92,T89,T89,Joey Snyder III,102,70.18,389,273
93,94,94,Kirk Triplett,55,70.09,214,150
94,95,95,Mark Brooks,72,70.03,287,201
95,96,96,Dean Wilson,86,70.0,340,238
96,97,97,Peter Lonard,85,69.96,283,198
97,98,98,Retief Goosen,71,69.94,163,114
98,99,99,Stuart Appleby,84,69.93,296,207
99,100,100,Rob Rashell,65,69.92,246,172
100,101,101,Skip Kendall,80,69.84,305,213
101,102,102,Billy Mayfair,114,69.77,483,337
102,T103,T103,Rich Beem,66,69.76,205,143
103,T103,T103,Davis Love III,80,69.76,248,173
104,105,105,Scott Hend,75,69.71,307,214
105,106,106,Kent Jones,99,69.66,379,264
106,107,107,J.L. Lewis,98,69.62,418,291
107,108,108,Franklin Langham,91,69.6,329,229
108,109,109,Kenny Perry,82,69.53,256,178
109,110,110,Jason Bohn,91,69.52,351,244
110,111,111,Heath Slocum,103,69.5,400,278
111,112,112,Mike Weir,71,69.48,213,148
112,113,113,Will MacKenzie,75,69.44,337,234
113,114,114,Chad Campbell,95,69.41,340,236
114,115,115,Arron Oberholser,65,69.4,232,161
115,116,116,Jeff Hart,63,69.35,248,172
116,117,117,Kevin Sutherland,89,69.21,315,218
117,118,118,James Driscoll,73,69.2,263,182
118,119,119,Loren Roberts,54,69.19,185,128
119,120,120,Omar Uresti,84,69.16,308,213
120,121,121,Woody Austin,100,69.09,453,313
121,122,122,D.A. Points,94,69.08,414,286
122,T123,T123,Brendan Jones,81,69.04,365,252
123,T123,T123,Phillip Price,77,69.04,281,194
124,125,125,Marco Dawson,82,69.03,352,243
125,126,126,Jonathan Kaye,77,68.97,290,200
126,127,127,Tim Petrovic,97,68.93,354,244
127,128,128,J.J. Henry,102,68.92,370,255
128,129,129,Charles Howell III,95,68.9,299,206
129,130,130,Steve Allan,102,68.79,423,291
130,131,131,John Cook,72,68.68,265,182
131,T132,T132,Jason Allred,75,68.65,303,208
132,T132,T132,Brian Davis,75,68.65,319,219
133,134,134,Cameron Beckman,96,68.56,388,266
134,135,135,Charles Warren,89,68.49,365,250
135,136,136,Bill Glasson,54,68.45,206,141
136,137,137,Adam Scott,72,68.44,225,154
137,138,138,Bob Estes,92,68.39,348,238
138,139,139,John Rollins,97,68.33,360,246
139,140,140,Tom Gillis,77,68.26,334,228
140,141,141,Geoff Ogilvy,97,68.25,337,230
141,T142,T142,Steve Jones,56,68.22,214,146
142,T142,T142,Larry Mize,54,68.22,214,146
143,144,144,Sergio Garcia,73,68.14,204,139
144,145,145,Richard Johnson,50,68.13,182,124
145,146,146,Daniel Chopra,108,68.04,438,298
146,147,147,Andrew Magee,82,68.01,322,219
147,148,148,Glen Hnatiuk,59,67.95,234,159
148,149,149,Harrison Frazar,105,67.91,430,292
149,150,150,Doug Barron,70,67.82,289,196
150,151,151,Tom Lehman,69,67.8,205,139
151,152,152,Tim Clark,92,67.74,310,210
152,153,153,Hidemichi Tanaka,106,67.73,409,277
153,T154,T154,John Daly,78,67.69,260,176
154,T154,T154,Matt Kuchar,60,67.69,229,155
155,156,156,Justin Leonard,78,67.65,238,161
156,157,157,Michael Long,72,67.58,293,198
157,158,158,Hunter Haas,83,67.47,289,195
158,159,159,Justin Rose,99,67.37,429,289
159,160,160,Shaun Micheel,81,67.28,272,183
160,161,161,Ted Purdy,122,67.13,429,288
161,162,162,Rocco Mediate,73,67.08,319,214
162,163,163,Joe Durant,81,67.07,331,222
163,164,164,Kevin Stadler,96,67.04,361,242
164,165,165,Lee Janzen,75,67.03,279,187
165,166,166,Robert Damron,89,66.94,372,249
166,167,167,Steve Lowery,100,66.92,393,263
167,168,168,Jay Haas,54,66.86,172,115
168,T169,T169,Tommy Armour III,103,66.67,372,248
169,T169,T169,Mark Hensby,70,66.67,264,176
170,T169,T169,D.J. Trahan,81,66.67,306,204
171,172,172,Glen Day,80,66.56,308,205
172,173,173,Roland Thatcher,75,66.37,336,223
173,174,174,Mark Wilson,74,66.28,261,173
174,175,175,Jonathan Byrd,103,66.25,403,267
175,176,176,John Huston,90,66.2,361,239
176,177,177,Jim Carter,62,66.16,263,174
177,178,178,Chris Smith,93,66.03,365,241
178,179,179,Paul Gow,78,65.94,323,213
179,180,180,Bradley Hughes,52,65.83,199,131
180,181,181,Paul Claxton,79,65.82,316,208
181,182,182,Craig Perks,67,65.57,273,179
182,183,183,Chris Anderson,66,65.41,292,191
183,184,184,Dennis Paulson,63,65.32,248,162
184,185,185,Mario Tiziani,67,65.29,242,158
185,186,186,D.J. Brigman,76,65.26,285,186
186,187,187,Jay Williamson,53,64.97,197,128
187,188,188,Mathias Grönberg,60,64.85,239,155
188,189,189,Frank Lickliter II,100,64.8,375,243
189,190,190,Joey Sindelar,104,64.48,411,265
190,191,191,Thomas Levet,54,64.37,174,112
191,192,192,Ryuji Imada,78,64.31,297,191
192,193,193,Lee Westwood,50,64.29,168,108
193,194,194,Hideto Tanihara,50,64.17,187,120
194,195,195,Craig Barlow,81,64.1,273,175
195,196,196,Padraig Harrington,50,63.89,180,115
196,197,197,John Elliott,58,63.36,232,147
197,198,198,Brett Wetterich,76,62.66,308,193
198,199,199,Fred Couples,72,61.96,184,114
199,200,200,David Hearn,68,61.89,286,177
200,201,201,Alex Cejka,84,60.86,304,185
201,202,202,Chris Riley,67,59.78,184,110
