,Driving_Pct._240-260_Measured_RANK THIS WEEK,Driving_Pct._240-260_Measured_RANK LAST WEEK,Driving_Pct._240-260_Measured_PLAYER NAME,Driving_Pct._240-260_Measured_ROUNDS,Driving_Pct._240-260_Measured_%,Driving_Pct._240-260_Measured_TOTAL DRIVES FOR 240-260,Driving_Pct._240-260_Measured_TOTAL DRVS - OVERALL,Driving_Pct._240-260_Measured_RELATIVE TO PAR
106,T106,T106,Morgan Hoffmann,64,4.84,6.0,124,+0.17
107,108,108,Camilo Villegas,79,4.79,7.0,146,-0.14
108,109,109,Will Claxton,67,4.76,6.0,126,E
109,110,110,James Hahn,78,4.73,7.0,148,+0.14
110,111,111,Brian Harman,89,4.71,8.0,170,E
111,T112,T112,Billy Horschel,96,4.55,8.0,176,-0.25
112,T112,T112,Kevin Stadler,83,4.55,7.0,154,+0.29
113,114,114,D.J. Trahan,48,4.35,4.0,92,+0.25
114,115,115,Robert Streb,75,4.23,6.0,142,+0.67
115,116,116,Charles Howell III,87,4.22,7.0,166,-0.29
116,T117,T117,Kevin Chappell,80,4.05,6.0,148,+0.17
117,T117,T117,Erik Compton,74,4.05,6.0,148,+0.67
118,T117,T117,Luke Guthrie,82,4.05,6.0,148,E
119,120,120,Ryo Ishikawa,72,4.03,5.0,124,E
120,121,121,Kyle Stanley,71,3.97,5.0,126,+0.60
121,122,122,Nick Watney,88,3.95,6.0,152,-0.33
122,123,123,Vijay Singh,61,3.92,4.0,102,+0.25
123,124,124,Brendan Steele,86,3.75,6.0,160,E
124,125,125,Scott Stallings,79,3.62,5.0,138,+0.20
125,126,126,Martin Flores,83,3.61,6.0,166,-0.17
126,127,127,Chris Kirk,89,3.53,6.0,170,E
127,T128,T128,Hunter Mahan,91,3.52,5.0,142,-0.40
128,T128,T128,Greg Owen,73,3.52,5.0,142,+0.20
129,130,130,Ryan Palmer,79,3.42,5.0,146,-0.20
130,131,131,Adam Scott,61,3.41,3.0,88,E
131,132,132,Shawn Stefani,63,3.39,4.0,118,E
132,133,133,Luke List,65,3.28,4.0,122,E
133,T134,T134,Robert Karlsson,56,3.26,3.0,92,+0.33
134,T134,T134,Justin Rose,62,3.26,3.0,92,+0.33
135,T134,T134,Y.E. Yang,56,3.26,3.0,92,+0.33
136,137,137,Geoff Ogilvy,57,3.19,3.0,94,+0.33
137,138,138,Scott Piercy,78,3.17,4.0,126,E
138,T139,T139,Jason Day,86,3.13,4.0,128,-0.25
139,T139,T139,Rory Sabbatini,86,3.13,5.0,160,-0.60
140,T139,T139,Henrik Stenson,65,3.13,3.0,96,E
141,142,142,Tom Gillis,69,3.08,4.0,130,+0.50
142,143,143,Peter Hanson,45,3.03,2.0,66,E
143,144,144,Patrick Reed,83,3.01,5.0,166,+0.40
144,145,145,Seung-Yul Noh,71,2.99,4.0,134,+0.25
145,T146,T146,Russell Henley,80,2.94,4.0,136,E
146,T146,T146,Henrik Norlander,70,2.94,4.0,136,+0.25
147,148,148,Lee Westwood,70,2.83,3.0,106,E
148,T149,T149,Bill Haas,85,2.78,4.0,144,E
149,T149,T149,Dustin Johnson,71,2.78,3.0,108,-0.33
150,T151,T151,Stewart Cink,71,2.54,3.0,118,-0.67
151,T151,T151,Bubba Watson,76,2.54,3.0,118,-0.33
152,153,153,Matt Jones,83,2.53,4.0,158,-0.25
153,154,154,Andrew Svoboda,46,2.38,2.0,84,E
154,T155,T155,Steven Bowditch,67,2.31,3.0,130,+0.33
155,T155,T155,Tag Ridings,69,2.31,3.0,130,+0.33
156,157,157,Harris English,95,2.3,4.0,174,-0.50
157,158,158,Tiger Woods,61,2.27,2.0,88,E
158,159,159,Bobby Gates,49,2.22,2.0,90,E
159,T160,T160,Eric Meierdierks,48,2.17,2.0,92,E
160,T160,T160,Vaughn Taylor,50,2.17,2.0,92,+0.50
161,162,162,Sergio Garcia,65,2.13,2.0,94,E
162,163,163,Ernie Els,63,2.08,2.0,96,E
163,T164,T164,Keegan Bradley,88,2.05,3.0,146,-0.67
164,T164,T164,John Rollins,77,2.05,3.0,146,E
165,166,166,Charley Hoffman,84,1.97,3.0,152,E
166,167,167,Martin Laird,68,1.79,2.0,112,+1.00
167,168,168,Steve LeBrun,66,1.61,2.0,124,+0.50
168,T169,T169,Troy Matteson,68,1.52,2.0,132,+0.50
169,T169,T169,Cameron Percy,68,1.52,2.0,132,E
170,171,171,Josh Teater,86,1.43,2.0,140,+1.00
171,172,172,Brad Fritsch,81,1.3,2.0,154,-1.00
172,173,173,Rory McIlroy,56,1.22,1.0,82,E
173,174,174,Jim Herman,59,0.98,1.0,102,+1.00
174,175,175,Robert Garrigus,69,0.93,1.0,108,+1.00
175,176,176,Graham DeLaet,94,0.57,1.0,176,E
176,T177,T177,Nicolas Colsaerts,50,0.0,,74,E
177,T177,T177,Jason Kokrak,78,0.0,,152,E
178,T177,T177,Sean O'Hair,56,0.0,,112,E
179,T177,T177,Gary Woodland,94,0.0,,172,E
