,Last_5_Events_-_Power_RANK THIS WEEK,Last_5_Events_-_Power_RANK LAST WEEK,Last_5_Events_-_Power_PLAYER NAME,Last_5_Events_-_Power_EVENTS,Last_5_Events_-_Power_RATING
48,T44,T44,Patrick Reed,1,8.2
49,T50,T50,Morgan Hoffmann,2,8.1
50,T50,T50,Cameron Percy,2,8.1
51,T52,T52,Brandt Jobe,4,8.0
52,T52,T52,Kenny Perry,2,8.0
53,T52,T52,Michael Putnam,3,8.0
54,T52,T52,Tiger Woods,2,8.0
55,T56,T56,Michael Bradley,3,7.9
56,T56,T56,Daniel Chopra,2,7.9
57,T56,T56,Davis Love III,2,7.9
58,T56,T56,Kevin Stadler,3,7.9
59,T56,T56,Roland Thatcher,3,7.9
60,T61,T61,Patrick Cantlay,4,7.8
61,T61,T61,Matt Jones,1,7.8
62,T63,T63,Thomas Aiken,1,7.7
63,T63,T63,Aaron Baddeley,3,7.7
64,T63,T63,Matt Bettencourt,1,7.7
65,T63,T63,Sergio Garcia,3,7.7
66,T63,T63,Jim Renner,2,7.7
67,T63,T63,Peter Tomasulo,2,7.7
68,T69,T69,Steve Allan,1,7.6
69,T69,T69,Bud Cauley,4,7.6
70,T69,T69,Matt Every,2,7.6
71,T69,T69,Charles Howell III,3,7.6
72,T69,T69,Bill Lunde,2,7.6
73,T69,T69,Will MacKenzie,4,7.6
74,T69,T69,Troy Matteson,2,7.6
75,T69,T69,Sean O'Hair,3,7.6
76,T69,T69,Charl Schwartzel,2,7.6
77,T69,T69,Webb Simpson,3,7.6
78,T79,T79,Rickie Fowler,2,7.5
79,T79,T79,Trevor Immelman,4,7.5
80,T79,T79,John Merrick,2,7.5
81,T79,T79,Rory Sabbatini,1,7.5
82,T83,T83,Paul Casey,2,7.4
83,T83,T83,Brad Fritsch,1,7.4
84,T83,T83,Mathias Grönberg,1,7.4
85,T83,T83,Scott Gutschewski,2,7.4
86,T83,T83,Bill Haas,3,7.4
87,T83,T83,Marc Leishman,3,7.4
88,T83,T83,Kevin Streelman,2,7.4
89,T90,T90,Jonathan Byrd,2,7.3
90,T90,T90,James Driscoll,1,7.3
91,T90,T90,Bobby Gates,2,7.3
92,T90,T90,Fabián Gómez,3,7.3
93,T90,T90,Michael Letzig,3,7.3
94,T90,T90,Jarrod Lyle,1,7.3
95,T90,T90,Phil Mickelson,3,7.3
96,T90,T90,Anthony Paolucci,1,7.3
97,T98,T98,Tim Herron,3,7.2
98,T98,T98,Ryo Ishikawa,1,7.2
99,T98,T98,Louis Oosthuizen,2,7.2
100,T98,T98,Carl Pettersson,4,7.2
101,T98,T98,Martin Piller,1,7.2
102,T103,T103,Lucas Glover,3,7.1
103,T103,T103,Chris Kirk,2,7.1
104,T103,T103,Steve Marino,2,7.1
105,T103,T103,Kevin Na,2,7.1
106,T103,T103,Alex Noren,1,7.1
107,T103,T103,Henrik Stenson,2,7.1
108,T103,T103,Cameron Tringale,3,7.1
109,T103,T103,Drew Weaver,1,7.1
110,T111,T111,Keegan Bradley,1,7.0
111,T111,T111,Fred Couples,3,7.0
112,T111,T111,Todd Hamilton,2,7.0
113,T111,T111,Jeff Overton,3,7.0
114,T115,T115,Marco Dawson,3,6.9
115,T115,T115,Peter Hanson,1,6.9
116,T117,T117,Josh Broadaway,1,6.8
117,T117,T117,Tommy Gainey,1,6.8
118,T117,T117,Bob May,1,6.8
119,T117,T117,Richard Scott,1,6.8
120,T121,T121,George McNeill,3,6.7
121,T121,T121,Rod Pampling,2,6.7
122,T121,T121,Jordan Spieth,1,6.7
123,T121,T121,Brendan Steele,3,6.7
124,T121,T121,Jimmy Walker,3,6.7
125,T126,T126,Blake Adams,5,6.6
126,T126,T126,Pablo Larrazabal,1,6.6
127,T126,T126,Graeme McDowell,1,6.6
128,T129,T129,Lee Janzen,2,6.5
129,T129,T129,Camilo Villegas,2,6.5
130,T131,T131,Billy Horschel,3,6.4
131,T131,T131,Vijay Singh,2,6.4
132,T131,T131,Andre Stolz,2,6.4
133,T134,T134,Robert Allenby,3,6.3
134,T134,T134,Will Claxton,1,6.3
135,T134,T134,Retief Goosen,3,6.3
136,T134,T134,Sung Kang,4,6.3
137,T134,T134,Pat Perez,3,6.3
138,T139,T139,Joseph Bramlett,2,6.2
139,T139,T139,Fran Quinn,1,6.2
140,T139,T139,John Senden,3,6.2
141,T142,T142,Mark Calcavecchia,1,6.1
142,T142,T142,Erik Compton,2,6.1
143,T142,T142,Jason Dufner,3,6.1
144,T142,T142,Andres Gonzales,3,6.1
145,T142,T142,"Jerry Richardson, Jr.",1,6.1
146,T142,T142,Brandt Snedeker,4,6.1
147,T148,T148,Ricky Barnes,3,6.0
148,T148,T148,Robin Freeman,1,6.0
149,T148,T148,Mark Hensby,1,6.0
150,T148,T148,Martin Kaymer,1,6.0
151,T148,T148,Ryan Moore,2,6.0
152,T148,T148,Andres Romero,3,6.0
153,T148,T148,Chris Stroud,3,6.0
154,T155,T155,Hunter Mahan,3,5.9
155,T155,T155,Shaun Micheel,1,5.9
156,T155,T155,Mike Small,1,5.9
157,T158,T158,Craig Barlow,3,5.8
158,T158,T158,Chad Campbell,3,5.8
159,T158,T158,Joe Durant,2,5.8
160,T158,T158,David Duval,1,5.8
161,T158,T158,Ernie Els,3,5.8
162,T158,T158,Padraig Harrington,3,5.8
163,T158,T158,J.J. Henry,1,5.8
164,T158,T158,Justin Rose,2,5.8
165,T166,T166,Michael Allen,2,5.7
166,T166,T166,Briny Baird,5,5.7
167,T166,T166,Hunter Haas,2,5.7
168,T166,T166,David Hearn,4,5.7
169,T166,T166,Spencer Levin,4,5.7
170,T166,T166,Garth Mulroy,1,5.7
171,T172,T172,Joe Ogilvie,2,5.6
172,T172,T172,Kevin Sutherland,2,5.6
173,T172,T172,Jay Williamson,1,5.6
174,T175,T175,Kent Jones,1,5.5
175,T175,T175,Matt Weibring,2,5.5
176,177,177,Steve Stricker,2,5.4
177,T178,T178,Kris Blanks,3,5.3
178,T178,T178,Tom Lehman,2,5.3
179,T178,T178,William McGirt,4,5.3
180,T181,T181,Ben Martin,3,5.2
181,T181,T181,Duffy Waldorf,2,5.2
182,T183,T183,D.J. Brigman,1,5.1
183,T183,T183,Troy Kelly,1,5.1
184,T183,T183,WC Liang,1,5.1
185,T183,T183,Frank Lickliter II,2,5.1
186,T183,T183,Peter Lonard,2,5.1
187,T183,T183,Troy Merritt,2,5.1
188,T183,T183,Ted Purdy,1,5.1
189,T190,T190,Steve Elkington,3,5.0
190,T190,T190,Justin Leonard,3,5.0
191,T190,T190,Geoff Ogilvy,3,5.0
192,T190,T190,Alexandre Rocha,2,5.0
193,T190,T190,Michael Thompson,2,5.0
194,T195,T195,Arjun Atwal,3,4.9
195,T195,T195,Bob Estes,2,4.9
196,T195,T195,Charlie Wi,3,4.9
197,T198,T198,Woody Austin,5,4.8
198,T198,T198,Luke Donald,4,4.8
199,T198,T198,Richard Green,1,4.8
200,T198,T198,Anders Hansen,1,4.8
201,T198,T198,K.T. Kim,2,4.8
202,T198,T198,Jeff Maggert,1,4.8
203,T198,T198,Tim Petrovic,2,4.8
204,T198,T198,Marc Turnesa,2,4.8
205,T206,T206,Stuart Appleby,2,4.7
206,T206,T206,Rhys Davies,1,4.7
207,T206,T206,Yuta Ikeda,1,4.7
208,T206,T206,John Mallinger,2,4.7
209,T210,T210,Jason Bohn,4,4.6
210,T210,T210,Scott McCarron,1,4.6
211,T210,T210,Edoardo Molinari,1,4.6
212,T210,T210,Chez Reavie,2,4.6
213,T210,T210,Vaughn Taylor,3,4.6
214,T210,T210,Y.E. Yang,3,4.6
215,T216,T216,Notah Begay III,1,4.5
216,T216,T216,Dicky Pride,1,4.5
217,T218,T218,D.A. Points,2,4.4
218,T218,T218,Michael Sim,1,4.4
219,T220,T220,Nathan Green,3,4.3
220,T220,T220,Kevin Kisner,3,4.3
221,T220,T220,Matt Kuchar,3,4.3
222,T220,T220,Carl Paulson,2,4.3
223,T220,T220,Nick Price,1,4.3
224,T225,T225,Tim Clark,2,4.2
225,T225,T225,Brian Davis,2,4.2
226,T225,T225,Jeff Klauk,1,4.2
227,T228,T228,Cameron Beckman,1,4.1
228,T228,T228,Thomas Bjørn,1,4.1
229,T228,T228,Aron Price,3,4.1
230,T228,T228,Brett Quigley,1,4.1
231,T232,T232,Stephen Ames,3,4.0
232,T232,T232,J.P. Hayes,4,4.0
233,T232,T232,Matt McQuillan,2,4.0
234,T232,T232,Mark Wilson,2,4.0
235,T236,T236,Hennie Otto,2,3.9
236,T236,T236,Johnson Wagner,3,3.9
237,T238,T238,Alex Cejka,1,3.8
238,T238,T238,Darren Clarke,1,3.8
239,T238,T238,Brendon de Jonge,2,3.8
240,T238,T238,Jonathan Randolph,1,3.8
241,T238,T238,Paul Stankowski,4,3.8
242,T243,T243,Steve Flesch,2,3.7
243,T243,T243,Dustin Risdon,1,3.7
244,T243,T243,Dean Wilson,1,3.7
245,T246,T246,Greg Chalmers,4,3.6
246,T246,T246,Robert Gamez,1,3.6
247,T246,T246,Billy Mayfair,4,3.6
248,T246,T246,Rocco Mediate,2,3.6
249,T250,T250,Ben Curtis,2,3.5
250,T250,T250,Bryce Molder,3,3.5
251,T252,T252,Rich Beem,1,3.4
252,T252,T252,Chad Collins,1,3.4
253,T252,T252,Michael Connell,1,3.4
254,T252,T252,Jim Furyk,3,3.4
255,T252,T252,Colt Knost,2,3.4
256,T252,T252,J.L. Lewis,1,3.4
257,T252,T252,David Mathis,3,3.4
258,T252,T252,Chris Tidland,1,3.4
259,T252,T252,Scott Verplank,1,3.4
260,T261,T261,Shane Bertsch,2,3.3
261,T261,T261,Guy Boros,2,3.3
262,T263,T263,K.J. Choi,2,3.2
263,T263,T263,Ryuji Imada,2,3.2
264,T263,T263,Freddie Jacobson,3,3.2
265,T263,T263,José María Olazábal,1,3.2
266,T267,T267,Zach Johnson,2,3.0
267,T267,T267,Nate Smith,2,3.0
268,T269,T269,Tom Pernice Jr.,3,2.9
269,T269,T269,Chris Riley,2,2.9
270,T271,T271,Tom Byrum,1,2.8
271,T271,T271,Todd Fischer,1,2.8
272,T271,T271,Shigeki Maruyama,1,2.8
273,T271,T271,Jae-bum Park,1,2.8
274,T271,T271,Kirk Triplett,3,2.8
275,276,276,Richard Johnson,2,2.7
276,277,277,Mike Weir,1,2.6
277,T278,T278,Craig Bowden,1,2.5
278,T278,T278,Matteo Manassero,1,2.5
279,T278,T278,David Toms,3,2.5
280,T281,T281,Robert Damron,2,2.4
281,T281,T281,Francesco Molinari,1,2.4
282,T281,T281,Heath Slocum,3,2.4
283,T284,T284,Brian Bateman,1,2.3
284,T284,T284,Simon Dyson,1,2.3
285,T284,T284,Willie Wood,1,2.3
286,T287,T287,Paul Goydos,2,2.2
287,T287,T287,Miguel Angel Jiménez,1,2.2
288,T287,T287,Mark O'Meara,1,2.2
289,T287,T287,Garrett Willis,3,2.2
290,T291,T291,Brian Gay,2,1.9
291,T291,T291,Nick O'Hern,3,1.9
292,293,293,Billy Hurley III,1,1.7
293,294,294,Jerry Kelly,2,1.6
294,T295,T295,Skip Kendall,1,1.5
295,T295,T295,Jeff Quinney,2,1.5
296,297,297,Chris DiMarco,1,1.4
297,T298,T298,SSP Chawrasia,1,1.3
298,T298,T298,Peter Senior,1,1.3
299,T298,T298,Omar Uresti,1,1.3
300,T301,T301,Mark Brooks,1,1.2
301,T301,T301,Marcus Fraser,1,1.2
302,303,303,Corey Pavin,3,1.1
