,Official_World_Golf_Ranking_RANK THIS WEEK,Official_World_Golf_Ranking_RANK LAST WEEK,Official_World_Golf_Ranking_PLAYER NAME,Official_World_Golf_Ranking_EVENTS,Official_World_Golf_Ranking_AVG POINTS,Official_World_Golf_Ranking_TOTAL POINTS,Official_World_Golf_Ranking_POINTS LOST,Official_World_Golf_Ranking_POINTS GAINED,Official_World_Golf_Ranking_COUNTRY
372,373,,James Nitties,54,0.46,25.08,-25.35,22.91,AUS
373,374,,Andrew Johnston,40,0.46,18.52,-0.99,19.52,ENG
374,374,,Mikael Lundberg,47,0.46,21.77,-8.31,20.92,SWE
375,376,,Roberto Castro,40,0.46,18.51,-9.36,17.39,USA
376,377,,Bobby Gates,54,0.46,24.69,-28.74,22.94,USA
377,378,,Prom Meesawat,40,0.46,18.27,-6.31,18.1,THA
378,379,,SSP Chawrasia,54,0.46,24.63,-19.17,28.32,IND
379,380,,Victor Riu,50,0.46,22.75,-12.35,16.48,FRA
380,381,,Florian Pragant,40,0.45,17.98,-7.14,19.7,AUT
381,382,,Adilson da Silva,40,0.45,17.95,-12.2,17.91,BRA
382,383,,Tetsuya Haraguchi,49,0.45,21.97,-22.59,13.35,JPN
383,384,,Tim Petrovic,54,0.45,24.12,-47.41,15.01,USA
384,385,,Doug McGuigan,40,0.45,17.8,-3.79,17.74,RSA
385,386,,Jamie Elson,50,0.44,22.07,-14.24,24.47,ENG
386,387,,Alistair Presnell,54,0.44,23.75,-31.19,12.54,AUS
387,388,,Jorge Campillo,45,0.44,19.75,-6.36,20.72,ESP
388,389,,Hideto Tanihara,54,0.43,23.4,-34.94,11.64,JPN
389,390,,Jarrod Lyle,54,0.43,23.33,-22.54,20.49,AUS
390,391,,Steve Elkington,40,0.43,17.2,-29.29,6.59,AUS
391,392,,Gaganjeet Bhullar,40,0.43,17.17,-34.2,18.13,IND
392,393,,Scott McCarron,53,0.42,22.4,-24.43,18.92,USA
393,394,,Kevin Kisner,54,0.42,22.74,-19.44,12.11,USA
394,395,,Phillip Price,54,0.42,22.68,-13.38,19.31,WAL
395,396,,Justin Walters,40,0.42,16.75,-5.17,20.85,ENG
396,397,,Shane Bertsch,40,0.42,16.73,-4.05,16.96,USA
397,398,,Mitsuhiro Tateyama,44,0.42,18.38,-18.58,13.35,JPN
398,399,,Steven Tiley,47,0.42,19.55,-11.97,15.42,ENG
399,400,,Yoshikazu Haku,47,0.41,19.49,-8.51,15.71,JPN
400,401,,Cameron Percy,48,0.41,19.72,-30.12,13.12,AUS
401,401,,Kazuhiro Yamashita,48,0.41,19.72,-27.85,13.99,JPN
402,403,,Willy Wilcox,40,0.41,16.36,-7.37,17.41,USA
403,404,,Josh Geary,42,0.41,17.14,-10.29,15.67,NZL
404,405,,Alessandro Tadini,49,0.41,19.98,-20.77,13.63,ITA
405,406,,Scott Hend,54,0.41,22.0,-24.64,12.23,AUS
406,407,,Marcus Both,44,0.41,17.89,-25.34,12.63,AUS
407,408,,I J Jang,47,0.41,19.09,-14.13,16.21,KOR
408,409,,Peter Karmis,46,0.41,18.68,-15.32,10.86,RSA
409,410,,David Smail,42,0.41,17.05,-25.58,13.95,NZL
410,411,,Jeff Gove,47,0.41,19.03,-10.12,18.77,USA
411,411,,Joonas Granberg,40,0.41,16.2,-2.53,18.39,FIN
412,413,,José de Jesús Rodríguez,40,0.4,16.18,-9.08,17.21,MEX
413,414,,César Monasterio,40,0.4,16.17,-2.62,16.17,ARG
414,415,,Steven Conran,41,0.4,16.51,-7.65,17.69,AUS
415,416,,Craig Lee,40,0.4,16.1,-6.68,15.34,SCO
416,417,,Daisuke Kataoka,40,0.4,16.06,-1.28,17.34,JPN
417,418,,Berry Henson,40,0.4,16.03,-3.56,19.59,USA
418,419,,Chris Riley,50,0.4,19.84,-30.26,15.71,USA
419,420,,Shaun Norris,40,0.4,15.84,-1.95,16.97,RSA
420,421,,Lloyd Saltman,44,0.4,17.42,-7.38,17.49,SCO
421,422,,Richard Johnson,53,0.4,20.96,-37.92,7.83,SWE
422,423,,Joe Durant,45,0.4,17.78,-19.24,13.89,USA
423,424,,Tyrone Mordt,40,0.39,15.72,-3.47,15.22,RSA
424,425,,Matt Davidson,40,0.39,15.71,-9.27,13.26,USA
425,426,,Cameron Beckman,50,0.39,19.61,-35.11,18.97,USA
426,426,,Shiv Kapur,54,0.39,21.19,-35.96,20.02,IND
427,428,,Russell Henley,40,0.39,15.59,-8.1,17.2,USA
428,429,,Daniel Summerhays,54,0.39,20.99,-26.25,10.44,USA
429,430,,Darren Fichardt,40,0.39,15.54,-16.7,15.21,RSA
430,431,,Joe Ogilvie,54,0.39,20.94,-26.64,21.84,USA
431,432,,Mark Anderson,53,0.39,20.43,-7.37,20.54,USA
432,433,,B.J. Staten,48,0.38,18.45,-16.27,13.56,USA
433,434,,Chapchai Nirat,42,0.38,16.13,-18.03,13.64,THA
434,435,,Colt Knost,54,0.38,20.71,-19.7,11.84,USA
435,436,,Namchoak Tantipokakul,40,0.38,15.08,-11.45,5.87,THA
436,437,,Jean Hugo,40,0.37,14.99,-2.58,16.21,RSA
437,438,,Niclas Fasth,54,0.37,20.2,-32.23,18.58,SWE
438,439,,Chris Doak,40,0.37,14.96,-3.85,15.13,SCO
439,440,,Patrick Cantlay,40,0.37,14.92,-2.4,17.32,USA
440,441,,Sung Joon Park,40,0.37,14.88,-4.16,15.31,KOR
441,442,,Yui Ueda,43,0.37,15.97,-7.22,13.24,JPN
442,443,,Aron Price,49,0.37,18.16,-17.66,13.27,AUS
443,444,,William McGirt,54,0.37,19.98,-13.43,21.34,USA
444,445,,Adam Crawford,40,0.37,14.68,-1.22,14.01,AUS
445,446,,Julien Guerrier,49,0.37,17.9,-15.63,12.63,FRA
446,447,,Wen-Tang Lin,40,0.37,14.6,-19.78,8.7,TPE
447,448,,Andreas Hartø,40,0.36,14.59,-13.75,5.12,DEN
448,449,,Martin Flores,54,0.36,19.65,-8.31,19.06,USA
449,450,,Jose-Filipe Lima,45,0.36,16.36,-19.8,17.29,POR
450,451,,Alex Haindl,40,0.36,14.53,-9.61,10.16,RSA
451,451,,Guido Van Der Valk,40,0.36,14.53,-2.51,12.68,NED
452,453,,Masamichi Uehira,40,0.36,14.45,-9.01,10.66,JPN
453,454,,Inn Choon Hwang,40,0.36,14.39,-9.55,14.23,KOR
454,455,,Marco Dawson,49,0.36,17.57,-7.89,18.5,USA
455,456,,Steve Flesch,52,0.36,18.63,-18.48,19.03,USA
456,457,,Tommy Biershenk,40,0.36,14.32,-2.6,16.92,USA
457,458,,Scott Strange,50,0.36,17.88,-34.74,23.37,AUS
458,459,,Shigeki Maruyama,54,0.35,19.16,-49.38,8.16,JPN
459,460,,Michael Sim,44,0.35,15.58,-64.76,,AUS
460,461,,Warren Abery,40,0.35,14.11,-12.08,8.83,RSA
461,462,,Matt Haines,51,0.35,17.8,-16.28,5.48,ENG
462,463,,Scott Barr,40,0.35,13.9,-10.03,9.07,AUS
463,464,,Andrew Marshall,43,0.35,14.93,-9.06,12.21,ENG
464,465,,Jamie Lovemark,40,0.35,13.89,-36.37,,USA
465,466,,Michael Jonzon,54,0.35,18.69,-20.58,20.84,SWE
466,467,,Rocco Mediate,50,0.35,17.28,-24.73,5.08,USA
467,468,,Woody Austin,51,0.35,17.62,-30.95,12.88,USA
468,469,,Philip Archer,45,0.34,15.44,-7.52,15.51,ENG
469,470,,Kyle Reifers,49,0.34,16.73,-11.55,15.12,USA
470,471,,Mikko Ilonen,40,0.34,13.64,-35.76,5.34,FIN
471,472,,Paul McGinley,47,0.34,15.97,-15.15,14.21,IRL
472,473,,Camilo Benedetti,44,0.34,14.85,-6.66,12.59,COL
473,474,,Stephen Dodd,54,0.34,18.21,-28.07,15.65,WAL
474,475,,Tom Lehman,40,0.34,13.46,-21.77,9.87,USA
475,476,,Nathan Green,54,0.34,18.15,-37.21,13.61,AUS
476,477,,Floris De Vries,50,0.33,16.73,-21.2,7.72,NED
477,478,,Josh Broadaway,44,0.33,14.71,-7.46,15.1,USA
478,478,,César Costilla,40,0.33,13.37,-1.03,14.4,ARG
479,480,,Anthony Kang,54,0.33,18.04,-15.52,11.13,USA
480,481,,Robert Dinwiddie,53,0.33,17.7,-25.79,8.4,ENG
481,482,,Angelo Que,40,0.33,13.3,-15.35,8.77,PHI
482,483,,Hiroshi Iwata,52,0.33,17.23,-21.45,9.34,JPN
483,484,,Kodai Ichihara,54,0.33,17.89,-17.78,15.32,JPN
484,485,,Wen-Teh Lu,40,0.33,13.23,-5.6,11.76,TPE
485,486,,Masaya Tomida,50,0.33,16.54,-28.29,5.93,JPN
486,487,,Chris Lloyd,40,0.33,13.23,-2.53,15.76,ENG
487,488,,Alastair Forsyth,54,0.33,17.73,-13.03,18.5,SCO
488,489,,David Duval,48,0.33,15.7,-36.44,15.43,USA
489,490,,Seong Ho Lee,40,0.33,13.0,-4.93,14.95,KOR
490,491,,Tag Ridings,54,0.32,17.51,-27.02,13.03,USA
491,492,,Park Do-kyu,40,0.32,12.95,-0.89,13.84,KOR
492,493,,Steve Friesen,40,0.32,12.93,-1.5,14.0,USA
493,494,,Thomas Norret,40,0.32,12.84,-0.5,13.34,DEN
494,495,,Craig Parry,40,0.32,12.82,-5.4,10.99,AUS
495,496,,Nobuhito Sato,40,0.32,12.8,-0.57,12.8,JPN
496,497,,Andres Gonzales,40,0.32,12.72,-3.09,12.51,USA
497,498,,Shaun Micheel,52,0.32,16.52,-31.36,6.21,USA
498,499,,Marc Pucay,40,0.32,12.65,-8.1,11.35,PHI
499,500,,Nicolas Meitinger,45,0.32,14.22,-7.06,16.88,GER
500,501,,Hirohito Koizumi,40,0.32,12.62,-3.07,13.35,JPN
501,502,,Jyoti Randhawa,42,0.32,13.25,-16.9,12.0,IND
502,503,,Kevin Sutherland,40,0.32,12.61,-36.56,9.24,USA
503,504,,Hidemasa Hoshino,45,0.31,14.17,-8.58,15.17,JPN
504,505,,Francois DeLamontagne,43,0.31,13.54,-19.1,11.33,FRA
505,506,,Jason Knutzon,40,0.31,12.59,-9.4,11.75,USA
506,507,,Andrew Dodt,54,0.31,16.93,-36.24,9.89,AUS
507,508,,Hyun-woo Ryu,40,0.31,12.51,-1.53,14.05,KOR
508,509,,Darron Stiles,49,0.31,15.31,-13.81,16.84,USA
509,510,,Satoshi Tomiyama,40,0.31,12.46,-4.58,11.25,JPN
510,511,,Rafael Echenique,54,0.31,16.77,-26.3,12.2,ARG
511,512,,Niklas Lemke,40,0.31,12.42,-3.33,13.14,SWE
512,512,,Kenny Perry,40,0.31,12.41,-76.5,4.38,USA
513,514,,Joaquin Estevez,40,0.31,12.4,-4.68,17.08,ARG
514,515,,Benjamin Fox,40,0.31,12.39,-5.26,10.51,USA
515,515,,Charles Warren,53,0.31,16.41,-15.2,13.12,USA
516,517,,Matthew Southgate,40,0.31,12.36,-1.39,13.75,ENG
517,518,,Peter Gustafsson,49,0.31,15.13,-19.38,10.62,SWE
518,519,,Kieran Pratt,40,0.31,12.33,-2.19,10.06,AUS
519,520,,Kim Sung-Yoon,40,0.31,12.28,-2.46,14.74,KOR
520,521,,Jinho Choi,40,0.31,12.24,-3.41,11.27,KOR
521,522,,Manav Jaini,40,0.31,12.22,-5.42,12.74,IND
522,523,,Masafumi Kawase,40,0.3,12.19,-1.16,13.36,JPN
523,524,,Scott Gutschewski,51,0.3,15.5,-19.18,8.41,USA
524,525,,Akinori Tani,46,0.3,13.93,-4.83,13.8,JPN
525,526,,Christiaan Basson,40,0.3,12.09,-5.78,15.7,RSA
526,527,,Steven O'Hara,54,0.3,16.17,-12.01,17.53,SCO
527,528,,Anthony Snobeck,49,0.3,14.66,-4.3,16.88,FRA
528,529,,Boo Weekley,51,0.3,15.12,-32.89,10.83,USA
529,530,,Kaname Yokoo,50,0.29,14.74,-29.02,13.64,JPN
530,531,,Yasuharu Imano,40,0.29,11.73,-30.77,10.31,JPN
531,532,,Jim Renner,40,0.29,11.72,-1.21,12.93,USA
532,533,,Corey Pavin,40,0.29,11.66,-27.51,3.45,USA
533,534,,Andrew Tampion,42,0.29,12.23,-7.64,15.09,AUS
534,535,,Whee Kim,40,0.29,11.61,-0.36,11.71,KOR
535,536,,Chris Gane,46,0.29,13.32,-12.24,12.27,ENG
536,536,,Toru Suzuki,46,0.29,13.32,-24.21,8.21,JPN
537,538,,Sushi Ishigaki,40,0.29,11.55,-8.39,9.71,JPN
538,539,,Mark Brown,54,0.29,15.57,-17.57,9.49,NZL
539,539,,Paul Stankowski,51,0.29,14.71,-14.32,8.83,USA
540,541,,Kent Jones,49,0.29,13.99,-13.23,14.15,USA
541,542,,Panuphol Pittayarat,40,0.28,11.38,-1.59,11.67,THA
542,543,,John Huh,40,0.28,11.34,-3.67,10.61,USA
543,543,,Shintaro Kai,47,0.28,13.32,-13.79,7.03,JPN
544,545,,Terry Pilkadaris,40,0.28,11.29,-9.51,8.6,AUS
545,546,,Paul Claxton,53,0.28,14.96,-10.19,11.33,USA
546,547,,Peter Tomasulo,40,0.28,11.19,-15.0,6.41,USA
547,548,,Akio Sadakata,45,0.28,12.58,-12.2,6.46,JPN
548,549,,Zaw Moe,40,0.28,11.16,-2.07,9.71,MYA
549,550,,Zack Miller,54,0.28,15.03,-12.61,16.93,USA
550,551,,Taigen Tsumagari,42,0.28,11.68,-7.71,10.81,JPN
551,552,,Ashley Hall,40,0.28,11.03,-4.43,11.22,AUS
552,553,,Klas Eriksson,43,0.27,11.82,-12.31,10.24,SWE
553,554,,Michael Connell,53,0.27,14.56,-16.7,9.86,USA
554,555,,Richard Lee,40,0.27,10.98,-1.62,12.6,USA
555,556,,Pierre Relecom,40,0.27,10.96,,10.96,BEL
556,557,,John Daly,54,0.27,14.79,-8.68,14.2,USA
557,558,,Raymond Russell,40,0.27,10.95,-11.98,4.2,SCO
558,559,,Florian Fritsch,40,0.27,10.92,-6.78,12.16,GER
559,560,,Takuya Taniguchi,50,0.27,13.62,-9.0,6.37,JPN
560,561,,Darren Beck,40,0.27,10.89,-11.26,9.43,AUS
561,561,,David Dixon,54,0.27,14.7,-17.68,10.41,ENG
562,563,,Adam Bland,54,0.27,14.64,-19.41,3.41,AUS
563,564,,Rob Oppenheim,54,0.27,14.62,-10.55,10.56,USA
564,565,,Trevor Fisher Jr,40,0.27,10.83,-7.14,10.74,RSA
565,566,,Marc Turnesa,40,0.27,10.81,-4.91,13.55,USA
566,567,,Fabián Gómez,53,0.27,14.26,-25.86,9.6,ARG
567,568,,Stuart Anderson,40,0.27,10.75,-3.82,11.7,CAN
568,569,,Lloyd Kennedy,41,0.27,10.98,-6.56,9.52,ENG
569,570,,Alexandre Kaleka,52,0.27,13.9,-18.14,8.68,FRA
570,571,,Espen Kofstad,40,0.27,10.66,-1.41,12.07,NOR
571,572,,Roger Sloan,40,0.27,10.65,-3.09,12.42,CAN
572,573,,Shigeru Nonaka,47,0.27,12.46,-17.65,3.59,JPN
573,574,,Chris Nallen,51,0.26,13.42,-14.11,8.25,USA
574,575,,Peter Lonard,40,0.26,10.52,-3.98,11.15,AUS
575,576,,Ryan Haller,40,0.26,10.46,-3.3,7.52,AUS
576,577,,Sung Lee,40,0.26,10.34,-12.7,4.54,KOR
577,578,,Ross McGowan,54,0.26,13.91,-57.94,10.46,ENG
578,579,,Ben Martin,40,0.26,10.28,-2.04,12.33,USA
579,580,,Divan van den Heever,40,0.26,10.27,-3.46,13.64,RSA
580,581,,Rohan Blizard,40,0.26,10.22,-2.76,7.83,AUS
581,582,,Barry Lane,40,0.26,10.21,-5.63,11.21,ENG
582,583,,Joe Affrunti,40,0.26,10.2,-14.65,,USA
583,584,,Dawie van der Walt,40,0.25,10.15,-6.97,10.9,RSA
584,585,,Mike Hendry,40,0.25,10.07,-11.51,3.95,NZL
585,586,,Jon Mills,48,0.25,12.05,-14.36,8.31,CAN
586,587,,Ockert Strydom,40,0.25,10.03,,10.03,RSA
587,588,,Shinichi Yokota,49,0.25,12.22,-13.92,2.28,JPN
588,589,,Paulo Pinto,40,0.25,9.91,-0.77,10.68,ARG
589,590,,Kazuhiko Hosokawa,47,0.25,11.62,-10.31,5.44,JPN
590,591,,José María Olazábal,40,0.25,9.88,-9.4,10.16,ESP
591,591,,Casey Wittenberg,44,0.25,10.87,-7.62,11.13,USA
592,593,,Justin Hicks,52,0.25,12.83,-16.94,10.76,USA
593,594,,Bradford Vaughan,40,0.25,9.8,-4.75,11.27,RSA
594,595,,Eduardo De La Riva,40,0.25,9.8,,9.8,ESP
595,596,,Craig Bowden,48,0.24,11.7,-8.96,11.1,USA
596,597,,JG Claassen,40,0.24,9.74,-4.26,14.0,RSA
597,598,,Theunis Spangenberg,40,0.24,9.73,-7.37,14.0,RSA
598,599,,Rich Bland,54,0.24,13.13,-27.8,7.52,ENG
599,600,,Luke List,52,0.24,12.63,-6.84,13.39,USA
600,601,,Danny Chia,42,0.24,10.2,-7.67,9.1,MAS
601,602,,Udorn Duangdecha,40,0.24,9.69,-15.43,,THA
602,603,,Julián Etulain,40,0.24,9.67,-2.38,12.04,ARG
603,604,,Jeppe Huldahl,54,0.24,13.04,-22.16,11.92,DEN
604,605,,Scott Arnold,40,0.24,9.65,-3.13,9.07,AUS
605,605,,Michiel Bothma,54,0.24,13.03,-20.5,14.76,RSA
606,605,,Roger Tambellini,52,0.24,12.55,-13.87,10.09,USA
607,608,,Colm Moriarty,40,0.24,9.63,-8.44,6.84,IRL
608,609,,Chiragh Kumar,40,0.24,9.62,,9.62,IND
609,610,,J.P. Hayes,44,0.24,10.57,-25.8,5.37,USA
610,611,,Mikko Korhonen,44,0.24,10.54,-5.63,8.48,FIN
611,612,,Graham DeLaet,40,0.24,9.58,-29.34,,CAN
612,613,,Michael Letzig,50,0.24,11.92,-21.02,7.75,USA
613,614,,Brian Smock,51,0.24,12.13,-16.95,9.12,USA
614,615,,Seunghyuk Kim,40,0.24,9.47,-0.3,9.76,KOR
615,616,,Rory Hie,40,0.24,9.45,-4.23,9.81,INA
616,617,,Sam Hutsby,53,0.24,12.5,-13.49,10.14,ENG
617,618,,Jim Herman,52,0.24,12.24,-19.12,6.85,USA
618,619,,Brice Garnett,40,0.24,9.41,-0.21,9.62,USA
619,619,,Mark Haastrup,40,0.24,9.41,-15.71,3.4,DEN
620,621,,Maarten Lafeber,52,0.23,12.2,-19.77,8.6,NED
621,622,,Michael Lorenzo-Vera,40,0.23,9.35,-9.12,7.34,FRA
622,623,,Greg Owen,50,0.23,11.65,-11.96,12.55,ENG
623,624,,Will MacKenzie,48,0.23,11.17,-16.96,7.36,USA
624,625,,Matt Carvell,40,0.23,9.3,-3.56,12.86,RSA
625,626,,Matt Hendrix,40,0.23,9.29,-3.42,11.35,USA
626,627,,Paul Waring,40,0.23,9.27,-18.65,5.85,ENG
627,628,,D.J. Brigman,50,0.23,11.53,-16.92,6.78,USA
628,629,,Neil Schietekat,40,0.23,9.21,-7.01,11.8,RSA
629,630,,Won Joon Lee,54,0.23,12.42,-18.47,4.6,AUS
630,631,,Alex Prugh,54,0.23,12.4,-33.04,8.01,USA
631,632,,Matthew Millar,40,0.23,9.14,-2.45,9.13,AUS
632,633,,Dicky Pride,50,0.23,11.35,-12.69,6.04,USA
633,634,,Martin Piller,48,0.23,10.87,-24.32,3.06,USA
634,635,,Adam Groom,40,0.23,9.05,-1.83,8.35,NZL
635,635,,Roland Steiner,40,0.23,9.05,-6.95,10.1,AUT
636,637,,Nate Smith,54,0.23,12.19,-22.13,5.11,USA
637,638,,Jason Gore,47,0.23,10.59,-13.8,2.83,USA
638,639,,Xinjun Zhang,40,0.22,8.97,-0.24,9.21,CHN
639,640,,Derek Lamely,54,0.22,12.1,-37.01,9.0,USA
640,641,,Han Min-kyu,40,0.22,8.96,-1.06,8.57,KOR
641,642,,Matt Ford,40,0.22,8.92,-7.46,9.36,ENG
642,643,,Dustin Risdon,40,0.22,8.82,-10.99,7.2,CAN
643,644,,Andrew Svoboda,54,0.22,11.9,-7.77,8.56,USA
644,645,,Adrien Bernadet,44,0.22,9.69,-6.08,7.94,FRA
645,646,,Brent McCullough,40,0.22,8.8,-0.78,8.37,AUS
646,647,,Tim Wilkinson,43,0.22,9.42,-11.14,7.59,NZL
647,648,,Miles Tunnicliff,40,0.22,8.75,-6.26,9.94,ENG
648,649,,Michael Allen,40,0.22,8.73,-26.56,1.2,USA
649,650,,Ryan Armour,54,0.22,11.69,-8.11,12.55,USA
650,651,,Tyrone Ferreira,40,0.22,8.64,-3.36,10.51,RSA
651,652,,John Cook,40,0.21,8.59,-3.24,11.83,USA
652,653,,Seuk-hyun Baek,40,0.21,8.55,-5.51,3.84,KOR
653,654,,Brian Stuard,54,0.21,11.39,-17.76,8.92,USA
654,655,,Josh Cunliffe,40,0.21,8.39,-8.14,9.9,RSA
655,656,,Stuart Manley,48,0.21,10.02,-17.92,2.4,WAL
656,657,,Knut Borsheim,40,0.21,8.35,-0.23,8.58,NOR
657,657,,Scott Gardiner,52,0.21,10.85,-16.06,2.21,AUS
658,659,,Nelson Ledesma,40,0.21,8.31,-0.77,9.08,ARG
659,660,,Martin Erlandsson,44,0.21,9.13,-11.99,10.32,SWE
660,661,,John Kimbell,48,0.21,9.94,-7.97,8.37,USA
661,661,,Hugo León,40,0.21,8.28,-3.12,9.6,CHI
662,663,,Marco Ruiz,40,0.21,8.28,-8.82,6.27,PAR
663,664,,Cliff Kresge,53,0.21,10.95,-7.56,11.17,USA
664,665,,Chad Collins,42,0.21,8.66,-38.86,4.72,USA
665,666,,Bob Heintz,40,0.21,8.23,-12.34,3.45,USA
666,667,,Justin Bolli,46,0.2,9.4,-11.62,9.44,USA
667,668,,Bernard Ritthammer,40,0.2,8.15,-3.15,6.89,GER
668,669,,Diego Vanegas,40,0.2,8.13,-1.96,10.09,COL
669,670,,Tomokazu Yoshinaga,40,0.2,8.07,-0.81,8.88,JPN
670,671,,Jake Roos,40,0.2,8.06,-7.26,7.27,RSA
671,672,,Marius Thorp,40,0.2,8.06,-11.4,1.46,NOR
672,673,,Alexandre Rocha,40,0.2,8.04,-1.04,8.66,BRA
673,674,,Chang-won Han,40,0.2,8.02,-2.54,8.16,KOR
674,675,,Lee Janzen,45,0.2,8.97,-20.62,6.25,USA
675,676,,Danny Sahl,40,0.2,7.95,-2.64,8.4,CAN
676,677,,Tom Watson,40,0.2,7.91,-30.2,5.8,USA
677,678,,Andrew Tschudin,40,0.2,7.82,-3.63,9.05,AUS
678,679,,Callum MaCaulay,48,0.2,9.37,-7.02,9.84,SCO
679,680,,Troy Merritt,54,0.19,10.52,-18.13,7.9,USA
680,681,,Charlie Ford,44,0.19,8.56,-10.27,6.44,ENG
681,682,,Unho Park,40,0.19,7.66,-7.73,4.87,AUS
682,683,,Seve Benson,40,0.19,7.65,-6.74,8.41,ENG
683,684,,Peter Fowler,40,0.19,7.63,-4.06,2.85,AUS
684,685,,Peter Hedblom,40,0.19,7.63,-32.03,,SWE
685,686,,Bronson La'Cassie,40,0.19,7.62,-3.37,4.16,AUS
686,687,,Rafael Gómez,40,0.19,7.61,-3.5,8.41,ARG
687,688,,Aaron Townsend,40,0.19,7.6,-4.65,5.79,AUS
688,689,,Matthew Griffin,40,0.19,7.6,-10.98,1.81,AUS
689,689,,Todd Hamilton,51,0.19,9.69,-12.16,9.03,USA
690,691,,Nick Flanagan,46,0.19,8.71,-5.03,7.0,AUS
691,692,,Ulrich Van den Berg,40,0.19,7.54,-5.32,6.61,RSA
692,693,,Anthony Brown,40,0.19,7.42,-5.83,5.59,AUS
693,694,,Martin Maritz,40,0.18,7.36,-3.85,5.12,RSA
694,695,,Puma Dominguez,40,0.18,7.32,,7.32,ARG
695,696,,James Hahn,53,0.18,9.67,-17.31,5.01,USA
696,697,,Satoshi Kodaira,40,0.18,7.29,-0.94,6.92,JPN
697,697,,Sang-hee Lee,40,0.18,7.29,-0.12,7.41,KOR
698,699,,David McKenzie,40,0.18,7.28,-9.22,2.84,AUS
699,700,,Chris Tidland,46,0.18,8.37,-24.59,5.24,USA
700,701,,Mathias Grönberg,50,0.18,9.09,-16.74,5.98,SWE
701,701,,Hirofumi Miyase,47,0.18,8.54,-25.36,2.73,JPN
702,703,,Maximiliano Godoy,40,0.18,7.26,,7.26,ARG
703,704,,Bubba Dickerson,53,0.18,9.61,-5.83,12.36,USA
704,705,,Matthew Giles,40,0.18,7.23,-0.46,7.69,AUS
705,706,,Jonathan Moore,40,0.18,7.19,-0.08,7.27,USA
706,707,,Gary Lockerbie,50,0.18,8.97,-10.48,8.2,ENG
707,708,,Chris Rodgers,40,0.18,7.13,-7.24,4.21,ENG
708,709,,Tim Sluiter,40,0.18,7.11,-0.27,7.38,NED
709,710,,David Oh,40,0.18,7.1,-4.99,4.03,USA
710,711,,Steve Allan,40,0.18,7.09,-6.89,4.78,AUS
711,712,,Dinesh Chand,40,0.18,7.07,-13.07,,FIJ
712,713,,Brenden Pappas,43,0.18,7.6,-5.82,10.0,RSA
713,714,,Kwanchai Tannin,41,0.18,7.24,-5.73,5.54,HKG
714,715,,Benn Barham,40,0.18,7.07,-11.63,6.26,ENG
715,716,,Antonio Lascuna,40,0.18,7.03,-4.4,7.31,PHI
716,717,,Doug LaBelle II,51,0.18,8.93,-5.8,8.15,USA
717,718,,Jay Bayron,40,0.17,7.0,-3.15,8.4,PHI
718,719,,Daniel Brooks,44,0.17,7.66,-3.36,7.2,ENG
719,720,,Nicholas Thompson,54,0.17,9.35,-16.01,6.91,USA
720,721,,Gareth Paddison,40,0.17,6.92,-5.98,4.19,NZL
721,722,,Ross Bain,40,0.17,6.91,-2.3,7.41,SCO
722,723,,Daniel Alfredo Vancsik,54,0.17,9.22,-14.43,6.82,ARG
723,724,,Tyrone Van Aswegen,42,0.17,7.16,-7.33,8.08,RSA
724,725,,Atthaphon Prathummanee,40,0.17,6.81,-2.02,5.81,THA
725,726,,Maximilian Kieffer,40,0.17,6.76,-1.82,8.58,GER
726,727,,Nick Cullen,40,0.17,6.74,,6.74,AUS
727,728,,Jeff Maggert,47,0.17,7.9,-25.63,1.35,USA
728,729,,Hur In-hoi,42,0.17,7.05,-5.77,5.0,KOR
729,730,,Bjorn Akesson,40,0.16,6.56,-1.34,7.9,SWE
730,731,,Anthony Michael,40,0.16,6.55,-5.91,1.2,RSA
731,732,,Lee Min-chang,40,0.16,6.51,-0.85,7.36,KOR
732,733,,Yoshinobu Tsukada,44,0.16,7.12,-8.58,7.43,JPN
733,734,,Elmer Salvador,40,0.16,6.45,-0.18,6.62,PHI
734,735,,Brian Unk,40,0.16,6.4,-3.85,6.0,USA
735,736,,Oliver Bekker,40,0.16,6.39,-5.07,5.4,RSA
736,737,,Christian Cévaër,54,0.16,8.58,-22.33,5.53,FRA
737,738,,David Bransdon,40,0.16,6.3,-1.9,4.29,AUS
738,739,,Desvonde Botes,40,0.16,6.29,-1.29,7.58,RSA
739,740,,Scott Sterling,47,0.16,7.38,-7.88,5.51,USA
740,741,,John Riegger,40,0.16,6.27,-11.37,2.32,USA
741,742,,John Peterson,40,0.16,6.24,-0.76,7.0,USA
742,743,,Travis Bertoni,43,0.16,6.69,-8.36,1.51,USA
743,744,,Christophe Brazillier,45,0.16,7.0,-3.7,7.33,FRA
744,745,,Michael Campbell,50,0.15,7.74,-3.29,6.36,NZL
745,746,,T.C. Wang,40,0.15,6.18,-1.14,6.35,TPE
746,747,,Tae-kyu Lee,40,0.15,6.16,-0.69,6.84,KOR
747,748,,Manuel Quirós,42,0.15,6.46,-4.54,11.0,ESP
748,749,,Aaron Watkins,48,0.15,7.37,-7.27,7.37,USA
749,750,,Rahil Gangjee,42,0.15,6.43,-10.02,4.23,IND
750,751,,Brett Quigley,40,0.15,6.11,-23.69,1.7,USA
