,Tenth_Tee_Early_Round_2_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_2_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_2_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_2_Scoring_Average_AVG,Tenth_Tee_Early_Round_2_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_2_Scoring_Average_TOTAL ROUNDS
42,T42,T42,Joel Dahmen,69.25,277,4
43,T42,T42,Tony Finau,69.25,554,8
44,T42,T42,Kevin Tway,69.25,554,8
45,46,46,Hideki Matsuyama,69.33,208,3
46,47,47,Jordan Spieth,69.38,555,8
47,T48,T48,Blayne Barber,69.4,347,5
48,T48,T48,Russell Knox,69.4,347,5
49,T50,T50,Robert Garrigus,69.43,486,7
50,T50,T50,Cameron Smith,69.43,486,7
51,T52,T52,Charles Howell III,69.5,278,4
52,T52,T52,Billy Hurley III,69.5,278,4
53,T52,T52,Andrew Landry,69.5,417,6
54,T52,T52,Brandt Snedeker,69.5,556,8
55,56,56,Bubba Watson,69.57,487,7
56,T57,T57,Cameron Tringale,69.6,348,5
57,T57,T57,Harold Varner III,69.6,348,5
58,T59,T59,Ben Crane,69.67,209,3
59,T59,T59,Mackenzie Hughes,69.67,418,6
60,T59,T59,Henrik Stenson,69.67,418,6
61,62,62,Scott Stallings,69.69,906,13
62,63,63,C.T. Pan,69.71,488,7
63,T64,T64,David Lingmerth,69.75,279,4
64,T64,T64,Rory Sabbatini,69.75,279,4
65,T64,T64,Webb Simpson,69.75,558,8
66,T64,T64,Chris Stroud,69.75,279,4
67,T64,T64,Tyrone Van Aswegen,69.75,279,4
68,T69,T69,Bronson Burgoon,69.78,628,9
69,T69,T69,Brian Harman,69.78,628,9
70,71,71,John Huh,69.8,349,5
71,T72,T72,Beau Hossler,69.83,419,6
72,T72,T72,Kevin Na,69.83,419,6
73,74,74,Francesco Molinari,69.89,629,9
74,T75,T75,Zac Blair,70.0,280,4
75,T75,T75,Tommy Fleetwood,70.0,420,6
76,T75,T75,Brice Garnett,70.0,280,4
77,T75,T75,Matt Kuchar,70.0,560,8
78,T75,T75,Nate Lashley,70.0,210,3
79,T75,T75,Hunter Mahan,70.0,420,6
80,T75,T75,Ryan Moore,70.0,280,4
81,T75,T75,Cameron Percy,70.0,140,2
82,T75,T75,Pat Perez,70.0,350,5
83,T75,T75,Andrew Putnam,70.0,350,5
84,T75,T75,Jon Rahm,70.0,280,4
85,T75,T75,Brian Stuard,70.0,280,4
86,T75,T75,Tiger Woods,70.0,420,6
87,88,88,J.T. Poston,70.14,491,7
88,T89,T89,Daniel Berger,70.17,421,6
89,T89,T89,Alex Cejka,70.17,421,6
90,T89,T89,David Hearn,70.17,421,6
91,92,92,Tom Hoge,70.2,351,5
92,T93,T93,Adam Scott,70.25,562,8
93,T93,T93,Nick Taylor,70.25,562,8
94,95,95,Ben Silverman,70.27,773,11
95,T96,T96,Martin Laird,70.33,422,6
96,T96,T96,Luke List,70.33,422,6
97,T96,T96,Jimmy Walker,70.33,422,6
98,T99,T99,Stephan Jaeger,70.38,563,8
99,T99,T99,Peter Uihlein,70.38,563,8
100,101,101,Chris Kirk,70.4,352,5
101,T102,T102,Martin Flores,70.43,493,7
102,T102,T102,Danny Lee,70.43,493,7
103,T104,T104,Byeong Hun An,70.5,423,6
104,T104,T104,Lanto Griffin,70.5,282,4
105,T104,T104,Rod Pampling,70.5,141,2
106,T104,T104,Kevin Streelman,70.5,423,6
107,T108,T108,Austin Cook,70.6,706,10
108,T108,T108,Harris English,70.6,353,5
109,T108,T108,J.B. Holmes,70.6,353,5
110,T111,T111,Russell Henley,70.67,212,3
111,T111,T111,Kelly Kraft,70.67,636,9
112,T111,T111,Jamie Lovemark,70.67,636,9
113,T111,T111,D.A. Points,70.67,212,3
114,T111,T111,Brendan Steele,70.67,424,6
115,116,116,Ben Martin,70.71,495,7
116,117,117,Jonas Blixt,70.8,354,5
117,118,118,Tom Lovelady,70.83,425,6
118,T119,T119,Bud Cauley,71.0,284,4
119,T119,T119,Greg Chalmers,71.0,213,3
120,T119,T119,Roberto Díaz,71.0,497,7
121,T119,T119,Rickie Fowler,71.0,497,7
122,T119,T119,Jim Furyk,71.0,213,3
123,T119,T119,Adam Hadwin,71.0,284,4
124,T119,T119,Peter Malnati,71.0,142,2
125,T119,T119,Rory McIlroy,71.0,355,5
126,T119,T119,Grayson Murray,71.0,142,2
127,T119,T119,Patrick Reed,71.0,497,7
128,T119,T119,Sam Ryder,71.0,497,7
129,T119,T119,Ethan Tracy,71.0,71,1
130,T119,T119,Richy Werenski,71.0,639,9
131,T119,T119,Steve Wheatcroft,71.0,497,7
132,133,133,Jason Kokrak,71.1,711,10
133,T134,T134,Rafa Cabrera Bello,71.17,427,6
134,T134,T134,Xander Schauffele,71.17,427,6
135,T136,T136,Ryan Armour,71.2,356,5
136,T136,T136,Graeme McDowell,71.2,356,5
137,T136,T136,Robert Streb,71.2,356,5
138,T139,T139,Corey Conners,71.25,285,4
139,T139,T139,Tyler Duncan,71.25,285,4
140,T139,T139,Vaughn Taylor,71.25,285,4
141,142,142,Zecheng Dou,71.29,499,7
142,143,143,Chad Campbell,71.3,713,10
143,T144,T144,Scott Brown,71.33,642,9
144,T144,T144,Emiliano Grillo,71.33,214,3
145,T144,T144,Billy Horschel,71.33,428,6
146,147,147,Keith Mitchell,71.43,500,7
147,148,148,William McGirt,71.5,143,2
148,149,149,Charley Hoffman,71.57,501,7
149,T150,T150,Lucas Glover,71.6,358,5
150,T150,T150,Jonathan Randolph,71.6,358,5
151,152,152,Stewart Cink,71.67,215,3
152,153,153,Talor Gooch,71.71,502,7
153,T154,T154,Jonathan Byrd,71.75,574,8
154,T154,T154,Kevin Chappell,71.75,287,4
155,T154,T154,Trey Mullinax,71.75,287,4
156,T154,T154,J.J. Spaun,71.75,287,4
157,158,158,J.J. Henry,71.8,359,5
158,159,159,Patrick Rodgers,71.83,431,6
159,160,160,Adam Schenk,71.86,503,7
160,161,161,Ryan Blaum,71.88,575,8
161,T162,T162,Aaron Baddeley,72.0,72,1
162,T162,T162,Keegan Bradley,72.0,360,5
163,T162,T162,Retief Goosen,72.0,288,4
164,T162,T162,Jhonattan Vegas,72.0,360,5
165,T162,T162,Aaron Wise,72.0,720,10
166,167,167,Xinjun Zhang,72.09,793,11
167,168,168,Nicholas Lindheim,72.11,649,9
168,169,169,Sung Kang,72.17,433,6
169,T170,T170,Chez Reavie,72.25,289,4
170,T170,T170,Kyle Stanley,72.25,289,4
171,T172,T172,Fabián Gómez,72.33,217,3
172,T172,T172,Cody Gribble,72.33,217,3
173,T174,T174,Abraham Ancer,72.43,507,7
174,T174,T174,Si Woo Kim,72.43,507,7
175,T176,T176,Kiradech Aphibarnrat,72.5,145,2
176,T176,T176,Sean O'Hair,72.5,145,2
177,T176,T176,Andrew Yun,72.5,290,4
178,T179,T179,Matt Atkins,72.6,363,5
179,T179,T179,Conrad Shindler,72.6,363,5
180,T179,T179,Brett Stegmaier,72.6,363,5
181,182,182,Derek Fathauer,72.8,728,10
182,T183,T183,Wesley Bryan,73.0,365,5
183,T183,T183,Brandon Harkins,73.0,365,5
184,T183,T183,Daniel Summerhays,73.0,438,6
185,186,186,Rob Oppenheim,73.25,293,4
186,187,187,Kyle Thompson,73.6,368,5
187,188,188,Michael Kim,73.67,442,6
188,T189,T189,Charl Schwartzel,74.0,148,2
189,T189,T189,Hudson Swafford,74.0,148,2
190,191,191,Martin Piller,74.22,668,9
