,First_Tee_Late_Round_4_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_4_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_4_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_4_Scoring_Average_AVG,First_Tee_Late_Round_4_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_4_Scoring_Average_TOTAL ROUNDS
104,T104,T104,Kelly Kraft,70.75,283,4
105,106,106,Peter Uihlein,70.8,354,5
106,T107,T107,Bronson Burgoon,70.83,425,6
107,T107,T107,Johnson Wagner,70.83,425,6
108,T109,T109,Scott Brown,70.86,496,7
109,T109,T109,Scott Stallings,70.86,496,7
110,111,111,Byeong Hun An,70.9,709,10
111,112,112,Xander Schauffele,70.92,851,12
112,T113,T113,Ricky Barnes,71.0,142,2
113,T113,T113,Derek Fathauer,71.0,284,4
114,T113,T113,Martin Flores,71.0,71,1
115,T113,T113,Charley Hoffman,71.0,710,10
116,T113,T113,Nate Lashley,71.0,213,3
117,T113,T113,Ian Poulter,71.0,497,7
118,T113,T113,Seamus Power,71.0,355,5
119,T113,T113,Brendan Steele,71.0,284,4
120,T113,T113,Jhonattan Vegas,71.0,497,7
121,T122,T122,Ryan Moore,71.1,711,10
122,T122,T122,Jon Rahm,71.1,711,10
123,T124,T124,Martin Laird,71.17,427,6
124,T124,T124,Alex Noren,71.17,427,6
125,T126,T126,Kiradech Aphibarnrat,71.2,356,5
126,T126,T126,Brandon Harkins,71.2,356,5
127,128,128,Anirban Lahiri,71.25,570,8
128,129,129,Luke List,71.27,784,11
129,130,130,J.B. Holmes,71.29,499,7
130,131,131,Jamie Lovemark,71.3,713,10
131,132,132,Kyle Stanley,71.31,927,13
132,133,133,Charl Schwartzel,71.33,214,3
133,134,134,C.T. Pan,71.38,571,8
134,T135,T135,Denny McCarthy,71.4,357,5
135,T135,T135,Grayson Murray,71.4,357,5
136,137,137,Danny Lee,71.43,500,7
137,T138,T138,Marc Leishman,71.5,715,10
138,T138,T138,Sam Saunders,71.5,286,4
139,T138,T138,Kevin Tway,71.5,572,8
140,141,141,Austin Cook,71.56,644,9
141,142,142,Daniel Berger,71.57,501,7
142,143,143,Matt Kuchar,71.6,716,10
143,T144,T144,Dominic Bozzelli,71.67,215,3
144,T144,T144,Wesley Bryan,71.67,215,3
145,T144,T144,Billy Hurley III,71.67,215,3
146,T144,T144,Pat Perez,71.67,430,6
147,T144,T144,Chris Stroud,71.67,215,3
148,T149,T149,John Huh,71.71,502,7
149,T149,T149,Rory Sabbatini,71.71,502,7
150,T151,T151,Jason Dufner,71.75,287,4
151,T151,T151,Sung Kang,71.75,287,4
152,153,153,Kevin Kisner,71.86,503,7
153,T154,T154,Matt Atkins,72.0,144,2
154,T154,T154,Jonas Blixt,72.0,72,1
155,T154,T154,Roberto Díaz,72.0,144,2
156,T154,T154,Lucas Glover,72.0,216,3
157,T154,T154,Louis Oosthuizen,72.0,504,7
158,T154,T154,Scott Piercy,72.0,432,6
159,T154,T154,Tyrone Van Aswegen,72.0,360,5
160,T154,T154,Xinjun Zhang,72.0,72,1
161,162,162,Robert Garrigus,72.17,433,6
162,T163,T163,Tom Lovelady,72.2,361,5
163,T163,T163,Ollie Schniederjans,72.2,361,5
164,T165,T165,Bud Cauley,72.33,217,3
165,T165,T165,Peter Malnati,72.33,217,3
166,167,167,Matt Jones,72.5,290,4
167,T168,T168,Nick Taylor,72.6,363,5
168,T168,T168,Harold Varner III,72.6,363,5
169,170,170,Bill Haas,72.67,218,3
170,171,171,Graeme McDowell,72.75,291,4
171,172,172,Talor Gooch,72.8,364,5
172,T173,T173,Lanto Griffin,73.0,146,2
173,T173,T173,Michael Kim,73.0,365,5
174,T173,T173,Hunter Mahan,73.0,146,2
175,T173,T173,Adam Schenk,73.0,73,1
176,T173,T173,Ethan Tracy,73.0,146,2
177,T173,T173,Cameron Tringale,73.0,73,1
178,179,179,Beau Hossler,73.15,951,13
179,180,180,Jim Furyk,73.25,293,4
180,181,181,Zac Blair,73.75,295,4
181,182,182,Troy Merritt,73.8,369,5
182,183,183,Corey Conners,74.5,298,4
183,184,184,Hudson Swafford,75.5,151,2
184,T185,T185,Greg Chalmers,76.0,152,2
185,T185,T185,Daniel Summerhays,76.0,76,1
