,Tenth_Tee_Late_Round_2_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_2_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_2_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_2_Scoring_Average_AVG,Tenth_Tee_Late_Round_2_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_2_Scoring_Average_TOTAL ROUNDS
67,T66,T66,Stewart Cink,70.0,490,7
68,T66,T66,Marc Leishman,70.0,280,4
69,T66,T66,Keith Mitchell,70.0,280,4
70,T66,T66,Sean O'Hair,70.0,350,5
71,T66,T66,Justin Rose,70.0,70,1
72,T66,T66,J.J. Spaun,70.0,560,8
73,T66,T66,Scott Stallings,70.0,350,5
74,T75,T75,Bill Haas,70.13,561,8
75,T75,T75,Trey Mullinax,70.13,561,8
76,77,77,Ben Silverman,70.2,351,5
77,T78,T78,Russell Henley,70.25,281,4
78,T78,T78,Ryan Palmer,70.25,281,4
79,T80,T80,Corey Conners,70.3,703,10
80,T80,T80,Fabián Gómez,70.3,703,10
81,T82,T82,Keegan Bradley,70.33,422,6
82,T82,T82,Brian Harman,70.33,422,6
83,84,84,Peter Malnati,70.36,774,11
84,T85,T85,Brandon Harkins,70.4,352,5
85,T85,T85,David Lingmerth,70.4,352,5
86,T85,T85,Chris Stroud,70.4,704,10
87,88,88,Shawn Stefani,70.43,493,7
88,T89,T89,Adam Hadwin,70.5,282,4
89,T89,T89,Danny Lee,70.5,564,8
90,T89,T89,Ian Poulter,70.5,282,4
91,T89,T89,Sam Ryder,70.5,282,4
92,T89,T89,Hudson Swafford,70.5,564,8
93,94,94,Emiliano Grillo,70.56,635,9
94,T95,T95,Brian Gay,70.6,1059,15
95,T95,T95,Matt Jones,70.6,353,5
96,T97,T97,Seamus Power,70.67,424,6
97,T97,T97,Chez Reavie,70.67,424,6
98,T97,T97,Adam Schenk,70.67,212,3
99,T97,T97,Brendan Steele,70.67,212,3
100,T97,T97,Xinjun Zhang,70.67,424,6
101,102,102,Tyler Duncan,70.7,707,10
102,103,103,J.T. Poston,70.71,495,7
103,104,104,Grayson Murray,70.8,354,5
104,105,105,Ricky Barnes,70.88,567,8
105,106,106,Shane Lowry,70.89,638,9
106,T107,T107,Daniel Berger,71.0,142,2
107,T107,T107,Paul Casey,71.0,213,3
108,T107,T107,Alex Cejka,71.0,142,2
109,T107,T107,Matt Every,71.0,355,5
110,T107,T107,Retief Goosen,71.0,213,3
111,T107,T107,David Hearn,71.0,142,2
112,T107,T107,Billy Hurley III,71.0,284,4
113,T107,T107,Si Woo Kim,71.0,213,3
114,T107,T107,Jason Kokrak,71.0,639,9
115,T107,T107,Kelly Kraft,71.0,284,4
116,T107,T107,Graeme McDowell,71.0,284,4
117,T107,T107,Pat Perez,71.0,142,2
118,T107,T107,Scott Piercy,71.0,497,7
119,T107,T107,Xander Schauffele,71.0,213,3
120,T107,T107,Conrad Shindler,71.0,284,4
121,T107,T107,Brandt Snedeker,71.0,213,3
122,T107,T107,Jimmy Walker,71.0,497,7
123,124,124,Patrick Rodgers,71.11,640,9
124,125,125,Harris English,71.13,569,8
125,T126,T126,Martin Flores,71.2,356,5
126,T126,T126,Ollie Schniederjans,71.2,356,5
127,128,128,Hunter Mahan,71.25,285,4
128,129,129,Troy Merritt,71.27,784,11
129,130,130,Chad Campbell,71.29,499,7
130,131,131,J.J. Henry,71.3,713,10
131,T132,T132,Jim Furyk,71.33,214,3
132,T132,T132,Nick Taylor,71.33,428,6
133,T132,T132,Jhonattan Vegas,71.33,214,3
134,135,135,Ryan Blaum,71.38,571,8
135,136,136,Brett Stegmaier,71.4,357,5
136,137,137,Jonas Blixt,71.43,500,7
137,138,138,Brian Stuard,71.44,643,9
138,T139,T139,Dominic Bozzelli,71.5,286,4
139,T139,T139,Jonathan Byrd,71.5,429,6
140,T139,T139,Branden Grace,71.5,143,2
141,T139,T139,Lanto Griffin,71.5,429,6
142,T139,T139,John Huh,71.5,572,8
143,T139,T139,Louis Oosthuizen,71.5,143,2
144,T145,T145,Charley Hoffman,71.6,358,5
145,T145,T145,Andrew Yun,71.6,358,5
146,147,147,"Ted Potter, Jr.",71.63,573,8
147,148,148,Chris Kirk,71.64,788,11
148,T149,T149,Bryson DeChambeau,71.67,215,3
149,T149,T149,Zecheng Dou,71.67,430,6
150,T149,T149,Talor Gooch,71.67,215,3
151,T149,T149,Tyrrell Hatton,71.67,215,3
152,T149,T149,Denny McCarthy,71.67,645,9
153,T154,T154,Joel Dahmen,71.8,359,5
154,T154,T154,Tom Hoge,71.8,718,10
155,T154,T154,Michael Thompson,71.8,359,5
156,157,157,Rob Oppenheim,71.83,431,6
157,T158,T158,Jason Dufner,72.0,72,1
158,T158,T158,Russell Knox,72.0,288,4
159,T158,T158,Martin Piller,72.0,432,6
160,T158,T158,Robert Streb,72.0,432,6
161,T158,T158,Harold Varner III,72.0,216,3
162,163,163,Robert Garrigus,72.17,433,6
163,T164,T164,Patrick Cantlay,72.2,361,5
164,T164,T164,Kevin Chappell,72.2,361,5
165,T164,T164,Steve Wheatcroft,72.2,361,5
166,167,167,William McGirt,72.33,434,6
167,168,168,Ethan Tracy,72.4,362,5
168,T169,T169,Mackenzie Hughes,72.5,580,8
169,T169,T169,Bubba Watson,72.5,145,2
170,171,171,Nick Watney,72.56,653,9
171,172,172,Whee Kim,72.71,509,7
172,T173,T173,Anirban Lahiri,72.8,364,5
173,T173,T173,Cameron Tringale,72.8,728,10
174,T175,T175,Greg Chalmers,73.0,511,7
175,T175,T175,Jason Day,73.0,73,1
176,T175,T175,Sung Kang,73.0,584,8
177,T175,T175,Kevin Kisner,73.0,146,2
178,179,179,D.A. Points,73.4,734,10
179,180,180,Nate Lashley,73.6,368,5
180,T181,T181,Michael Kim,74.0,518,7
181,T181,T181,Richy Werenski,74.0,444,6
182,183,183,Roberto Díaz,74.25,297,4
183,184,184,Rod Pampling,74.43,521,7
184,185,185,Satoshi Kodaira,74.67,224,3
185,186,186,Daniel Summerhays,75.0,225,3
186,187,187,Derek Fathauer,75.5,151,2
187,188,188,Matt Kuchar,78.0,78,1
