,First_Tee_Early_Par_5_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Par_5_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Par_5_Scoring_Average_PLAYER NAME,First_Tee_Early_Par_5_Scoring_Average_ROUNDS,First_Tee_Early_Par_5_Scoring_Average_AVG,First_Tee_Early_Par_5_Scoring_Average_TOTAL STROKES,First_Tee_Early_Par_5_Scoring_Average_TOTAL HOLES
71,T67,T67,Patrick Rodgers,97,4.61,553,120
72,T67,T67,J.J. Spaun,85,4.61,429,93
73,T67,T67,Scott Stallings,96,4.61,263,57
74,T67,T67,Kevin Streelman,94,4.61,521,113
75,T76,T76,Ryan Blaum,81,4.62,365,79
76,T76,T76,Corey Conners,97,4.62,430,93
77,T76,T76,Joel Dahmen,93,4.62,337,73
78,T76,T76,Chesson Hadley,103,4.62,411,89
79,T76,T76,John Huh,94,4.62,453,98
80,T76,T76,Matt Jones,70,4.62,231,50
81,T76,T76,Nate Lashley,51,4.62,240,52
82,T76,T76,Hideki Matsuyama,75,4.62,268,58
83,T76,T76,Ryan Moore,78,4.62,374,81
84,T85,T85,Chad Campbell,87,4.63,366,79
85,T85,T85,Brian Gay,103,4.63,569,123
86,T85,T85,Talor Gooch,78,4.63,227,49
87,T85,T85,Graeme McDowell,67,4.63,250,54
88,T85,T85,Kevin Na,91,4.63,329,71
89,T85,T85,Martin Piller,79,4.63,273,59
90,T85,T85,Michael Thompson,62,4.63,301,65
91,T92,T92,Rafa Cabrera Bello,75,4.64,255,55
92,T92,T92,Jason Dufner,71,4.64,260,56
93,T92,T92,Matt Every,79,4.64,445,96
94,T92,T92,Charles Howell III,104,4.64,492,106
95,T92,T92,Zach Johnson,94,4.64,339,73
96,T92,T92,Kelly Kraft,94,4.64,348,75
97,T92,T92,Jamie Lovemark,92,4.64,455,98
98,T92,T92,Andrew Putnam,97,4.64,455,98
99,T92,T92,Sam Saunders,80,4.64,269,58
100,T92,T92,Nick Taylor,94,4.64,362,78
101,T102,T102,Abraham Ancer,98,4.65,381,82
102,T102,T102,Zac Blair,64,4.65,256,55
103,T102,T102,Harris English,84,4.65,363,78
104,T102,T102,Robert Garrigus,80,4.65,302,65
105,T102,T102,Danny Lee,88,4.65,358,77
106,T102,T102,Hunter Mahan,67,4.65,321,69
107,T102,T102,Ian Poulter,73,4.65,321,69
108,T102,T102,Bubba Watson,90,4.65,228,49
109,T110,T110,Keegan Bradley,98,4.66,461,99
110,T110,T110,Stewart Cink,87,4.66,433,93
111,T110,T110,Tyler Duncan,97,4.66,489,105
112,T110,T110,Bill Haas,76,4.66,340,73
113,T110,T110,Vaughn Taylor,83,4.66,419,90
114,T110,T110,Tyrone Van Aswegen,101,4.66,433,93
115,T116,T116,Daniel Berger,81,4.67,434,93
116,T116,T116,Patrick Cantlay,87,4.67,271,58
117,T116,T116,Ben Crane,65,4.67,252,54
118,T116,T116,Matt Kuchar,88,4.67,196,42
119,T116,T116,David Lingmerth,82,4.67,425,91
120,T116,T116,Tom Lovelady,87,4.67,341,73
121,T116,T116,Keith Mitchell,99,4.67,430,92
122,T116,T116,Francesco Molinari,73,4.67,182,39
123,T116,T116,Xander Schauffele,96,4.67,327,70
124,T116,T116,Adam Scott,78,4.67,327,70
125,T116,T116,Kyle Stanley,93,4.67,406,87
126,T116,T116,Chris Stroud,81,4.67,383,82
127,T128,T128,Branden Grace,67,4.68,351,75
128,T128,T128,Tyrrell Hatton,58,4.68,267,57
129,T128,T128,Billy Hurley III,70,4.68,234,50
130,T128,T128,Michael Kim,74,4.68,234,50
131,T128,T128,Nicholas Lindheim,77,4.68,295,63
132,T128,T128,Robert Streb,78,4.68,365,78
133,T128,T128,Hudson Swafford,73,4.68,426,91
134,T128,T128,Nick Watney,94,4.68,636,136
135,T136,T136,Kiradech Aphibarnrat,51,4.69,258,55
136,T136,T136,Greg Chalmers,56,4.69,272,58
137,T136,T136,Brandon Harkins,101,4.69,521,111
138,T136,T136,Peter Malnati,87,4.69,563,120
139,T136,T136,J.T. Poston,73,4.69,291,62
140,T136,T136,"Ted Potter, Jr.",87,4.69,483,103
141,T142,T142,Jim Furyk,50,4.7,207,44
142,T142,T142,Adam Hadwin,92,4.7,451,96
143,T142,T142,Andrew Landry,82,4.7,362,77
144,T142,T142,Pat Perez,82,4.7,334,71
145,T142,T142,Adam Schenk,86,4.7,343,73
146,T142,T142,Ollie Schniederjans,91,4.7,461,98
147,T142,T142,Ben Silverman,90,4.7,263,56
148,T142,T142,Daniel Summerhays,51,4.7,141,30
149,T150,T150,Brett Stegmaier,67,4.71,306,65
150,T150,T150,Brian Stuard,103,4.71,405,86
151,T152,T152,Martin Flores,92,4.72,510,108
152,T152,T152,Anirban Lahiri,82,4.72,382,81
153,T152,T152,Jonathan Randolph,71,4.72,335,71
154,T152,T152,Ethan Tracy,72,4.72,335,71
155,T152,T152,Jhonattan Vegas,92,4.72,425,90
156,T157,T157,Scott Brown,102,4.73,388,82
157,T157,T157,Roberto Díaz,72,4.73,279,59
158,T157,T157,Brice Garnett,99,4.73,402,85
159,T157,T157,Kevin Kisner,89,4.73,303,64
160,T157,T157,Satoshi Kodaira,51,4.73,208,44
161,T157,T157,Shane Lowry,64,4.73,402,85
162,T157,T157,Ben Martin,64,4.73,241,51
163,T157,T157,Kyle Thompson,50,4.73,175,37
164,T165,T165,Wesley Bryan,69,4.74,408,86
165,T165,T165,Alex Cejka,77,4.74,384,81
166,T165,T165,Sung Kang,89,4.74,403,85
167,T165,T165,Si Woo Kim,108,4.74,446,94
168,T165,T165,Brendan Steele,74,4.74,313,66
169,T165,T165,Johnson Wagner,75,4.74,294,62
170,171,171,Whee Kim,93,4.75,404,85
171,T172,T172,Brian Harman,94,4.76,409,86
172,T172,T172,Grayson Murray,72,4.76,405,85
173,T172,T172,Chez Reavie,93,4.76,400,84
174,T175,T175,Byeong Hun An,86,4.77,391,82
175,T175,T175,Jonas Blixt,67,4.77,358,75
176,T175,T175,Cody Gribble,71,4.77,205,43
177,T175,T175,J.J. Henry,81,4.77,467,98
178,T175,T175,Russell Knox,94,4.77,401,84
179,T175,T175,D.A. Points,63,4.77,372,78
180,T181,T181,Marc Leishman,93,4.78,354,74
181,T181,T181,William McGirt,84,4.78,406,85
182,T181,T181,Charl Schwartzel,65,4.78,344,72
183,T181,T181,Harold Varner III,91,4.78,378,79
184,185,185,Jimmy Walker,81,4.8,418,87
185,T186,T186,Derek Fathauer,84,4.82,183,38
186,T186,T186,Rod Pampling,62,4.82,366,76
187,T188,T188,Zecheng Dou,53,4.85,223,46
188,T188,T188,Louis Oosthuizen,62,4.85,126,26
189,190,190,Andrew Yun,51,4.87,185,38
190,191,191,Cameron Tringale,67,4.91,260,53
191,192,192,Dominic Bozzelli,65,4.92,290,59
192,193,193,Matt Atkins,56,5.03,166,33
