,Late_Round_1_Scoring_Average_RANK THIS WEEK,Late_Round_1_Scoring_Average_RANK LAST WEEK,Late_Round_1_Scoring_Average_PLAYER NAME,Late_Round_1_Scoring_Average_AVG,Late_Round_1_Scoring_Average_TOTAL STROKES,Late_Round_1_Scoring_Average_TOTAL ROUNDS
181,182,182,Chad Campbell,72.29,1012,14
182,T183,T183,Kiradech Aphibarnrat,72.4,362,5
183,T183,T183,James Hahn,72.4,724,10
184,185,185,"Ted Potter, Jr.",72.42,869,12
185,186,186,Kyle Thompson,72.6,726,10
186,187,187,Hideki Matsuyama,72.63,581,8
187,188,188,Bud Cauley,72.78,655,9
188,189,189,Daniel Summerhays,72.9,729,10
189,190,190,Cody Gribble,73.11,658,9
190,191,191,Zecheng Dou,73.73,811,11
191,192,192,Greg Chalmers,74.0,666,9
192,193,193,D.A. Points,74.9,749,10
