,Early_Round_3_Scoring_Average_RANK THIS WEEK,Early_Round_3_Scoring_Average_RANK LAST WEEK,Early_Round_3_Scoring_Average_PLAYER NAME,Early_Round_3_Scoring_Average_AVG,Early_Round_3_Scoring_Average_TOTAL STROKES,Early_Round_3_Scoring_Average_TOTAL ROUNDS
146,T147,T147,Ricky Barnes,71.17,427,6
147,T147,T147,Ryan Moore,71.17,427,6
148,T149,T149,Greg Chalmers,71.2,356,5
149,T149,T149,Stephan Jaeger,71.2,712,10
150,T149,T149,Danny Lee,71.2,712,10
151,T149,T149,Shane Lowry,71.2,356,5
152,153,153,Shawn Stefani,71.22,641,9
153,T154,T154,Matt Atkins,71.25,285,4
154,T154,T154,Branden Grace,71.25,570,8
155,T154,T154,Conrad Shindler,71.25,285,4
156,157,157,Peter Malnati,71.3,713,10
157,158,158,David Lingmerth,71.36,785,11
158,159,159,Martin Piller,71.4,357,5
159,160,160,Ryan Armour,71.45,786,11
160,161,161,Keith Mitchell,71.5,1001,14
161,162,162,Russell Henley,71.56,644,9
162,163,163,Brendan Steele,71.57,501,7
163,T164,T164,Bill Haas,71.67,645,9
164,T164,T164,Cameron Percy,71.67,430,6
165,166,166,Ben Silverman,71.7,717,10
166,167,167,Brett Stegmaier,71.71,502,7
167,168,168,Jimmy Walker,71.73,789,11
168,169,169,Roberto Díaz,71.75,574,8
169,170,170,Adam Schenk,71.78,646,9
170,171,171,Daniel Summerhays,71.8,359,5
171,172,172,Steve Wheatcroft,72.0,288,4
172,173,173,Chris Stroud,72.13,577,8
173,T174,T174,Si Woo Kim,72.2,722,10
174,T174,T174,Robert Streb,72.2,361,5
175,176,176,Charl Schwartzel,72.33,434,6
176,T177,T177,Jonas Blixt,72.5,580,8
177,T177,T177,Zecheng Dou,72.5,145,2
178,179,179,Hudson Swafford,72.55,798,11
179,180,180,Lucas Glover,72.63,581,8
180,181,181,Pat Perez,72.71,509,7
181,182,182,Jonathan Randolph,72.83,437,6
182,183,183,Whee Kim,72.86,510,7
183,T184,T184,Cody Gribble,73.0,292,4
184,T184,T184,Kelly Kraft,73.0,657,9
185,T184,T184,Harold Varner III,73.0,730,10
186,187,187,Dominic Bozzelli,73.25,586,8
187,T188,T188,Michael Kim,73.5,147,2
188,T188,T188,Grayson Murray,73.5,294,4
189,190,190,Rod Pampling,73.56,662,9
190,191,191,Kyle Thompson,73.75,295,4
191,192,192,Louis Oosthuizen,75.0,75,1
192,193,193,Andrew Yun,76.0,76,1
