,Late_Round_2_Scoring_Average_RANK THIS WEEK,Late_Round_2_Scoring_Average_RANK LAST WEEK,Late_Round_2_Scoring_Average_PLAYER NAME,Late_Round_2_Scoring_Average_AVG,Late_Round_2_Scoring_Average_TOTAL STROKES,Late_Round_2_Scoring_Average_TOTAL ROUNDS
61,T62,T62,Cameron Smith,70.09,771,11
62,T62,T62,Steve Wheatcroft,70.09,771,11
63,64,64,Trey Mullinax,70.1,701,10
64,T65,T65,Rory McIlroy,70.11,631,9
65,T65,T65,Jonathan Randolph,70.11,631,9
66,T67,T67,Jim Furyk,70.13,561,8
67,T67,T67,Charl Schwartzel,70.13,561,8
68,T67,T67,Adam Scott,70.13,561,8
69,70,70,Fabián Gómez,70.15,912,13
70,71,71,Sean O'Hair,70.22,632,9
71,72,72,Zach Johnson,70.23,913,13
72,T73,T73,Jason Day,70.25,843,12
73,T73,T73,Kevin Kisner,70.25,562,8
74,75,75,Adam Hadwin,70.27,773,11
75,76,76,Scott Piercy,70.29,984,14
76,T77,T77,Brandon Harkins,70.31,914,13
77,T77,T77,Charley Hoffman,70.31,914,13
78,T77,T77,C.T. Pan,70.31,914,13
79,T80,T80,Bronson Burgoon,70.33,844,12
80,T80,T80,Tony Finau,70.33,844,12
81,T80,T80,Danny Lee,70.33,1055,15
82,T83,T83,Tyler Duncan,70.38,1126,16
83,T83,T83,Tom Lovelady,70.38,915,13
84,T83,T83,J.J. Spaun,70.38,915,13
85,86,86,Stewart Cink,70.4,1056,15
86,T87,T87,Brian Harman,70.42,845,12
87,T87,T87,Harold Varner III,70.42,845,12
88,T87,T87,Gary Woodland,70.42,845,12
89,T90,T90,Ben Crane,70.5,846,12
90,T90,T90,Sam Ryder,70.5,846,12
91,T90,T90,Vaughn Taylor,70.5,846,12
92,T90,T90,Jimmy Walker,70.5,705,10
93,94,94,Chris Kirk,70.53,1058,15
94,95,95,Patrick Rodgers,70.54,917,13
95,96,96,Kevin Na,70.55,776,11
96,97,97,Adam Schenk,70.58,847,12
97,T98,T98,Ian Poulter,70.6,706,10
98,T98,T98,Brian Stuard,70.6,1059,15
99,100,100,J.J. Henry,70.62,918,13
100,T101,T101,Bill Haas,70.64,777,11
101,T101,T101,Matt Jones,70.64,777,11
102,T101,T101,Brandt Snedeker,70.64,777,11
103,T104,T104,Aaron Baddeley,70.67,1060,15
104,T104,T104,Cody Gribble,70.67,1060,15
105,106,106,Ryan Armour,70.73,1061,15
106,107,107,Daniel Berger,70.75,566,8
107,108,108,Hudson Swafford,70.77,920,13
108,109,109,"Ted Potter, Jr.",70.79,991,14
109,110,110,Rory Sabbatini,70.82,779,11
110,111,111,Chris Stroud,70.83,850,12
111,112,112,Jason Kokrak,70.87,1063,15
112,113,113,Pat Perez,70.9,709,10
113,114,114,Matt Kuchar,70.91,780,11
114,115,115,Scott Brown,70.94,1135,16
115,T116,T116,Martin Flores,71.0,781,11
116,T116,T116,Branden Grace,71.0,497,7
117,T116,T116,Stephan Jaeger,71.0,568,8
118,T116,T116,Kelly Kraft,71.0,994,14
119,T116,T116,Hunter Mahan,71.0,639,9
120,T116,T116,Alex Noren,71.0,497,7
121,T116,T116,Rob Oppenheim,71.0,852,12
122,T116,T116,Scott Stallings,71.0,781,11
123,T124,T124,Joel Dahmen,71.07,995,14
124,T124,T124,Peter Malnati,71.07,995,14
125,126,126,Ryan Blaum,71.08,853,12
126,127,127,Shane Lowry,71.1,711,10
127,128,128,Conrad Shindler,71.14,498,7
128,T129,T129,Ryan Palmer,71.18,783,11
129,T129,T129,J.T. Poston,71.18,783,11
130,T131,T131,Wesley Bryan,71.2,712,10
131,T131,T131,Harris English,71.2,1068,15
132,T131,T131,J.B. Holmes,71.2,712,10
133,T131,T131,Jhonattan Vegas,71.2,1068,15
134,135,135,Patton Kizzire,71.21,997,14
135,T136,T136,Troy Merritt,71.23,926,13
136,T136,T136,Shawn Stefani,71.23,926,13
137,138,138,Denny McCarthy,71.27,784,11
138,139,139,Chez Reavie,71.3,713,10
139,140,140,Martin Piller,71.31,927,13
140,141,141,Jonathan Byrd,71.33,642,9
141,T142,T142,Ricky Barnes,71.36,785,11
142,T142,T142,Ben Silverman,71.36,785,11
143,T144,T144,Paul Casey,71.4,714,10
144,T144,T144,Tyrrell Hatton,71.4,357,5
145,146,146,Michael Thompson,71.43,500,7
146,147,147,Graeme McDowell,71.44,643,9
147,148,148,Robert Garrigus,71.5,858,12
148,149,149,Xinjun Zhang,71.54,930,13
149,150,150,Chad Campbell,71.55,787,11
150,151,151,Brendan Steele,71.56,644,9
151,T152,T152,Derek Fathauer,71.62,931,13
152,T152,T152,Nick Taylor,71.62,931,13
153,154,154,Tom Hoge,71.63,1146,16
154,T155,T155,Kyle Thompson,71.64,788,11
155,T155,T155,Peter Uihlein,71.64,788,11
156,157,157,Whee Kim,71.67,1075,15
157,158,158,John Huh,71.69,932,13
158,T159,T159,Bud Cauley,71.71,502,7
159,T159,T159,Si Woo Kim,71.71,1004,14
160,T161,T161,Alex Cejka,71.75,574,8
161,T161,T161,Retief Goosen,71.75,861,12
162,T161,T161,Anirban Lahiri,71.75,861,12
163,T161,T161,William McGirt,71.75,861,12
164,165,165,Billy Hurley III,71.77,933,13
165,166,166,Dominic Bozzelli,71.78,646,9
166,167,167,Seamus Power,71.79,1005,14
167,168,168,Lucas Glover,71.86,503,7
168,T169,T169,Roberto Díaz,71.88,575,8
169,T169,T169,David Hearn,71.88,575,8
170,171,171,Talor Gooch,71.89,647,9
171,172,172,Ethan Tracy,71.92,863,12
172,T173,T173,Jonas Blixt,72.0,648,9
173,T173,T173,Patrick Cantlay,72.0,720,10
174,175,175,Andrew Landry,72.1,721,10
175,176,176,Zecheng Dou,72.13,577,8
176,T177,T177,Michael Kim,72.14,1010,14
177,T177,T177,Cameron Tringale,72.14,1010,14
178,179,179,Daniel Summerhays,72.29,506,7
179,180,180,Mackenzie Hughes,72.31,940,13
180,181,181,Richy Werenski,72.36,1013,14
181,182,182,Nick Watney,72.38,941,13
182,183,183,D.A. Points,72.42,869,12
183,T184,T184,Greg Chalmers,72.5,725,10
184,T184,T184,Sung Kang,72.5,870,12
185,186,186,Robert Streb,72.58,871,12
186,187,187,Andrew Yun,72.6,726,10
187,188,188,Matt Every,72.62,944,13
188,189,189,Jason Dufner,72.75,582,8
189,190,190,Kevin Chappell,73.0,803,11
190,191,191,Nate Lashley,73.57,515,7
191,192,192,Satoshi Kodaira,73.8,738,10
192,193,193,Rod Pampling,74.1,741,10
