,Back_9_Lowest_Round_RANK THIS WEEK,Back_9_Lowest_Round_RANK LAST WEEK,Back_9_Lowest_Round_PLAYER NAME,Back_9_Lowest_Round_ROUNDS,Back_9_Lowest_Round_LOW RND
70,T60,T60,Ben Crane,65,31
71,T60,T60,Roberto Díaz,72,31
72,T60,T60,Bryson DeChambeau,93,31
73,T60,T60,Zecheng Dou,53,31
74,T60,T60,Jason Dufner,71,31
75,T60,T60,Harris English,84,31
76,T60,T60,Derek Fathauer,84,31
77,T60,T60,Tony Finau,105,31
78,T60,T60,Rickie Fowler,74,31
79,T60,T60,Jim Furyk,50,31
80,T60,T60,Robert Garrigus,80,31
81,T60,T60,Lucas Glover,65,31
82,T60,T60,Fabián Gómez,88,31
83,T60,T60,Retief Goosen,60,31
84,T60,T60,Branden Grace,67,31
85,T60,T60,Lanto Griffin,80,31
86,T60,T60,Emiliano Grillo,94,31
87,T60,T60,Bill Haas,76,31
88,T60,T60,Brandon Harkins,101,31
89,T60,T60,Brian Harman,94,31
90,T60,T60,Tyrrell Hatton,58,31
91,T60,T60,David Hearn,66,31
92,T60,T60,Russell Henley,77,31
93,T60,T60,Beau Hossler,104,31
94,T60,T60,Mackenzie Hughes,80,31
95,T60,T60,John Huh,94,31
96,T60,T60,Billy Hurley III,70,31
97,T60,T60,Stephan Jaeger,81,31
98,T60,T60,Whee Kim,93,31
99,T60,T60,Si Woo Kim,108,31
100,T60,T60,Russell Knox,94,31
101,T60,T60,Satoshi Kodaira,51,31
102,T60,T60,Matt Kuchar,88,31
103,T60,T60,Martin Laird,73,31
104,T60,T60,Danny Lee,88,31
105,T60,T60,Nicholas Lindheim,77,31
106,T60,T60,David Lingmerth,82,31
107,T60,T60,Luke List,98,31
108,T60,T60,Tom Lovelady,87,31
109,T60,T60,Jamie Lovemark,92,31
110,T60,T60,Hunter Mahan,67,31
111,T60,T60,Ben Martin,64,31
112,T60,T60,Rory McIlroy,64,31
113,T60,T60,Troy Merritt,89,31
114,T60,T60,Phil Mickelson,90,31
115,T60,T60,Keith Mitchell,99,31
116,T60,T60,Grayson Murray,72,31
117,T60,T60,Alex Noren,67,31
118,T60,T60,Louis Oosthuizen,62,31
119,T60,T60,Ryan Palmer,69,31
120,T60,T60,C.T. Pan,104,31
121,T60,T60,Pat Perez,82,31
122,T60,T60,Scott Piercy,84,31
123,T60,T60,J.T. Poston,73,31
124,T60,T60,Seamus Power,86,31
125,T60,T60,Andrew Putnam,97,31
126,T60,T60,Jonathan Randolph,71,31
127,T60,T60,Chez Reavie,93,31
128,T60,T60,Patrick Reed,94,31
129,T60,T60,Sam Ryder,82,31
130,T60,T60,Xander Schauffele,96,31
131,T60,T60,Ollie Schniederjans,91,31
132,T60,T60,Charl Schwartzel,65,31
133,T60,T60,Adam Scott,78,31
134,T60,T60,Brandt Snedeker,84,31
135,T60,T60,J.J. Spaun,85,31
136,T60,T60,Jordan Spieth,81,31
137,T60,T60,Scott Stallings,96,31
138,T60,T60,Brendan Steele,74,31
139,T60,T60,Shawn Stefani,76,31
140,T60,T60,Henrik Stenson,60,31
141,T60,T60,Robert Streb,78,31
142,T60,T60,Chris Stroud,81,31
143,T60,T60,Brian Stuard,103,31
144,T60,T60,Nick Taylor,94,31
145,T60,T60,Kyle Thompson,50,31
146,T60,T60,Ethan Tracy,72,31
147,T60,T60,Cameron Tringale,67,31
148,T60,T60,Kevin Tway,110,31
149,T60,T60,Richy Werenski,98,31
150,T60,T60,Aaron Wise,90,31
151,T60,T60,Andrew Yun,51,31
152,T153,T153,Kiradech Aphibarnrat,51,32
153,T153,T153,Aaron Baddeley,84,32
154,T153,T153,Dominic Bozzelli,65,32
155,T153,T153,Wesley Bryan,69,32
156,T153,T153,Rafa Cabrera Bello,75,32
157,T153,T153,Chad Campbell,87,32
158,T153,T153,Bud Cauley,55,32
159,T153,T153,Greg Chalmers,56,32
160,T153,T153,Kevin Chappell,77,32
161,T153,T153,Matt Every,79,32
162,T153,T153,Martin Flores,92,32
163,T153,T153,Cody Gribble,71,32
164,T153,T153,J.J. Henry,81,32
165,T153,T153,Charley Hoffman,87,32
166,T153,T153,Sung Kang,89,32
167,T153,T153,Kelly Kraft,94,32
168,T153,T153,Nate Lashley,51,32
169,T153,T153,Shane Lowry,64,32
170,T153,T153,Denny McCarthy,71,32
171,T153,T153,Graeme McDowell,67,32
172,T153,T153,Ryan Moore,78,32
173,T153,T153,Sean O'Hair,67,32
174,T153,T153,Rob Oppenheim,74,32
175,T153,T153,Cameron Percy,56,32
176,T153,T153,D.A. Points,63,32
177,T153,T153,Patrick Rodgers,97,32
178,T153,T153,Sam Saunders,80,32
179,T153,T153,Adam Schenk,86,32
180,T153,T153,Conrad Shindler,60,32
181,T153,T153,Ben Silverman,90,32
182,T153,T153,Brett Stegmaier,67,32
183,T153,T153,Vaughn Taylor,83,32
184,T153,T153,Tyrone Van Aswegen,101,32
185,T153,T153,Harold Varner III,91,32
186,T153,T153,Jhonattan Vegas,92,32
187,T153,T153,Johnson Wagner,75,32
188,T153,T153,Jimmy Walker,81,32
189,T153,T153,Xinjun Zhang,81,32
190,T191,T191,Rod Pampling,62,33
191,T191,T191,Daniel Summerhays,51,33
192,T191,T191,Nick Watney,94,33
