,Early_Round_4_Scoring_Average_RANK THIS WEEK,Early_Round_4_Scoring_Average_RANK LAST WEEK,Early_Round_4_Scoring_Average_PLAYER NAME,Early_Round_4_Scoring_Average_AVG,Early_Round_4_Scoring_Average_TOTAL STROKES,Early_Round_4_Scoring_Average_TOTAL ROUNDS
172,T172,T172,Hudson Swafford,72.13,577,8
173,174,174,Charl Schwartzel,72.14,505,7
174,175,175,Jason Dufner,72.2,361,5
175,176,176,Jhonattan Vegas,72.27,795,11
176,177,177,Ethan Tracy,72.29,506,7
177,178,178,Brian Harman,72.4,724,10
178,T179,T179,"Ted Potter, Jr.",72.5,580,8
179,T179,T179,Andrew Putnam,72.5,435,6
180,T181,T181,Talor Gooch,72.6,363,5
181,T181,T181,Cameron Tringale,72.6,363,5
182,183,183,Sung Kang,72.75,582,8
183,184,184,Whee Kim,72.78,655,9
184,185,185,Matt Every,72.88,583,8
185,T186,T186,Satoshi Kodaira,73.0,146,2
186,T186,T186,D.A. Points,73.0,73,1
187,188,188,Jamie Lovemark,73.38,587,8
188,189,189,Xander Schauffele,73.5,441,6
189,190,190,Kyle Stanley,73.83,443,6
190,191,191,Matt Atkins,74.0,296,4
191,192,192,Grayson Murray,74.6,373,5
