,Back_9_Round_1_Scoring_Average_RANK THIS WEEK,Back_9_Round_1_Scoring_Average_RANK LAST WEEK,Back_9_Round_1_Scoring_Average_PLAYER NAME,Back_9_Round_1_Scoring_Average_AVG,Back_9_Round_1_Scoring_Average_TOTAL STROKES,Back_9_Round_1_Scoring_Average_TOTAL ROUNDS
83,T82,T82,Jamie Lovemark,35.32,883,25
84,T82,T82,Johnson Wagner,35.32,671,19
85,86,86,Matt Jones,35.33,742,21
86,T87,T87,Tommy Fleetwood,35.35,601,17
87,T87,T87,Brendan Steele,35.35,707,20
88,89,89,Jim Furyk,35.36,495,14
89,90,90,Charles Howell III,35.37,955,27
90,T91,T91,Ryan Blaum,35.38,920,26
91,T91,T91,Austin Cook,35.38,1026,29
92,T93,T93,Charley Hoffman,35.39,814,23
93,T93,T93,Luke List,35.39,991,28
94,T95,T95,Tom Hoge,35.41,1027,29
95,T95,T95,Bubba Watson,35.41,779,22
96,T97,T97,Paul Casey,35.42,673,19
97,T97,T97,Anirban Lahiri,35.42,850,24
98,T97,T97,Kevin Streelman,35.42,921,26
99,100,100,C.T. Pan,35.43,992,28
100,T101,T101,Bryson DeChambeau,35.44,886,25
101,T101,T101,Talor Gooch,35.44,886,25
102,103,103,Patrick Rodgers,35.45,1028,29
103,104,104,Peter Malnati,35.46,922,26
104,T105,T105,Russell Knox,35.5,923,26
105,T105,T105,Ethan Tracy,35.5,781,22
106,T105,T105,Richy Werenski,35.5,1065,30
107,T108,T108,Harris English,35.52,1030,29
108,T108,T108,Kevin Kisner,35.52,817,23
109,T108,T108,Jordan Spieth,35.52,746,21
110,T111,T111,Branden Grace,35.53,604,17
111,T111,T111,Conrad Shindler,35.53,675,19
112,T113,T113,Sam Saunders,35.54,853,24
113,T113,T113,Adam Schenk,35.54,924,26
114,T115,T115,Martin Laird,35.55,711,20
115,T115,T115,Jimmy Walker,35.55,782,22
116,T117,T117,Nate Lashley,35.56,569,16
117,T117,T117,Martin Piller,35.56,960,27
118,119,119,Phil Mickelson,35.57,818,23
119,T120,T120,Michael Kim,35.58,925,26
120,T120,T120,David Lingmerth,35.58,854,24
121,T120,T120,Rob Oppenheim,35.58,854,24
122,T123,T123,Chesson Hadley,35.59,1032,29
123,T123,T123,Cameron Smith,35.59,783,22
124,T123,T123,Kevin Tway,35.59,1032,29
125,126,126,Ben Martin,35.6,712,20
126,127,127,John Huh,35.61,997,28
127,T128,T128,Chad Campbell,35.62,926,26
128,T128,T128,Tyrone Van Aswegen,35.62,1033,29
129,T130,T130,Adam Hadwin,35.63,855,24
130,T130,T130,David Hearn,35.63,677,19
131,132,132,J.J. Henry,35.65,927,26
132,133,133,Kelly Kraft,35.67,1070,30
133,T134,T134,Aaron Baddeley,35.68,892,25
134,T134,T134,Greg Chalmers,35.68,678,19
135,136,136,Ben Silverman,35.69,928,26
136,T137,T137,Matt Every,35.71,1000,28
137,T137,T137,Lanto Griffin,35.71,857,24
138,T137,T137,Brian Harman,35.71,857,24
139,T137,T137,J.T. Poston,35.71,750,21
140,141,141,Chris Stroud,35.76,894,25
141,T142,T142,Kiradech Aphibarnrat,35.77,465,13
142,T142,T142,Wesley Bryan,35.77,787,22
143,T142,T142,Harold Varner III,35.77,930,26
144,T142,T142,Xinjun Zhang,35.77,930,26
145,146,146,Graeme McDowell,35.78,644,18
146,T147,T147,Brandon Harkins,35.79,1002,28
147,T147,T147,"Ted Potter, Jr.",35.79,1002,28
148,T149,T149,Tyrrell Hatton,35.8,537,15
149,T149,T149,Hideki Matsuyama,35.8,716,20
150,T151,T151,Martin Flores,35.81,967,27
151,T151,T151,Tom Lovelady,35.81,931,26
152,T151,T151,Jhonattan Vegas,35.81,931,26
153,154,154,Stewart Cink,35.84,896,25
154,T155,T155,Jonas Blixt,35.86,753,21
155,T155,T155,Danny Lee,35.86,1004,28
156,T155,T155,Sean O'Hair,35.86,753,21
157,158,158,Charl Schwartzel,35.89,646,18
158,T159,T159,Bronson Burgoon,35.92,862,24
159,T159,T159,Billy Hurley III,35.92,898,25
160,T159,T159,Peter Uihlein,35.92,862,24
161,T162,T162,Patton Kizzire,35.93,1006,28
162,T162,T162,Scott Stallings,35.93,1006,28
163,164,164,Michael Thompson,35.94,647,18
164,165,165,Jason Dufner,35.95,719,20
165,166,166,Roberto Díaz,35.96,827,23
166,T167,T167,Bud Cauley,36.0,576,16
167,T167,T167,Brandt Snedeker,36.0,864,24
168,T167,T167,Andrew Yun,36.0,720,20
169,170,170,Trey Mullinax,36.09,794,22
170,171,171,Ricky Barnes,36.1,722,20
171,T172,T172,Matt Atkins,36.11,686,19
172,T172,T172,Rod Pampling,36.11,686,19
173,T174,T174,Kevin Chappell,36.14,795,22
174,T174,T174,Robert Streb,36.14,1012,28
175,176,176,Derek Fathauer,36.19,977,27
176,T177,T177,Robert Garrigus,36.2,905,25
177,T177,T177,James Hahn,36.2,905,25
178,179,179,Sung Kang,36.21,1014,28
179,180,180,Andrew Landry,36.23,942,26
180,181,181,Kyle Thompson,36.25,725,20
181,182,182,Cody Gribble,36.26,834,23
182,183,183,Retief Goosen,36.28,653,18
183,184,184,Shane Lowry,36.29,617,17
184,185,185,Grayson Murray,36.41,801,22
185,186,186,Blayne Barber,36.43,765,21
186,187,187,Satoshi Kodaira,36.47,620,17
187,T188,T188,Zecheng Dou,36.52,767,21
188,T188,T188,Adam Scott,36.52,767,21
189,190,190,Jonathan Randolph,36.65,843,23
190,T191,T191,Daniel Summerhays,36.71,624,17
191,T191,T191,Cameron Tringale,36.71,881,24
192,193,193,D.A. Points,37.04,889,24
