,Early_Par_3_Scoring_Average_RANK THIS WEEK,Early_Par_3_Scoring_Average_RANK LAST WEEK,Early_Par_3_Scoring_Average_PLAYER NAME,Early_Par_3_Scoring_Average_ROUNDS,Early_Par_3_Scoring_Average_AVG,Early_Par_3_Scoring_Average_TOTAL STROKES,Early_Par_3_Scoring_Average_TOTAL HOLES
91,T90,T90,Ryan Blaum,81,3.05,519,170
92,T90,T90,Jason Day,75,3.05,335,110
93,T90,T90,Harris English,84,3.05,466,153
94,T90,T90,Bill Haas,76,3.05,470,154
95,T90,T90,J.J. Henry,81,3.05,513,168
96,T90,T90,Russell Knox,94,3.05,577,189
97,T90,T90,Keith Mitchell,99,3.05,635,208
98,T90,T90,Ian Poulter,73,3.05,390,128
99,T90,T90,Sam Saunders,80,3.05,472,155
100,T90,T90,Harold Varner III,91,3.05,619,203
101,T102,T102,Wesley Bryan,69,3.06,465,152
102,T102,T102,Jonathan Byrd,70,3.06,444,145
103,T102,T102,Bryson DeChambeau,93,3.06,557,182
104,T102,T102,Brice Garnett,99,3.06,618,202
105,T102,T102,Adam Hadwin,92,3.06,618,202
106,T102,T102,Mackenzie Hughes,80,3.06,517,169
107,T102,T102,Chris Kirk,108,3.06,704,230
108,T102,T102,Patrick Rodgers,97,3.06,671,219
109,T102,T102,Ben Silverman,90,3.06,569,186
110,T102,T102,Scott Stallings,96,3.06,520,170
111,T102,T102,Nick Watney,94,3.06,682,223
112,T113,T113,Blayne Barber,69,3.07,445,145
113,T113,T113,Stewart Cink,87,3.07,528,172
114,T113,T113,Joel Dahmen,93,3.07,466,152
115,T113,T113,Tyrrell Hatton,58,3.07,322,105
116,T113,T113,Charley Hoffman,87,3.07,469,153
117,T113,T113,Matt Jones,70,3.07,378,123
118,T113,T113,Nicholas Lindheim,77,3.07,470,153
119,T113,T113,Martin Piller,79,3.07,469,153
120,T113,T113,Henrik Stenson,60,3.07,289,94
121,T113,T113,Robert Streb,78,3.07,497,162
122,T113,T113,Brian Stuard,103,3.07,581,189
123,T113,T113,Jhonattan Vegas,92,3.07,624,203
124,T113,T113,Steve Wheatcroft,60,3.07,347,113
125,T113,T113,Aaron Wise,90,3.07,549,179
126,T127,T127,Tom Hoge,101,3.08,609,198
127,T127,T127,Kelly Kraft,94,3.08,603,196
128,T127,T127,Matt Kuchar,88,3.08,440,143
129,T127,T127,Trey Mullinax,75,3.08,475,154
130,T127,T127,Ethan Tracy,72,3.08,444,144
131,T132,T132,Aaron Baddeley,84,3.09,532,172
132,T132,T132,Jonas Blixt,67,3.09,433,140
133,T132,T132,Dominic Bozzelli,65,3.09,439,142
134,T132,T132,Kevin Chappell,77,3.09,532,172
135,T132,T132,Martin Flores,92,3.09,653,211
136,T132,T132,Brian Harman,94,3.09,529,171
137,T132,T132,Si Woo Kim,108,3.09,615,199
138,T132,T132,Michael Kim,74,3.09,396,128
139,T132,T132,Sean O'Hair,67,3.09,361,117
140,T132,T132,Rod Pampling,62,3.09,417,135
141,T132,T132,Patrick Reed,94,3.09,495,160
142,T132,T132,Andrew Yun,51,3.09,272,88
143,T144,T144,Zecheng Dou,53,3.1,313,101
144,T144,T144,Lucas Glover,65,3.1,416,134
145,T144,T144,Fabián Gómez,88,3.1,583,188
146,T144,T144,Billy Horschel,86,3.1,447,144
147,T144,T144,Stephan Jaeger,81,3.1,505,163
148,T144,T144,Whee Kim,93,3.1,576,186
149,T144,T144,Anirban Lahiri,82,3.1,517,167
150,T144,T144,Jamie Lovemark,92,3.1,579,187
151,T144,T144,Rory McIlroy,64,3.1,325,105
152,T144,T144,Louis Oosthuizen,62,3.1,260,84
153,T144,T144,Cameron Percy,56,3.1,338,109
154,T144,T144,Scott Piercy,84,3.1,511,165
155,T144,T144,Rory Sabbatini,91,3.1,577,186
156,T144,T144,Kevin Streelman,94,3.1,624,201
157,T158,T158,Abraham Ancer,98,3.11,600,193
158,T158,T158,Retief Goosen,60,3.11,336,108
159,T158,T158,Lanto Griffin,80,3.11,488,157
160,T158,T158,Troy Merritt,89,3.11,575,185
161,T158,T158,J.J. Spaun,85,3.11,547,176
162,T158,T158,Shawn Stefani,76,3.11,488,157
163,T158,T158,Kyle Thompson,50,3.11,311,100
164,T158,T158,Cameron Tringale,67,3.11,398,128
165,T158,T158,Bubba Watson,90,3.11,461,148
166,T158,T158,Richy Werenski,98,3.11,629,202
167,T168,T168,Alex Noren,67,3.12,371,119
168,T168,T168,Jonathan Randolph,71,3.12,456,146
169,T168,T168,Brendan Steele,74,3.12,418,134
170,T168,T168,Chris Stroud,81,3.12,471,151
171,T168,T168,Jimmy Walker,81,3.12,552,177
172,T168,T168,Gary Woodland,96,3.12,508,163
173,T174,T174,Matt Atkins,56,3.13,326,104
174,T174,T174,Matt Every,79,3.13,535,171
175,T174,T174,Tom Lovelady,87,3.13,516,165
176,T177,T177,Jason Dufner,71,3.14,392,125
177,T177,T177,Billy Hurley III,70,3.14,418,133
178,T177,T177,"Ted Potter, Jr.",87,3.14,596,190
179,T180,T180,Roberto Díaz,72,3.15,453,144
180,T180,T180,Ryan Moore,78,3.15,441,140
181,T180,T180,D.A. Points,63,3.15,359,114
182,T183,T183,Chad Campbell,87,3.16,553,175
183,T183,T183,Charl Schwartzel,65,3.16,398,126
184,T183,T183,Daniel Summerhays,51,3.16,307,97
185,T186,T186,Cody Gribble,71,3.17,393,124
186,T186,T186,Satoshi Kodaira,51,3.17,298,94
187,T188,T188,Grayson Murray,72,3.18,410,129
188,T188,T188,Cameron Smith,85,3.18,468,147
189,190,190,Ryan Palmer,69,3.19,361,113
190,T191,T191,J.B. Holmes,77,3.21,446,139
191,T191,T191,Hudson Swafford,73,3.21,491,153
192,193,193,Kiradech Aphibarnrat,51,3.26,316,97
