,Late_Round_3_Scoring_Average_RANK THIS WEEK,Late_Round_3_Scoring_Average_RANK LAST WEEK,Late_Round_3_Scoring_Average_PLAYER NAME,Late_Round_3_Scoring_Average_AVG,Late_Round_3_Scoring_Average_TOTAL STROKES,Late_Round_3_Scoring_Average_TOTAL ROUNDS
48,49,49,Rickie Fowler,69.86,978,14
49,T50,T50,Kevin Chappell,69.88,559,8
50,T50,T50,Kevin Streelman,69.88,559,8
51,52,52,Rory Sabbatini,69.9,699,10
52,T53,T53,Kevin Kisner,69.91,769,11
53,T53,T53,Louis Oosthuizen,69.91,769,11
54,T55,T55,Blayne Barber,70.0,350,5
55,T55,T55,Zac Blair,70.0,350,5
56,T55,T55,J.B. Holmes,70.0,560,8
57,T55,T55,Matt Jones,70.0,490,7
58,T55,T55,Russell Knox,70.0,630,9
59,T55,T55,Brooks Koepka,70.0,630,9
60,T55,T55,Tom Lovelady,70.0,490,7
61,T55,T55,Ben Martin,70.0,280,4
62,T55,T55,Chez Reavie,70.0,630,9
63,T55,T55,Scott Stallings,70.0,700,10
64,65,65,Xander Schauffele,70.07,981,14
65,66,66,Troy Merritt,70.11,631,9
66,67,67,William McGirt,70.13,561,8
67,68,68,Richy Werenski,70.14,491,7
68,T69,T69,Daniel Berger,70.17,421,6
69,T69,T69,Bud Cauley,70.17,421,6
70,T69,T69,Ian Poulter,70.17,421,6
71,T69,T69,J.J. Spaun,70.17,421,6
72,73,73,Joel Dahmen,70.18,772,11
73,T74,T74,Trey Mullinax,70.2,351,5
74,T74,T74,Shawn Stefani,70.2,351,5
75,76,76,Bubba Watson,70.27,773,11
76,77,77,Vaughn Taylor,70.3,703,10
77,T78,T78,Patrick Cantlay,70.31,914,13
78,T78,T78,Zach Johnson,70.31,914,13
79,T80,T80,Harris English,70.33,422,6
80,T80,T80,Derek Fathauer,70.33,633,9
81,T80,T80,Robert Garrigus,70.33,422,6
82,T80,T80,Martin Laird,70.33,422,6
83,84,84,Andrew Putnam,70.38,563,8
84,85,85,Brett Stegmaier,70.4,352,5
85,86,86,Peter Uihlein,70.43,493,7
86,87,87,Nick Watney,70.44,634,9
87,88,88,C.T. Pan,70.46,916,13
88,T89,T89,Jonas Blixt,70.5,141,2
89,T89,T89,J.J. Henry,70.5,282,4
90,T89,T89,Si Woo Kim,70.5,846,12
91,T89,T89,Satoshi Kodaira,70.5,141,2
92,T89,T89,Shane Lowry,70.5,423,6
93,T89,T89,Hideki Matsuyama,70.5,705,10
94,T89,T89,Denny McCarthy,70.5,564,8
95,T89,T89,Phil Mickelson,70.5,846,12
96,T89,T89,Kevin Na,70.5,705,10
97,T89,T89,Pat Perez,70.5,705,10
98,T89,T89,Conrad Shindler,70.5,423,6
99,T89,T89,Gary Woodland,70.5,705,10
100,T101,T101,David Hearn,70.56,635,9
101,T101,T101,Beau Hossler,70.56,1129,16
102,T101,T101,Whee Kim,70.56,635,9
103,104,104,Marc Leishman,70.58,847,12
104,105,105,Tommy Fleetwood,70.6,706,10
105,106,106,Bronson Burgoon,70.67,212,3
106,T107,T107,Alex Noren,70.71,495,7
107,T107,T107,Brendan Steele,70.71,495,7
108,T109,T109,Ricky Barnes,70.75,283,4
109,T109,T109,Patrick Reed,70.75,849,12
110,T111,T111,Charley Hoffman,70.78,637,9
111,T111,T111,Henrik Stenson,70.78,637,9
112,113,113,Martin Flores,70.8,354,5
113,114,114,Matt Kuchar,70.82,779,11
114,T115,T115,Peter Malnati,70.83,425,6
115,T115,T115,Johnson Wagner,70.83,425,6
116,T115,T115,Xinjun Zhang,70.83,425,6
117,T118,T118,Jamie Lovemark,70.86,496,7
118,T118,T118,Ryan Palmer,70.86,496,7
119,120,120,Brandon Harkins,70.88,567,8
120,T121,T121,Ben Crane,71.0,142,2
121,T121,T121,Branden Grace,71.0,497,7
122,T121,T121,Adam Hadwin,71.0,568,8
123,T121,T121,Brian Harman,71.0,710,10
124,T121,T121,Tom Hoge,71.0,639,9
125,T121,T121,Nate Lashley,71.0,284,4
126,T121,T121,Sam Saunders,71.0,639,9
127,T121,T121,Robert Streb,71.0,355,5
128,T121,T121,Daniel Summerhays,71.0,71,1
129,T121,T121,Cameron Tringale,71.0,284,4
130,131,131,Keith Mitchell,71.14,498,7
131,132,132,Luke List,71.15,925,13
132,T133,T133,Seamus Power,71.17,427,6
133,T133,T133,Adam Schenk,71.17,427,6
134,135,135,Grayson Murray,71.18,783,11
135,136,136,Chris Stroud,71.2,356,5
136,T137,T137,Kelly Kraft,71.25,570,8
137,T137,T137,Tyrone Van Aswegen,71.25,285,4
138,T139,T139,Talor Gooch,71.29,499,7
139,T139,T139,Hunter Mahan,71.29,499,7
140,T139,T139,Martin Piller,71.29,499,7
141,T142,T142,Roberto Díaz,71.4,357,5
142,T142,T142,Jhonattan Vegas,71.4,357,5
143,T144,T144,Matt Atkins,71.5,286,4
144,T144,T144,Retief Goosen,71.5,286,4
145,T144,T144,Tyrrell Hatton,71.5,429,6
146,T144,T144,Jason Kokrak,71.5,572,8
147,T144,T144,Jimmy Walker,71.5,429,6
148,149,149,Brice Garnett,71.56,644,9
149,150,150,Corey Conners,71.57,501,7
150,151,151,D.A. Points,71.6,358,5
151,152,152,Charles Howell III,71.62,931,13
152,T153,T153,Kiradech Aphibarnrat,71.67,215,3
153,T153,T153,Cody Gribble,71.67,430,6
154,T153,T153,Bill Haas,71.67,430,6
155,T156,T156,Ollie Schniederjans,71.71,502,7
156,T156,T156,Ben Silverman,71.71,502,7
157,158,158,Rafa Cabrera Bello,71.73,789,11
158,T159,T159,Stephan Jaeger,71.75,287,4
159,T159,T159,Michael Thompson,71.75,287,4
160,T161,T161,Chad Campbell,71.83,431,6
161,T161,T161,Lucas Glover,71.83,431,6
162,T161,T161,Patrick Rodgers,71.83,431,6
163,164,164,Scott Brown,71.88,575,8
164,165,165,Brian Stuard,71.89,647,9
165,T166,T166,Alex Cejka,72.0,432,6
166,T166,T166,Russell Henley,72.0,432,6
167,T166,T166,Cameron Percy,72.0,432,6
168,T166,T166,Scott Piercy,72.0,360,5
169,T166,T166,Jonathan Randolph,72.0,288,4
170,171,171,James Hahn,72.13,577,8
171,T172,T172,Lanto Griffin,72.17,433,6
172,T172,T172,Nicholas Lindheim,72.17,433,6
173,174,174,David Lingmerth,72.2,361,5
174,T175,T175,Tyler Duncan,72.25,578,8
175,T175,T175,Rob Oppenheim,72.25,289,4
176,T177,T177,Dominic Bozzelli,72.33,434,6
177,T177,T177,Greg Chalmers,72.33,217,3
178,179,179,Mackenzie Hughes,72.5,145,2
179,T180,T180,Jason Dufner,72.6,363,5
180,T180,T180,Charl Schwartzel,72.6,363,5
181,182,182,Ethan Tracy,72.67,436,6
182,183,183,Steve Wheatcroft,72.71,509,7
183,184,184,Sean O'Hair,72.83,437,6
184,T185,T185,Zecheng Dou,73.0,219,3
185,T185,T185,Billy Hurley III,73.0,146,2
186,T185,T185,Nick Taylor,73.0,438,6
187,188,188,Fabián Gómez,73.29,513,7
188,T189,T189,Aaron Baddeley,73.4,367,5
189,T189,T189,Matt Every,73.4,367,5
190,191,191,Rod Pampling,73.5,147,2
191,192,192,Andrew Yun,77.67,233,3
